mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
133	131	1/8	1/8	2/4	2	1		viio(2)		F	I	I	viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
133	131	1/4	1/4	2/4	2	1		viio		F	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
133	131	3/8	3/8	2/4	2	1		ii64		F	I	I	ii64		ii		64					m	0	0	3, 2, -1		2	3
134	132	0	0	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	132	1/8	1/8	2/4	2	1		ii64		F	I	I	ii64		ii		64					m	0	0	3, 2, -1		2	3
134	132	1/4	1/4	2/4	2	1		viio		F	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
134	132	3/8	3/8	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
135	133	0	0	2/4	2	1		I		F	I	I	I		I							M	0	0	0, 4, 1		0	0
137	135	0	0	2/4	2	1		V43		F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
137	135	1/8	1/8	2/4	2	1		IV64(+2)		F	I	I	IV64(+2)		IV		64	+2				M	0	0	0, -1, 3	1	-1	0
137	135	1/4	1/4	2/4	2	1		V65		F	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
137	135	3/8	3/8	2/4	2	1		IV6(+2)		F	I	I	IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
138	136	0	0	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
138	136	1/8	1/8	2/4	2	1		V65		F	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
138	136	1/4	1/4	2/4	2	1		IV6(+2)		F	I	I	IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
138	136	3/8	3/8	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
139	137	0	0	2/4	2	1		I		F	I	I	I		I							M	0	0	0, 4, 1		0	0
141	139	0	0	2/4	2	1		V43		F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
141	139	1/8	1/8	2/4	2	1		IV64(+2)		F	I	I	IV64(+2)		IV		64	+2				M	0	0	0, -1, 3	1	-1	0
141	139	1/4	1/4	2/4	2	1		V65		F	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
141	139	3/8	3/8	2/4	2	1		IV6(+2)		F	I	I	IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
142	140	0	0	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	140	1/8	1/8	2/4	2	1		V65		F	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
142	140	1/4	1/4	2/4	2	1		IV6(+2)		F	I	I	IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
142	140	3/8	3/8	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	141	0	0	2/4	2	1		I]		F	I	I	I		I							M	0	0	0, 4, 1		0	0
143	141	1/8	1/8	2/4	2	1		iii64		F	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
143	141	1/4	1/4	2/4	2	1		vi7		F	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
143	141	3/8	3/8	2/4	2	1		I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
144	142	0	0	2/4	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
144	142	1/8	1/8	2/4	2	1		iii7		F	I		iii7		iii		7					mm7	0	0	4, 1, 5, 2		4	4
144	142	1/4	1/4	2/4	2	1		vii%65		F	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
144	142	3/8	3/8	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
145	143	0	0	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
145	143	1/8	1/8	2/4	2	1		iii64		F	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
145	143	1/4	1/4	2/4	2	1		vi7		F	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
145	143	3/8	3/8	2/4	2	1		I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
146	144	0	0	2/4	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	144	1/4	1/4	2/4	2	1		V43(9)		F	I		V43(9)		V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2
146	144	3/8	3/8	2/4	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
147	145	0	0	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
147	145	1/4	1/4	2/4	2	1		vi6		F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
147	145	3/8	3/8	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
148	146	0	0	2/4	2	1		viio(2)		F	I		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
148	146	1/8	1/8	2/4	2	1		I(+2)		F	I		I(+2)		I			+2				M	0	0	0, 4, 1	2	0	0
148	146	1/4	1/4	2/4	2	1		V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
149	147	0	0	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
149	147	1/8	1/8	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
150	148	0	0	2/4	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
150	148	1/8	1/8	2/4	2	1		V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
150	148	1/4	1/4	2/4	2	1		ii64		F	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
150	148	3/8	3/8	2/4	2	1		V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
151	149	0	0	2/4	2	1		I|PAC}		F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
