mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
124	123	491	491	1.0	3/4	3/4	2/2	1	1		V7/IV		c	III	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
125	124	492	492	1.0	0	0	2/2	1	1		IV6		c	III	I	IV6		IV		6					M	1	0	3, 0, -1		-1	3
125	124	493	493	1.0	1/4	1/4	2/2	1	1		V/IV		c	III	I	V/IV		V				IV			M	1	0	0, 4, 1		0	0
125	124	494	494	1.0	1/2	1/2	2/2	1	1		IV		c	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
125	124	495	495	1.0	3/4	3/4	2/2	1	1		viio64		c	III	I	viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
126	125	496	496	4.0	0	0	2/2	1	1		I]		c	III	I	I		I							M	1	0	0, 4, 1		0	0
127	126	500	500	4.0	0	0	2/2	1	1		IM2	vi(2)	c	III		IM2		I	M	2					MM7	1	0	5, 0, 4, 1		0	5
128	127	504	504	4.0	0	0	2/2	1	1		vi		c	III		vi		vi							m	1	0	3, 0, 4		3	3
129	128	508	508	4.0	0	0	2/2	1	1		I64		c	III		I64		I		64					M	1	0	1, 0, 4		0	1
130	129	512	512	4.0	0	0	2/2	1	1		IV		c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
131	130	516	516	4.0	0	0	2/2	1	1		i.i64		c	i		i64		i		64					m	1	1	1, 0, -3		0	1
132	131		520		0	0	2/2	1	1	1	V65/V		c	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
133	132		524		0	0	2/2	1	1	1	V7|HC}		c	i		V7		V		7			HC	}	Mm7	1	1	1, 5, 2, -1		1	1
134	132	520	528	8.0	0	0	2/2	1	1	2	v.V65|HC}		c	v		V65		V		65			HC	}	Mm7	1	1	5, 2, -1, 1		1	5
136	133	528	536	1.375	0	0	4/4	1	1		i{		c	v		i		i						{	m	1	1	0, -3, 1		0	0
136	133	4235/8	4299/8	0.125	11/32	11/32	4/4	1	1		i6		c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
136	133	1059/2	1075/2	0.375	3/8	3/8	4/4	1	1		V64		c	v		V64		V		64					M	1	1	2, 1, 5		1	2
136	133	4239/8	4303/8	0.125	15/32	15/32	4/4	1	1		i		c	v		i		i							m	1	1	0, -3, 1		0	0
136	133	530	538	1.0	1/2	1/2	4/4	1	1		viio7/V		c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
136	133	531	539	0.875	3/4	3/4	4/4	1	1		V}		c	v		V		V						}	M	1	1	1, 5, 2		1	1
136	133	4255/8	4319/8	1.625	31/32	31/32	4/4	1	1		#viio2{		c	v		#viio2		#vii	o	2				{	o7	1	1	-4, 5, 2, -1		5	-4
137	134	1067/2	1083/2	0.375	3/8	3/8	4/4	1	1		V		c	v		V		V							M	1	1	1, 5, 2		1	1
137	134	4271/8	4335/8	0.125	15/32	15/32	4/4	1	1		#viio43		c	v		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
137	134	534	542	1.0	1/2	1/2	4/4	1	1		i6(#762)		c	v		i6(#762)		i		6	#762				m	1	1	-3, -4, 2, 5		0	-3
137	134	535	543	0.875	3/4	3/4	4/4	1	1		i6}		c	v		i6		i		6				}	m	1	1	-3, 1, 0		0	-3
137	134	4287/8	4351/8	1.625	31/32	31/32	4/4	1	1		#viio2{		c	v		#viio2		#vii	o	2				{	o7	1	1	-4, 5, 2, -1		5	-4
138	135	1075/2	1091/2	0.375	3/8	3/8	4/4	1	1		V		c	v		V		V							M	1	1	1, 5, 2		1	1
138	135	4303/8	4367/8	0.625	15/32	15/32	4/4	1	1		#iii.#viio2		c	#iii		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
138	135	1077/2	1093/2	0.5	5/8	5/8	4/4	1	1		V7		c	#iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
138	135	539	547	1.0	3/4	3/4	4/4	1	1		V(64)		c	#iii		V(64)		V			64				M	1	1	1, 0, -3		1	1
139	136	540	548	1.0	0	0	4/4	1	1		V7		c	#iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
139	136	541	549	1.0	1/4	1/4	4/4	1	1		V(64)		c	#iii		V(64)		V			64				M	1	1	1, 0, -3		1	1
139	136	542	550	1.0	1/2	1/2	4/4	1	1		V7(9)		c	#iii		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
139	136	543	551	1.0	3/4	3/4	4/4	1	1		V7|HC}		c	#iii		V7		V		7			HC	}	Mm7	1	1	1, 5, 2, -1		1	1
140	137	544	552	1.0	0	0	2/2	1	1		i[i{		c	#iii	i	i		i						{	m	1	1	0, -3, 1		0	0
140	137	545	553	1.0	1/4	1/4	2/2	1	1		#viio64	iv	c	#iii	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
140	137	546	554	1.0	1/2	1/2	2/2	1	1		i		c	#iii	i	i		i							m	1	1	0, -3, 1		0	0
140	137	547	555	1.0	3/4	3/4	2/2	1	1		#viio64		c	#iii	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
141	138	548	556	1.0	0	0	2/2	1	1		i		c	#iii	i	i		i							m	1	1	0, -3, 1		0	0
141	138	549	557	1.0	1/4	1/4	2/2	1	1		#viio		c	#iii	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
141	138	550	558	1.0	1/2	1/2	2/2	1	1		i		c	#iii	i	i		i							m	1	1	0, -3, 1		0	0
141	138	551	559	1.0	3/4	3/4	2/2	1	1		#viio64		c	#iii	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
142	139	552	560	8.0	0	0	2/2	1	1		i]}{		c	#iii	i	i		i						}{	m	1	1	0, -3, 1		0	0
144	141	560	568	2.0	0	0	2/2	1	1		ii%2(2)		c	#iii		ii%2(2)		ii	%	2	2				%7	1	1	0, -3, -1, -4		2	0
144	141	562	570	2.0	1/2	1/2	2/2	1	1		ii%2		c	#iii		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
145	142	564	572	4.0	0	0	2/2	1	1		v.#viio2		c	v		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
146	143	568	576	1.0	0	0	2/2	1	1		V[V		c	v	V	V		V							M	1	1	1, 5, 2		1	1
146	143	569	577	1.0	1/4	1/4	2/2	1	1		viio64/V		c	v	V	viio64/V		vii	o	64		V			o	1	1	0, 6, 3		6	0
146	143	570	578	1.0	1/2	1/2	2/2	1	1		V		c	v	V	V		V							M	1	1	1, 5, 2		1	1
146	143	571	579	1.0	3/4	3/4	2/2	1	1		viio64/V		c	v	V	viio64/V		vii	o	64		V			o	1	1	0, 6, 3		6	0
147	144	572	580	1.0	0	0	2/2	1	1		V		c	v	V	V		V							M	1	1	1, 5, 2		1	1
147	144	573	581	1.0	1/4	1/4	2/2	1	1		viio/V		c	v	V	viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
147	144	574	582	1.0	1/2	1/2	2/2	1	1		V		c	v	V	V		V							M	1	1	1, 5, 2		1	1
147	144	575	583	1.0	3/4	3/4	2/2	1	1		viio64/V		c	v	V	viio64/V		vii	o	64		V			o	1	1	0, 6, 3		6	0
148	145	576	584	8.0	0	0	2/2	1	1		V7]|HC}{		c	v	V	V7		V		7			HC	}{	Mm7	1	1	1, 5, 2, -1		1	1
150	147	584	592	2.0	0	0	2/2	1	1		i(9)	V(64+5)	c	v		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
150	147	586	594	2.0	1/2	1/2	2/2	1	1		i	V(64)	c	v		i		i							m	1	1	0, -3, 1		0	0
151	148	588	596	4.0	0	0	2/2	1	1		I.iio64/IV		c	I		iio64/IV		ii	o	64		IV			o	1	0	-5, 1, -2		1	-5
152	149	592	600	16.0	0	0	2/2	1	1		V7/IV		c	I		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
156	153	608	616	16.0	0	0	2/2	1	1		IV		c	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
160	157	624	632	14.0	0	0	2/2	1	1		viio7	viio7/V/IV	c	I		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
163	160	638	646	2.0	1/2	1/2	2/2	1	1		V7		c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
164	161	640	648	1.0	0	0	2/2	1	1		#viio7(9)/iv		c	I		#viio7(9)/iv		#vii	o	7	9	iv			o7	1	0	4, 1, -2, -5	-1	4	4
164	161	641	649	5.0	1/4	1/4	2/2	1	1		#viio7/iv		c	I		#viio7/iv		#vii	o	7		iv			o7	1	0	4, 1, -2, -5		4	4
165	162	646	654	2.0	1/2	1/2	2/2	1	1		V65/iv		c	I		V65/iv		V		65		iv			Mm7	1	0	4, 1, -2, 0		0	4
166	163	648	656	1.0	0	0	2/2	1	1		iv(4)		c	I		iv(4)		iv			4				m	1	0	-1, 5, 0		-1	-1
166	163	649	657	2.0	1/4	1/4	2/2	1	1		iv		c	I		iv		iv							m	1	0	-1, -4, 0		-1	-1
166	163	651	659	2.0	3/4	3/4	2/2	1	1		iv(9)		c	I		iv(9)		iv			9				m	1	0	-1, -4, 0	1	-1	-1
167	164	653	661	3.0	1/4	1/4	2/2	1	1		iv		c	I		iv		iv							m	1	0	-1, -4, 0		-1	-1
168	165	656	664	1.0	0	0	2/2	1	1		viio7/V		c	I		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
168	165	657	665	2.0	1/4	1/4	2/2	1	1		V6/V		c	I		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
168	165	659	667	2.0	3/4	3/4	2/2	1	1		viio7/V		c	I		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
169	166	661	669	3.0	1/4	1/4	2/2	1	1		V65/V		c	I		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
170	167	664	672	2.0	0	0	2/2	1	1		V[V|HC}		c	I	V	V		V					HC	}	M	1	0	1, 5, 2		1	1
170	167	666	674	2.0	1/2	1/2	2/2	1	1		V7(b9^6#4)	#viio(b6)/ii{	c	I	V	V7(b9^6#4)		V		7	b9^6#4				Mm7	1	0	1, 5, 7, 4	-4	1	1
171	168	668	676	2.0	0	0	2/2	1	1		V7(b9)	iio	c	I	V	V7(b9)		V		7	b9				Mm7	1	0	1, 5, 2, -1	-4	1	1
171	168	670	678	2.0	1/2	1/2	2/2	1	1		V(b9b64)	VI6	c	I	V	V(b9b64)		V			b9b64				M	1	0	1, 0, -3	-4	1	1
172	169	672	680	2.0	0	0	2/2	1	1		V		c	I	V	V		V							M	1	0	1, 5, 2		1	1
172	169	674	682	2.0	1/2	1/2	2/2	1	1		V7(b9^6#4)	#viio(b6)/ii	c	I	V	V7(b9^6#4)		V		7	b9^6#4				Mm7	1	0	1, 5, 7, 4	-4	1	1
173	170	676	684	2.0	0	0	2/2	1	1		V7(b9)	iio	c	I	V	V7(b9)		V		7	b9				Mm7	1	0	1, 5, 2, -1	-4	1	1
173	170	678	686	2.0	1/2	1/2	2/2	1	1		V(b9b64)	VI6	c	I	V	V(b9b64)		V			b9b64				M	1	0	1, 0, -3	-4	1	1
174	171	680	688	1.0	0	0	2/2	1	1		V		c	I	V	V		V							M	1	0	1, 5, 2		1	1
174	171	681	689	1.0	1/4	1/4	2/2	1	1		V(6)		c	I	V	V(6)		V			6				M	1	0	1, 5, 4		1	1
174	171	682	690	1.0	1/2	1/2	2/2	1	1		V7		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
174	171	683	691	1.0	3/4	3/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
175	172	684	692	1.0	0	0	2/2	1	1		V7		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
175	172	685	693	1.0	1/4	1/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
175	172	686	694	1.0	1/2	1/2	2/2	1	1		V7		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
175	172	687	695	1.0	3/4	3/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
176	173	688	696	1.0	0	0	2/2	1	1		V7]		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
176	173	689	697	1.0	1/4	1/4	2/2	1	1		V(6#4)		c	I		V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
176	173	690	698	2.0	1/2	1/2	2/2	1	1		V65		c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
177	174	692	700	2.0	0	0	2/2	1	1		i(94)		c	I		i(94)		i			94				m	1	0	0, -1, 1	2	0	0
177	174	694	702	2.0	1/2	1/2	2/2	1	1		viio7(9)/V		c	I		viio7(9)/V		vii	o	7	9	V			o7	1	0	6, 3, 0, -3	1	6	6
178	175	696	704	2.0	0	0	2/2	1	1		V[V|HC}		c	I	V	V		V					HC	}	M	1	0	1, 5, 2		1	1
178	175	698	706	2.0	1/2	1/2	2/2	1	1		V7(b9^6#4)	#viio(b6)/ii{	c	I	V	V7(b9^6#4)		V		7	b9^6#4				Mm7	1	0	1, 5, 7, 4	-4	1	1
179	176	700	708	2.0	0	0	2/2	1	1		V7(b9)	iio	c	I	V	V7(b9)		V		7	b9				Mm7	1	0	1, 5, 2, -1	-4	1	1
179	176	702	710	2.0	1/2	1/2	2/2	1	1		V(b9b64)	VI6	c	I	V	V(b9b64)		V			b9b64				M	1	0	1, 0, -3	-4	1	1
180	177	704	712	2.0	0	0	2/2	1	1		V		c	I	V	V		V							M	1	0	1, 5, 2		1	1
180	177	706	714	2.0	1/2	1/2	2/2	1	1		V7(b9^6#4)	#viio(b6)/ii	c	I	V	V7(b9^6#4)		V		7	b9^6#4				Mm7	1	0	1, 5, 7, 4	-4	1	1
181	178	708	716	2.0	0	0	2/2	1	1		V7(b9)	iio	c	I	V	V7(b9)		V		7	b9				Mm7	1	0	1, 5, 2, -1	-4	1	1
181	178	710	718	2.0	1/2	1/2	2/2	1	1		V(b9b64)	VI6	c	I	V	V(b9b64)		V			b9b64				M	1	0	1, 0, -3	-4	1	1
182	179	712	720	1.0	0	0	2/2	1	1		V		c	I	V	V		V							M	1	0	1, 5, 2		1	1
182	179	713	721	1.0	1/4	1/4	2/2	1	1		V(6)		c	I	V	V(6)		V			6				M	1	0	1, 5, 4		1	1
182	179	714	722	1.0	1/2	1/2	2/2	1	1		V7		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
182	179	715	723	1.0	3/4	3/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
183	180	716	724	1.0	0	0	2/2	1	1		V7		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
183	180	717	725	1.0	1/4	1/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
183	180	718	726	1.0	1/2	1/2	2/2	1	1		V7		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
183	180	719	727	1.0	3/4	3/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
184	181	720	728	1.0	0	0	2/2	1	1		V7		c	I	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
184	181	721	729	1.0	1/4	1/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
184	181	722	730	2.0	1/2	1/2	2/2	1	1		V65		c	I	V	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
185	182	724	732	2.0	0	0	2/2	1	1		i(94)		c	I	V	i(94)		i			94				m	1	0	0, -1, 1	2	0	0
185	182	726	734	2.0	1/2	1/2	2/2	1	1		viio7(9)/V		c	I	V	viio7(9)/V		vii	o	7	9	V			o7	1	0	6, 3, 0, -3	1	6	6
186	183	728	736	1.0	0	0	2/2	1	1		V|HC}		c	I	V	V		V					HC	}	M	1	0	1, 5, 2		1	1
186	183	729	737	1.0	1/4	1/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
186	183	730	738	2.0	1/2	1/2	2/2	1	1		V65		c	I	V	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
187	184	732	740	2.0	0	0	2/2	1	1		i(94)		c	I	V	i(94)		i			94				m	1	0	0, -1, 1	2	0	0
187	184	734	742	2.0	1/2	1/2	2/2	1	1		viio7(9)/V		c	I	V	viio7(9)/V		vii	o	7	9	V			o7	1	0	6, 3, 0, -3	1	6	6
188	185	736	744	1.0	0	0	2/2	1	1		V|HC		c	I	V	V		V					HC		M	1	0	1, 5, 2		1	1
188	185	737	745	1.0	1/4	1/4	2/2	1	1		V(6#4)		c	I	V	V(6#4)		V			6#4				M	1	0	1, 5, 7, 4		1	1
188	185	738	746	2.0	1/2	1/2	2/2	1	1		V65		c	I	V	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
189	186	740	748	2.0	0	0	2/2	1	1		i(94)		c	I	V	i(94)		i			94				m	1	0	0, -1, 1	2	0	0
189	186	742	750	2.0	1/2	1/2	2/2	1	1		viio7(9)/V		c	I	V	viio7(9)/V		vii	o	7	9	V			o7	1	0	6, 3, 0, -3	1	6	6
190	187	744	752	32.0	0	0	2/2	1	1		V7]|HC		c	I	V	V7		V		7			HC		Mm7	1	0	1, 5, 2, -1		1	1
198	195	776	784	3.0	0	0	2/2	1	1		i.i[i{		c	i	i	i		i						{	m	1	1	0, -3, 1		0	0
198	195	779	787	1.0	3/4	3/4	2/2	1	1		V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
199	196	780	788	1.0	0	0	2/2	1	1		iv6		c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
199	196	781	789	1.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
199	196	782	790	1.0	1/2	1/2	2/2	1	1		iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
199	196	783	791	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
200	197	784	792	1.0	0	0	2/2	1	1		i		c	i	i	i		i							m	1	1	0, -3, 1		0	0
200	197	785	793	2.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
200	197	787	795	1.0	3/4	3/4	2/2	1	1		V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
201	198	788	796	1.0	0	0	2/2	1	1		iv6		c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
201	198	789	797	1.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
201	198	790	798	1.0	1/2	1/2	2/2	1	1		iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
201	198	791	799	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
202	199	792	800	2.0	0	0	2/2	1	1		i]		c	i	i	i		i							m	1	1	0, -3, 1		0	0
202	199	794	802	2.0	1/2	1/2	2/2	1	1		V43		c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
203	200	796	804	2.0	0	0	2/2	1	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
203	200	798	806	2.0	1/2	1/2	2/2	1	1		iio6		c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
204	201	800	808	2.0	0	0	2/2	1	1		V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
204	201	802	810	2.0	1/2	1/2	2/2	1	1		Ger6		c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
205	202	804	812	2.0	0	0	2/2	1	1		viio7/V		c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
205	202	806	814	2.0	1/2	1/2	2/2	1	1		V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
206	203	808	816	3.0	0	0	2/2	1	1		i[i|PAC}{		c	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0
206	203	811	819	1.0	3/4	3/4	2/2	1	1		V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
207	204	812	820	1.0	0	0	2/2	1	1		iv6		c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
207	204	813	821	1.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
207	204	814	822	1.0	1/2	1/2	2/2	1	1		iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
207	204	815	823	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
208	205	816	824	1.0	0	0	2/2	1	1		i		c	i	i	i		i							m	1	1	0, -3, 1		0	0
208	205	817	825	2.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
208	205	819	827	1.0	3/4	3/4	2/2	1	1		V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
209	206	820	828	1.0	0	0	2/2	1	1		iv6		c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
209	206	821	829	1.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
209	206	822	830	1.0	1/2	1/2	2/2	1	1		iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
209	206	823	831	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
210	207	824	832	2.0	0	0	2/2	1	1		i]		c	i	i	i		i							m	1	1	0, -3, 1		0	0
210	207	826	834	2.0	1/2	1/2	2/2	1	1		V6/bII		c	i		V6/bII		V		6		bII			M	1	1	0, -3, -4		-4	0
211	208	828	836	2.0	0	0	2/2	1	1		I/bII		c	i		I/bII		I				bII			M	1	1	-5, -1, -4		-5	-5
211	208	830	838	2.0	1/2	1/2	2/2	1	1		viio6/bII		c	i		viio6/bII		vii	o	6		bII			o	1	1	-3, -6, 0		0	-3
212	209	832	840	2.0	0	0	2/2	1	1		I6/bII		c	i		I6/bII		I		6		bII			M	1	1	-1, -4, -5		-5	-1
212	209	834	842	2.0	1/2	1/2	2/2	1	1		IV/bII		c	i		IV/bII		IV				bII			M	1	1	-6, -2, -5		-6	-6
213	210	836	844	2.0	0	0	2/2	1	1		V(64)/bII		c	i		V(64)/bII		V			64	bII			M	1	1	-4, -5, -1		-4	-4
213	210	838	846	2.0	1/2	1/2	2/2	1	1		V/bII		c	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
214	211	840	848	2.0	0	0	2/2	1	1		V2/iii|EC		c	i		V2/iii		V		2		iii	EC		Mm7	1	1	-4, -2, 2, -1		-2	-4
214	211	842	850	2.0	1/2	1/2	2/2	1	1		V6/iii		c	i		V6/iii		V		6		iii			M	1	1	2, -1, -2		-2	2
215	212	844	852	2.0	0	0	2/2	1	1		i/iii		c	i		i/iii		i				iii			m	1	1	-3, -6, -2		-3	-3
215	212	846	854	2.0	1/2	1/2	2/2	1	1		#viio6/iii		c	i		#viio6/iii		#vii	o	6		iii			o	1	1	-1, -4, 2		2	-1
216	213	848	856	2.0	0	0	2/2	1	1		i6/iii		c	i		i6/iii		i		6		iii			m	1	1	-6, -2, -3		-3	-6
216	213	850	858	2.0	1/2	1/2	2/2	1	1		iv/iii		c	i		iv/iii		iv				iii			m	1	1	-4, -7, -3		-4	-4
217	214	852	860	2.0	0	0	2/2	1	1		V64/iii		c	i		V64/iii		V		64		iii			M	1	1	-1, -2, 2		-2	-1
217	214	854	862	2.0	1/2	1/2	2/2	1	1		V/iii		c	i		V/iii		V				iii			M	1	1	-2, 2, -1		-2	-2
218	215	856	864	2.0	0	0	2/2	1	1		iv.V2|EC		c	iv		V2		V		2			EC		Mm7	1	1	-1, 1, 5, 2		1	-1
218	215	858	866	2.0	1/2	1/2	2/2	1	1		V6		c	iv		V6		V		6					M	1	1	5, 2, 1		1	5
219	216	860	868	2.0	0	0	2/2	1	1		i		c	iv		i		i							m	1	1	0, -3, 1		0	0
219	216	862	870	2.0	1/2	1/2	2/2	1	1		#viio6		c	iv		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
220	217	864	872	2.0	0	0	2/2	1	1		i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
220	217	866	874	2.0	1/2	1/2	2/2	1	1		iv		c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
221	218	868	876	2.0	0	0	2/2	1	1		V(64)		c	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
221	218	870	878	2.0	1/2	1/2	2/2	1	1		It6		c	iv		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
222	219	872	880	8.0	0	0	2/2	1	1		V[V|HC}		c	iv	V	V		V					HC	}	M	1	1	1, 5, 2		1	1
224	221	880	888	16.0	0	0	2/2	1	1		i{		c	iv	V	i		i						{	m	1	1	0, -3, 1		0	0
228	225	896	904	16.0	0	0	2/2	1	1		V7]		c	iv	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
232	229	912	920	8.0	0	0	2/2	1	1		i		c	iv		i		i							m	1	1	0, -3, 1		0	0
234	231	920	928	8.0	0	0	2/2	1	1		i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
236	233	928	936	16.0	0	0	2/2	1	1		i.V[V7		c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
240	237	944	952	16.0	0	0	2/2	1	1		i		c	i	V	i		i							m	1	1	0, -3, 1		0	0
244	241	960	968	16.0	0	0	2/2	1	1		V7]		c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
248	245	976	984	4.0	0	0	2/2	1	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
249	246	980	988	4.0	0	0	2/2	1	1		V7/VII		c	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
250	247	984	992	4.0	0	0	2/2	1	1		vii		c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
251	248	988	996	4.0	0	0	2/2	1	1		V7/VI		c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
252	249	992	1000	4.0	0	0	2/2	1	1		VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
253	250	996	1004	4.0	0	0	2/2	1	1		Ger6		c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
254	251	1000	1008	4.0	0	0	2/2	1	1		V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
255	252	1004	1012	4.0	0	0	2/2	1	1		V		c	i		V		V							M	1	1	1, 5, 2		1	1
256	253	1008	1016	8.0	0	0	2/2	1	1		i|PAC}{		c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
