mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
96	96	3/8	3/8	9/8	2	1		ii6(#7)	C	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
96	96	3/4	3/4	9/8	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	97	0	0	9/8	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	97	3/4	3/4	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	98	0	0	9/8	2	1		I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
99	99	0	0	9/8	2	1		V7/V{	C	I		V7/V		V		7		V		{	Mm7	0	0	2, 6, 3, 0		2	2
99	99	3/4	3/4	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	100	0	0	9/8	2	1		V7/IV	C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
100	100	3/4	3/4	9/8	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
101	101	3/4	3/4	9/8	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
102	102	0	0	9/8	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
102	102	3/4	3/4	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	0	0	9/8	2	1		I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
104	104	0	0	9/8	2	1		V2/V{	C	I		V2/V		V		2		V		{	Mm7	0	0	0, 2, 6, 3		2	0
104	104	3/4	3/4	9/8	2	1		V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
105	105	0	0	9/8	2	1		V2/IV	C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
105	105	3/4	3/4	9/8	2	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
106	106	0	0	9/8	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
106	106	3/8	3/8	9/8	2	1		ii6(#7)	C	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
106	106	3/4	3/4	9/8	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
107	107	0	0	9/8	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
107	107	3/4	3/4	9/8	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
108	108	0	0	9/8	2	1		I|PAC}{	C	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
108	108	3/4	3/4	9/8	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
109	109	0	0	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	110	0	0	9/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
110	110	3/8	3/8	9/8	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
110	110	3/4	3/4	9/8	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
111	111	0	0	9/8	2	1		V7(b2)	C	I		V7(b2)		V		7	b2				Mm7	0	0	-4, 5, 2, -1		1	-4
111	111	1/8	1/8	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
112	112	0	0	9/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
112	112	1/8	1/8	9/8	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
112	112	3/8	3/8	9/8	2	1		V7(b2)	C	I		V7(b2)		V		7	b2				Mm7	0	0	-4, 5, 2, -1		1	-4
112	112	1/2	1/2	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	113	0	0	9/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
113	113	1/8	1/8	9/8	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
113	113	3/8	3/8	9/8	2	1		V7(b2)	C	I		V7(b2)		V		7	b2				Mm7	0	0	-4, 5, 2, -1		1	-4
113	113	1/2	1/2	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	114	0	0	9/8	2	1		I(94)	C	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
115	115	0	0	9/8	2	1		I(974)	C	I		I(974)		I			974				M	0	0	0, -1, 1	2, 5	0	0
115	115	3/8	3/8	9/8	2	1		I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
116	116	0	0	9/8	2	1		I(974){	C	I		I(974)		I			974			{	M	0	0	0, -1, 1	2, 5	0	0
116	116	3/8	3/8	9/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
117	117	0	0	9/8	2	1		I(764)	C	I		I(764)		I			764				M	0	0	0, -1, 3	5	0	0
117	117	3/8	3/8	9/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
117	117	3/4	3/4	9/8	2	1		V(974)	C	I		V(974)		V			974				M	0	0	1, 0, 2	3, -1	1	1
118	118	3/8	3/8	9/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
119	119	0	0	9/8	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
119	119	3/8	3/8	9/8	2	1		I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
