mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
63	61	120	124	2.0	0	0	2/4	2	1		viio	f	bII		viio	vii	o						o	1	0	5, 2, -1		5	5
64	62	122	126	2.0	0	0	2/4	2	1		V	f	bII		V	V							M	1	0	1, 5, 2		1	1
65	63	124	128	2.0	0	0	2/4	2	1		V2	f	bII		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	64	126	130	2.0	0	0	2/4	2	1		I6|IAC}	f	bII		I6	I		6			IAC	}	M	1	0	4, 1, 0		0	4
66	64	127	131	0.0	1/4	1/4	2/4	2	1		{	f	bII									{		1	0				
67	65	128	132	2.0	0	0	2/4	2	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
68	66	130	134	2.0	0	0	2/4	2	1		V	f	bII		V	V							M	1	0	1, 5, 2		1	1
69	67	132	136	2.0	0	0	2/4	2	1		vi43	f	bII		vi43	vi		43					mm7	1	0	4, 1, 3, 0		3	4
70	68	134	138	2.0	0	0	2/4	2	1		I64	f	bII		I64	I		64					M	1	0	1, 0, 4		0	1
71	69	136	140	2.0	0	0	2/4	2	1		vii.V43	f	vii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
72	70	138	142	2.0	0	0	2/4	2	1		i	f	vii		i	i							m	1	1	0, -3, 1		0	0
73	71	140	144	2.0	0	0	2/4	2	1		V2	f	vii		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
74	72	142	146	2.0	0	0	2/4	2	1		i6	f	vii		i6	i		6					m	1	1	-3, 1, 0		0	-3
75	73	144	148	3.0	0	0	2/4	2	1		i	f	vii		i	i							m	1	1	0, -3, 1		0	0
76	74	147	151	2.0	1/4	1/4	2/4	2	1		VI.V65	f	VI		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
77	75	149	153	3.0	1/4	1/4	2/4	2	1		I|IAC}	f	VI		I	I					IAC	}	M	1	0	0, 4, 1		0	0
78	76	150	154	0.0	0	0	2/4	2	1		{	f	VI									{		1	0				
79	77	152	156	2.0	0	0	2/4	2	1		V	f	VI		V	V							M	1	0	1, 5, 2		1	1
80	78	154	158	2.0	0	0	2/4	2	1		vi43	f	VI		vi43	vi		43					mm7	1	0	4, 1, 3, 0		3	4
81	79	156	160	2.0	0	0	2/4	2	1		I64	f	VI		I64	I		64					M	1	0	1, 0, 4		0	1
82	80	158	162	2.0	0	0	2/4	2	1		viio	f	VI		viio	vii	o						o	1	0	5, 2, -1		5	5
83	81	160	164	2.0	0	0	2/4	2	1		V	f	VI		V	V							M	1	0	1, 5, 2		1	1
84	82	162	166	2.0	0	0	2/4	2	1		V2	f	VI		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
85	83	164	168	2.0	0	0	2/4	2	1		I6|IAC}	f	VI		I6	I		6			IAC	}	M	1	0	4, 1, 0		0	4
85	83	165	169	0.0	1/4	1/4	2/4	2	1		{	f	VI									{		1	0				
86	84	166	170	2.0	0	0	2/4	2	1		I	f	VI		I	I							M	1	0	0, 4, 1		0	0
87	85	168	172	2.0	0	0	2/4	2	1		V	f	VI		V	V							M	1	0	1, 5, 2		1	1
88	86	170	174	2.0	0	0	2/4	2	1		vi43	f	VI		vi43	vi		43					mm7	1	0	4, 1, 3, 0		3	4
89	87	172	176	2.0	0	0	2/4	2	1		I64	f	VI		I64	I		64					M	1	0	1, 0, 4		0	1
90	88	174	178	2.0	0	0	2/4	2	1		viio	f	VI		viio	vii	o						o	1	0	5, 2, -1		5	5
91	89	176	180	2.0	0	0	2/4	2	1		V	f	VI		V	V							M	1	0	1, 5, 2		1	1
92	90	178	182	2.0	0	0	2/4	2	1		V2	f	VI		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
93	91	180	184	10.0	0	0	2/4	2	1		I|IAC}	f	VI		I	I					IAC	}	M	1	0	0, 4, 1		0	0
98	96	190	194	1.0	0	0	2/4	2	1		i.i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
98	96	191	195	1.0	1/4	1/4	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
99	97	192	196	1.0	0	0	2/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
99	97	193	197	1.0	1/4	1/4	2/4	2	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
100	98	194	198	2.0	0	0	2/4	2	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
101	99	196	200	3.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
102	100	198	202	0.0	0	0	2/4	2	1		{	f	i									{		1	1				
102	100	199	203	1.0	1/4	1/4	2/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
103	101	200	204	1.0	0	0	2/4	2	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
103	101	201	205	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
104	102	202	206	1.0	0	0	2/4	2	1		V(64)/V	f	i		V(64)/V	V			64	V			M	1	1	2, 1, 5		2	2
104	102	203	207	1.0	1/4	1/4	2/4	2	1		V/V	f	i		V/V	V				V			M	1	1	2, 6, 3		2	2
105	103	204	208	2.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
106	104	206	210	1.0	0	0	2/4	2	1		i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
106	104	207	211	1.0	1/4	1/4	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
107	105	208	212	1.0	0	0	2/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
107	105	209	213	1.0	1/4	1/4	2/4	2	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
108	106	210	214	2.0	0	0	2/4	2	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
109	107	212	216	3.0	0	0	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
110	108	215	219	1.0	1/4	1/4	2/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
111	109	216	220	1.0	0	0	2/4	2	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
111	109	217	221	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
112	110	218	222	1.0	0	0	2/4	2	1		V(64)/V	f	i		V(64)/V	V			64	V			M	1	1	2, 1, 5		2	2
112	110	219	223	1.0	1/4	1/4	2/4	2	1		V/V	f	i		V/V	V				V			M	1	1	2, 6, 3		2	2
113	111	220	224	3.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
114	112	222	226	0.0	0	0	2/4	2	1		{	f	i									{		1	1				
114	112	223	227	1.0	1/4	1/4	2/4	2	1		V6/V	f	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
115	113	224	228	1.0	0	0	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
115	113	225	229	2.0	1/4	1/4	2/4	2	1		V(6)	f	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
116	114	227	231	2.0	1/4	1/4	2/4	2	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
117	115	229	233	2.0	1/4	1/4	2/4	2	1		III.V65/V	f	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
118	116	231	235	2.0	1/4	1/4	2/4	2	1		V	f	III		V	V							M	1	0	1, 5, 2		1	1
119	117	233	237	1.0	1/4	1/4	2/4	2	1		I	f	III		I	I							M	1	0	0, 4, 1		0	0
120	118	234	238	1.0	0	0	2/4	2	1		ii6	f	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
120	118	235	239	1.0	1/4	1/4	2/4	2	1		V7	f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
121	119	236	240	4.0	0	0	2/4	2	1		I|PAC}	f	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
122	120	238	242	0.0	0	0	2/4	2	1		{	f	III									{		1	0				
123	121	240	244	1.0	0	0	2/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
123	121	241	245	1.0	1/4	1/4	2/4	2	1		V43	f	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
124	122	242	246	2.0	0	0	2/4	2	1		I	f	III		I	I							M	1	0	0, 4, 1		0	0
125	123	244	248	1.0	0	0	2/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
125	123	245	249	1.0	1/4	1/4	2/4	2	1		V43	f	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
126	124	246	250	1.0	0	0	2/4	2	1		I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
126	124	247	251	1.0	1/4	1/4	2/4	2	1		I	f	III		I	I							M	1	0	0, 4, 1		0	0
127	125	248	252	1.0	0	0	2/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
127	125	249	253	1.0	1/4	1/4	2/4	2	1		I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
128	126	250	254	1.0	0	0	2/4	2	1		viio64	f	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1
128	126	251	255	1.0	1/4	1/4	2/4	2	1		vii%7/V	f	III		vii%7/V	vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
129	127	252	256	1.0	0	0	2/4	2	1		V	f	III		V	V							M	1	0	1, 5, 2		1	1
129	127	253	257	1.0	1/4	1/4	2/4	2	1		i.V6|HC}	f	i		V6	V		6			HC	}	M	1	1	5, 2, 1		1	5
130	128	254	258	2.0	0	0	2/4	2	1		i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
131	129	256	260	1.0	0	0	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
131	129	257	261	1.0	1/4	1/4	2/4	2	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
132	130	258	262	2.0	0	0	2/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
133	131	260	264	1.0	0	0	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
133	131	261	265	1.0	1/4	1/4	2/4	2	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
134	132	262	266	1.0	0	0	2/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
134	132	263	267	1.0	1/4	1/4	2/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
135	133	264	268	1.0	0	0	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
135	133	265	269	1.0	1/4	1/4	2/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
136	134	266	270	1.0	0	0	2/4	2	1		#viio64	f	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
136	134	267	271	1.0	1/4	1/4	2/4	2	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
137	135	268	272	2.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
138	136	270	274	2.0	0	0	2/4	2	1		i6{	f	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
139	137	272	276	2.0	0	0	2/4	2	1		ii	f	i		ii	ii							m	1	1	2, -1, 3		2	2
140	138	274	278	1.0	0	0	2/4	2	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
140	138	275	279	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
141	139	276	280	1.0	0	0	2/4	2	1		VI|EC	f	i		VI	VI					EC		M	1	1	-4, 0, -3		-4	-4
141	139	277	281	5.0	1/4	1/4	2/4	2	1		ii%65	f	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
144	142	282	286	1.0	0	0	2/4	2	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
144	142	283	287	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
145	143		288		0	0	2/4	2	1	1	i|PAC}	f	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
145	143		289		1/4	1/4	2/4	2	1	1	V{	f	i		V	V						{	M	1	1	1, 5, 2		1	1
146	143		291		1/4	1/4	2/4	2	1	1	V6/V	f	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
147	143	284	292	6.0	0	0	2/4	2	1	2	i|PAC}	f	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
148	144	286	294	0.0	0	0	2/4	2	1		{	f	i									{		1	1				
150	146	290	298	4.0	0	0	2/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
152	148	294	302	4.0	0	0	2/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
154	150	298	306	4.0	0	0	2/4	2	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
156	152	302	310	4.0	0	0	2/4	2	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
158	154	306	314	2.0	0	0	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
159	155	308	316	8.0	0	0	2/4	2	1		I|IAC}	f	i		I	I					IAC	}	M	1	1	0, 4, 1		0	0
