mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
83	80	311	1.0	3/4	3/4	4/4	2	1		ii6	F#	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	81	312	1.0	0	0	4/4	2	1		viio43	F#	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
84	81	313	1.0	1/4	1/4	4/4	2	1		V2	F#	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	81	314	1.0	1/2	1/2	4/4	2	1		viio43	F#	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
84	81	315	1.0	3/4	3/4	4/4	2	1		V2	F#	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
85	82	316	1.0	0	0	4/4	2	1		viio43	F#	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
85	82	317	1.0	1/4	1/4	4/4	2	1		V2	F#	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
85	82	318	1.0	1/2	1/2	4/4	2	1		V43	F#	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
85	82	319	1.0	3/4	3/4	4/4	2	1		ii6	F#	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	83	320	1.0	0	0	4/4	2	1		V2	F#	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	83	321	3.0	1/4	1/4	4/4	2	1		I6	F#	I		I6		I		6					M	0	0	4, 1, 0		0	4
87	84	324	4.0	0	0	4/4	2	1		I6(#4#2)	F#	I		I6(#4#2)		I		6	#4#2				M	0	0	9, 6, 0		0	9
88	85	328	4.0	0	0	4/4	2	1		Ger6	F#	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
89	86	332	2.0	0	0	4/4	2	1		V7(4)	F#	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
89	86	334	2.0	1/2	1/2	4/4	2	1		V7	F#	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	87	336	3.0	0	0	4/4	2	1		I|PAC}	F#	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
90	87	338	0.0	1/2	1/2	4/4	2	1		{	F#	I										{		0	0				
90	87	339	1.0	3/4	3/4	4/4	2	1		I(64)	F#	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
91	88	340	3.0	0	0	4/4	2	1		I	F#	I		I		I							M	0	0	0, 4, 1		0	0
91	88	343	1.0	3/4	3/4	4/4	2	1		V7	F#	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	89	344	3.0	0	0	4/4	2	1		I|IAC}{	F#	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
92	89	347	1.0	3/4	3/4	4/4	2	1		I(64)	F#	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
93	90	348	2.0	0	0	4/4	2	1		I	F#	I		I		I							M	0	0	0, 4, 1		0	0
93	90	350	1.0	1/2	1/2	4/4	2	1		V7/ii	F#	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
93	90	351	1.0	3/4	3/4	4/4	2	1		ii	F#	I		ii		ii							m	0	0	2, -1, 3		2	2
94	91	352	4.0	0	0	4/4	2	1		V7|HC}{	F#	I		V7		V		7			HC	}{	Mm7	0	0	1, 5, 2, -1		1	1
95	92	356	2.0	0	0	4/4	2	1		I|PAC}{	F#	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
95	92	358	1.0	1/2	1/2	4/4	2	1		V/ii	F#	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
95	92	359	1.0	3/4	3/4	4/4	2	1		ii	F#	I		ii		ii							m	0	0	2, -1, 3		2	2
96	93	360	4.0	0	0	4/4	2	1		V7|HC}{	F#	I		V7		V		7			HC	}{	Mm7	0	0	1, 5, 2, -1		1	1
97	94	364	1.0	0	0	4/4	2	1		I|PAC}{	F#	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
97	94	365	1.0	1/4	1/4	4/4	2	1		I6	F#	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	94	366	2.0	1/2	1/2	4/4	2	1		V7	F#	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	95	368	1.0	0	0	4/4	2	1		I|PAC}	F#	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
98	95	369	1.0	1/4	1/4	4/4	2	1		I6	F#	I		I6		I		6					M	0	0	4, 1, 0		0	4
98	95	370	3.0	1/2	1/2	4/4	2	1		V2	F#	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
99	96	373	4.0	1/4	1/4	4/4	2	1		V7	F#	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	97	377	1.0	1/4	1/4	4/4	2	1		V(64)	F#	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
100	97	378	1.75	1/2	1/2	4/4	2	1		I6	F#	I		I6		I		6					M	0	0	4, 1, 0		0	4
100	97	379	0.0	3/4	3/4	4/4	2	1		{	F#	I										{		0	0				
100	97	1519/4	0.25	15/16	15/16	4/4	2	1		viio6	F#	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
101	98	380	1.0	0	0	4/4	2	1		I	F#	I		I		I							M	0	0	0, 4, 1		0	0
101	98	381	1.0	1/4	1/4	4/4	2	1		IV.V65	F#	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
101	98	382	1.0	1/2	1/2	4/4	2	1		V	F#	IV		V		V							M	0	0	1, 5, 2		1	1
101	98	383	0.75	3/4	3/4	4/4	2	1		viio6	F#	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
101	98	1535/4	0.25	15/16	15/16	4/4	2	1		I	F#	IV		I		I							M	0	0	0, 4, 1		0	0
102	99	384	1.0	0	0	4/4	2	1		viio	F#	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
102	99	385	1.0	1/4	1/4	4/4	2	1		V65	F#	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	99	386	1.0	1/2	1/2	4/4	2	1		iio	F#	IV		iio		ii	o						o	0	0	2, -1, -4		2	2
102	99	387	1.0	3/4	3/4	4/4	2	1		V65	F#	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
103	100	388	1.0	0	0	4/4	2	1		iio	F#	IV		iio		ii	o						o	0	0	2, -1, -4		2	2
103	100	389	1.0	1/4	1/4	4/4	2	1		V65	F#	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
103	100	390	1.0	1/2	1/2	4/4	2	1		i	F#	IV		i		i							m	0	0	0, -3, 1		0	0
103	100	391	1.0	3/4	3/4	4/4	2	1		i6	F#	IV		i6		i		6					m	0	0	-3, 1, 0		0	-3
104	101	392	3.0	0	0	4/4	2	1		I.viio7	F#	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
104	101	395	1.0	3/4	3/4	4/4	2	1		V65	F#	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	102	396	1.0	0	0	4/4	2	1		viio	F#	I		viio		vii	o						o	0	0	5, 2, -1		5	5
105	102	397	1.0	1/4	1/4	4/4	2	1		V43	F#	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	102	398	1.0	1/2	1/2	4/4	2	1		I	F#	I		I		I							M	0	0	0, 4, 1		0	0
105	102	399	1.0	3/4	3/4	4/4	2	1		I64	F#	I		I64		I		64					M	0	0	1, 0, 4		0	1
106	103	400	1.0	0	0	4/4	2	1		I6	F#	I		I6		I		6					M	0	0	4, 1, 0		0	4
106	103	401	2.0	1/4	1/4	4/4	2	1		I	F#	I		I		I							M	0	0	0, 4, 1		0	0
106	103	403	1.0	3/4	3/4	4/4	2	1		I64	F#	I		I64		I		64					M	0	0	1, 0, 4		0	1
107	104	404	1.0	0	0	4/4	2	1		I6	F#	I		I6		I		6					M	0	0	4, 1, 0		0	4
107	104	405	1.0	1/4	1/4	4/4	2	1		I	F#	I		I		I							M	0	0	0, 4, 1		0	0
107	104	406	1.0	1/2	1/2	4/4	2	1		I64	F#	I		I64		I		64					M	0	0	1, 0, 4		0	1
107	104	407	1.0	3/4	3/4	4/4	2	1		I6	F#	I		I6		I		6					M	0	0	4, 1, 0		0	4
108	105			0	0	4/4	2	1	1	I}	F#	I		I		I						}	M	0	0	0, 4, 1		0	0
108	105			3/4	3/4	4/4	2	1	1	i{	F#	I		i		i						{	m	0	0	0, -3, 1		0	0
109	105	408	4.0	0	0	4/4	2	1	2	I}	F#	I		I		I						}	M	0	0	0, 4, 1		0	0
