mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
114	112	445/2	224	2.0	0	0	2/4	2	1		V7/bVII	F	I		V7/bVII		V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
115	113	449/2	226	4.0	0	0	2/4	2	1		V(64)/vi	F	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
117	115	457/2	230	2.0	0	0	2/4	2	1		V(4)/vi	F	I		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
118	116	461/2	232	3.5	0	0	2/4	2	1		V/vi|HC}	F	I		V/vi		V				vi	HC	}	M	0	0	4, 8, 5		4	4
120	117	234	471/2	4.5	0	3/8	2/4	2	1		I/VI{	F	I		I/VI		I				VI		{	M	0	0	3, 7, 4		3	3
123	120	477/2	240	4.0	0	0	2/4	2	1		V65/VI	F	I		V65/VI		V		65		VI			Mm7	0	0	8, 5, 2, 4		4	8
125	122	485/2	244	1.0	0	0	2/4	2	1		I/VI	F	I		I/VI		I				VI			M	0	0	3, 7, 4		3	3
125	122	487/2	245	1.0	1/4	1/4	2/4	2	1		V43/VI	F	I		V43/VI		V		43		VI			Mm7	0	0	5, 2, 4, 8		4	5
126	123	489/2	246	1.0	0	0	2/4	2	1		I6/VI	F	I		I6/VI		I		6		VI			M	0	0	7, 4, 3		3	7
126	123	491/2	247	1.0	1/4	1/4	2/4	2	1		ii65/VI	F	I		ii65/VI		ii		65		VI			mm7	0	0	2, 6, 3, 5		5	2
127	124	493/2	248	1.0	0	0	2/4	2	1		V43/IV/VI	F	I		V43/IV/VI		V		43		IV/VI			Mm7	0	0	4, 1, 3, 7		3	4
127	124	495/2	249	1.0	1/4	1/4	2/4	2	1		V2/IV/VI	F	I		V2/IV/VI		V		2		IV/VI			Mm7	0	0	1, 3, 7, 4		3	1
128	125	497/2	250	3.0	0	0	2/4	2	1		IV6/VI	F	I		IV6/VI		IV		6		VI			M	0	0	6, 3, 2		2	6
129	126	503/2	253	1.0	1/4	1/4	2/4	2	1		V65/VI	F	I		V65/VI		V		65		VI			Mm7	0	0	8, 5, 2, 4		4	8
130	127	505/2	254	1.0	0	0	2/4	2	1		I/VI	F	I		I/VI		I				VI			M	0	0	3, 7, 4		3	3
130	127	507/2	255	1.0	1/4	1/4	2/4	2	1		ii6/VI	F	I		ii6/VI		ii		6		VI			m	0	0	2, 6, 5		5	2
131	128	509/2	256	1.0	0	0	2/4	2	1		V(64)/VI	F	I		V(64)/VI		V			64	VI			M	0	0	4, 3, 7		4	4
131	128	511/2	257	1.0	1/4	1/4	2/4	2	1		V7/VI	F	I		V7/VI		V		7		VI			Mm7	0	0	4, 8, 5, 2		4	4
132	129	513/2	258	3.5	0	0	2/4	2	1		I/VI|PAC}	F	I		I/VI		I				VI	PAC	}	M	0	0	3, 7, 4		3	3
133	130	260	523/2	0.5	3/8	3/8	2/4	2	1		V/ii{	F	I		V/ii		V				ii		{	M	0	0	3, 7, 4		3	3
134	131	521/2	262	4.0	0	0	2/4	2	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
136	133	529/2	266	8.0	0	0	2/4	2	1		V7|HC}	F	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
140	136	272	547/2	0.0	0	3/8	2/4	2	1		{	F	I										{		0	0				
141	137	545/2	274	1.0	0	0	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
141	137	547/2	275	1.0	1/4	1/4	2/4	2	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
142	138	549/2	276	1.0	0	0	2/4	2	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
142	138	551/2	277	1.0	1/4	1/4	2/4	2	1		ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
143	139	553/2	278	1.0	0	0	2/4	2	1		I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
143	139	555/2	279	1.0	1/4	1/4	2/4	2	1		V2/IV	F	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
144	140	557/2	280	3.0	0	0	2/4	2	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
145	141	563/2	283	1.0	1/4	1/4	2/4	2	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
146	142	565/2	284	1.0	0	0	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
146	142	567/2	285	1.0	1/4	1/4	2/4	2	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
147	143	569/2	286	1.0	0	0	2/4	2	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
147	143	571/2	287	1.0	1/4	1/4	2/4	2	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
148	144	573/2	288	0.5	0	0	2/4	2	1		I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
148	144	287	577/2	7.5	1/8	1/8	2/4	2	1		V[I	F	I	V	I		I							M	0	0	0, 4, 1		0	0
148	144	288	579/2	0.0	3/8	3/8	2/4	2	1		{	F	I	V									{		0	0				
152	148	589/2	296	1.0	0	0	2/4	2	1		V7(4)	F	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
152	148	591/2	297	7.0	1/4	1/4	2/4	2	1		V7]	F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	152	605/2	304	1.0	0	0	2/4	2	1		I(9)	F	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
156	152	607/2	305	0.5	1/4	1/4	2/4	2	1		I6|IAC}	F	I		I6		I		6			IAC	}	M	0	0	4, 1, 0		0	4
156	152	304	611/2	0.5	3/8	3/8	2/4	2	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
157	153	609/2	306	3.5	0	0	2/4	2	1		i64{	F	I		i64		i		64				{	m	0	0	1, 0, -3		0	1
158	154	308	619/2	2.5	3/8	3/8	2/4	2	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
160	156	621/2	312	5.5	0	0	2/4	2	1		V/bIII	F	I		V/bIII		V				bIII			M	0	0	-2, 2, -1		-2	-2
162	158	316	635/2	2.5	3/8	3/8	2/4	2	1		V43/bIII	F	I		V43/bIII		V		43		bIII			Mm7	0	0	-1, -4, -2, 2		-2	-1
164	160	637/2	320	1.0	0	0	2/4	2	1		bIII	F	I		bIII		bIII							M	0	0	-3, 1, -2		-3	-3
164	160	639/2	321	1.0	1/4	1/4	2/4	2	1		V2/IV	F	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
165	161	641/2	322	1.0	0	0	2/4	2	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
165	161	643/2	323	1.0	1/4	1/4	2/4	2	1		It6	F	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
166	162	645/2	324	1.0	0	0	2/4	2	1		V|HC}{	F	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
166	162	647/2	325	1.0	1/4	1/4	2/4	2	1		V65/V	F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
167	163	649/2	326	1.0	0	0	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
167	163	651/2	327	1.0	1/4	1/4	2/4	2	1		V43/V	F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
168	164	653/2	328	1.0	0	0	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
168	164	655/2	329	1.0	1/4	1/4	2/4	2	1		V65/V	F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
169	165	657/2	330	1.0	0	0	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
169	165	659/2	331	1.0	1/4	1/4	2/4	2	1		V43/V	F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
170	166	661/2	332	1.0	0	0	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
170	166	663/2	333	1.0	1/4	1/4	2/4	2	1		V43/V	F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
171	167	665/2	334	1.0	0	0	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
171	167	667/2	335	1.0	1/4	1/4	2/4	2	1		V43/V	F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
172	168	669/2	336	4.0	0	0	2/4	2	1		V|HC}	F	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
174	170	677/2	340	0.5	0	0	2/4	2	1		V2(9){	F	I		V2(9)		V		2	9			{	Mm7	0	0	-1, 1, 5, 2	3	1	-1
174	170	339	681/2	0.5	1/8	1/8	2/4	2	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
174	170	679/2	341	0.5	1/4	1/4	2/4	2	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
174	170	340	683/2	0.5	3/8	3/8	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
175	171	681/2	342	0.5	0	0	2/4	2	1		V2(9)	F	I		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
175	171	341	685/2	0.5	1/8	1/8	2/4	2	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
175	171	683/2	343	0.5	1/4	1/4	2/4	2	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
175	171	342	687/2	0.5	3/8	3/8	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
176	172	685/2	344	1.0	0	0	2/4	2	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
176	172	687/2	345	1.0	1/4	1/4	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
177	173	689/2	346	1.5	0	0	2/4	2	1		I|IAC}	F	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
177	173	346	695/2	0.5	3/8	3/8	2/4	2	1		i6{	F	I		i6		i		6				{	m	0	0	-3, 1, 0		0	-3
178	174	693/2	348	0.5	0	0	2/4	2	1		V2(b9)	F	I		V2(b9)		V		2	b9				Mm7	0	0	-1, 1, 5, 2	-4	1	-1
178	174	347	697/2	0.5	1/8	1/8	2/4	2	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
178	174	695/2	349	0.5	1/4	1/4	2/4	2	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
178	174	348	699/2	0.5	3/8	3/8	2/4	2	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
179	175	697/2	350	0.5	0	0	2/4	2	1		V2(b9)	F	I		V2(b9)		V		2	b9				Mm7	0	0	-1, 1, 5, 2	-4	1	-1
179	175	349	701/2	0.5	1/8	1/8	2/4	2	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
179	175	699/2	351	0.5	1/4	1/4	2/4	2	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
179	175	350	703/2	0.5	3/8	3/8	2/4	2	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
180	176	701/2	352	1.0	0	0	2/4	2	1		iio6	F	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
180	176	703/2	353	1.0	1/4	1/4	2/4	2	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
181	177	705/2	354	2.0	0	0	2/4	2	1		bVI	F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
182	178	709/2	356	2.0	0	0	2/4	2	1		viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
183	179	713/2	358	0.5	0	0	2/4	2	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
183	179	357	717/2	0.5	1/8	1/8	2/4	2	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
183	179	715/2	359	0.5	1/4	1/4	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
183	179	358	719/2	0.5	3/8	3/8	2/4	2	1		I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
184	180	717/2	360	0.5	0	0	2/4	2	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
184	180	359	721/2	0.5	1/8	1/8	2/4	2	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
184	180	719/2	361	0.5	1/4	1/4	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
184	180	360	723/2	0.5	3/8	3/8	2/4	2	1		I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
185	181	721/2	362	0.5	0	0	2/4	2	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
185	181	361	725/2	0.5	1/8	1/8	2/4	2	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
185	181	723/2	363	0.5	1/4	1/4	2/4	2	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
185	181	362	727/2	0.5	3/8	3/8	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
186	182	725/2	364	0.5	0	0	2/4	2	1		V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
186	182	363	729/2	0.5	1/8	1/8	2/4	2	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
186	182	727/2	365	0.5	1/4	1/4	2/4	2	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
186	182	364	731/2	0.5	3/8	3/8	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
187	183	729/2	366	4.0	0	0	2/4	2	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
189	185	737/2	370	2.0	0	0	2/4	2	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
190	186	741/2	372	1.0	0	0	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
190	186	743/2	373	1.0	1/4	1/4	2/4	2	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
191	187	745/2	374	0.5	0	0	2/4	2	1		I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
191	187	373	749/2	1.5	1/8	1/8	2/4	2	1		V43/V{	F	I		V43/V		V		43		V		{	Mm7	0	0	3, 0, 2, 6		2	3
192	188	749/2	376	1.0	0	0	2/4	2	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
192	188	751/2	377	1.0	1/4	1/4	2/4	2	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
193	189	753/2	378	3.0	0	0	2/4	2	1		I|PAC}{	F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
194	190	759/2	381	1.0	1/4	1/4	2/4	2	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
195	191	761/2	382	1.0	0	0	2/4	2	1		ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
195	191	763/2	383	1.0	1/4	1/4	2/4	2	1		V65/V	F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
196	192	765/2	384	1.0	0	0	2/4	2	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
196	192	767/2	385	1.0	1/4	1/4	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
197	193	769/2	386	3.0	0	0	2/4	2	1		I|PAC}{	F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
198	194	775/2	389	1.0	1/4	1/4	2/4	2	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
199	195	777/2	390	1.0	0	0	2/4	2	1		ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
199	195	779/2	391	1.0	1/4	1/4	2/4	2	1		V65/V	F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
200	196	781/2	392	1.0	0	0	2/4	2	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
200	196	783/2	393	1.0	1/4	1/4	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
201	197	785/2	394	1.0	0	0	2/4	2	1		I|PAC}{	F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
201	197	787/2	395	1.0	1/4	1/4	2/4	2	1		i(#11)	F	I		i(#11)		i			#11				m	0	0	0, -3, 1	6	0	0
202	198	789/2	396	1.0	0	0	2/4	2	1		V(4)	F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
202	198	791/2	397	1.0	1/4	1/4	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
203	199	793/2	398	1.0	0	0	2/4	2	1		I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
203	199	795/2	399	1.0	1/4	1/4	2/4	2	1		i(#11){	F	I		i(#11)		i			#11			{	m	0	0	0, -3, 1	6	0	0
204	200	797/2	400	1.0	0	0	2/4	2	1		V(4)	F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
204	200	799/2	401	1.0	1/4	1/4	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
205	201	801/2	402	1.0	0	0	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
205	201	803/2	403	1.0	1/4	1/4	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
206	202	805/2	404	2.0	0	0	2/4	2	1		I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
