mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
60	55	865/4	897/4	1.0	0	0	4/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	55	869/4	901/4	1.0	1/4	1/4	4/4	2	1		#viio65/ii	C	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
60	55	873/4	905/4	1.0	1/2	1/2	4/4	2	1		ii6(11#7b6)	C	I		ii6(11#7b6)	ii		6	11#7b6				m	0	0	-1, -2, 7	1	2	-1
60	55	877/4	909/4	1.0	3/4	3/4	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
61	56	881/4	913/4	1.0	0	0	4/4	2	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
61	56	885/4	917/4	1.0	1/4	1/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	56	889/4	921/4	2.0	1/2	1/2	4/4	2	1		I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
62	57	897/4	929/4	1.0	0	0	4/4	2	1		V7{	C	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
62	57	901/4	933/4	1.0	1/4	1/4	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
62	57	905/4	937/4	1.0	1/2	1/2	4/4	2	1		V7/ii	C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
62	57	909/4	941/4	1.0	3/4	3/4	4/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
63	58	913/4	945/4	1.0	0	0	4/4	2	1		V7/iii	C	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
63	58	917/4	949/4	1.0	1/4	1/4	4/4	2	1		iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
63	58	921/4	953/4	2.0	1/2	1/2	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	59	929/4	961/4	1.0	0	0	4/4	2	1		I(74)	C	I		I(74)	I			74				M	0	0	0, -1, 1	5	0	0
64	59	933/4	965/4	1.0	1/4	1/4	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
64	59	937/4	969/4	1.0	1/2	1/2	4/4	2	1		ii43	C	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
64	59	941/4	973/4	1.0	3/4	3/4	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
65	60		977/4		0	0	4/4	2	1	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
65	60		981/4		1/4	1/4	4/4	2	1	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	60		985/4		1/2	1/2	4/4	2	1	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
66	60	945/4	993/4	1.0	0	0	4/4	2	1	2	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	60	949/4	997/4	1.0	1/4	1/4	4/4	2	1	2	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	60	953/4	1001/4	2.0	1/2	1/2	4/4	2	1	2	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
67	61	961/4	1009/4	1.0	0	0	4/4	2	1		V7(4){	C	I		V7(4)	V		7	4			{	Mm7	0	0	1, 0, 2, -1		1	1
67	61	965/4	1013/4	1.0	1/4	1/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	61	969/4	1017/4	1.0	1/2	1/2	4/4	2	1		V7(b9)	C	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
67	61	973/4	1021/4	1.0	3/4	3/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	62	977/4	1025/4	1.0	0	0	4/4	2	1		V7(4)	C	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
68	62	981/4	1029/4	1.0	1/4	1/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	62	985/4	1033/4	1.0	1/2	1/2	4/4	2	1		V7(b9)	C	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
68	62	989/4	1037/4	1.0	3/4	3/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	63	993/4	1041/4	1.0	0	0	4/4	2	1		V(b9)	C	I		V(b9)	V			b9				M	0	0	1, 5, 2	-4	1	1
69	63	997/4	1045/4	1.0	1/4	1/4	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
69	63	1001/4	1049/4	1.0	1/2	1/2	4/4	2	1		V(#7)	C	I		V(#7)	V			#7				M	0	0	1, 5, 2	6	1	1
69	63	1005/4	1053/4	1.0	3/4	3/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	64	1009/4	1057/4	1.0	0	0	4/4	2	1		v7	C	I		v7	v		7					mm7	0	0	1, -2, 2, -1		1	1
70	64	1013/4	1061/4	1.0	1/4	1/4	4/4	2	1		V7(9)	C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
70	64	1017/4	1065/4	1.0	1/2	1/2	4/4	2	1		V7(b9)	C	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
70	64	1021/4	1069/4	1.0	3/4	3/4	4/4	2	1		V7}	C	I		V7	V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
71	65	1025/4	1073/4	1.0	0	0	4/4	2	1		I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
71	65	1029/4	1077/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
71	65	1033/4	1081/4	1.0	1/2	1/2	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
71	65	1037/4	1085/4	1.0	3/4	3/4	4/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
72	66	1041/4	1089/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
72	66	1045/4	1093/4	1.0	1/4	1/4	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
72	66	1049/4	1097/4	1.5	1/2	1/2	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
72	66	1055/4	1103/4	0.5	7/8	7/8	4/4	2	1		viio64	C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
73	67	1057/4	1105/4	1.0	0	0	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
73	67	1061/4	1109/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
73	67	1065/4	1113/4	1.0	1/2	1/2	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
73	67	1069/4	1117/4	1.0	3/4	3/4	4/4	2	1		#viio6/vi	C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
74	68	1073/4	1121/4	1.0	0	0	4/4	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
74	68	1077/4	1125/4	1.0	1/4	1/4	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
74	68	1081/4	1129/4	2.0	1/2	1/2	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	69	1089/4	1137/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
75	69	1093/4	1141/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
75	69	1097/4	1145/4	1.0	1/2	1/2	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
75	69	1101/4	1149/4	1.0	3/4	3/4	4/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
76	70	1105/4	1153/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
76	70	1109/4	1157/4	1.0	1/4	1/4	4/4	2	1		V.viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
76	70	1113/4	1161/4	2.0	1/2	1/2	4/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
77	71	1121/4	1169/4	1.0	0	0	4/4	2	1		ii65	C	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
77	71	1125/4	1173/4	1.0	1/4	1/4	4/4	2	1		viio7/V	C	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
77	71	1129/4	1177/4	2.0	1/2	1/2	4/4	2	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
78	72	1137/4	1185/4	1.0	0	0	4/4	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	72	1141/4	1189/4	1.0	1/4	1/4	4/4	2	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
78	72	1145/4	1193/4	2.0	1/2	1/2	4/4	2	1		I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
79	73	1153/4	1201/4	1.0	0	0	4/4	2	1		I.I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
79	73	1157/4	1205/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
79	73	1161/4	1209/4	1.0	1/2	1/2	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
79	73	1165/4	1213/4	1.0	3/4	3/4	4/4	2	1		V2/IV	C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
80	74	1169/4	1217/4	1.0	0	0	4/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
80	74	1173/4	1221/4	1.0	1/4	1/4	4/4	2	1		V43/IV	C	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
80	74	1177/4	1225/4	3.0	1/2	1/2	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
81	75	1189/4	1237/4	1.0	1/4	1/4	4/4	2	1		V43/ii	C	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
81	75	1193/4	1241/4	1.0	1/2	1/2	4/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
81	75	1197/4	1245/4	1.0	3/4	3/4	4/4	2	1		#viio6/ii	C	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
82	76	1201/4	1249/4	1.0	0	0	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
82	76	1205/4	1253/4	1.0	1/4	1/4	4/4	2	1		viio7/V	C	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
82	76	1209/4	1257/4	1.0	1/2	1/2	4/4	2	1		V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
82	76	1213/4	1261/4	0.5	3/4	3/4	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
82	76	1215/4	1263/4	0.5	7/8	7/8	4/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
83	77	1217/4	1265/4	1.0	0	0	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
83	77	1221/4	1269/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
83	77	1225/4	1273/4	1.0	1/2	1/2	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
83	77	1229/4	1277/4	1.0	3/4	3/4	4/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
84	78	1233/4	1281/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
84	78	1237/4	1285/4	1.0	1/4	1/4	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
84	78	1241/4	1289/4	1.5	1/2	1/2	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
84	78	1247/4	1295/4	0.5	7/8	7/8	4/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
85	79	1249/4	1297/4	1.0	0	0	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
85	79	1253/4	1301/4	1.0	1/4	1/4	4/4	2	1		#viio65/ii	C	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
85	79	1257/4	1305/4	1.0	1/2	1/2	4/4	2	1		ii6(11#7)	C	I		ii6(11#7)	ii		6	11#7				m	0	0	-1, 3, 7	1	2	-1
85	79	1261/4	1309/4	1.0	3/4	3/4	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
86	80	1265/4	1313/4	1.0	0	0	4/4	2	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
86	80	1269/4	1317/4	1.0	1/4	1/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	80	1273/4	1321/4	2.0	1/2	1/2	4/4	2	1		I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
87	81	1281/4	1329/4	1.0	0	0	4/4	2	1		V7{	C	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
87	81	1285/4	1333/4	1.0	1/4	1/4	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
87	81	1289/4	1337/4	1.0	1/2	1/2	4/4	2	1		V7/ii	C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
87	81	1293/4	1341/4	1.0	3/4	3/4	4/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
88	82	1297/4	1345/4	1.0	0	0	4/4	2	1		V7/iii	C	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
88	82	1301/4	1349/4	1.0	1/4	1/4	4/4	2	1		iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
88	82	1305/4	1353/4	2.0	1/2	1/2	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	83	1313/4	1361/4	1.0	0	0	4/4	2	1		I(74)	C	I		I(74)	I			74				M	0	0	0, -1, 1	5	0	0
89	83	1317/4	1365/4	1.0	1/4	1/4	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
89	83	1321/4	1369/4	1.0	1/2	1/2	4/4	2	1		ii43	C	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
89	83	1325/4	1373/4	1.0	3/4	3/4	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	84	1329/4	1377/4	1.0	0	0	4/4	2	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
90	84	1333/4	1381/4	1.0	1/4	1/4	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	84	1337/4	1385/4	3.0	1/2	1/2	4/4	2	1		I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
91	85	1345/4	1393/4	0.0	0	0	4/4	2	1		{	C	I									{		0	0				
91	85	1349/4	1397/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
91	85	1353/4	1401/4	1.0	1/2	1/2	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
91	85	1357/4	1405/4	1.0	3/4	3/4	4/4	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
92	86	1361/4	1409/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
92	86	1365/4	1413/4	1.0	1/4	1/4	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
92	86	1369/4	1417/4	2.0	1/2	1/2	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
93	87	1377/4	1425/4	1.0	0	0	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
93	87	1381/4	1429/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
93	87	1385/4	1433/4	1.0	1/2	1/2	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
93	87	1389/4	1437/4	1.0	3/4	3/4	4/4	2	1		V43/vi	C	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
94	88	1393/4	1441/4	2.0	0	0	4/4	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
94	88	1401/4	1449/4	2.0	1/2	1/2	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
95	89	1409/4	1457/4	2.0	0	0	4/4	2	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
95	89	1417/4	1465/4	2.0	1/2	1/2	4/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	90	1425/4	1473/4	3.75	0	0	4/4	2	1		I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
