mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
164	158	629/2	5.5	0	0	2/4	2	2		I|IAC		A	bIII		I	I					IAC		M	0	0	0, 4, 1		0	0
166	160	320	4.5	3/8	3/8	2/4	2	1		bVI.I{		A	bVI		I	I						{	M	0	0	0, 4, 1		0	0
169	163	649/2	1.0	0	0	2/4	2	1		V		A	bVI		V	V							M	0	0	1, 5, 2		1	1
169	163	651/2	0.5	1/4	1/4	2/4	2	1		ii7/V		A	bVI		ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
169	163	326	0.5	3/8	3/8	2/4	2	1		viio		A	bVI		viio	vii	o						o	0	0	5, 2, -1		5	5
170	164	653/2	2.0	0	0	2/4	2	1		I		A	bVI		I	I							M	0	0	0, 4, 1		0	0
171	165	657/2	1.0	0	0	2/4	2	1		V		A	bVI		V	V							M	0	0	1, 5, 2		1	1
171	165	659/2	0.5	1/4	1/4	2/4	2	1		ii2/V		A	bVI		ii2/V	ii		2		V			mm7	0	0	1, 3, 0, 4		3	1
171	165	330	0.5	3/8	3/8	2/4	2	1		viio64		A	bVI		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
172	166	661/2	1.5	0	0	2/4	2	1		I6		A	bVI		I6	I		6					M	0	0	4, 1, 0		0	4
172	166	332	0.5	3/8	3/8	2/4	2	1		I		A	bVI		I	I							M	0	0	0, 4, 1		0	0
173	167	665/2	0.5	0	0	2/4	2	1		V6		A	bVI		V6	V		6					M	0	0	5, 2, 1		1	5
173	167	333	0.5	1/8	1/8	2/4	2	1		V		A	bVI		V	V							M	0	0	1, 5, 2		1	1
173	167	667/2	0.5	1/4	1/4	2/4	2	1		ii7/V		A	bVI		ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
173	167	334	0.5	3/8	3/8	2/4	2	1		viio		A	bVI		viio	vii	o						o	0	0	5, 2, -1		5	5
174	168	669/2	1.0	0	0	2/4	2	1		I		A	bVI		I	I							M	0	0	0, 4, 1		0	0
174	168	671/2	1.0	1/4	1/4	2/4	2	1		ii		A	bVI		ii	ii							m	0	0	2, -1, 3		2	2
175	169	673/2	1.0	0	0	2/4	2	1		V(64)		A	bVI		V(64)	V			64				M	0	0	1, 0, 4		1	1
175	169	675/2	1.0	1/4	1/4	2/4	2	1		V7		A	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
176	170	677/2	4.0	0	0	2/4	2	1		I|PAC}{		A	bVI		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
178	172	685/2	1.0	0	0	2/4	2	1		V		A	bVI		V	V							M	0	0	1, 5, 2		1	1
178	172	687/2	0.5	1/4	1/4	2/4	2	1		ii2		A	bVI		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
178	172	344	0.5	3/8	3/8	2/4	2	1		viio64		A	bVI		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
179	173	689/2	1.5	0	0	2/4	2	1		I6		A	bVI		I6	I		6					M	0	0	4, 1, 0		0	4
179	173	346	0.5	3/8	3/8	2/4	2	1		I		A	bVI		I	I							M	0	0	0, 4, 1		0	0
180	174	693/2	1.0	0	0	2/4	2	1		V		A	bVI		V	V							M	0	0	1, 5, 2		1	1
180	174	695/2	0.5	1/4	1/4	2/4	2	1		ii7		A	bVI		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
180	174	348	0.5	3/8	3/8	2/4	2	1		viio		A	bVI		viio	vii	o						o	0	0	5, 2, -1		5	5
181	175	697/2	0.5	0	0	2/4	2	1		I		A	bVI		I	I							M	0	0	0, 4, 1		0	0
181	175	349	1.5	1/8	1/8	2/4	2	1		iv.V(64)		A	iv		V(64)	V			64				M	0	1	1, 0, -3		1	1
182	176	701/2	1.0	0	0	2/4	2	1		V		A	iv		V	V							M	0	1	1, 5, 2		1	1
182	176	703/2	0.5	1/4	1/4	2/4	2	1		ii%2/V		A	iv		ii%2/V	ii	%	2		V			%7	0	1	1, 3, 0, -3		3	1
182	176	352	0.5	3/8	3/8	2/4	2	1		#viio64		A	iv		#viio64	#vii	o	64					o	0	1	-1, 5, 2		5	-1
183	177	705/2	1.5	0	0	2/4	2	1		i6		A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
183	177	354	0.5	3/8	3/8	2/4	2	1		i		A	iv		i	i							m	0	1	0, -3, 1		0	0
184	178	709/2	1.0	0	0	2/4	2	1		V		A	iv		V	V							M	0	1	1, 5, 2		1	1
184	178	711/2	0.5	1/4	1/4	2/4	2	1		ii%7/V		A	iv		ii%7/V	ii	%	7		V			%7	0	1	3, 0, -3, 1		3	3
184	178	356	0.5	3/8	3/8	2/4	2	1		#viio		A	iv		#viio	#vii	o						o	0	1	5, 2, -1		5	5
185	179	713/2	1.0	0	0	2/4	2	1		i		A	iv		i	i							m	0	1	0, -3, 1		0	0
185	179	715/2	1.0	1/4	1/4	2/4	2	1		iio		A	iv		iio	ii	o						o	0	1	2, -1, -4		2	2
186	180	717/2	1.0	0	0	2/4	2	1		V(64)		A	iv		V(64)	V			64				M	0	1	1, 0, -3		1	1
186	180	719/2	0.5	1/4	1/4	2/4	2	1		V|HC}		A	iv		V	V					HC	}	M	0	1	1, 5, 2		1	1
186	180	360	4.0	3/8	3/8	2/4	2	1		i{		A	iv		i	i						{	m	0	1	0, -3, 1		0	0
188	182	364	4.0	3/8	3/8	2/4	2	1		iv		A	iv		iv	iv							m	0	1	-1, -4, 0		-1	-1
190	184	368	4.0	3/8	3/8	2/4	2	1		V/III		A	iv		V/III	V				III			M	0	1	-2, 2, -1		-2	-2
192	186	372	4.5	3/8	3/8	2/4	2	1		III		A	iv		III	III							M	0	1	-3, 1, -2		-3	-3
195	189	753/2	2.0	0	0	2/4	2	1		viio6/III		A	iv		viio6/III	vii	o	6		III			o	0	1	-1, -4, 2		2	-1
196	190	757/2	2.0	0	0	2/4	2	1		III		A	iv		III	III							M	0	1	-3, 1, -2		-3	-3
197	191	761/2	1.5	0	0	2/4	2	1		#viio65		A	iv		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
197	191	382	4.5	3/8	3/8	2/4	2	1		i		A	iv		i	i							m	0	1	0, -3, 1		0	0
200	194	773/2	2.0	0	0	2/4	2	1		#viio65		A	iv		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
201	195	777/2	2.0	0	0	2/4	2	1		i		A	iv		i	i							m	0	1	0, -3, 1		0	0
202	196	781/2	1.5	0	0	2/4	2	1		i.#viio65		A	i		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
202	196	392	4.5	3/8	3/8	2/4	2	1		i		A	i		i	i							m	0	1	0, -3, 1		0	0
205	199	793/2	2.0	0	0	2/4	2	1		#viio65		A	i		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
206	200	797/2	2.0	0	0	2/4	2	1		i		A	i		i	i							m	0	1	0, -3, 1		0	0
207	201	801/2	2.0	0	0	2/4	2	1		viio65/V		A	i		viio65/V	vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
208	202	805/2	1.5	0	0	2/4	2	1		V		A	i		V	V							M	0	1	1, 5, 2		1	1
208	202	404	0.5	3/8	3/8	2/4	2	1		V[ii%65/V		A	i	V	ii%65/V	ii	%	65		V			%7	0	1	0, -3, 1, 3		3	0
209	203	809/2	0.5	0	0	2/4	2	1		V64		A	i	V	V64	V		64					M	0	1	2, 1, 5		1	2
209	203	405	0.5	1/8	1/8	2/4	2	1		i6		A	i	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
209	203	811/2	0.5	1/4	1/4	2/4	2	1		V2		A	i	V	V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
209	203	406	0.5	3/8	3/8	2/4	2	1		V64]		A	i	V	V64	V		64					M	0	1	2, 1, 5		1	2
210	204	813/2	0.5	0	0	2/4	2	1		i6		A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
210	204	407	1.5	1/8	1/8	2/4	2	1		V(64)		A	i		V(64)	V			64				M	0	1	1, 0, -3		1	1
211	205	817/2	0.5	0	0	2/4	2	1		V[V2		A	i	V	V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
211	205	409	0.5	1/8	1/8	2/4	2	1		i6		A	i	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
211	205	819/2	0.5	1/4	1/4	2/4	2	1		V64		A	i	V	V64	V		64					M	0	1	2, 1, 5		1	2
211	205	410	0.5	3/8	3/8	2/4	2	1		ii%65/V]		A	i	V	ii%65/V	ii	%	65		V			%7	0	1	0, -3, 1, 3		3	0
212	206	821/2	1.5	0	0	2/4	2	1		V		A	i		V	V							M	0	1	1, 5, 2		1	1
212	206	412	0.5	3/8	3/8	2/4	2	1		V[ii%65/V		A	i	V	ii%65/V	ii	%	65		V			%7	0	1	0, -3, 1, 3		3	0
213	207	825/2	0.5	0	0	2/4	2	1		V64		A	i	V	V64	V		64					M	0	1	2, 1, 5		1	2
213	207	413	0.5	1/8	1/8	2/4	2	1		i6		A	i	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
213	207	827/2	0.5	1/4	1/4	2/4	2	1		V2		A	i	V	V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
213	207	414	0.5	3/8	3/8	2/4	2	1		V64]		A	i	V	V64	V		64					M	0	1	2, 1, 5		1	2
214	208	829/2	0.5	0	0	2/4	2	1		i6		A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
214	208	415	1.5	1/8	1/8	2/4	2	1		V(64)		A	i		V(64)	V			64				M	0	1	1, 0, -3		1	1
215	209	833/2	0.5	0	0	2/4	2	1		V[V2		A	i	V	V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
215	209	417	0.5	1/8	1/8	2/4	2	1		i6		A	i	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
215	209	835/2	0.5	1/4	1/4	2/4	2	1		V64		A	i	V	V64	V		64					M	0	1	2, 1, 5		1	2
215	209	418	0.5	3/8	3/8	2/4	2	1		ii%65/V]		A	i	V	ii%65/V	ii	%	65		V			%7	0	1	0, -3, 1, 3		3	0
216	210	837/2	4.0	0	0	2/4	2	1		V		A	i		V	V							M	0	1	1, 5, 2		1	1
218	212	845/2	4.0	0	0	2/4	2	1		I.IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
220	214	853/2	4.0	0	0	2/4	2	1		V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
222	216	861/2	2.0	0	0	2/4	2	1		V43		A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
223	217	865/2	4.0	0	0	2/4	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
225	219	873/2	2.0	0	0	2/4	2	1		V43		A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
226	220	877/2	2.0	0	0	2/4	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
227	221	881/2	2.0	0	0	2/4	2	1		vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
228	222	885/2	2.0	0	0	2/4	2	1		ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
229	223	889/2	3.5	0	0	2/4	2	1		V7|HC}		A	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
230	224	448	0.5	3/8	3/8	2/4	2	1		I{		A	I		I	I						{	M	0	0	0, 4, 1		0	0
231	225	897/2	2.0	0	0	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
232	226	901/2	2.0	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
233	227	905/2	2.0	0	0	2/4	2	1		IV6	vi	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
234	228	909/2	1.5	0	0	2/4	2	1		ii		A	I		ii	ii							m	0	0	2, -1, 3		2	2
234	228	456	8.0	3/8	3/8	2/4	2	1		V7|HC}		A	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
238	232	464	5.0	3/8	3/8	2/4	2	1		I{		A	I		I	I						{	M	0	0	0, 4, 1		0	0
241	235	469	0.5	1/8	1/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
241	235	939/2	0.5	1/4	1/4	2/4	2	1		ii7/V		A	I		ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
241	235	470	0.5	3/8	3/8	2/4	2	1		viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
242	236	941/2	2.0	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
243	237	945/2	1.0	0	0	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
243	237	947/2	0.5	1/4	1/4	2/4	2	1		ii2/V		A	I		ii2/V	ii		2		V			mm7	0	0	1, 3, 0, 4		3	1
243	237	474	0.5	3/8	3/8	2/4	2	1		viio64		A	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
244	238	949/2	1.5	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
244	238	476	0.5	3/8	3/8	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
245	239	953/2	0.5	0	0	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
245	239	477	0.5	1/8	1/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
245	239	955/2	0.5	1/4	1/4	2/4	2	1		ii7/V		A	I		ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
245	239	478	0.5	3/8	3/8	2/4	2	1		viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
246	240	957/2	0.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
246	240	479	0.5	1/8	1/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
246	240	959/2	0.5	1/4	1/4	2/4	2	1		ii7/V		A	I		ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
246	240	480	0.5	3/8	3/8	2/4	2	1		V/V		A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
247	241	961/2	1.0	0	0	2/4	2	1		V[V(64)/V		A	I	V	V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
247	241	963/2	1.0	1/4	1/4	2/4	2	1		V7/V		A	I	V	V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
248	242	965/2	1.0	0	0	2/4	2	1		V(64)/V		A	I	V	V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
248	242	967/2	1.0	1/4	1/4	2/4	2	1		V7/V]		A	I	V	V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
249	243	969/2	3.0	0	0	2/4	2	1		V|HC}		A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
250	244	487	0.0	1/8	1/8	2/4	2	1		{		A	I									{		0	0				
250	244	975/2	1.0	1/4	1/4	2/4	2	2		V43/IV		A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
251	245	977/2	1.0	0	0	2/4	2	2		IV[V(64)/IV		A	I	IV	V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
251	245	979/2	1.0	1/4	1/4	2/4	2	2		V7/IV		A	I	IV	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
252	246	981/2	1.0	0	0	2/4	2	2		V(64)/IV		A	I	IV	V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
252	246	983/2	1.0	1/4	1/4	2/4	2	2		V7/IV]		A	I	IV	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
253	247	985/2	3.0	0	0	2/4	2	2		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
254	248	495	0.0	1/8	1/8	2/4	2	1		{		A	I									{		0	0				
254	248	991/2	1.0	1/4	1/4	2/4	2	2		V43		A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
255	249	993/2	1.0	0	0	2/4	2	2		I		A	I		I	I							M	0	0	0, 4, 1		0	0
255	249	995/2	1.0	1/4	1/4	2/4	2	2		V43		A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
256	250	997/2	1.0	0	0	2/4	2	2		I		A	I		I	I							M	0	0	0, 4, 1		0	0
256	250	999/2	1.0	1/4	1/4	2/4	2	2		V43		A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
257	251	1001/2	0.5	0	0	2/4	2	2		I|IAC}{		A	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
257	251	501	0.5	1/8	1/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
257	251	1003/2	0.5	1/4	1/4	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
257	251	502	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
258	252	1005/2	1.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
258	252	504	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
259	253	1009/2	0.5	0	0	2/4	2	1		V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
259	253	505	0.5	1/8	1/8	2/4	2	1		I6	iii	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
259	253	1011/2	0.5	1/4	1/4	2/4	2	1		V64		A	I		V64	V		64					M	0	0	2, 1, 5		1	2
259	253	506	0.5	3/8	3/8	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
260	254	1013/2	0.5	0	0	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
260	254	507	0.5	1/8	1/8	2/4	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
260	254	1015/2	0.5	1/4	1/4	2/4	2	1		vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
260	254	508	0.5	3/8	3/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
261	255	1017/2	0.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
261	255	509	0.5	1/8	1/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
261	255	1019/2	0.5	1/4	1/4	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
261	255	510	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
262	256	1021/2	1.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
262	256	512	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
263	257	1025/2	0.5	0	0	2/4	2	1		V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
263	257	513	0.5	1/8	1/8	2/4	2	1		I6	iii	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
263	257	1027/2	0.5	1/4	1/4	2/4	2	1		V64		A	I		V64	V		64					M	0	0	2, 1, 5		1	2
263	257	514	0.5	3/8	3/8	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
264	258	1029/2	0.5	0	0	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
264	258	515	0.5	1/8	1/8	2/4	2	1		IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
264	258	1031/2	0.5	1/4	1/4	2/4	2	1		iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
264	258	516	0.5	3/8	3/8	2/4	2	1		ii6	V2	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
265	259	1033/2	0.5	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
265	259	517	0.5	1/8	1/8	2/4	2	1		viio6		A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
265	259	1035/2	0.5	1/4	1/4	2/4	2	1		vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
265	259	518	0.5	3/8	3/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
266	260	1037/2	0.5	0	0	2/4	2	1		V43/V		A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
266	260	519	0.5	1/8	1/8	2/4	2	1		iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
266	260	1039/2	0.5	1/4	1/4	2/4	2	1		V6/V		A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
266	260	520	0.5	3/8	3/8	2/4	2	1		V7/V		A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
267	261	1041/2	2.0	0	0	2/4	2	1		V[V2		A	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
268	262	1045/2	1.0	0	0	2/4	2	1		I6		A	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
268	262	1047/2	1.0	1/4	1/4	2/4	2	1		V2/V		A	I	V	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
269	263	1049/2	1.0	0	0	2/4	2	1		V6		A	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
269	263	1051/2	1.0	1/4	1/4	2/4	2	1		V2		A	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
270	264	1053/2	1.0	0	0	2/4	2	1		I6		A	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
270	264	1055/2	1.0	1/4	1/4	2/4	2	1		V2/V		A	I	V	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
271	265	1057/2	8.0	0	0	2/4	2	1		V]|HC}{		A	I	V	V	V					HC	}{	M	0	0	1, 5, 2		1	1
275	269	1073/2	4.0	0	0	2/4	2	1		V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
277	271	1081/2	4.0	0	0	2/4	2	1		i6		A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
279	273	1089/2	2.0	0	0	2/4	2	3		V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
280	274	1093/2	4.0	0	0	2/4	2	1		V65(+b9)		A	I		V65(+b9)	V		65	+b9				Mm7	0	0	5, 2, -1, 1	-4	1	5
282	276	1101/2	2.0	0	0	2/4	2	1		V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
283	277	1105/2	4.0	0	0	2/4	2	1		i.i|IAC}		A	i		i	i					IAC	}	m	0	1	0, -3, 1		0	0
283	277	554	0.0	3/8	3/8	2/4	2	1		{		A	i									{		0	1				
285	279	1113/2	0.5	0	0	2/4	2	1		ii%7(4)		A	i		ii%7(4)	ii	%	7	4				%7	0	1	2, 1, -4, 0		2	2
285	279	557	0.5	1/8	1/8	2/4	2	1		ii%7		A	i		ii%7	ii	%	7					%7	0	1	2, -1, -4, 0		2	2
285	279	1115/2	2.0	1/4	1/4	2/4	2	1		#viio65		A	i		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
286	280	1119/2	1.0	1/4	1/4	2/4	2	1		V65/III		A	i		V65/III	V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
287	281	1121/2	0.5	0	0	2/4	2	1		III(4)		A	i		III(4)	III			4				M	0	1	-3, -4, -2		-3	-3
287	281	561	3.5	1/8	1/8	2/4	2	1		III		A	i		III	III							M	0	1	-3, 1, -2		-3	-3
289	283	1129/2	0.5	0	0	2/4	2	1		ii%7(4)/III		A	i		ii%7(4)/III	ii	%	7	4	III			%7	0	1	-1, -2, -7, -3		-1	-1
289	283	565	0.5	1/8	1/8	2/4	2	1		ii%7/III		A	i		ii%7/III	ii	%	7		III			%7	0	1	-1, -4, -7, -3		-1	-1
289	283	1131/2	2.0	1/4	1/4	2/4	2	1		viio65/III		A	i		viio65/III	vii	o	65		III			o7	0	1	-1, -4, -7, 2		2	-1
290	284	1135/2	1.0	1/4	1/4	2/4	2	1		V65/bV		A	i		V65/bV	V		65		bV			Mm7	0	1	-1, -4, -7, -5		-5	-1
291	285	1137/2	4.0	0	0	2/4	2	1		bV		A	i		bV	bV							M	0	1	-6, -2, -5		-6	-6
293	287	1145/2	0.5	0	0	2/4	2	1		V43(b4)/bV		A	i		V43(b4)/bV	V		43	b4	bV			Mm7	0	1	-4, -7, -5, -13		-5	-4
293	287	573	0.5	1/8	1/8	2/4	2	1		iio43(b4)		A	i		iio43(b4)	ii	o	43	b4				o7	0	1	-4, -7, 2, -6		2	-4
293	287	1147/2	1.0	1/4	1/4	2/4	2	1		iio43		A	i		iio43	ii	o	43					o7	0	1	-4, -7, 2, -1		2	-4
294	288	1149/2	0.5	0	0	2/4	2	1		V6(6)/VII		A	i		V6(6)/VII	V		6	6	VII			M	0	1	3, 2, -1		-1	3
294	288	575	1.5	1/8	1/8	2/4	2	1		V65/VII		A	i		V65/VII	V		65		VII			Mm7	0	1	3, 0, -3, -1		-1	3
295	289	1153/2	0.5	0	0	2/4	2	1		VII(4)		A	i		VII(4)	VII			4				M	0	1	-2, -3, -1		-2	-2
295	289	577	0.5	1/8	1/8	2/4	2	1		VII		A	i		VII	VII							M	0	1	-2, 2, -1		-2	-2
295	289	1155/2	1.0	1/4	1/4	2/4	2	1		VII7		A	i		VII7	VII		7					Mm7	0	1	-2, 2, -1, -4		-2	-2
296	290	1157/2	1.0	0	0	2/4	2	1		I.viio7		A	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
296	290	1159/2	1.0	1/4	1/4	2/4	2	1		V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
297	291	1161/2	0.5	0	0	2/4	2	1		I(4)		A	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
297	291	581	0.5	1/8	1/8	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
297	291	1163/2	1.0	1/4	1/4	2/4	2	1		I7		A	I		I7	I		7					Mm7	0	0	0, 4, 1, -2		0	0
298	292	1165/2	1.0	0	0	2/4	2	1		#viio7/ii		A	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
298	292	1167/2	1.0	1/4	1/4	2/4	2	1		V65/ii		A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
299	293	1169/2	1.0	0	0	2/4	2	1		ii(4)		A	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
299	293	1171/2	2.0	1/4	1/4	2/4	2	1		ii%7		A	I		ii%7	ii	%	7					%7	0	0	2, -1, -4, 0		2	2
300	294	1175/2	16.5	1/4	1/4	2/4	2	1		viio65|HC}		A	I		viio65	vii	o	65			HC	}	o7	0	0	2, -1, -4, 5		5	2
308	302	604	0.5	3/8	3/8	2/4	2	1		V{		A	I		V	V						{	M	0	0	1, 5, 2		1	1
309	303	1209/2	2.0	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
310	304	1213/2	2.0	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
311	305	1217/2	2.0	0	0	2/4	2	1		V43/V		A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
312	306	1221/2	2.0	0	0	2/4	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
313	307	1225/2	4.0	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
