mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
143	136	843/2	0.5	3/8	3/8	2/2	2	1		viio64		E	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
143	136	422	1.0	1/2	1/2	2/2	2	1		I6|IAC		E	I		I6		I		6			IAC		M	0	0	4, 1, 0		0	4
143	136	423	2.0	3/4	3/4	2/2	2	1		I}		E	I		I		I						}	M	0	0	0, 4, 1		0	0
144	137	424	0.0	0	0	2/2	2	1		{		E	I										{		0	0				
144	137	425	1.0	1/4	1/4	2/2	2	1		iv6/ii		E	I		iv6/ii		iv		6		ii			m	0	0	-2, 2, 1		1	-2
144	137	426	2.0	1/2	1/2	2/2	2	1		iv64/ii		E	I		iv64/ii		iv		64		ii			m	0	0	2, 1, -2		1	2
145	138	428	1.0	0	0	2/2	2	1		V6(9)/ii		E	I		V6(9)/ii		V		6	9	ii			M	0	0	7, 4, 3	-2	3	7
145	138	429	1.0	1/4	1/4	2/2	2	1		V65/ii		E	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
145	138	430	1.0	1/2	1/2	2/2	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
145	138	431	1.0	3/4	3/4	2/2	2	1		ii64		E	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
146	139	432	1.0	0	0	2/2	2	1		#viio7/vi		E	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
146	139	433	1.0	1/4	1/4	2/2	2	1		V7/vi		E	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
146	139	434	1.0	1/2	1/2	2/2	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
146	139	435	1.0	3/4	3/4	2/2	2	1		vi64		E	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
147	140	436	1.0	0	0	2/2	2	1		#viio7/iii		E	I		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
147	140	437	1.0	1/4	1/4	2/2	2	1		V7/iii		E	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
147	140	438	2.0	1/2	1/2	2/2	2	1		i/iii|IAC}		E	I		i/iii		i				iii	IAC	}	m	0	0	4, 1, 5		4	4
148	141	440	1.0	0	0	2/2	2	1		ii7(2){		E	I		ii7(2)		ii		7	2			{	mm7	0	0	4, -1, 3, 0		2	4
148	141	441	1.0	1/4	1/4	2/2	2	1		ii7		E	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
148	141	442	1.0	1/2	1/2	2/2	2	1		viio7		E	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
148	141	443	1.0	3/4	3/4	2/2	2	1		viio2		E	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
149	142	444	1.0	0	0	2/2	2	1		I64(b6)		E	I		I64(b6)		I		64	b6				M	0	0	-4, 0, 4		0	-4
149	142	445	1.0	1/4	1/4	2/2	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
149	142	446	2.0	1/2	1/2	2/2	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
150	143	448	1.0	0	0	2/2	2	1		vii%65(42)		E	I		vii%65(42)		vii	%	65	42				%7	0	0	4, -1, 3, 0		5	4
150	143	449	1.0	1/4	1/4	2/2	2	1		vii%65		E	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
150	143	450	1.0	1/2	1/2	2/2	2	1		V65(9)		E	I		V65(9)		V		65	9				Mm7	0	0	5, 2, -1, 1	3	1	5
150	143	451	2.0	3/4	3/4	2/2	2	1		V7(9)		E	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
151	144	453	0.5	1/4	1/4	2/2	2	1		vi7		E	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
151	144	907/2	0.5	3/8	3/8	2/2	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
151	144	454	1.0	1/2	1/2	2/2	2	1		I|IAC}		E	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
151	144	455	1.0	3/4	3/4	2/2	2	1		ii2{		E	I		ii2		ii		2				{	mm7	0	0	0, 2, -1, 3		2	0
152	145	456	1.0	0	0	2/2	2	1		iv6(4)/ii		E	I		iv6(4)/ii		iv		6	4	ii			m	0	0	0, 2, 1		1	0
152	145	457	1.0	1/4	1/4	2/2	2	1		iv6/ii		E	I		iv6/ii		iv		6		ii			m	0	0	-2, 2, 1		1	-2
152	145	458	2.0	1/2	1/2	2/2	2	1		iv64/ii		E	I		iv64/ii		iv		64		ii			m	0	0	2, 1, -2		1	2
153	146	460	1.0	0	0	2/2	2	1		V6(9)/ii		E	I		V6(9)/ii		V		6	9	ii			M	0	0	7, 4, 3	-2	3	7
153	146	461	1.0	1/4	1/4	2/2	2	1		V65/ii		E	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
153	146	462	1.0	1/2	1/2	2/2	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
153	146	463	1.0	3/4	3/4	2/2	2	1		ii64		E	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
154	147	464	1.0	0	0	2/2	2	1		#viio7/vi		E	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
154	147	465	1.0	1/4	1/4	2/2	2	1		V7/vi		E	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
154	147	466	1.0	1/2	1/2	2/2	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
154	147	467	1.0	3/4	3/4	2/2	2	1		vi64		E	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
155	148	468	1.0	0	0	2/2	2	1		#viio7/iii		E	I		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
155	148	469	1.0	1/4	1/4	2/2	2	1		V7/iii		E	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
155	148	470	2.0	1/2	1/2	2/2	2	1		i/iii|IAC}		E	I		i/iii		i				iii	IAC	}	m	0	0	4, 1, 5		4	4
156	149	472	1.0	0	0	2/2	2	1		ii7(2){		E	I		ii7(2)		ii		7	2			{	mm7	0	0	4, -1, 3, 0		2	4
156	149	473	1.0	1/4	1/4	2/2	2	1		ii7		E	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
156	149	474	1.0	1/2	1/2	2/2	2	1		viio7		E	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
156	149	475	1.0	3/4	3/4	2/2	2	1		viio2		E	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
157	150	476	1.0	0	0	2/2	2	1		I64(b6)		E	I		I64(b6)		I		64	b6				M	0	0	-4, 0, 4		0	-4
157	150	477	1.0	1/4	1/4	2/2	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
157	150	478	2.0	1/2	1/2	2/2	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
158	151	480	1.0	0	0	2/2	2	1		vii%65(42)		E	I		vii%65(42)		vii	%	65	42				%7	0	0	4, -1, 3, 0		5	4
158	151	481	1.0	1/4	1/4	2/2	2	1		vii%65		E	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
158	151	482	1.0	1/2	1/2	2/2	2	1		V65(9)		E	I		V65(9)		V		65	9				Mm7	0	0	5, 2, -1, 1	3	1	5
158	151	483	2.0	3/4	3/4	2/2	2	1		V7(9)		E	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
159	152	485	0.5	1/4	1/4	2/2	2	1		vi7		E	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
159	152	971/2	0.5	3/8	3/8	2/2	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
159	152	486	0.5	1/2	1/2	2/2	2	1		I|IAC}		E	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
159	152	973/2	0.5	5/8	5/8	2/2	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
159	152	487	0.5	3/4	3/4	2/2	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
159	152	975/2	0.5	7/8	7/8	2/2	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
160	153	488	1.0	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
160	153	489	1.0	1/4	1/4	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
160	153	490	1.0	1/2	1/2	3/4	2	1		V64		E	I		V64		V		64					M	0	0	2, 1, 5		1	2
161	154	491	1.0	0	0	3/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
161	154	492	1.0	1/4	1/4	3/4	2	1		V64		E	I		V64		V		64					M	0	0	2, 1, 5		1	2
161	154	493	1.0	1/2	1/2	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
162	155	494	1.0	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
162	155	495	1.0	1/4	1/4	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
162	155	496	0.5	1/2	1/2	3/4	2	1		V64		E	I		V64		V		64					M	0	0	2, 1, 5		1	2
162	155	993/2	0.5	5/8	5/8	3/4	2	1		I(9)		E	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
163	156	497	1.0	0	0	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
163	156	498	1.0	1/4	1/4	3/4	2	1		viio6(+2)/V		E	I		viio6(+2)/V		vii	o	6	+2	V			o	0	0	3, 0, 6	1	6	3
163	156	499	0.5	1/2	1/2	3/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
163	156	999/2	0.5	5/8	5/8	3/4	2	1		V2{		E	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
164	157	500	3.0	0	0	9/8	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
164	157	503	1.0	3/4	3/4	9/8	2	1		V2(6)		E	I		V2(6)		V		2	6				Mm7	0	0	-1, 1, 5, 4		1	-1
164	157	504	0.5	1	1	9/8	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
165	158	1009/2	1.5	0	0	9/8	2	1		V64		E	I		V64		V		64					M	0	0	2, 1, 5		1	2
165	158	506	1.5	3/8	3/8	9/8	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
165	158	1015/2	1.5	3/4	3/4	9/8	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
166	159	509	1.5	0	0	9/8	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
166	159	1021/2	2.5	3/8	3/8	9/8	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
166	159	513	2.0	1	1	9/8	2	1		bVI		E	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
167	160	515	1.5	3/8	3/8	9/8	2	1		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
168	160	1033/2	1.0	0	1/2	3/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
169	161	1035/2	0.5	0	0	3/4	2	1		I{		E	I		I		I						{	M	0	0	0, 4, 1		0	0
169	161	518	1.0	1/8	1/8	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
169	161	519	1.0	3/8	3/8	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
169	161	520	0.5	5/8	5/8	3/4	2	1		V64		E	I		V64		V		64					M	0	0	2, 1, 5		1	2
170	162	1041/2	0.5	0	0	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
170	162	521	1.0	1/8	1/8	3/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
170	162	522	1.0	3/8	3/8	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
170	162	523	0.5	5/8	5/8	3/4	2	1		V64		E	I		V64		V		64					M	0	0	2, 1, 5		1	2
171	163	1047/2	0.5	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
171	163	524	1.0	1/8	1/8	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
171	163	525	1.0	3/8	3/8	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
171	163	526	1.5	5/8	5/8	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
172	164	1055/2	1.0	1/4	1/4	3/4	2	1		viio6(+2)/V		E	I		viio6(+2)/V		vii	o	6	+2	V			o	0	0	3, 0, 6	1	6	3
172	164	1057/2	0.33333333333337123	1/2	1/2	3/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
172	164	3173/6	0.6666666666666288	7/12	7/12	3/4	2	1		V2{		E	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
173	165	1059/2	2.3333333333333712	0	0	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
173	165	3191/6	1.0	7/12	7/12	3/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
174	166	3197/6	1.0	1/12	1/12	3/4	2	1		V64		E	I		V64		V		64					M	0	0	2, 1, 5		1	2
174	166	3203/6	1.3333333333332575	1/3	1/3	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
174	166	3211/6	0.6666666666667425	2/3	2/3	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
175	167	3215/6	1.0	1/12	1/12	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
175	167	3221/6	3.0	1/3	1/3	3/4	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
176	168	3239/6	0.6666666666666288	1/3	1/3	3/4	2	1		It6		E	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
176	168	1081/2	0.33333333333337123	1/2	1/2	3/4	2	1		V[V(#74)|HC		E	I	V	V(#74)		V			#74		HC		M	0	0	1, 0, 2	6	1	1
176	168	3245/6	0.33333333333325754	7/12	7/12	3/4	2	1		V}		E	I	V	V		V						}	M	0	0	1, 5, 2		1	1
176	168	3247/6	2.8333333333333712	2/3	2/3	3/4	2	1		#viio43/ii{		E	I	V	#viio43/ii		#vii	o	43		ii		{	o7	0	0	1, -2, 7, 4		7	1
177	169	544	0.5	5/8	5/8	3/4	2	1		V2/ii		E	I	V	V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
178	170	1089/2	1.0	0	0	3/4	2	1		ii64		E	I	V	ii64		ii		64					m	0	0	3, 2, -1		2	3
178	170	1091/2	1.0	1/4	1/4	3/4	2	1		ii		E	I	V	ii		ii							m	0	0	2, -1, 3		2	2
178	170	1093/2	0.5	1/2	1/2	3/4	2	1		ii%2		E	I	V	ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
178	170	547	0.5	5/8	5/8	3/4	2	1		V7		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
179	171	1095/2	2.0	0	0	3/4	2	1		I64		E	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
179	171	1099/2	0.5	1/2	1/2	3/4	2	1		IV6		E	I	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
179	171	550	1.0	5/8	5/8	3/4	2	1		IV		E	I	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
180	172	551	1.0	1/8	1/8	3/4	2	1		I6		E	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
180	172	552	1.0	3/8	3/8	3/4	2	1		I6(#4^2)		E	I	V	I6(#4^2)		I		6	#4^2				M	0	0	2, 6, 0		0	2
180	172	553	0.5	5/8	5/8	3/4	2	1		I6		E	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
181	173	1107/2	3.5	0	0	3/4	2	1		V7		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
182	174	557	0.5	1/8	1/8	3/4	2	1		viio2		E	I	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
182	174	1115/2	1.5	1/4	1/4	3/4	2	1		V7		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
182	174	559	1.0	5/8	5/8	3/4	2	1		I6		E	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
183	175	560	0.5	1/8	1/8	3/4	2	1		I64		E	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
183	175	1121/2	0.5	1/4	1/4	3/4	2	1		I64(#4#2)		E	I	V	I64(#4#2)		I		64	#4#2				M	0	0	6, 0, 9		0	6
183	175	561	0.5	3/8	3/8	3/4	2	1		V7		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
183	175	1123/2	0.5	1/2	1/2	3/4	2	1		V7(6#4#2)		E	I	V	V7(6#4#2)		V		7	6#4#2				Mm7	0	0	1, 10, 7, 4, -1		1	1
183	175	562	2.5	5/8	5/8	3/4	2	1		V7]		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
184	176	1129/2	1.0	1/2	1/2	3/4	2	1		I|IAC}{		E	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
185	177	1131/2	1.0	0	0	3/4	2	1		iv/ii		E	I		iv/ii		iv				ii			m	0	0	1, -2, 2		1	1
185	177	1133/2	0.5	1/4	1/4	3/4	2	1		iio/ii		E	I		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
185	177	567	0.5	3/8	3/8	3/4	2	1		#viio/ii		E	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
185	177	1135/2	0.5	1/2	1/2	3/4	2	1		V7/ii		E	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
185	177	568	0.5	5/8	5/8	3/4	2	1		ii6(11)		E	I		ii6(11)		ii		6	11				m	0	0	-1, 3, 2	1	2	-1
186	178	1137/2	0.5	0	0	3/4	2	1		ii(4)		E	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
186	178	569	0.5	1/8	1/8	3/4	2	1		ii6(11)		E	I		ii6(11)		ii		6	11				m	0	0	-1, 3, 2	1	2	-1
186	178	1139/2	0.5	1/4	1/4	3/4	2	1		ii(4)		E	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
186	178	570	0.5	3/8	3/8	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
186	178	1141/2	0.5	1/2	1/2	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	178	571	0.5	5/8	5/8	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
187	179	1143/2	0.5	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
187	179	572	0.5	1/8	1/8	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
187	179	1145/2	1.0	1/4	1/4	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
187	179	1147/2	0.5	1/2	1/2	3/4	2	1		IV(9)		E	I		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
187	179	574	0.5	5/8	5/8	3/4	2	1		ii(11)		E	I		ii(11)		ii			11				m	0	0	2, -1, 3	1	2	2
188	180	1149/2	1.0	0	0	3/4	2	1		V(64)/iii		E	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
188	180	1151/2	1.0	1/4	1/4	3/4	2	1		V(6)/iii		E	I		V(6)/iii		V			6	iii			M	0	0	5, 9, 1		5	5
188	180	1153/2	1.0	1/2	1/2	3/4	2	1		V(64)/iii		E	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
189	181	1155/2	0.5	0	0	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
189	181	578	0.5	1/8	1/8	3/4	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
189	181	1157/2	0.5	1/4	1/4	3/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
189	181	579	0.5	3/8	3/8	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
189	181	1159/2	0.5	1/2	1/2	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
189	181	580	0.5	5/8	5/8	3/4	2	1		ii2(11)		E	I		ii2(11)		ii		2	11				mm7	0	0	0, 2, -1, 3	1	2	0
190	182	1161/2	0.5	0	0	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
190	182	581	0.5	1/8	1/8	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
190	182	1163/2	0.5	1/4	1/4	3/4	2	1		vi65		E	I		vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
190	182	582	0.5	3/8	3/8	3/4	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
190	182	1165/2	0.5	1/2	1/2	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
190	182	583	0.5	5/8	5/8	3/4	2	1		vii%7/V		E	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
191	183	1167/2	0.5	0	0	3/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
191	183	584	0.5	1/8	1/8	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
191	183	1169/2	0.5	1/4	1/4	3/4	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
191	183	585	1.0	3/8	3/8	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
191	183	586	0.5	5/8	5/8	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	184	1173/2	12.0	0	0	3/4	2	1		I(974)|IAC		E	I		I(974)		I			974		IAC		M	0	0	0, -1, 1	2, 5	0	0
196	188	1197/2	1.0	0	0	3/4	2	1		I}{		E	I		I		I						}{	M	0	0	0, 4, 1		0	0
196	188	1199/2	1.0	1/4	1/4	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
196	188	1201/2	0.5	1/2	1/2	3/4	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
196	188	601	0.5	5/8	5/8	3/4	2	1		ii6		E	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
197	189	1203/2	1.0	0	0	3/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
197	189	1205/2	1.0	1/4	1/4	3/4	2	1		V65(^2)		E	I		V65(^2)		V		65	^2				Mm7	0	0	3, 2, -1, 1		1	3
197	189	1207/2	1.0	1/2	1/2	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
198	190	1209/2	1.0	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
198	190	1211/2	1.0	1/4	1/4	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
198	190	1213/2	0.5	1/2	1/2	3/4	2	1		viio/V		E	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
198	190	607	0.5	5/8	5/8	3/4	2	1		V6/V		E	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
199	191	1215/2	1.0	0	0	3/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
199	191	1217/2	1.0	1/4	1/4	3/4	2	1		V7/V		E	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
199	191	1219/2	0.5	1/2	1/2	3/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
199	191	610	0.5	5/8	5/8	3/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
200	192	1221/2	2.0	0	0	3/4	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
200	192	1225/2	0.5	1/2	1/2	3/4	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
200	192	613	0.5	5/8	5/8	3/4	2	1		ii6		E	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
201	193	1227/2	1.0	0	0	3/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
201	193	1229/2	1.0	1/4	1/4	3/4	2	1		vi7		E	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
201	193	1231/2	1.0	1/2	1/2	3/4	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
202	194	1233/2	1.0	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
202	194	1235/2	1.0	1/4	1/4	3/4	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
202	194	1237/2	1.0	1/2	1/2	3/4	2	1		It6		E	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
203	195	1239/2	2.0	0	0	3/4	2	1		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
203	195	1243/2	2.0	1/2	1/2	3/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
204	196	1245/2	0.0	0	0	3/4	2	1		{		E	I										{		0	0				
204	196	1247/2	1.0	1/4	1/4	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
204	196	1249/2	0.5	1/2	1/2	3/4	2	1		#viio/ii		E	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
204	196	625	0.5	5/8	5/8	3/4	2	1		V65/ii		E	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
205	197	1251/2	1.0	0	0	3/4	2	1		ii(4)		E	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
205	197	1253/2	1.0	1/4	1/4	3/4	2	1		vi7(6)		E	I		vi7(6)		vi		7	6				mm7	0	0	3, 0, -1, 1		3	3
205	197	1255/2	0.5	1/2	1/2	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
205	197	628	0.5	5/8	5/8	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
206	198	1257/2	1.0	0	0	3/4	2	1		I(4)		E	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
206	198	1259/2	1.0	1/4	1/4	3/4	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
206	198	1261/2	1.0	1/2	1/2	3/4	2	1		iv/iii		E	I		iv/iii		iv				iii			m	0	0	3, 0, 4		3	3
207	199	1263/2	1.0	0	0	3/4	2	1		V(64)/iii		E	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
207	199	1265/2	1.0	1/4	1/4	3/4	2	1		V7/iii		E	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
