mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
51	50	148	148	1.5	0	0	6/8	2	1		V65|EC	Eb	V		V65	V		65			EC		Mm7	0	0	5, 2, -1, 1		1	5
51	50	299/2	299/2	1.5	3/8	3/8	6/8	2	1		I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
52	51	151	151	1.5	0	0	6/8	2	1		V43/vi	Eb	V		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
52	51	305/2	305/2	1.5	3/8	3/8	6/8	2	1		vi	Eb	V		vi	vi							m	0	0	3, 0, 4		3	3
53	52	154	154	1.5	0	0	6/8	2	1		V43/IV	Eb	V		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
53	52	311/2	311/2	1.5	3/8	3/8	6/8	2	1		IV	Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
54	53	157	157	1.5	0	0	6/8	2	1		V43/ii	Eb	V		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
54	53	317/2	317/2	1.5	3/8	3/8	6/8	2	1		ii	Eb	V		ii	ii							m	0	0	2, -1, 3		2	2
55	54	160	160	12.0	0	0	6/8	2	1		ii6	Eb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
59	58	172	172	1.5	0	0	6/8	2	1		ii	Eb	V		ii	ii							m	0	0	2, -1, 3		2	2
59	58	347/2	347/2	1.5	3/8	3/8	6/8	2	1		ii64	Eb	V		ii64	ii		64					m	0	0	3, 2, -1		2	3
60	59	175	175	1.5	0	0	6/8	2	1		ii6	Eb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
60	59	353/2	353/2	1.5	3/8	3/8	6/8	2	1		ii64	Eb	V		ii64	ii		64					m	0	0	3, 2, -1		2	3
61	60	178	178	9.0	0	0	6/8	2	1		ii6	Eb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
64	63	187	187	1.5	0	0	6/8	2	1		V(64)	Eb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
64	63	377/2	377/2	1.5	3/8	3/8	6/8	2	1		V7	Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	190	190	15.0	0	0	6/8	2	1		I|PAC}{	Eb	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
70	69	205	205	3.0	0	0	6/8	2	1		V7	Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	70	208	208	22.5	0	0	6/8	2	1		I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
78	77	461/2	461/2	1.5	3/8	3/8	6/8	2	1		I.V(6)	Eb	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
79	78		232		0	0	6/8	2	1	1	V7|HC}	Eb	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
80	79		237		1/2	1/2	6/8	2	1	1	I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
81	79	232	238	7.0	0	0	6/8	2	1	2	V7|HC}	Eb	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
83	80	239	245	3.5	1/4	1/4	6/8	2	1		bIII.V{	Eb	bIII		V	V						{	M	0	0	1, 5, 2		1	1
84	81	485/2	497/2	1.5	3/8	3/8	6/8	2	1		V(6)	Eb	bIII		V(6)	V			6				M	0	0	1, 5, 4		1	1
85	82	244	250	4.5	0	0	6/8	2	1		V7|HC}	Eb	bIII		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
86	83	497/2	509/2	1.5	3/8	3/8	6/8	2	1		V{	Eb	bIII		V	V						{	M	0	0	1, 5, 2		1	1
87	84	250	256	1.5	0	0	6/8	2	1		I	Eb	bIII		I	I							M	0	0	0, 4, 1		0	0
87	84	503/2	515/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
88	85	253	259	1.5	0	0	6/8	2	1		I6	Eb	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
88	85	509/2	521/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
89	86	256	262	1.5	0	0	6/8	2	1		I6	Eb	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
89	86	515/2	527/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
90	87	259	265	1.5	0	0	6/8	2	1		V6	Eb	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
90	87	521/2	533/2	4.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
92	89	265	271	1.5	0	0	6/8	2	1		V6	Eb	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
92	89	533/2	545/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
93	90	268	274	1.5	0	0	6/8	2	1		V6	Eb	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
93	90	539/2	551/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
94	91	271	277	1.5	0	0	6/8	2	1		I|IAC}	Eb	bIII		I	I					IAC	}	M	0	0	0, 4, 1		0	0
94	91	545/2	557/2	1.5	3/8	3/8	6/8	2	1		V{	Eb	bIII		V	V						{	M	0	0	1, 5, 2		1	1
95	92	274	280	1.5	0	0	6/8	2	1		I	Eb	bIII		I	I							M	0	0	0, 4, 1		0	0
95	92	551/2	563/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
96	93	277	283	1.5	0	0	6/8	2	1		I	Eb	bIII		I	I							M	0	0	0, 4, 1		0	0
96	93	557/2	569/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
97	94	280	286	1.5	0	0	6/8	2	1		I	Eb	bIII		I	I							M	0	0	0, 4, 1		0	0
97	94	563/2	575/2	1.5	3/8	3/8	6/8	2	1		V	Eb	bIII		V	V							M	0	0	1, 5, 2		1	1
98	95	283	289	3.0	0	0	6/8	2	1		I.V/#v	Eb	I		V/#v	V				#v			M	0	0	9, 13, 10		9	9
99	96	286	292	1.5	0	0	6/8	2	1		i/#v	Eb	I		i/#v	i				#v			m	0	0	8, 5, 9		8	8
99	96	575/2	587/2	4.5	3/8	3/8	6/8	2	1		i6/#v	Eb	I		i6/#v	i		6		#v			m	0	0	5, 9, 8		8	5
101	98	292	298	1.5	0	0	6/8	2	1		i/#v	Eb	I		i/#v	i				#v			m	0	0	8, 5, 9		8	8
101	98	587/2	599/2	1.5	3/8	3/8	6/8	2	1		i6/#v	Eb	I		i6/#v	i		6		#v			m	0	0	5, 9, 8		8	5
102	99	295	301	3.0	0	0	6/8	2	1		i/#v	Eb	I		i/#v	i				#v			m	0	0	8, 5, 9		8	8
103	100	298	304	12.0	0	0	6/8	2	1		VI.V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
107	104	310	316	1.5	0	0	6/8	2	1		i	Eb	VI		i	i							m	0	0	0, -3, 1		0	0
107	104	623/2	635/2	1.5	3/8	3/8	6/8	2	1		i6	Eb	VI		i6	i		6					m	0	0	-3, 1, 0		0	-3
108	105	313	319	1.5	0	0	6/8	2	1		i	Eb	VI		i	i							m	0	0	0, -3, 1		0	0
108	105	629/2	641/2	1.5	3/8	3/8	6/8	2	1		i6	Eb	VI		i6	i		6					m	0	0	-3, 1, 0		0	-3
109	106	316	322	1.5	0	0	6/8	2	1		i	Eb	VI		i	i							m	0	0	0, -3, 1		0	0
109	106	635/2	647/2	1.5	3/8	3/8	6/8	2	1		i6	Eb	VI		i6	i		6					m	0	0	-3, 1, 0		0	-3
110	107	319	325	3.0	0	0	6/8	2	1		i	Eb	VI		i	i							m	0	0	0, -3, 1		0	0
111	108	322	328	1.5	0	0	6/8	2	1		I/bVI	Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4
111	108	647/2	659/2	1.5	3/8	3/8	6/8	2	1		I6/bVI	Eb	VI		I6/bVI	I		6		bVI			M	0	0	0, -3, -4		-4	0
112	109	325	331	1.5	0	0	6/8	2	1		I/bVI	Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4
112	109	653/2	665/2	1.5	3/8	3/8	6/8	2	1		I6/bVI	Eb	VI		I6/bVI	I		6		bVI			M	0	0	0, -3, -4		-4	0
113	110	328	334	1.5	0	0	6/8	2	1		I/bVI	Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4
113	110	659/2	671/2	1.5	3/8	3/8	6/8	2	1		I6/bVI	Eb	VI		I6/bVI	I		6		bVI			M	0	0	0, -3, -4		-4	0
114	111	331	337	3.0	0	0	6/8	2	1		I/bVI	Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4
115	112	334	340	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
115	112	671/2	683/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
116	113	337	343	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
116	113	677/2	689/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
117	114	340	346	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
117	114	683/2	695/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
118	115	343	349	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
118	115	689/2	701/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
119	116	346	352	1.5	0	0	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
119	116	695/2	707/2	1.5	3/8	3/8	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
120	117	349	355	1.5	0	0	6/8	2	1		V7	Eb	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	117	701/2	713/2	1.5	3/8	3/8	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
121	118	352	358	1.5	0	0	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
121	118	707/2	719/2	1.5	3/8	3/8	6/8	2	1		V65	Eb	VI		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	119	355	361	1.5	0	0	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
122	119	713/2	725/2	1.5	3/8	3/8	6/8	2	1		V43	Eb	VI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
123	120	358	364	1.5	0	0	6/8	2	1		I	Eb	VI		I	I							M	0	0	0, 4, 1		0	0
123	120	719/2	731/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
124	121	361	367	1.5	0	0	6/8	2	1		I6	Eb	VI		I6	I		6					M	0	0	4, 1, 0		0	4
124	121	725/2	737/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
125	122	364	370	1.5	0	0	6/8	2	1		I6	Eb	VI		I6	I		6					M	0	0	4, 1, 0		0	4
125	122	731/2	743/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
126	123	367	373	1.5	0	0	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
126	123	737/2	749/2	4.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
128	125	373	379	1.5	0	0	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
128	125	749/2	761/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
129	126	376	382	1.5	0	0	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
129	126	755/2	767/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
130	127	379	385	1.5	0	0	6/8	2	1		I|IAC}	Eb	VI		I	I					IAC	}	M	0	0	0, 4, 1		0	0
130	127	761/2	773/2	1.5	3/8	3/8	6/8	2	1		I.#viio43/ii{	Eb	I		#viio43/ii	#vii	o	43		ii		{	o7	0	0	1, -2, 7, 4		7	1
131	128	382	388	1.5	0	0	6/8	2	1		#viio2/ii	Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
131	128	767/2	779/2	1.5	3/8	3/8	6/8	2	1		#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
132	129	385	391	1.5	0	0	6/8	2	1		#viio2/ii	Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
132	129	773/2	785/2	1.5	3/8	3/8	6/8	2	1		#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
133	130	388	394	1.5	0	0	6/8	2	1		#viio2/ii	Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
133	130	779/2	791/2	3.0	3/8	3/8	6/8	2	1		#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
134	131	785/2	797/2	1.5	3/8	3/8	6/8	2	1		V43/IV	Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
135	132	394	400	1.5	0	0	6/8	2	1		viio7/V	Eb	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
135	132	791/2	803/2	1.5	3/8	3/8	6/8	2	1		V7/V	Eb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
136	133	397	403	1.5	0	0	6/8	2	1		V64(b9)/V	Eb	I		V64(b9)/V	V		64	b9	V			M	0	0	3, 2, 6	-3	2	3
136	133	797/2	809/2	1.5	3/8	3/8	6/8	2	1		V65/V	Eb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
137	134	400	406	1.5	0	0	6/8	2	1		V(b9)/V	Eb	I		V(b9)/V	V			b9	V			M	0	0	2, 6, 3	-3	2	2
137	134	803/2	815/2	1.5	3/8	3/8	6/8	2	1		V43/V	Eb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
138	135	403	409	1.5	0	0	6/8	2	1		V2(b9)/V	Eb	I		V2(b9)/V	V		2	b9	V			Mm7	0	0	0, 2, 6, 3	-3	2	0
138	135	809/2	821/2	1.5	3/8	3/8	6/8	2	1		V7/bVII	Eb	I		V7/bVII	V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
139	136	406	412	1.5	0	0	6/8	2	1		viio2	Eb	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
139	136	815/2	827/2	1.5	3/8	3/8	6/8	2	1		viio43	Eb	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
140	137	409	415	1.5	0	0	6/8	2	1		viio2	Eb	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
140	137	821/2	833/2	1.5	3/8	3/8	6/8	2	1		viio43	Eb	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
141	138	412	418	1.5	0	0	6/8	2	1		viio2	Eb	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
141	138	827/2	839/2	3.0	3/8	3/8	6/8	2	1		viio43	Eb	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
142	139	833/2	845/2	1.5	3/8	3/8	6/8	2	1		V43/bIII	Eb	I		V43/bIII	V		43		bIII			Mm7	0	0	-1, -4, -2, 2		-2	-1
143	140	418	424	1.5	0	0	6/8	2	1		viio7/IV	Eb	I		viio7/IV	vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
143	140	839/2	851/2	1.5	3/8	3/8	6/8	2	1		V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
144	141	421	427	1.5	0	0	6/8	2	1		V64(b9)/IV	Eb	I		V64(b9)/IV	V		64	b9	IV			M	0	0	1, 0, 4	-5	0	1
144	141	845/2	857/2	1.5	3/8	3/8	6/8	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
145	142	424	430	1.5	0	0	6/8	2	1		V(b9)/IV	Eb	I		V(b9)/IV	V			b9	IV			M	0	0	0, 4, 1	-5	0	0
145	142	851/2	863/2	1.5	3/8	3/8	6/8	2	1		V43/IV	Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
146	143	427	433	1.5	0	0	6/8	2	1		V2(b9)/IV	Eb	I		V2(b9)/IV	V		2	b9	IV			Mm7	0	0	-2, 0, 4, 1	-5	0	-2
146	143	857/2	869/2	1.5	3/8	3/8	6/8	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
147	144	430	436	4.5	0	0	6/8	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
148	145	869/2	881/2	1.5	3/8	3/8	6/8	2	1		IV6	Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
149	146	436	442	1.5	0	0	6/8	2	1		IV64	Eb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
149	146	875/2	887/2	1.5	3/8	3/8	6/8	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
150	147	439	445	1.5	0	0	6/8	2	1		IV6	Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
150	147	881/2	893/2	1.5	3/8	3/8	6/8	2	1		IV64	Eb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
151	148	442	448	4.5	0	0	6/8	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
