mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
65	64	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
66	65	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
67	66	0	0	3/4	2	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	67	0	0	3/4	2	1		I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
68	67	1/2	1/2	3/4	2	1		IV.I[I{	G	IV	I	I	I						{	M	0	0	0, 4, 1		0	0
69	68	1/2	1/2	3/4	2	1		ii6	G	IV	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
70	69	0	0	3/4	2	1		I	G	IV	I	I	I							M	0	0	0, 4, 1		0	0
71	70	1/2	1/2	3/4	2	1		ii6	G	IV	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
72	71	0	0	3/4	2	1		I]	G	IV	I	I	I							M	0	0	0, 4, 1		0	0
73	72	0	0	3/4	2	1		V	G	IV		V	V							M	0	0	1, 5, 2		1	1
74	73	0	0	3/4	2	1		I	G	IV		I	I							M	0	0	0, 4, 1		0	0
75	74	1/4	1/4	3/4	2	1		V6/ii	G	IV		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
75	74	1/2	1/2	3/4	2	1		ii	G	IV		ii	ii							m	0	0	2, -1, 3		2	2
76	75	0	0	3/4	2	1		V(64)|HC	G	IV		V(64)	V			64		HC		M	0	0	1, 0, 4		1	1
76	75	1/4	1/4	3/4	2	1		V}	G	IV		V	V						}	M	0	0	1, 5, 2		1	1
76	75	3/8	3/8	3/4	2	1		I[I{	G	IV	I	I	I						{	M	0	0	0, 4, 1		0	0
77	76	1/2	1/2	3/4	2	1		ii6	G	IV	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	78	1/2	1/2	3/4	2	1		ii6	G	IV	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	79	0	0	3/4	2	1		I]	G	IV	I	I	I							M	0	0	0, 4, 1		0	0
81	80	0	0	3/4	2	1		V	G	IV		V	V							M	0	0	1, 5, 2		1	1
82	81	0	0	3/4	2	1		I	G	IV		I	I							M	0	0	0, 4, 1		0	0
83	82	0	0	3/4	2	1		I.V2	G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	83	0	0	3/4	2	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
85	84	0	0	3/4	2	1		V65|HC}	G	I		V65	V		65			HC	}	Mm7	0	0	5, 2, -1, 1		1	5
87	86	0	0	3/4	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
88	87	0	0	3/4	2	1		V2	G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
88	87	1/2	1/2	3/4	2	1		I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
89	88	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
90	89	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
91	90	0	0	3/4	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
92	91	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
93	92	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
94	93	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
95	94	0	0	3/4	2	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	0	0	3/4	2	1		I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
96	95	1/2	1/2	3/4	2	1		{	G	I									{		0	0				
97	96	0	0	3/4	2	1		V6/vi	G	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
97	96	1/4	1/4	3/4	2	1		IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
98	97	1/4	1/4	3/4	2	1		iii6	G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
99	98	1/4	1/4	3/4	2	1		ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
100	99	0	0	3/4	2	1		V(64)|HC	G	I		V(64)	V			64		HC		M	0	0	1, 0, 4		1	1
100	99	1/4	1/4	3/4	2	1		V}	G	I		V	V						}	M	0	0	1, 5, 2		1	1
100	99	1/2	1/2	3/4	2	1		I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
101	100	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	101	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
103	102	0	0	3/4	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
104	103	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
105	104	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
106	105	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
107	106	0	0	3/4	2	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	107	0	0	3/4	2	1		I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
108	107	1/2	1/2	3/4	2	1		V7/IV{	G	I		V7/IV	V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
109	108	0	0	3/4	2	1		V65/IV	G	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
110	109	0	0	3/4	2	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
111	110	0	0	3/4	2	1		V65/ii	G	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
112	111	0	0	3/4	2	1		ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
113	112	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
113	112	1/4	1/4	3/4	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
113	112	1/2	1/2	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
114	113	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
114	113	1/4	1/4	3/4	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
114	113	1/2	1/2	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
115	114	0	0	3/4	2	1		ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
115	114	1/4	1/4	3/4	2	1		V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
115	114	1/2	1/2	3/4	2	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
116	115	0	0	3/4	2	1		I|PAC}{	G	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
117	116	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
117	116	1/4	1/4	3/4	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
117	116	1/2	1/2	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
118	117	0	0	3/4	2	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
118	117	1/4	1/4	3/4	2	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
118	117	1/2	1/2	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
119	118	0	0	3/4	2	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
119	118	1/4	1/4	3/4	2	1		V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
119	118	1/2	1/2	3/4	2	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	119	0	0	3/4	2	1		I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
120	119	1/2	1/2	3/4	2	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	120	0	0	3/4	2	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
