mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
130	126	1021/4	1037/4	0.25	5/16	5/16	2/4	2	1		V2	Ab	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
130	126	511/2	519/2	0.25	3/8	3/8	2/4	2	1		vi64	Ab	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
130	126	1023/4	1039/4	0.25	7/16	7/16	2/4	2	1		viio6	Ab	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
131	127	256	260	1.75	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
131	127	1031/4	1047/4	0.25	7/16	7/16	2/4	2	1		viio6	Ab	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
132	128	258	262	1.75	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
132	128	1039/4	1055/4	0.25	7/16	7/16	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
133	129	260	264	0.5	0	0	2/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
133	129	521/2	529/2	0.5	1/8	1/8	2/4	2	1		V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
133	129	261	265	0.5	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
133	129	523/2	531/2	0.5	3/8	3/8	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
134	130	262	266	1.0	0	0	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	130	263	267	1.0	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
135	131	264	268	1.0	0	0	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
135	131	265	269	0.5	1/4	1/4	2/4	2	1		I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
135	131	531/2	539/2	4.5	3/8	3/8	2/4	2	1		V65/vi{	Ab	I		V65/vi	V		65		vi		{	Mm7	0	0	8, 5, 2, 4		4	8
138	134	270	274	7.875	0	0	2/4	2	1		V/vi	Ab	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
141	137	2223/8	2255/8	0.625	15/32	15/32	2/4	2	1		V/bVII	Ab	I		V/bVII	V				bVII			M	0	0	-1, 3, 0		-1	-1
142	138	557/2	565/2	0.5	1/8	1/8	2/4	2	1		I6/bVII	Ab	I		I6/bVII	I		6		bVII			M	0	0	2, -1, -2		-2	2
142	138	279	283	1.0	1/4	1/4	2/4	2	1		V43/bVII	Ab	I		V43/bVII	V		43		bVII			Mm7	0	0	0, -3, -1, 3		-1	0
143	139	280	284	1.0	0	0	2/4	2	1		I6/bVII	Ab	I		I6/bVII	I		6		bVII			M	0	0	2, -1, -2		-2	2
143	139	281	285	1.0	1/4	1/4	2/4	2	1		V43/bVII	Ab	I		V43/bVII	V		43		bVII			Mm7	0	0	0, -3, -1, 3		-1	0
144	140	282	286	2.0	0	0	2/4	2	1		I6/bVII	Ab	I		I6/bVII	I		6		bVII			M	0	0	2, -1, -2		-2	2
145	141	284	288	2.0	0	0	2/4	2	1		I/bVII	Ab	I		I/bVII	I				bVII			M	0	0	-2, 2, -1		-2	-2
146	142	286	290	0.5	0	0	2/4	2	1		I/V	Ab	I		I/V	I				V			M	0	0	1, 5, 2		1	1
146	142	573/2	581/2	0.5	1/8	1/8	2/4	2	1		I6/V	Ab	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
146	142	287	291	1.0	1/4	1/4	2/4	2	1		viio65/V	Ab	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
147	143	288	292	1.0	0	0	2/4	2	1		I6/V	Ab	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
147	143	289	293	1.0	1/4	1/4	2/4	2	1		viio65/V	Ab	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
148	144	290	294	1.0	0	0	2/4	2	1		I6/V	Ab	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
148	144	291	295	1.0	1/4	1/4	2/4	2	1		#viio65/vi	Ab	I		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
149	145	292	296	1.0	0	0	2/4	2	1		#viio2/vi	Ab	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
149	145	293	297	1.0	1/4	1/4	2/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
150	146	294	298	3.0	0	0	2/4	2	1		viio43	Ab	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
151	147	297	301	1.0	1/4	1/4	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
152	148	298	302	3.0	0	0	2/4	2	1		viio43	Ab	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
153	149	301	305	1.0	1/4	1/4	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
154	150	302	306	1.0	0	0	2/4	2	1		viio43	Ab	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
154	150	303	307	1.0	1/4	1/4	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
155	151	304	308	1.0	0	0	2/4	2	1		viio43	Ab	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
155	151	305	309	1.0	1/4	1/4	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
156	152	306	310	1.0	0	0	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
156	152	307	311	1.0	1/4	1/4	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
157	153	308	312	3.0	0	0	2/4	2	1		I|PAC}{	Ab	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
158	154	311	315	1.0	1/4	1/4	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	155	312	316	3.0	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
160	156	315	319	1.0	1/4	1/4	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
161	157	316	320	1.0	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
161	157	317	321	1.0	1/4	1/4	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
162	158	318	322	1.0	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
162	158	319	323	1.0	1/4	1/4	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
163	159	320	324	1.5	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
163	159	643/2	651/2	0.5	3/8	3/8	2/4	2	1		viio6	Ab	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
164	160	322	326	1.5	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
164	160	647/2	655/2	0.5	3/8	3/8	2/4	2	1		viio6	Ab	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
165	161	324	328	1.0	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
165	161	325	329	1.0	1/4	1/4	2/4	2	1		vi	Ab	I		vi	vi							m	0	0	3, 0, 4		3	3
166	162	326	330	1.0	0	0	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
166	162	327	331	1.0	1/4	1/4	2/4	2	1		viio	Ab	I		viio	vii	o						o	0	0	5, 2, -1		5	5
167	163	328	332	3.0	0	0	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
168	164	331	335	1.0	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
169	165	332	336	1.0	0	0	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
169	165	333	337	1.0	1/4	1/4	2/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
170	166	334	338	2.0	0	0	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
171	167	336	340	1.0	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
171	167	337	341	1.0	1/4	1/4	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
172	168	338	342	1.0	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
172	168	339	343	1.0	1/4	1/4	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
173	169	340	344	2.0	0	0	2/4	2	1		I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
