mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
134	134	5/8	5/8	4/4	1	1		ii65	A	i		ii65		ii		65					mm7	0	1	-1, 3, 0, 2		2	-1
134	134	3/4	3/4	4/4	1	1		V65/V	A	i		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
135	135	0	0	4/4	1	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
135	135	1/2	1/2	4/4	1	1		V7(13)	A	i		V7(13)		V		7	13				Mm7	0	1	1, 5, 2, -1	-3	1	1
135	135	7/8	7/8	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
136	136	0	0	4/4	1	1		I}{	A	i		I		I						}{	M	0	1	0, 4, 1		0	0
137	137	0	0	4/4	1	1		V43	A	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
138	138	0	0	4/4	1	1		I6	A	i		I6		I		6					M	0	1	4, 1, 0		0	4
138	138	1/4	1/4	4/4	1	1		V6	A	i		V6		V		6					M	0	1	5, 2, 1		1	5
138	138	1/2	1/2	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
138	138	3/4	3/4	4/4	1	1		IV6	A	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
139	139	0	0	4/4	1	1		V(64)}	A	i		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
139	139	1/2	1/2	4/4	1	1		V	A	i		V		V							M	0	1	1, 5, 2		1	1
139	139	3/4	3/4	4/4	1	1		viio64	A	i		viio64		vii	o	64					o	0	1	-8, -2, -5		-2	-8
140	140	0	0	4/4	1	1		I6{	A	i		I6		I		6				{	M	0	1	4, 1, 0		0	4
141	141	0	0	4/4	1	1		viio7/IV	A	i		viio7/IV		vii	o	7		IV			o7	0	1	4, 1, -2, -5		4	4
141	141	1/2	1/2	4/4	1	1		V7/bVI	A	i		V7/bVI		V		7		bVI			Mm7	0	1	-10, -6, -9, -12		-10	-10
142	142	0	0	4/4	1	1		V(64)/bVI	A	i		V(64)/bVI		V			64	bVI			M	0	1	-10, -11, -7		-10	-10
143	143	0	0	4/4	1	1		V7/bVI	A	i		V7/bVI		V		7		bVI			Mm7	0	1	-10, -6, -9, -12		-10	-10
144	144	0	0	4/4	1	1		V(64)/bVI	A	i		V(64)/bVI		V			64	bVI			M	0	1	-10, -11, -7		-10	-10
145	145	0	0	4/4	1	1		V7/bVI	A	i		V7/bVI		V		7		bVI			Mm7	0	1	-10, -6, -9, -12		-10	-10
146	146	0	0	4/4	1	1		#viio65/ii	A	i		#viio65/ii		#vii	o	65		ii			o7	0	1	4, 1, -2, 7		7	4
147	147	0	0	4/4	1	1		ii6	A	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
148	148	0	0	4/4	1	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
148	148	1/2	1/2	4/4	1	1		V7(6)	A	i		V7(6)		V		7	6				Mm7	0	1	1, 5, -3, -1		1	1
148	148	7/8	7/8	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
149	149	0	0	4/4	1	1		I}{	A	i		I		I						}{	M	0	1	0, 4, 1		0	0
150	150	0	0	4/4	1	1		V65	A	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
151	151	0	0	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
152	152	0	0	4/4	1	1		V65	A	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
153	153	0	0	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
154	154	0	0	4/4	1	1		V2/IV	A	i		V2/IV		V		2		IV			Mm7	0	1	-2, 0, 4, 1		0	-2
155	155	0	0	4/4	1	1		IV6	A	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
155	155	1/2	1/2	4/4	1	1		iv6	A	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
155	155	3/4	3/4	4/4	1	1		.It6	A	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
156	156	0	0	4/4	1	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
156	156	1/2	1/2	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
157	157	0	0	4/4	1	1		I}{	A	i		I		I						}{	M	0	1	0, 4, 1		0	0
157	157	1/2	1/2	4/4	1	1		V2/IV	A	i		V2/IV		V		2		IV			Mm7	0	1	-2, 0, 4, 1		0	-2
158	158	0	0	4/4	1	1		IV6	A	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
159	159	0	0	4/4	1	1		V7/bII	A	i		V7/bII		V		7		bII			Mm7	0	1	-4, 0, -3, -6		-4	-4
160	160	0	0	4/4	1	1		V(64)/bII	A	i		V(64)/bII		V			64	bII			M	0	1	-4, -5, -1		-4	-4
160	160	1/2	1/2	4/4	1	1		V7/bII	A	i		V7/bII		V		7		bII			Mm7	0	1	-4, 0, -3, -6		-4	-4
161	161	0	0	4/4	1	1		V(64)/bII	A	i		V(64)/bII		V			64	bII			M	0	1	-4, -5, -1		-4	-4
161	161	1/2	1/2	4/4	1	1		V7/bII	A	i		V7/bII		V		7		bII			Mm7	0	1	-4, 0, -3, -6		-4	-4
162	162	0	0	4/4	1	1		V(64)/bII	A	i		V(64)/bII		V			64	bII			M	0	1	-4, -5, -1		-4	-4
163	163	0	0	4/4	1	1		V7/bII	A	i		V7/bII		V		7		bII			Mm7	0	1	-4, 0, -3, -6		-4	-4
164	164	0	0	4/4	1	1		V(64)/bII	A	i		V(64)/bII		V			64	bII			M	0	1	-4, -5, -1		-4	-4
165	165	0	0	4/4	1	1		viio65/V	A	i		viio65/V		vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
166	166	0	0	4/4	1	1		V	A	i		V		V							M	0	1	1, 5, 2		1	1
167	167	0	0	4/4	1	1		V(b64)	A	i		V(b64)		V			b64				M	0	1	1, 0, -10		1	1
168	168	0	0	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
169	169	0	0	4/4	1	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
170	170	0	0	4/4	1	1		V}	A	i		V		V						}	M	0	1	1, 5, 2		1	1
174	174	0	0	4/4	1	1		I{	A	i		I		I						{	M	0	1	0, 4, 1		0	0
175	175	0	0	4/4	1	1		V43	A	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
176	176	0	0	4/4	1	1		I6	A	i		I6		I		6					M	0	1	4, 1, 0		0	4
176	176	1/4	1/4	4/4	1	1		V6	A	i		V6		V		6					M	0	1	5, 2, 1		1	5
176	176	1/2	1/2	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
176	176	3/4	3/4	4/4	1	1		IV6	A	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
177	177	0	0	4/4	1	1		V(64)}	A	i		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
177	177	1/2	1/2	4/4	1	1		V	A	i		V		V							M	0	1	1, 5, 2		1	1
177	177	3/4	3/4	4/4	1	1		viio64	A	i		viio64		vii	o	64					o	0	1	-8, -2, -5		-2	-8
178	178	0	0	4/4	1	1		I6{	A	i		I6		I		6				{	M	0	1	4, 1, 0		0	4
178	178	3/4	3/4	4/4	1	1		#viio6/ii	A	i		#viio6/ii		#vii	o	6		ii			o	0	1	4, 1, 7		7	4
179	179	0	0	4/4	1	1		ii6(#7)	A	i		ii6(#7)		ii		6	#7				m	0	1	-1, 3, 7		2	-1
179	179	1/2	1/2	4/4	1	1		ii6	A	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
180	180	0	0	4/4	1	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
180	180	1/2	1/2	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
181	181	0	0	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
182	182	0	0	4/4	1	1		V43	A	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
182	182	1/2	1/2	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
183	183	0	0	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
184	184	0	0	4/4	1	1		V43	A	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
184	184	1/2	1/2	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
185	185	0	0	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
187	187	0	0	4/4	1	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
188	188	0	0	4/4	1	1		I(974)}	A	i		I(974)		I			974			}	M	0	1	0, -1, 1	2, -2	0	0
188	188	1/2	1/2	4/4	1	1		I	A	i		I		I							M	0	1	0, 4, 1		0	0
