mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
240	238	953	1.0	3/4	3/4	4/4	1	1		V43	viio6	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
241	239	954	1.0	0	0	4/4	1	1		I(2)		C	i		I(2)		I			2				M	0	1	2, 4, 1		0	2
241	239	955	1.0	1/4	1/4	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
241	239	956	1.0	1/2	1/2	4/4	1	1		V6(6)		C	i		V6(6)		V		6	6				M	0	1	5, -3, 1		1	5
241	239	957	1.0	3/4	3/4	4/4	1	1		V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
242	240	958	1.0	0	0	4/4	1	1		I(4)		C	i		I(4)		I			4				M	0	1	0, -1, 1		0	0
242	240	959	1.0	1/4	1/4	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
242	240	960	1.0	1/2	1/2	4/4	1	1		ii(4)		C	i		ii(4)		ii			4				m	0	1	2, 1, 3		2	2
242	240	961	1.0	3/4	3/4	4/4	1	1		IV6		C	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
243	241	962	1.0	0	0	4/4	1	1		vi		C	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
243	241	963	1.0	1/4	1/4	4/4	1	1		iii6		C	i		iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
243	241	964	1.0	1/2	1/2	4/4	1	1		vi2	IV(2)	C	i		vi2		vi		2					mm7	0	1	-6, -4, -7, -3		-4	-6
243	241	965	1.0	3/4	3/4	4/4	1	1		ii6		C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
244	242	966	1.0	0	0	4/4	1	1		V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
244	242	967	1.0	1/4	1/4	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
244	242	968	1.0	1/2	1/2	4/4	1	1		IVM2	ii(2)	C	i		IVM2		IV	M	2					MM7	0	1	4, -1, 3, 0		-1	4
244	242	969	1.0	3/4	3/4	4/4	1	1		viio6		C	i		viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
245	243	970	1.0	0	0	4/4	1	1		vi6		C	i		vi6		vi		6					m	0	1	-7, -3, -4		-4	-7
245	243	971	1.0	1/4	1/4	4/4	1	1		V6		C	i		V6		V		6					M	0	1	5, 2, 1		1	5
245	243	972	1.0	1/2	1/2	4/4	1	1		IV6		C	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
245	243	973	1.0	3/4	3/4	4/4	1	1		iii6		C	i		iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
246	244	974	1.0	0	0	4/4	1	1		ii6		C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
246	244	975	1.0	1/4	1/4	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
246	244	976	1.0	1/2	1/2	4/4	1	1		viio6		C	i		viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
246	244	977	1.0	3/4	3/4	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
247	245	978	4.0	0	0	4/4	1	1		ii6		C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
248	246	982	4.0	0	0	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
249	247	986	8.0	0	0	4/4	1	1		vi|DC		C	i		vi		vi					DC		m	0	1	-4, -7, -3		-4	-4
251	249	994	4.0	0	0	4/4	1	1		IV		C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
252	250	998	4.0	0	0	4/4	1	1		V(64)		C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
253	251	1002	4.0	0	0	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
254	252	1006	4.0	0	0	4/4	1	1		I|PAC}{		C	i		I		I					PAC	}{	M	0	1	0, 4, 1		0	0
255	253	1010	4.0	0	0	4/4	1	1		viio		C	i		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
256	254	1014	4.0	0	0	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
257	255	1018	2.0	0	0	4/4	1	1		V6		C	i		V6		V		6					M	0	1	5, 2, 1		1	5
257	255	1020	0.5	1/2	1/2	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
257	255	2041/2	0.5	5/8	5/8	4/4	1	1		V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
257	255	1021	0.5	3/4	3/4	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
257	255	2043/2	0.5	7/8	7/8	4/4	1	1		V43	viio6	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
258	256	1022	2.0	0	0	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
258	256	1024	2.0	1/2	1/2	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
259	257	1026	4.0	0	0	4/4	1	1		I|PAC}		C	i		I		I					PAC	}	M	0	1	0, 4, 1		0	0
