mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
213	213	1/8	1/8	3/4	2	1	{	Eb	I										{		0	0				
214	214	0	0	3/4	2	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
215	215	0	0	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
216	216	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
217	217	0	0	3/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
217	217	1/8	1/8	3/4	2	1	{	Eb	I										{		0	0				
218	218	0	0	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
220	220	0	0	3/4	2	1	ii65/IV	Eb	I		ii65/IV		ii		65		IV			mm7	0	0	-2, 2, -1, 1		1	-2
223	223	0	0	3/4	2	1	viio7	Eb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
225	225	0	0	3/4	2	1	V43/bvii	Eb	I		V43/bvii		V		43		bvii			Mm7	0	0	0, -3, -1, 3		-1	0
226	226	0	0	3/4	2	1	bvii6	Eb	I		bvii6		bvii		6					m	0	0	-5, -1, -2		-2	-5
227	227	0	0	3/4	2	1	viio65	Eb	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
228	228	0	0	3/4	2	1	i6	Eb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
229	229	0	0	3/4	2	1	#viio65/ii	Eb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
230	230	0	0	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
231	231	0	0	3/4	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
233	233	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
234	234	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
235	235	0	0	3/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
237	237	0	0	3/4	2	1	ii65{	Eb	I		ii65		ii		65				{	mm7	0	0	-1, 3, 0, 2		2	-1
240	240	0	0	3/4	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
242	242	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
242	242	1/2	1/2	3/4	2	1	#viio65/iii	Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
243	243	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
243	243	1/2	1/2	3/4	2	1	#viio65/iii	Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
244	244	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
245	245	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
246	246	0	0	3/4	2	1	I|PAC}{	Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
247	247	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
248	248	0	0	3/4	2	1	I|IAC}{	Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
249	249	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
250	250	0	0	3/4	2	1	I|IAC}{	Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
252	252	1/2	1/2	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
253	253	0	0	3/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
