mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
191	190	0	0	2/4	2	1	V7(+b2)					G	I		V7(+b2)		V		7	+b2				Mm7	0	0	2, 6, 3, 0	-3	2.0	2.0	0	9	0.0	0.0	1.5	0.0
193	192	0	0	2/4	2	1	V7}					G	I		V7		V		7				}	Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	1.25	0.0
194	193	7/16	7/16	2/4	2	1	I{					G	I		I		I						{	M	0	0	1, 5, 2		1.0	1.0	7	71	0.08974358974358974	0.4375	8.5	0.04895104895104895
202	201	1/4	1/4	2/4	2	1	ii/V					G	I		ii/V		ii				V			m	0	0	4, 1, 5		4.0	4.0	4	6	0.4	0.25	1.0	0.2
203	202	0	0	2/4	2	1	V(64)/V					G	I		V(64)/V		V			64	V			M	0	0	3, 2, 6		3.0	3.0	0	11	0.0	0.0	1.375	0.0
204	203	1/4	1/4	2/4	2	1	V7/V					G	I		V7/V		V		7		V			Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	6	0.0	0.0	0.75	0.0
205	204	0	0	2/4	2	1	I/V|HC}					G	I		I/V		I				V	HC	}	M	0	0	2, 6, 3		2.0	2.0	3	7	0.3	0.1875	0.8125	0.1875
206	205	0	0	2/4	2	1	ii6{					G	I		ii6		ii		6				{	m	0	0	0, 4, 3		3.0	0.0	0	10	0.0	0.0	1.25	0.0
206	205	1/4	1/4	2/4	2	1	ii					G	I		ii		ii							m	0	0	3, 0, 4		3.0	3.0	4	6	0.4	0.25	1.0	0.2
207	206	0	0	2/4	2	1	V(64)					G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	0	11	0.0	0.0	1.375	0.0
208	207	1/4	1/4	2/4	2	1	V					G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	0.625	0.0
209	208	0	0	2/4	2	1	I|PAC}					G	I		I		I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	4	5	0.4444444444444444	0.25	0.625	0.2857142857142857
210	209	0	0	2/4	2	1	vi.iv6{					G	vi		iv6		iv		6				{	m	0	1	0, 4, 3		3.0	0.0	0	10	0.0	0.0	1.25	0.0
210	209	1/4	1/4	2/4	2	1	iv					G	vi		iv		iv							m	0	1	3, 0, 4		3.0	3.0	4	6	0.4	0.25	1.0	0.2
211	210	0	0	2/4	2	1	V|HC}					G	vi		V		V					HC	}	M	0	1	5, 9, 6		5.0	5.0	0	6	0.0	0.0	0.75	0.0
212	211	0	0	2/4	2	1	iv6{					G	vi		iv6		iv		6				{	m	0	1	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.375	0.0
212	211	1/4	1/4	2/4	2	1	It6					G	vi		It6	It	vii	o	6	b3	V			It	0	1	0, 4, 10		10.0	0.0	0	3	0.0	0.0	0.375	0.0
213	212	0	0	2/4	2	1	V					G	vi		V		V							M	0	1	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
214	213	0	0	2/4	2	1	iv6					G	vi		iv6		iv		6					m	0	1	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.375	0.0
214	213	1/4	1/4	2/4	2	1	It6					G	vi		It6	It	vii	o	6	b3	V			It	0	1	0, 4, 10		10.0	0.0	0	3	0.0	0.0	0.375	0.0
215	214	0	0	2/4	2	1	V					G	vi		V		V							M	0	1	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
216	215	0	0	2/4	2	1	iv6					G	vi		iv6		iv		6					m	0	1	0, 4, 3		3.0	0.0	0	5	0.0	0.0	0.625	0.0
216	215	1/4	1/4	2/4	2	1	It6					G	vi		It6	It	vii	o	6	b3	V			It	0	1	0, 4, 10		10.0	0.0	0	5	0.0	0.0	0.625	0.0
217	216	0	0	2/4	2	1	V|HC}					G	vi		V		V					HC	}	M	0	1	5, 9, 6		5.0	5.0	7	12	0.3684210526315789	0.4375	1.0625	0.2916666666666667
219	218	0	0	2/4	2	1	I{					G	vi		I		I						{	M	0	1	4, 8, 5		4.0	4.0	1	25	0.038461538461538464	0.125	3.375	0.03571428571428571
221	220	0	0	2/4	2	1	V7					G	vi		V7		V		7					Mm7	0	1	5, 9, 6, 3		5.0	5.0	2	26	0.07142857142857142	0.125	3.125	0.038461538461538464
223	222	0	0	2/4	2	1	I|PAC}{					G	vi		I		I					PAC	}{	M	0	1	4, 8, 5		4.0	4.0	1	25	0.038461538461538464	0.125	3.375	0.03571428571428571
225	224	0	0	2/4	2	1	V7					G	vi		V7		V		7					Mm7	0	1	5, 9, 6, 3		5.0	5.0	2	15	0.11764705882352941	0.125	1.625	0.07142857142857142
226	225	0	0	2/4	2	1	I|PAC}					G	vi		I		I					PAC	}	M	0	1	4, 8, 5		4.0	4.0	5	4	0.5555555555555556	0.3125	0.3125	0.5
227	226	0	0	2/4	2	1	i{					G	vi		i		i						{	m	0	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.3125	0.0
227	226	1/8	1/8	2/4	2	1	i6					G	vi		i6		i		6					m	0	1	1, 5, 4		4.0	1.0	1	10	0.09090909090909091	0.125	0.8125	0.13333333333333333
228	227	0	0	2/4	2	1	i					G	vi		i		i							m	0	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.3125	0.0
228	227	1/8	1/8	2/4	2	1	i6					G	vi		i6		i		6					m	0	1	1, 5, 4		4.0	1.0	0	7	0.0	0.0	0.625	0.0
228	227	3/8	3/8	2/4	2	1	i					G	vi		i		i							m	0	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.3125	0.0
229	228	0	0	2/4	2	1	V65					G	vi		V65		V		65					Mm7	0	1	9, 6, 3, 5		5.0	9.0	0	4	0.0	0.0	0.3125	0.0
229	228	1/8	1/8	2/4	2	1	V7					G	vi		V7		V		7					Mm7	0	1	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.4375	0.0
229	228	1/4	1/4	2/4	2	1	V					G	vi		V		V							M	0	1	5, 9, 6		5.0	5.0	1	15	0.0625	0.0625	1.0625	0.05555555555555555
230	229	1/4	1/4	2/4	2	1	V43					G	vi		V43		V		43					Mm7	0	1	6, 3, 5, 9		5.0	6.0	1	9	0.1	0.0625	0.5625	0.1
231	230	0	0	2/4	2	1	i|IAC}{					G	vi		i		i					IAC	}{	m	0	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.3125	0.0
231	230	1/8	1/8	2/4	2	1	i6					G	vi		i6		i		6					m	0	1	1, 5, 4		4.0	1.0	1	10	0.09090909090909091	0.125	0.8125	0.13333333333333333
232	231	0	0	2/4	2	1	i					G	vi		i		i							m	0	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.3125	0.0
232	231	1/8	1/8	2/4	2	1	i6					G	vi		i6		i		6					m	0	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.4375	0.0
232	231	1/4	1/4	2/4	2	1	I.viio43/V					G	I		viio43/V		vii	o	43		V			o7	0	0	1, -2, 7, 4		7.0	1.0	0	9	0.0	0.0	0.625	0.0
233	232	0	0	2/4	2	1	V65					G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	2	8	0.2	0.125	0.5	0.2
233	232	1/4	1/4	2/4	2	1	V43					G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	3	17	0.15	0.1875	1.0625	0.15
234	233	1/4	1/4	2/4	2	1	V2					G	I		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	9	0.1	0.0625	0.5625	0.1
235	234	0	0	2/4	2	1	I6|IAC}{					G	I		I6		I		6			IAC	}{	M	0	0	5, 2, 1		1.0	5.0	0	7	0.0	0.0	1.0	0.0
235	234	1/4	1/4	2/4	2	1	I	0	4.4678	-0.399343	/	G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	1	17	0.05555555555555555	0.125	2.25	0.05263157894736842
237	236	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	13	0.0	0.0	1.75	0.0
238	237	0	0	2/4	2	1	V65					G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
238	237	1/4	1/4	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	7	0.125	0.0625	0.6875	0.08333333333333333
239	238	0	0	2/4	2	1	I|PAC}{					G	I		I		I					PAC	}{	M	0	0	1, 5, 2		1.0	1.0	1	22	0.043478260869565216	0.125	3.0	0.04
241	240	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	15	0.11764705882352941	0.125	1.625	0.07142857142857142
242	241	0	0	2/4	2	1	I|PAC}					G	I		I		I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	4	5	0.4444444444444444	0.25	0.375	0.4
243	242	0	0	2/4	2	1	I{					G	I		I		I						{	M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.3125	0.0
243	242	1/8	1/8	2/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	10	0.09090909090909091	0.125	0.8125	0.13333333333333333
244	243	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.3125	0.0
244	243	1/8	1/8	2/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	7	0.0	0.0	0.625	0.0
244	243	3/8	3/8	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.3125	0.0
245	244	0	0	2/4	2	1	V65					G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	4	0.0	0.0	0.3125	0.0
245	244	1/8	1/8	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.4375	0.0
245	244	1/4	1/4	2/4	2	1	V					G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	1	15	0.0625	0.0625	1.0625	0.05555555555555555
246	245	1/4	1/4	2/4	2	1	V43					G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	1	9	0.1	0.0625	0.5625	0.1
247	246	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.3125	0.0
247	246	1/8	1/8	2/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.4375	0.0
247	246	1/4	1/4	2/4	2	1	#viio43/vii					G	I		#viio43/vii		#vii	o	43		vii			o7	0	0	5, 2, 11, 8		11.0	5.0	0	7	0.0	0.0	0.5	0.0
248	247	0	0	2/4	2	1	V65/iii					G	I		V65/iii		V		65		iii			Mm7	0	0	10, 7, 4, 6		6.0	10.0	2	17	0.10526315789473684	0.125	1.125	0.1
249	248	0	0	2/4	2	1	iii					G	I		iii		iii							m	0	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.3125	0.0
249	248	1/8	1/8	2/4	2	1	iii6					G	I		iii6		iii		6					m	0	0	2, 6, 5		5.0	2.0	0	4	0.0	0.0	0.4375	0.0
249	248	1/4	1/4	2/4	2	1	#viio43/ii					G	I		#viio43/ii		#vii	o	43		ii			o7	0	0	2, -1, 8, 5		8.0	2.0	0	7	0.0	0.0	0.5	0.0
250	249	0	0	2/4	2	1	V65/v					G	I		V65/v		V		65		v			Mm7	0	0	7, 4, 1, 3		3.0	7.0	2	17	0.10526315789473684	0.125	1.125	0.1
251	250	0	0	2/4	2	1	v					G	I		v		v							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.3125	0.0
251	250	1/8	1/8	2/4	2	1	v6					G	I		v6		v		6					m	0	0	-1, 3, 2		2.0	-1.0	0	11	0.0	0.0	0.9375	0.0
252	251	0	0	2/4	2	1	V7/IV					G	I		V7/IV		V		7		IV			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	6	0.0	0.0	0.625	0.0
252	251	1/4	1/4	2/4	2	1	IV64					G	I		IV64		IV		64					M	0	0	1, 0, 4		0.0	1.0	0	5	0.0	0.0	0.375	0.0
253	252	0	0	2/4	2	1	V7/iii					G	I		V7/iii		V		7		iii			Mm7	0	0	6, 10, 7, 4		6.0	6.0	0	6	0.0	0.0	0.625	0.0
253	252	1/4	1/4	2/4	2	1	iii64					G	I		iii64		iii		64					m	0	0	6, 5, 2		5.0	6.0	0	5	0.0	0.0	0.375	0.0
254	253	0	0	2/4	2	1	V7/ii					G	I		V7/ii		V		7		ii			Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	6	0.0	0.0	0.625	0.0
254	253	1/4	1/4	2/4	2	1	ii64					G	I		ii64		ii		64					m	0	0	4, 3, 0		3.0	4.0	0	5	0.0	0.0	0.375	0.0
255	254	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	7	0.0	0.0	0.875	0.0
255	254	1/4	1/4	2/4	2	1	vi					G	I		vi		vi							m	0	0	4, 1, 5		4.0	4.0	0	6	0.0	0.0	0.625	0.0
256	255	0	0	2/4	2	1	ii6(2)					G	I		ii6(2)		ii		6	2				m	0	0	0, 4, 5		3.0	0.0	0	4	0.0	0.0	0.5	0.0
256	255	1/8	1/8	2/4	2	1	ii6	0.562089	6.53528		/	G	I		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.25	0.0
256	255	1/4	1/4	2/4	2	1	V(4)					G	I		V(4)		V			4				M	0	0	2, 1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
256	255	3/8	3/8	2/4	2	1	V	0.224836	6.53528		/	G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.25	0.0
257	256	0	0	2/4	2	1	I|PAC}{					G	I		I		I					PAC	}{	M	0	0	1, 5, 2		1.0	1.0	0	12	0.0	0.0	1.625	0.0
258	257	0	0	2/4	2	1	V/iii					G	I		V/iii		V				iii			M	0	0	6, 10, 7		6.0	6.0	2	15	0.11764705882352941	0.125	1.625	0.07142857142857142
259	258	0	0	2/4	2	1	iii					G	I		iii		iii							m	0	0	5, 2, 6		5.0	5.0	0	10	0.0	0.0	1.375	0.0
260	259	0	0	2/4	2	1	V/v					G	I		V/v		V				v			M	0	0	3, 7, 4		3.0	3.0	2	15	0.11764705882352941	0.125	1.625	0.07142857142857142
261	260	0	0	2/4	2	1	v					G	I		v		v							m	0	0	2, -1, 3		2.0	2.0	0	10	0.0	0.0	1.375	0.0
262	261	0	0	2/4	2	1	V65/IV					G	I		V65/IV		V		65		IV			Mm7	0	0	5, 2, -1, 1		1.0	5.0	1	6	0.14285714285714285	0.0625	0.75	0.07692307692307693
262	261	1/4	1/4	2/4	2	1	IV					G	I		IV		IV							M	0	0	0, 4, 1		0.0	0.0	2	6	0.25	0.125	0.75	0.14285714285714285
263	262	0	0	2/4	2	1	V65/iii					G	I		V65/iii		V		65		iii			Mm7	0	0	10, 7, 4, 6		6.0	10.0	2	6	0.25	0.125	0.75	0.14285714285714285
263	262	1/4	1/4	2/4	2	1	iii					G	I		iii		iii							m	0	0	5, 2, 6		5.0	5.0	2	6	0.25	0.125	0.75	0.14285714285714285
264	263	0	0	2/4	2	1	V65/ii					G	I		V65/ii		V		65		ii			Mm7	0	0	8, 5, 2, 4		4.0	8.0	2	6	0.25	0.125	0.75	0.14285714285714285
264	263	1/4	1/4	2/4	2	1	ii					G	I		ii		ii							m	0	0	3, 0, 4		3.0	3.0	2	6	0.25	0.125	0.75	0.14285714285714285
265	264	0	0	2/4	2	1	V65					G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	8	0.0	0.0	0.875	0.0
265	264	1/4	1/4	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	1	6	0.14285714285714285	0.0625	0.5625	0.1
266	265	0	0	2/4	2	1	ii6					G	I		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
266	265	1/4	1/4	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
267	266	0	0	2/4	2	1	I|PAC}					G	I		I		I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	0	12	0.0	0.0	1.75	0.0
268	267	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	15	0.0	0.0	2.5	0.0
269	268	0	0	2/4	2	1	i					G	I		i		i							m	0	0	1, -2, 2		1.0	1.0	0	12	0.0	0.0	1.75	0.0
270	269	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	15	0.0	0.0	2.5	0.0
271	270	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	12	0.0	0.0	1.75	0.0
272	271	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	15	0.0	0.0	2.5	0.0
273	272	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	9	0.0	0.0	1.25	0.0
273	272	1/4	1/4	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	9	0.0	0.0	1.25	0.0
274	273	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	9	0.0	0.0	1.25	0.0
274	273	1/4	1/4	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	9	0.0	0.0	1.25	0.0
275	274	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	9	0.0	0.0	1.25	0.0
275	274	1/4	1/4	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	9	0.0	0.0	1.25	0.0
276	275	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	9	0.0	0.0	1.25	0.0
276	275	1/4	1/4	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	9	0.0	0.0	1.25	0.0
277	276	0	0	2/4	2	1	I|PAC}					G	I		I		I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	0	21	0.0	0.0	4.125	0.0
280	279	0	0	2/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.25	0.0
280	279	1/4	1/4	2/4	2	1	V					G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
280	279	7/16	7/16	2/4	2	1	I{					G	I		I		I						{	M	0	0	1, 5, 2		1.0	1.0	52	42	0.5531914893617021	3.25	3.3125	0.49523809523809526
288	287	0	0	2/4	2	1	V					G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	6	10	0.375	0.375	0.625	0.375
289	288	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	10	6	0.625	0.625	0.375	0.625
290	289	0	0	2/4	2	1	V|HC}					G	I		V		V					HC	}	M	0	0	2, 6, 3		2.0	2.0	0	87	0.0	0.0	7.0625	0.0
297	296	0	0	2/4	2	1	V7{					G	I		V7		V		7				{	Mm7	0	0	2, 6, 3, 0		2.0	2.0	5	24	0.1724137931034483	0.2708333333333333	6.791666666666667	0.038348082595870206
303	302	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	4	11	0.26666666666666666	0.20833333333333334	3.7291666666666665	0.052910052910052914
305	304	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	20	0.13043478260869565	0.1875	3.4375	0.05172413793103448
307	306	0	0	2/4	2	1	I|PAC}{					G	I		I		I					PAC	}{	M	0	0	1, 5, 2		1.0	1.0	2	11	0.15384615384615385	0.125	1.3125	0.08695652173913043
309	308	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	11	0.21428571428571427	0.1875	2.9375	0.06
311	310	0	0	2/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	2	13	0.13333333333333333	0.125	3.8125	0.031746031746031744
313	312	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	20	0.13043478260869565	0.1875	3.4375	0.05172413793103448
315	314	0	0	2/4	2	1	I|PAC}{					G	I		I		I					PAC	}{	M	0	0	1, 5, 2		1.0	1.0	2	11	0.15384615384615385	0.125	1.3125	0.08695652173913043
317	316	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	12	0.0	0.0	1.875	0.0
318	317	0	0	2/4	2	1	V					G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	3	8	0.2727272727272727	0.1875	1.5625	0.10714285714285714
319	318	0	0	2/4	2	1	I|IAC}{					G	I		I		I					IAC	}{	M	0	0	1, 5, 2		1.0	1.0	2	13	0.13333333333333333	0.125	1.5	0.07692307692307693
321	320	0	0	2/4	2	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	15	0.0	0.0	2.375	0.0
322	321	0	0	2/4	2	1	V					G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	3	11	0.21428571428571427	0.1875	2.0625	0.08333333333333333
323	322	0	0	2/4	2	1	I|IAC}					G	I		I		I					IAC	}	M	0	0	1, 5, 2		1.0	1.0	0	20	0.0	0.0	2.5	0.0
