mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
58	55	1/2	1/2	3/4	2	1	#viio7/vii						E	I		#viio7/vii		#vii	o	7		vii			o7	0	0	14, 11, 8, 5		14.0	14.0	0	3	0.0	0.0	0.1875	0.0
58	55	5/8	5/8	3/4	2	1	viio						E	I		viio		vii	o						o	0	0	9, 6, 3		9.0	9.0	0	3	0.0	0.0	0.1875	0.0
59	56	0	0	3/4	2	1	viio(2)						E	I		viio(2)		vii	o		2				o	0	0	4, 6, 3		9.0	4.0	0	3	0.0	0.0	0.1875	0.0
59	56	1/8	1/8	3/4	2	1	viio						E	I		viio		vii	o						o	0	0	9, 6, 3		9.0	9.0	0	3	0.0	0.0	0.1875	0.0
59	56	1/4	1/4	3/4	2	1	viio(2)						E	I		viio(2)		vii	o		2				o	0	0	4, 6, 3		9.0	4.0	0	3	0.0	0.0	0.1875	0.0
59	56	3/8	3/8	3/4	2	1	viio						E	I		viio		vii	o						o	0	0	9, 6, 3		9.0	9.0	0	3	0.0	0.0	0.1875	0.0
59	56	1/2	1/2	3/4	2	1	viio(2)						E	I		viio(2)		vii	o		2				o	0	0	4, 6, 3		9.0	4.0	0	3	0.0	0.0	0.1875	0.0
59	56	5/8	5/8	3/4	2	1	iio64/ii						E	I		iio64/ii		ii	o	64		ii			o	0	0	2, 8, 5		8.0	2.0	2	15	0.11764705882352941	0.0625	1.625	0.037037037037037035
61	58	0	0	3/4	2	1	V7(9)/ii						E	I		V7(9)/ii		V		7	9	ii			Mm7	0	0	7, 11, 8, 5	2	7.0	7.0	0	9	0.0	0.0	1.25	0.0
61	58	1/4	1/4	3/4	2	1	V/ii						E	I		V/ii		V				ii			M	0	0	7, 11, 8		7.0	7.0	0	9	0.0	0.0	1.25	0.0
61	58	1/2	1/2	3/4	2	1	V7/ii						E	I		V7/ii		V		7		ii			Mm7	0	0	7, 11, 8, 5		7.0	7.0	1	9	0.1	0.03125	1.21875	0.025
62	59	0	0	3/4	2	1	i64(9)/ii						E	I		i64(9)/ii		i		64	9	ii			m	0	0	7, 6, 3	8	6.0	7.0	0	9	0.0	0.0	1.25	0.0
62	59	1/4	1/4	3/4	2	1	ii64						E	I		ii64		ii		64					m	0	0	7, 6, 3		6.0	7.0	0	9	0.0	0.0	1.25	0.0
62	59	1/2	1/2	3/4	2	1	IV6						E	I		IV6		IV		6					M	0	0	7, 4, 3		3.0	7.0	1	9	0.1	0.03125	1.21875	0.025
63	60	0	0	3/4	2	1	I64						E	I		I64		I		64					M	0	0	5, 4, 8		4.0	5.0	0	10	0.0	0.0	1.25	0.0
63	60	1/4	1/4	3/4	2	1	#viio65/iii	0	-6.41874	/			E	I		#viio65/iii		#vii	o	65		iii			o7	0	0	10, 7, 4, 13		13.0	10.0	0	5	0.0	0.0	0.625	0.0
63	60	3/8	3/8	3/4	2	1	V64/iii	0	-8.03388	/			E	I		V64/iii		V		64		iii			M	0	0	10, 9, 13		9.0	10.0	0	5	0.0	0.0	0.625	0.0
63	60	1/2	1/2	3/4	2	1	i/iii|IAC}	0	-8.15352	/			E	I		i/iii		i				iii	IAC	}	m	0	0	8, 5, 9		8.0	8.0	1	6	0.14285714285714285	0.015625	0.609375	0.025
63	60	5/8	5/8	3/4	2	1	I6{	0	-8.03388	/			E	I		I6		I		6				{	M	0	0	8, 5, 4		4.0	8.0	1	6	0.14285714285714285	0.015625	0.609375	0.025
64	61	0	0	3/4	2	1	ii7						E	I		ii7		ii		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	4	31	0.11428571428571428	0.25	1.9375	0.11428571428571428
65	62	0	0	3/4	2	1	V43						E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	4	22	0.15384615384615385	0.25	1.375	0.15384615384615385
65	62	5/8	5/8	3/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	5	0.0	0.0	0.3125	0.0
66	63	0	0	3/4	2	1	vi(4)						E	I		vi(4)		vi			4				m	0	0	7, 6, 8		7.0	7.0	0	3	0.0	0.0	0.1875	0.0
66	63	1/8	1/8	3/4	2	1	vi						E	I		vi		vi							m	0	0	7, 4, 8		7.0	7.0	0	5	0.0	0.0	0.3125	0.0
66	63	1/4	1/4	3/4	2	1	V(64)						E	I		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	8	0.0	0.0	0.5	0.0
66	63	1/2	1/2	3/4	2	1	#viio43/ii						E	I		#viio43/ii		#vii	o	43		ii			o7	0	0	5, 2, 11, 8		11.0	5.0	0	5	0.0	0.0	0.3125	0.0
66	63	5/8	5/8	3/4	2	1	viio2						E	I		viio2		vii	o	2					o7	0	0	0, 9, 6, 3		9.0	0.0	0	8	0.0	0.0	0.5	0.0
67	64	0	0	3/4	2	1	V7						E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	8	0.0	0.0	0.5	0.0
67	64	1/8	1/8	3/4	2	1	viio2						E	I		viio2		vii	o	2					o7	0	0	0, 9, 6, 3		9.0	0.0	0	8	0.0	0.0	0.5	0.0
67	64	1/4	1/4	3/4	2	1	V65						E	I		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	7	0.0	0.0	0.4375	0.0
67	64	3/8	3/8	3/4	2	1	viio2						E	I		viio2		vii	o	2					o7	0	0	0, 9, 6, 3		9.0	0.0	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
67	64	1/2	1/2	3/4	2	1	V7						E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	5	0.0	0.0	0.3125	0.0
67	64	5/8	5/8	3/4	2	1	I|IAC}						E	I		I		I					IAC	}	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	0.3125	0.0
68	65	0	0	2/4	2	1	I6{						E	I		I6		I		6				{	M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
68	65	1/4	1/4	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
69	66	0	0	2/4	2	1	V6						E	I		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
69	66	1/4	1/4	2/4	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
70	67	0	0	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
70	67	1/4	1/4	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
71	68	0	0	2/4	2	1	viio6/V						E	I		viio6/V		vii	o	6		V			o	0	0	7, 4, 10		10.0	7.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
71	68	1/4	1/4	2/4	2	1	V|HC}						E	I		V		V					HC	}	M	0	0	5, 9, 6		5.0	5.0	2	3	0.4	0.125	0.25	0.3333333333333333
72	69	0	0	2/4	2	1	I{						E	I		I		I						{	M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
72	69	1/4	1/4	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
73	70	0	0	2/4	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
73	70	1/4	1/4	2/4	2	1	V6						E	I		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
74	71	0	0	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
74	71	1/4	1/4	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
75	72	0	0	2/4	2	1	viio7/V						E	I		viio7/V		vii	o	7		V			o7	0	0	10, 7, 4, 1		10.0	10.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
75	72	1/4	1/4	2/4	2	1	V|HC}						E	I		V		V					HC	}	M	0	0	5, 9, 6		5.0	5.0	0	5	0.0	0.0	0.375	0.0
76	73	0	0	2/4	2	1	I6{						E	I		I6		I		6				{	M	0	0	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
76	73	1/4	1/4	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	3	3	0.5	0.25	0.25	0.5
77	74	0	0	2/4	2	1	V6						E	I		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
77	74	1/4	1/4	2/4	2	1	V2						E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	3	3	0.5	0.25	0.25	0.5
78	75	0	0	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
78	75	1/4	1/4	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	3	3	0.5	0.25	0.25	0.5
79	76	0	0	2/4	2	1	V43/V						E	I		V43/V		V		43		V			Mm7	0	0	7, 4, 6, 10		6.0	7.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
79	76	1/4	1/4	2/4	2	1	V|HC}						E	I		V		V					HC	}	M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.25	0.0
79	76	3/8	3/8	2/4	2	1	viio{						E	I		viio		vii	o					{	o	0	0	9, 6, 3		9.0	9.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
80	77	0	0	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
80	77	1/4	1/4	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	3	3	0.5	0.25	0.25	0.5
81	78	0	0	2/4	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
81	78	1/4	1/4	2/4	2	1	V65						E	I		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	3	3	0.5	0.25	0.25	0.5
82	79	0	0	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
82	79	1/4	1/4	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	3	3	0.5	0.25	0.25	0.5
83	80	0	0	2/4	2	1	viio7/V						E	I		viio7/V		vii	o	7		V			o7	0	0	10, 7, 4, 1		10.0	10.0	0	3	0.0	0.0	0.25	0.0
83	80	1/8	1/8	2/4	2	1	i64						E	I		i64		i		64					m	0	0	5, 4, 1		4.0	5.0	0	3	0.0	0.0	0.25	0.0
83	80	1/4	1/4	2/4	2	1	It6						E	I		It6	It	vii	o	6	b3	V			It	0	0	0, 4, 10		10.0	0.0	0	3	0.0	0.0	0.25	0.0
83	80	3/8	3/8	2/4	2	1	V|HC}						E	I		V		V					HC	}	M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.25	0.0
84	81	0	0	2/4	2	1	I6{						E	I		I6		I		6				{	M	0	0	8, 5, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
84	81	1/4	1/4	2/4	2	1	V65/ii						E	I		V65/ii		V		65		ii			Mm7	0	0	11, 8, 5, 7		7.0	11.0	2	4	0.3333333333333333	0.125	0.375	0.25
85	82	0	0	2/4	2	1	ii						E	I		ii		ii							m	0	0	6, 3, 7		6.0	6.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
85	82	1/4	1/4	2/4	2	1	V65						E	I		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	2	4	0.3333333333333333	0.125	0.375	0.25
86	83	0	0	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
86	83	1/4	1/4	2/4	2	1	V(64)/iii						E	I		V(64)/iii		V			64	iii			M	0	0	9, 8, 5		9.0	9.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
86	83	3/8	3/8	2/4	2	1	iio6/iii						E	I		iio6/iii		ii	o	6		iii			o	0	0	7, 4, 10		10.0	7.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
87	84	0	0	2/4	2	1	V(64)/iii						E	I		V(64)/iii		V			64	iii			M	0	0	9, 8, 5		9.0	9.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
87	84	1/8	1/8	2/4	2	1	#viio6/iii						E	I		#viio6/iii		#vii	o	6		iii			o	0	0	10, 7, 13		13.0	10.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
87	84	1/4	1/4	2/4	2	1	i/iii|PAC}						E	I		i/iii		i				iii	PAC	}	m	0	0	8, 5, 9		8.0	8.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
87	84	3/8	3/8	2/4	2	1	V2/IV{						E	I		V2/IV		V		2		IV		{	Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	5	0.0	0.0	0.5	0.0
88	85	0	0	2/4	2	1	IV6						E	I		IV6		IV		6					M	0	0	7, 4, 3		3.0	7.0	3	2	0.6	0.1875	0.1875	0.5
88	85	1/8	1/8	2/4	2	1	IV						E	I		IV		IV							M	0	0	3, 7, 4		3.0	3.0	2	6	0.25	0.125	0.625	0.16666666666666666
88	85	3/8	3/8	2/4	2	1	IV6						E	I		IV6		IV		6					M	0	0	7, 4, 3		3.0	7.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
89	86	0	0	2/4	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	3	5	0.375	0.3125	0.4375	0.4166666666666667
89	86	1/4	1/4	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	4	4	0.5	0.375	0.375	0.5
90	87	0	0	2/4	2	1	V/V						E	I		V/V		V				V			M	0	0	6, 10, 7		6.0	6.0	4	4	0.5	0.375	0.375	0.5
90	87	1/4	1/4	2/4	2	1	viio6						E	I		viio6		vii	o	6					o	0	0	6, 3, 9		9.0	6.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
90	87	3/8	3/8	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
91	88	0	0	2/4	2	1	V2						E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	0.375	0.0
91	88	1/8	1/8	2/4	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
91	88	1/4	1/4	2/4	2	1	I6|IAC}						E	I		I6		I		6			IAC	}	M	0	0	8, 5, 4		4.0	8.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
91	88	3/8	3/8	2/4	2	1	I64{						E	I		I64		I		64				{	M	0	0	5, 4, 8		4.0	5.0	2	10	0.16666666666666666	0.125	1.0	0.1111111111111111
92	89	1/4	1/4	2/4	2	1	V2/ii						E	I		V2/ii		V		2		ii			Mm7	0	0	5, 7, 11, 8		7.0	5.0	2	6	0.25	0.125	0.625	0.16666666666666666
93	90	0	0	2/4	2	1	ii6						E	I		ii6		ii		6					m	0	0	3, 7, 6		6.0	3.0	3	5	0.375	0.3125	0.4375	0.4166666666666667
93	90	1/4	1/4	2/4	2	1	V2						E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	2	6	0.25	0.125	0.625	0.16666666666666666
94	91	0	0	2/4	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	3	5	0.375	0.3125	0.4375	0.4166666666666667
94	91	1/4	1/4	2/4	2	1	iii						E	I		iii		iii							m	0	0	8, 5, 9		8.0	8.0	5	3	0.625	0.4375	0.3125	0.5833333333333334
95	92	0	0	2/4	2	1	V6(4)/iii						E	I		V6(4)/iii		V		6	4	iii			M	0	0	8, 10, 9		9.0	8.0	0	4	0.0	0.0	0.375	0.0
95	92	1/8	1/8	2/4	2	1	V65/iii						E	I		V65/iii		V		65		iii			Mm7	0	0	13, 10, 7, 9		9.0	13.0	0	4	0.0	0.0	0.375	0.0
95	92	1/4	1/4	2/4	2	1	i/iii|IAC}						E	I		i/iii		i				iii	IAC	}	m	0	0	8, 5, 9		8.0	8.0	0	4	0.0	0.0	0.375	0.0
95	92	3/8	3/8	2/4	2	1	V43/IV{						E	I		V43/IV		V		43		IV		{	Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	3	0.0	0.0	0.25	0.0
96	93	0	0	2/4	2	1	IV						E	I		IV		IV							M	0	0	3, 7, 4		3.0	3.0	3	8	0.2727272727272727	0.1875	0.8125	0.1875
96	93	3/8	3/8	2/4	2	1	vi6						E	I		vi6		vi		6					m	0	0	4, 8, 7		7.0	4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
97	94	0	0	2/4	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	3	5	0.375	0.3125	0.4375	0.4166666666666667
97	94	1/4	1/4	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	4	4	0.5	0.375	0.375	0.5
98	95	0	0	2/4	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	4	4	0.5	0.375	0.375	0.5
98	95	1/4	1/4	2/4	2	1	viio						E	I		viio		vii	o						o	0	0	9, 6, 3		9.0	9.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
98	95	3/8	3/8	2/4	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
99	96	0	0	2/4	2	1	V7						E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.375	0.0
99	96	1/8	1/8	2/4	2	1	V6						E	I		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
99	96	1/4	1/4	2/4	2	1	I|IAC}						E	I		I		I					IAC	}	M	0	0	4, 8, 5		4.0	4.0	2	5	0.2857142857142857	0.125	0.5	0.2
100	97	0	0	9/8	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	3	8	0.2727272727272727	0.1875	1.0	0.15789473684210525
100	97	9/16	9/16	9/8	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
100	97	3/4	3/4	9/8	2	1	I64						E	I		I64		I		64					M	0	0	5, 4, 8		4.0	5.0	1	4	0.2	0.125	0.875	0.125
101	98	0	0	9/8	2	1	IV						E	I		IV		IV							M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.0625	0.5	0.1111111111111111
101	98	3/16	3/16	9/8	2	1	ii7						E	I		ii7		ii		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
101	98	3/8	3/8	9/8	2	1	V43						E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	2	7	0.2222222222222222	0.125	1.375	0.08333333333333333
101	98	3/4	3/4	9/8	2	1	V7						E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	3	7	0.3	0.25	0.75	0.25
102	99	0	0	9/8	2	1	I64(4)						E	I		I64(4)		I		64	4				M	0	0	5, 4, 3		4.0	5.0	1	3	0.25	0.0625	0.4375	0.125
102	99	1/8	1/8	9/8	2	1	I6(11)						E	I		I6(11)		I		6	11				M	0	0	8, 5, 4	3	4.0	8.0	0	2	0.0	0.0	0.125	0.0
102	99	1/4	1/4	9/8	2	1	I64						E	I		I64		I		64					M	0	0	5, 4, 8		4.0	5.0	3	8	0.2727272727272727	0.1875	1.0625	0.15
102	99	3/4	3/4	9/8	2	1	I6	0	-6.48944	/			E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
102	99	15/16	15/16	9/8	2	1	I	0	-6.54382	/			E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	2	2	0.5	0.1875	0.125	0.6
103	100	0	0	9/8	2	1	V7(4)						E	I		V7(4)		V		7	4				Mm7	0	0	5, 4, 6, 3		5.0	5.0	2	6	0.25	0.125	0.875	0.125
103	100	3/8	3/8	9/8	2	1	V43						E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	2	7	0.2222222222222222	0.125	1.25	0.09090909090909091
103	100	3/4	3/4	9/8	2	1	V7	0	-7.4337	/			E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	3	11	0.21428571428571427	0.25	1.5	0.14285714285714285
104	101	1/8	1/8	9/8	2	1	I6(119)						E	I		I6(119)		I		6	119				M	0	0	8, 5, 4	3, 6	4.0	8.0	0	2	0.0	0.0	0.125	0.0
104	101	1/4	1/4	9/8	2	1	I64						E	I		I64		I		64					M	0	0	5, 4, 8		4.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
104	101	3/8	3/8	9/8	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	3	8	0.2727272727272727	0.1875	0.9375	0.16666666666666666
104	101	7/8	7/8	9/8	2	1	I6						E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
105	102	0	0	9/8	2	1	V65(4)						E	I		V65(4)		V		65	4				Mm7	0	0	4, 6, 3, 5		5.0	4.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
105	102	1/4	1/4	9/8	2	1	V65						E	I		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
105	102	3/8	3/8	9/8	2	1	V7						E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	3	7	0.3	0.25	0.875	0.2222222222222222
105	102	3/4	3/4	9/8	2	1	V2						E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
105	102	7/8	7/8	9/8	2	1	V(2)						E	I		V(2)		V			2				M	0	0	7, 9, 6		5.0	7.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
105	102	1	1	9/8	2	1	V						E	I		V		V							M	0	0	5, 9, 6		5.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
106	103	0	0	9/8	2	1	IV						E	I		IV		IV							M	0	0	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
106	103	1/4	1/4	9/8	2	1	I6	0	-6.97887	/			E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
106	103	3/8	3/8	9/8	2	1	I(2)						E	I		I(2)		I			2				M	0	0	6, 8, 5		4.0	6.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
106	103	5/8	5/8	9/8	2	1	I						E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
106	103	3/4	3/4	9/8	2	1	vio7						E	I		vio7		vi	o	7					o7	0	0	7, 4, 1, -2		7.0	7.0	3	4	0.42857142857142855	0.5625	0.4375	0.5625
106	103	1	1	9/8	2	1	Ger6						E	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	0, 4, 1, 10		10.0	0.0	1	4	0.2	0.0625	0.4375	0.125
107	104	0	0	9/8	2	1	V7/bII	0	-6.79	/	1.0	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	18	0.0	0.0	1.75	0.0
107	104	1/2	1/2	9/8	2	1	V(64)/bII	0	-6.78824	/	1.0		E	I		V(64)/bII		V			64	bII			M	0	0	0, -1, 3		0.0	0.0	0	4	0.0	0.0	0.25	0.0
107	104	5/8	5/8	9/8	2	1	V7/bII	0	-6.79	/	1.0	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	0.25	0.0
107	104	3/4	3/4	9/8	2	1	It6	0	-6.79	/	1.0		E	I		It6	It	vii	o	6	b3	V			It	0	0	0, 4, 10		10.0	0.0	0	3	0.0	0.0	0.375	0.0
107	104	7/8	7/8	9/8	2	1	V|HC}	0	-6.79	/	1.0		E	I		V		V					HC	}	M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
107	104	1	1	9/8	2	1	V2{	0	-6.79	/	1.0		E	I		V2		V		2				{	Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	2	0.0	0.0	0.25	0.0
108	104	0	0	9/8	2	1	I6				1.0		E	I		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	3	8	0.2727272727272727	0.1875	1.0	0.15789473684210525
108	104	9/16	9/16	9/8	2	1	I				1.0		E	I		I		I							M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
108	104	3/4	3/4	9/8	2	1	I64				1.0		E	I		I64		I		64					M	0	0	5, 4, 8		4.0	5.0	1	4	0.2	0.125	0.875	0.125
109	104	0	0	9/8	2	1	V7/bII	0	-7.3	/	2.0	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	18	0.0	0.0	1.75	0.0
109	104	1/2	1/2	9/8	2	1	V(64)/bII	0	-7.30288	/	2.0		E	I		V(64)/bII		V			64	bII			M	0	0	0, -1, 3		0.0	0.0	0	4	0.0	0.0	0.25	0.0
109	104	5/8	5/8	9/8	2	1	V7/bII	0	-7.3	/	2.0	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	0.25	0.0
109	104	3/4	3/4	9/8	2	1	It6	0	-7.3	/	2.0		E	I		It6	It	vii	o	6	b3	V			It	0	0	0, 4, 10		10.0	0.0	0	3	0.0	0.0	0.375	0.0
109	104	7/8	7/8	9/8	2	1	V|HC}	0	-7.3	/	2.0		E	I		V		V					HC	}	M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
109	104	1	1	9/8	2	1	iv/ii{	0	-7.3	/	2.0		E	I		iv/ii		iv				ii		{	m	0	0	5, 2, 6		5.0	5.0	0	2	0.0	0.0	0.25	0.0
110	105	0	0	9/8	2	1	V7(b9)/ii	0	-7.37526	/	2.0		E	I		V7(b9)/ii		V		7	b9	ii			Mm7	0	0	7, 11, 8, 5	-5	7.0	7.0	6	35	0.14634146341463414	0.4375	2.1875	0.16666666666666666
110	105	3/4	3/4	9/8	2	1	ii64	0	-7.38	/	2.0		E	I		ii64		ii		64					m	0	0	7, 6, 3		6.0	7.0	0	18	0.0	0.0	1.125	0.0
111	106	0	0	9/8	2	1	V7(9)						E	I		V7(9)		V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	2	39	0.04878048780487805	0.125	2.5	0.047619047619047616
111	106	3/4	3/4	9/8	2	1	I64						E	I		I64		I		64					M	0	0	5, 4, 8		4.0	5.0	0	18	0.0	0.0	1.125	0.0
