mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
156	156	0	0	2/4	2	1	V6(#2#0)						f	i		V6(#2#0)		V		6	#2#0				M	1	1	2, 1, 0		0	2	3	2	0.6	0.3125	0.125	0.7142857142857143
156	156	1/8	1/8	2/4	2	1	V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	4	29	0.12121212121212122	0.5	2.5625	0.16326530612244897
158	158	0	0	2/4	2	1	i|IAC}{						f	i		i		i					IAC	}{	m	1	1	-1, -4, 0		-1	-1	8	24	0.25	0.5	2.25	0.18181818181818182
160	160	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	10	22	0.3125	0.625	1.375	0.3125
162	162	0	0	2/4	2	1	#viio6/iv						f	i		#viio6/iv		#vii	o	6		iv			o	1	1	0, -3, 3		3	0	10	22	0.3125	0.625	1.375	0.3125
164	164	0	0	2/4	2	1	iv6						f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	22	26	0.4583333333333333	1.375	1.625	0.4583333333333333
167	167	0	0	2/4	2	1	iv						f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	4	6	0.4	0.25	0.5	0.3333333333333333
167	167	3/8	3/8	2/4	2	1	viio7/V	-2.71614	-6	/			f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	5	0.0	0.0	0.625	0.0
168	168	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	9	0.0	0.0	0.6875	0.0
168	168	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	6	0.0	0.0	0.5	0.0
169	169	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
169	169	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	6	0.0	0.0	0.5	0.0
170	170	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.5	0.0
170	170	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	6	0.0	0.0	0.5	0.0
171	171	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
171	171	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	6	0.0	0.0	0.5	0.0
172	172	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
172	172	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	6	0.0	0.0	0.5	0.0
173	173	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
173	173	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	6	0.0	0.0	0.5	0.0
174	174	0	0	2/4	2	1	V(#64)						f	i		V(#64)		V			#64				M	1	1	0, -1, 1	3	0	0	0	6	0.0	0.0	0.5	0.0
174	174	1/4	1/4	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.5	0.0
175	175	0	0	2/4	2	1	V(#7)						f	i		V(#7)		V			#7				M	1	1	0, 4, 1	5	0	0	0	6	0.0	0.0	0.5	0.0
175	175	1/4	1/4	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
176	176	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	0	24	0.0	0.0	2.0625	0.0
180	180	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	24	0.0	0.0	2.0625	0.0
184	184	0	0	2/4	2	1	#viio2						f	i		#viio2		#vii	o	2					o7	1	1	-5, 4, 1, -2		4	-5	0	8	0.0	0.0	0.625	0.0
186	186	0	0	2/4	2	1	#viio7						f	i		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	0	8	0.0	0.0	0.625	0.0
188	188	0	0	2/4	2	1	#viio65						f	i		#viio65		#vii	o	65					o7	1	1	1, -2, -5, 4		4	1	0	8	0.0	0.0	0.625	0.0
190	190	0	0	2/4	2	1	#viio43						f	i		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	0	8	0.0	0.0	0.625	0.0
192	192	0	0	2/4	2	1	#viio2						f	i		#viio2		#vii	o	2					o7	1	1	-5, 4, 1, -2		4	-5	0	38	0.0	0.0	7.0	0.0
206	206	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	28	0.0	0.0	10.5	0.0
212	212	0	0	2/4	2	1	i|IAC}{						f	i		i		i					IAC	}{	m	1	1	-1, -4, 0		-1	-1	10	30	0.25	0.625	3.125	0.16666666666666666
216	216	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	6	15	0.2857142857142857	0.375	2.1875	0.14634146341463414
218	218	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	7	0.125	0.0625	0.6875	0.08333333333333333
218	218	1/4	1/4	2/4	2	1	VI						f	i		VI		VI							M	1	1	-5, -1, -4		-5	-5	1	5	0.16666666666666666	0.0625	0.4375	0.125
219	219	0	0	2/4	2	1	iio6						f	i		iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
219	219	1/4	1/4	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
220	220	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	7	0.125	0.0625	0.625	0.09090909090909091
220	220	3/8	3/8	2/4	2	1	V2						f	i		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	0	3	0.0	0.0	0.25	0.0
221	221	0	0	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	3	3	0.5	0.25	0.25	0.5
221	221	1/4	1/4	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.4375	0.125
222	222	0	0	2/4	2	1	i64						f	i		i64		i		64					m	1	1	0, -1, -4		-1	0	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
222	222	3/8	3/8	2/4	2	1	V2						f	i		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.375	0.0
223	223	0	0	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	4	4	0.5	0.375	0.375	0.5
223	223	1/4	1/4	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	7	0.125	0.0625	0.6875	0.08333333333333333
224	224	0	0	2/4	2	1	bII64						f	i		bII64		bII		64					M	1	1	-5, -6, -2		-6	-5	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
224	224	3/8	3/8	2/4	2	1	VI						f	i		VI		VI							M	1	1	-5, -1, -4		-5	-5	1	3	0.25	0.0625	0.3125	0.16666666666666666
225	225	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	2	6	0.25	0.125	0.625	0.16666666666666666
225	225	1/4	1/4	2/4	2	1	bII						f	i		bII		bII							M	1	1	-6, -2, -5		-6	-6	2	6	0.25	0.125	0.625	0.16666666666666666
226	226	0	0	2/4	2	1	#viio7						f	i		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
226	226	1/4	1/4	2/4	2	1	V2						f	i		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
227	227	0	0	2/4	2	1	V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
227	227	1/4	1/4	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
228	228	0	0	2/4	2	1	i|PAC}{						f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	0	24	0.0	0.0	2.25	0.0
230	230	0	0	2/4	2	1	V(#9#764)						f	i		V(#9#764)		V			#9#764				M	1	1	0, -1, -4	2, 5	0	0	0	11	0.0	0.0	2.1875	0.0
231	231	0	0	2/4	2	1	V(#7)						f	i		V(#7)		V			#7				M	1	1	0, 4, 1	5	0	0	0	8	0.0	0.0	0.875	0.0
231	231	1/4	1/4	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	1	15	0.0625	0.0625	1.5	0.04
233	233	0	0	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	11	0.0	0.0	1.0625	0.0
234	234	0	0	2/4	2	1	i(9#74)						f	i		i(9#74)		i			9#74				m	1	1	-1, -2, 0	1, 4	-1	-1	0	11	0.0	0.0	2.1875	0.0
235	235	0	0	2/4	2	1	i(9#7)						f	i		i(9#7)		i			9#7				m	1	1	-1, -4, 0	1, 4	-1	-1	0	7	0.0	0.0	0.75	0.0
235	235	1/4	1/4	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
236	236	0	0	2/4	2	1	V/iv						f	i		V/iv		V				iv			M	1	1	-1, 3, 0		-1	-1	1	10	0.09090909090909091	0.0625	1.0	0.058823529411764705
237	237	0	0	2/4	2	1	V43/iv						f	i		V43/iv		V		43		iv			Mm7	1	1	0, -3, -1, 3		-1	0	0	11	0.0	0.0	1.0625	0.0
238	238	0	0	2/4	2	1	iv(9#74)						f	i		iv(9#74)		iv			9#74				m	1	1	-2, -3, -1	0, 3	-2	-2	0	17	0.0	0.0	2.75	0.0
239	239	1/8	1/8	2/4	2	1	iv						f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	5	0.0	0.0	0.4375	0.0
239	239	1/4	1/4	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	5	0.0	0.0	0.4375	0.0
239	239	3/8	3/8	2/4	2	1	ii%7						f	i		ii%7		ii	%	7					%7	1	1	1, -2, -5, -1		1	1	0	5	0.0	0.0	0.4375	0.0
240	240	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	13	0.0	0.0	1.5625	0.0
241	241	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	15	0.0	0.0	1.875	0.0
242	242	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	8	0.0	0.0	1.25	0.0
242	242	1/4	1/4	2/4	2	1	i64						f	i		i64		i		64					m	1	1	0, -1, -4		-1	0	0	6	0.0	0.0	0.375	0.0
243	243	0	0	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	6	0.0	0.0	0.75	0.0
243	243	1/4	1/4	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	0.375	0.0
244	244	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	2	8	0.2	0.125	1.375	0.08333333333333333
245	245	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
245	245	1/4	1/4	2/4	2	1	V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	0.25	0.0
246	246	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.25	0.0
246	246	1/4	1/4	2/4	2	1	V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
247	247	0	0	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	6	0.0	0.0	0.75	0.0
247	247	1/4	1/4	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.375	0.0
248	248	0	0	2/4	2	1	i(119)						f	i		i(119)		i			119				m	1	1	-1, -4, 0	-2, 1	-1	-1	2	8	0.2	0.125	1.375	0.08333333333333333
249	249	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.4375	0.125
249	249	1/4	1/4	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.25	0.0
250	250	0	0	2/4	2	1	V/iv						f	i		V/iv		V				iv			M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.25	0.0
250	250	1/4	1/4	2/4	2	1	V6/iv						f	i		V6/iv		V		6		iv			M	1	1	3, 0, -1		-1	3	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
251	251	0	0	2/4	2	1	V43/iv						f	i		V43/iv		V		43		iv			Mm7	1	1	0, -3, -1, 3		-1	0	0	6	0.0	0.0	0.75	0.0
251	251	1/4	1/4	2/4	2	1	V7/iv						f	i		V7/iv		V		7		iv			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	0.375	0.0
252	252	0	0	2/4	2	1	V65/iv						f	i		V65/iv		V		65		iv			Mm7	1	1	3, 0, -3, -1		-1	3	1	13	0.07142857142857142	0.0625	1.8125	0.03333333333333333
253	253	1/8	1/8	2/4	2	1	iv						f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
253	253	1/4	1/4	2/4	2	1	i64						f	i		i64		i		64					m	1	1	0, -1, -4		-1	0	0	4	0.0	0.0	0.375	0.0
253	253	3/8	3/8	2/4	2	1	ii%43						f	i		ii%43		ii	%	43					%7	1	1	-5, -1, 1, -2		1	-5	0	4	0.0	0.0	0.375	0.0
254	254	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	2	11	0.15384615384615385	0.125	1.0625	0.10526315789473684
255	255	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	14	0.0	0.0	1.4375	0.0
256	256	0	0	2/4	2	1	i|PAC}{						f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	10	85	0.10526315789473684	0.625	5.3125	0.10526315789473684
260	260	0	0	2/4	2	1	V7/VI						f	i		V7/VI		V		7		VI			Mm7	1	1	-4, 0, -3, -6		-4	-4	8	82	0.08888888888888889	0.5	5.125	0.08888888888888889
264	264	0	0	2/4	2	1	VI						f	i		VI		VI							M	1	1	-5, -1, -4		-5	-5	10	64	0.13513513513513514	0.625	4.375	0.125
268	268	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	2	5	0.2857142857142857	0.125	0.9375	0.11764705882352941
268	268	3/8	3/8	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.3125	0.16666666666666666
269	269	0	0	2/4	2	1	#viio6						f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	1	4	0.2	0.0625	0.625	0.09090909090909091
269	269	1/4	1/4	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	1	4	0.2	0.0625	0.625	0.09090909090909091
270	270	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	2	5	0.2857142857142857	0.125	0.9375	0.11764705882352941
270	270	3/8	3/8	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.3125	0.16666666666666666
271	271	0	0	2/4	2	1	#viio6						f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	1	4	0.2	0.0625	0.625	0.09090909090909091
271	271	1/4	1/4	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	1	4	0.2	0.0625	0.625	0.09090909090909091
272	272	0	0	2/4	2	1	bII6	0	-6.39526	/			f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	2	5	0.2857142857142857	0.125	0.9375	0.11764705882352941
272	272	3/8	3/8	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.3125	0.16666666666666666
273	273	0	0	2/4	2	1	#viio6						f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	1	4	0.2	0.0625	0.625	0.09090909090909091
273	273	1/4	1/4	2/4	2	1	VI6						f	i		VI6		VI		6					M	1	1	-1, -4, -5		-5	-1	1	4	0.2	0.0625	0.625	0.09090909090909091
274	274	0	0	2/4	2	1	V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	1	4	0.2	0.0625	0.625	0.09090909090909091
274	274	1/4	1/4	2/4	2	1	viio6/V						f	i		viio6/V		vii	o	6		V			o	1	1	2, -1, 5		5	2	1	4	0.2	0.0625	0.625	0.09090909090909091
275	275	0	0	2/4	2	1	iv6						f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	1	4	0.2	0.0625	0.625	0.09090909090909091
275	275	1/4	1/4	2/4	2	1	i64					V(64)	f	i		i64		i		64					m	1	1	0, -1, -4		-1	0	1	4	0.2	0.0625	0.625	0.09090909090909091
276	276	0	0	2/4	2	1	viio7/V						f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	1	4	0.2	0.0625	0.875	0.06666666666666667
276	276	1/4	1/4	2/4	2	1	V6/V						f	i		V6/V		V		6		V			M	1	1	5, 2, 1		1	5	1	3	0.25	0.0625	0.375	0.14285714285714285
277	277	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	1	5	0.16666666666666666	0.0625	1.375	0.043478260869565216
277	277	1/4	1/4	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	1	3	0.25	0.0625	0.375	0.14285714285714285
278	278	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	0	8	0.0	0.0	1.4375	0.0
278	278	3/8	3/8	2/4	2	1	i6(+6)						f	i		i6(+6)		i		6	+6				m	1	1	-4, 0, -1	-5	-1	-4	0	5	0.0	0.0	0.5	0.0
279	279	0	0	2/4	2	1	#viio65						f	i		#viio65		#vii	o	65					o7	1	1	1, -2, -5, 4		4	1	1	5	0.16666666666666666	0.0625	0.875	0.06666666666666667
279	279	1/4	1/4	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	2	5	0.2857142857142857	0.125	0.875	0.125
280	280	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	0	8	0.0	0.0	1.4375	0.0
280	280	3/8	3/8	2/4	2	1	i6(+6)						f	i		i6(+6)		i		6	+6				m	1	1	-4, 0, -1	-5	-1	-4	0	5	0.0	0.0	0.5	0.0
281	281	0	0	2/4	2	1	#viio65						f	i		#viio65		#vii	o	65					o7	1	1	1, -2, -5, 4		4	1	1	5	0.16666666666666666	0.0625	0.875	0.06666666666666667
281	281	1/4	1/4	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	2	5	0.2857142857142857	0.125	0.875	0.125
282	282	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	0	8	0.0	0.0	1.4375	0.0
282	282	3/8	3/8	2/4	2	1	i6(+6)						f	i		i6(+6)		i		6	+6				m	1	1	-4, 0, -1	-5	-1	-4	0	5	0.0	0.0	0.5	0.0
283	283	0	0	2/4	2	1	#viio65						f	i		#viio65		#vii	o	65					o7	1	1	1, -2, -5, 4		4	1	0	6	0.0	0.0	0.9375	0.0
283	283	1/4	1/4	2/4	2	1	VI6						f	i		VI6		VI		6					M	1	1	-1, -4, -5		-5	-1	0	6	0.0	0.0	0.9375	0.0
284	284	0	0	2/4	2	1	V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	0.9375	0.0
284	284	1/4	1/4	2/4	2	1	viio65/V						f	i		viio65/V		vii	o	65		V			o7	1	1	2, -1, -4, 5		5	2	0	7	0.0	0.0	1.1875	0.0
285	285	0	0	2/4	2	1	#viio						f	i		#viio		#vii	o						o	1	1	4, 1, -2		4	4	0	6	0.0	0.0	0.9375	0.0
285	285	1/4	1/4	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	0.75	0.0
286	286	0	0	2/4	2	1	viio7/V						f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	6	0.0	0.0	1.0	0.0
286	286	1/4	1/4	2/4	2	1	V6/V						f	i		V6/V		V		6		V			M	1	1	5, 2, 1		1	5	0	5	0.0	0.0	0.5	0.0
287	287	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	6	0.0	0.0	1.0	0.0
287	287	1/4	1/4	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
288	288	0	0	2/4	2	1	i|PAC}{						f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	10	23	0.30303030303030304	0.625	1.6875	0.2702702702702703
290	290	0	0	2/4	2	1	iv6						f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	4	4	0.5	0.25	0.25	0.5
290	290	1/4	1/4	2/4	2	1	#viio6						f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
290	290	3/8	3/8	2/4	2	1	V2						f	i		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.0625	0.5625	0.1
291	291	0	0	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
291	291	1/8	1/8	2/4	2	1	V65						f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
291	291	1/4	1/4	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.625	0.0
291	291	3/8	3/8	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
292	292	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	10	24	0.29411764705882354	0.625	1.75	0.2631578947368421
294	294	0	0	2/4	2	1	iv6						f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	4	4	0.5	0.25	0.25	0.5
294	294	1/4	1/4	2/4	2	1	#viio6						f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
294	294	3/8	3/8	2/4	2	1	V2						f	i		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.0625	0.5625	0.1
295	295	0	0	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
295	295	1/8	1/8	2/4	2	1	V65						f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
295	295	1/4	1/4	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.625	0.0
295	295	3/8	3/8	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
296	296	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	4	12	0.25	0.25	1.75	0.125
297	297	0	0	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
297	297	1/8	1/8	2/4	2	1	V65						f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
297	297	1/4	1/4	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.625	0.0
297	297	3/8	3/8	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
298	298	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	4	12	0.25	0.25	1.75	0.125
299	299	0	0	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
299	299	1/8	1/8	2/4	2	1	V65						f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
299	299	1/4	1/4	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.625	0.0
299	299	3/8	3/8	2/4	2	1	V43						f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
300	300	0	0	2/4	2	1	i				1		f	i		i		i							m	1	1	-1, -4, 0		-1	-1	4	20	0.16666666666666666	0.25	2.25	0.1
301	300	0	0	2/4	2	1	V43				1		f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
301	300	1/8	1/8	2/4	2	1	V7				1		f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.625	0.0
301	300	1/4	1/4	2/4	2	1	V65				1		f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
301	300	3/8	3/8	2/4	2	1	V43				1		f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
302	300	0	0	2/4	2	1	iv.#viio2|EC}				1		f	iv		#viio2		#vii	o	2			EC	}	o7	1	1	-6, 3, 0, -3		3	-6	0	53	0.0	0.0	3.4375	0.0
308	300	0	0	2/4	2	1	i|IAC}{				2		f	i		i		i					IAC	}{	m	1	1	-1, -4, 0		-1	-1	3	7	0.3	0.1875	0.625	0.23076923076923078
308	300	3/8	3/8	2/4	2	1	V(64)				2		f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	1	5	0.16666666666666666	0.0625	0.5625	0.1
309	301	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	3	25	0.10714285714285714	0.1875	2.8125	0.0625
