mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
103	98	0	0	3/4	2	1	i6						C	vi		i6		i		6					m	0	1	0, 4, 3		3	0	0	11	0.0	0.0	2.25	0.0
104	99	0	0	3/4	2	1	iv	0.122798	-4.83317	/			C	vi		iv		iv							m	0	1	2, -1, 3		2	2	0	12	0.0	0.0	3.0	0.0
105	100	0	0	3/4	2	1	I.ii%2						C	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0	0	13	0.0	0.0	3.75	0.0
106	101	0	0	3/4	2	1	V65|HC	0	-5.07877	/			C	I		V65		V		65			HC		Mm7	0	0	5, 2, -1, 1		1	5	0	20	0.0	0.0	2.5	0.0
107	102	1/2	1/2	3/4	2	1	V7}						C	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.5	0.0
110	105	1/2	1/2	3/4	2	1	vi{						C	I		vi		vi						{	m	0	0	3, 0, 4		3	3	0	8	0.0	0.0	2.0	0.0
112	107	1/2	1/2	3/4	2	1	V6/V						C	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6	0	12	0.0	0.0	3.0	0.0
114	109	0	0	3/4	2	1	V[V|HC}						C	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.125	1.25	0.09090909090909091
115	110	0	0	3/4	2	1	viio2						C	I	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
116	111	0	0	3/4	2	1	V(64)						C	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
117	112	0	0	3/4	2	1	Ger6						C	I	V	Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
118	113	0	0	3/4	2	1	V						C	I	V	V		V							M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
119	114	0	0	3/4	2	1	V(64)						C	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
120	115	0	0	3/4	2	1	V7						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
121	116	0	0	3/4	2	1	viio2]						C	I	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
122	117	0	0	3/4	2	1	I[I|PAC}						C	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.125	2.75	0.043478260869565216
123	118	0	0	3/4	2	1	viio6(b3)						C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5	2	3	0.4	0.5	1.75	0.2222222222222222
124	119	0	0	3/4	2	1	I						C	I	I	I		I							M	0	0	0, 4, 1		0	0	1	4	0.2	0.25	2.0	0.1111111111111111
125	120	0	0	3/4	2	1	viio6(b3)						C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5	2	3	0.4	0.5	1.75	0.2222222222222222
126	121	0	0	3/4	2	1	I6						C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.25	2.0	0.1111111111111111
127	122	0	0	3/4	2	1	viio6(b3)						C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5	2	3	0.4	0.5	1.75	0.2222222222222222
128	123	0	0	3/4	2	1	I						C	I	I	I		I							M	0	0	0, 4, 1		0	0	1	4	0.2	0.25	2.0	0.1111111111111111
129	124	0	0	3/4	2	1	viio6(b3)						C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5	2	3	0.4	0.5	1.75	0.2222222222222222
130	125	0	0	3/4	2	1	I]	0	-3.57021	/			C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
130	125	1/2	1/2	3/4	2	1	V6						C	I		V6		V		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
131	126	0	0	3/4	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
131	126	1/2	1/2	3/4	2	1	V6						C	I		V6		V		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
132	127	0	0	3/4	2	1	I|PAC}						C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
