mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
91	89	0	0	2/4	2	1	v(4)					F	I		v(4)		v			4				m	0	0	0, -1, 1		0.0	0.0	0	3	0.0	0.0	0.20833333333333334	0.0
91	89	1/8	1/8	2/4	2	1	v					F	I		v		v							m	0	0	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.20833333333333334	0.0
91	89	1/4	1/4	2/4	2	1	IV					F	I		IV		IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	0.20833333333333334	0.0
91	89	3/8	3/8	2/4	2	1	viio64					F	I		viio64		vii	o	64					o	0	0	-2, 4, 1		4.0	-2.0	0	3	0.0	0.0	0.20833333333333334	0.0
92	90	0	0	2/4	2	1	I6					F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	6	0.0	0.0	0.4166666666666667	0.0
92	90	1/4	1/4	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.20833333333333334	0.0
92	90	3/8	3/8	2/4	2	1	V7/IV					F	I		V7/IV		V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	0	3	0.0	0.0	0.20833333333333334	0.0
93	91	0	0	2/4	2	1	IV(b4)					F	I		IV(b4)		IV			b4				M	0	0	-2, -3, -1		-2.0	-2.0	0	3	0.0	0.0	0.20833333333333334	0.0
93	91	1/8	1/8	2/4	2	1	IV					F	I		IV		IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	15	0.0	0.0	1.375	0.0
94	92	0	0	2/4	2	1	V43(4)/IV					F	I		V43(4)/IV		V		43	4	IV			Mm7	0	0	0, -3, -1, -2		-1.0	0.0	0	3	0.0	0.0	0.20833333333333334	0.0
94	92	1/8	1/8	2/4	2	1	V43(#2)/IV					F	I		V43(#2)/IV		V		43	#2	IV			Mm7	0	0	0, -3, -1, 8		-1.0	0.0	0	5	0.0	0.0	0.4583333333333333	0.0
94	92	1/4	1/4	2/4	2	1	V43/IV					F	I		V43/IV		V		43		IV			Mm7	0	0	0, -3, -1, 3		-1.0	0.0	0	10	0.0	0.0	0.9166666666666666	0.0
95	93	0	0	2/4	2	1	IV6(2)					F	I		IV6(2)		IV		6	2				M	0	0	2, -1, 0		-2.0	2.0	0	3	0.0	0.0	0.20833333333333334	0.0
95	93	1/8	1/8	2/4	2	1	IV6(7)					F	I		IV6(7)		IV		6	7				M	0	0	2, -1, 3		-2.0	2.0	0	3	0.0	0.0	0.20833333333333334	0.0
95	93	1/4	1/4	2/4	2	1	IV6					F	I		IV6		IV		6					M	0	0	2, -1, -2		-2.0	2.0	0	8	0.0	0.0	0.6666666666666666	0.0
96	94	0	0	2/4	2	1	V6(6)/IV					F	I		V6(6)/IV		V		6	6	IV			M	0	0	3, 2, -1		-1.0	3.0	0	3	0.0	0.0	0.20833333333333334	0.0
96	94	1/8	1/8	2/4	2	1	V43(#11)/IV					F	I		V43(#11)/IV		V		43	#11	IV			Mm7	0	0	0, -3, -1, 3	5	-1.0	0.0	0	5	0.0	0.0	0.4583333333333333	0.0
96	94	1/4	1/4	2/4	2	1	V43/IV					F	I		V43/IV		V		43		IV			Mm7	0	0	0, -3, -1, 3		-1.0	0.0	0	10	0.0	0.0	0.9166666666666666	0.0
97	95	0	0	2/4	2	1	IV					F	I		IV		IV							M	0	0	-2, 2, -1		-2.0	-2.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
97	95	1/4	1/4	2/4	2	1	IV64					F	I		IV64		IV		64					M	0	0	-1, -2, 2		-2.0	-1.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
98	96	0	0	2/4	2	1	IV					F	I		IV		IV							M	0	0	-2, 2, -1		-2.0	-2.0	4	6	0.4	0.1875	0.3958333333333333	0.32142857142857145
99	97	0	0	2/4	2	1	V/IV					F	I		V/IV		V				IV			M	0	0	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
99	97	1/4	1/4	2/4	2	1	V64/IV					F	I		V64/IV		V		64		IV			M	0	0	0, -1, 3		-1.0	0.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
100	98	0	0	2/4	2	1	V7/IV					F	I		V7/IV		V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	2	8	0.2	0.08333333333333333	0.5	0.14285714285714285
101	99	0	0	2/4	2	1	iv					F	I		iv		iv							m	0	0	-2, -5, -1		-2.0	-2.0	7	24	0.22580645161290322	0.3125	2.0625	0.13157894736842105
103	101	0	0	2/4	2	1	V7/iv					F	I		V7/iv		V		7		iv			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	2	7	0.2222222222222222	0.08333333333333333	0.625	0.1176470588235294
103	101	1/4	1/4	2/4	2	1	V65/iv					F	I		V65/iv		V		65		iv			Mm7	0	0	3, 0, -3, -1		-1.0	3.0	2	7	0.2222222222222222	0.08333333333333333	0.625	0.1176470588235294
104	102	0	0	2/4	2	1	V43/iv					F	I		V43/iv		V		43		iv			Mm7	0	0	0, -3, -1, 3		-1.0	0.0	3	10	0.23076923076923078	0.14583333333333334	0.8125	0.15217391304347827
105	103	0	0	2/4	2	1	iv					F	I		iv		iv							m	0	0	-2, -5, -1		-2.0	-2.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
105	103	1/4	1/4	2/4	2	1	iv64					F	I		iv64		iv		64					m	0	0	-1, -2, -5		-2.0	-1.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
106	104	0	0	2/4	2	1	iv					F	I		iv		iv							m	0	0	-2, -5, -1		-2.0	-2.0	2	8	0.2	0.08333333333333333	0.5	0.14285714285714285
107	105	0	0	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
107	105	1/4	1/4	2/4	2	1	V64					F	I		V64		V		64					M	0	0	1, 0, 4		0.0	1.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
108	106	0	0	2/4	2	1	V7					F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	2	8	0.2	0.08333333333333333	0.5	0.14285714285714285
109	107	0	0	2/4	2	1	i					F	I		i		i							m	0	0	-1, -4, 0		-1.0	-1.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
109	107	1/4	1/4	2/4	2	1	i64					F	I		i64		i		64					m	0	0	0, -1, -4		-1.0	0.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
110	108	0	0	2/4	2	1	i					F	I		i		i							m	0	0	-1, -4, 0		-1.0	-1.0	2	8	0.2	0.08333333333333333	0.5	0.14285714285714285
111	109	0	0	2/4	2	1	bVI					F	I		bVI		bVI							M	0	0	-5, -1, -4		-5.0	-5.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
111	109	1/4	1/4	2/4	2	1	bVI64					F	I		bVI64		bVI		64					M	0	0	-4, -5, -1		-5.0	-4.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
112	110	0	0	2/4	2	1	bVI					F	I		bVI		bVI							M	0	0	-5, -1, -4		-5.0	-5.0	2	4	0.3333333333333333	0.08333333333333333	0.25	0.25
112	110	1/4	1/4	2/4	2	1	i64					F	I		i64		i		64					m	0	0	0, -1, -4		-1.0	0.0	0	5	0.0	0.0	0.375	0.0
113	111	0	0	2/4	2	1	viio7/V					F	I		viio7/V		vii	o	7		V			o7	0	0	5, 2, -1, -4		5.0	5.0	2	8	0.2	0.08333333333333333	0.5	0.14285714285714285
114	112	0	0	2/4	2	1	V7/bVII					F	I		V7/bVII		V		7		bVII			Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	2	8	0.2	0.08333333333333333	0.625	0.1176470588235294
115	113	0	0	2/4	2	1	V(64)/vi					F	I		V(64)/vi		V			64	vi			M	0	0	3, 2, -1		3.0	3.0	2	16	0.1111111111111111	0.08333333333333333	1.125	0.06896551724137931
117	115	0	0	2/4	2	1	V(4)/vi					F	I		V(4)/vi		V			4	vi			M	0	0	3, 2, 4		3.0	3.0	0	9	0.0	0.0	0.9375	0.0
118	116	0	0	2/4	2	1	V/vi|HC}					F	I		V/vi		V				vi	HC	}	M	0	0	3, 7, 4		3.0	3.0	0	9	0.0	0.0	0.9375	0.0
120	117	0	3/8	2/4	2	1	I/VI{					F	I		I/VI		I				VI		{	M	0	0	2, 6, 3		2.0	2.0	2	15	0.11764705882352941	0.08333333333333333	2.5416666666666665	0.031746031746031744
123	120	0	0	2/4	2	1	V65/VI					F	I		V65/VI		V		65		VI			Mm7	0	0	7, 4, 1, 3		3.0	7.0	2	7	0.2222222222222222	0.08333333333333333	1.4166666666666667	0.05555555555555555
125	122	0	0	2/4	2	1	I/VI					F	I		I/VI		I				VI			M	0	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.125	0.0
125	122	1/4	1/4	2/4	2	1	V43/VI	0	-9	/		F	I		V43/VI		V		43		VI			Mm7	0	0	4, 1, 3, 7		3.0	4.0	0	5	0.0	0.0	1.125	0.0
126	123	0	0	2/4	2	1	I6/VI					F	I		I6/VI		I		6		VI			M	0	0	6, 3, 2		2.0	6.0	0	5	0.0	0.0	1.125	0.0
126	123	1/4	1/4	2/4	2	1	ii65/VI	0	-9	/		F	I		ii65/VI		ii		65		VI			mm7	0	0	1, 5, 2, 4		4.0	1.0	0	4	0.0	0.0	0.875	0.0
127	124	0	0	2/4	2	1	V43/IV/VI					F	I		V43/IV/VI		V		43		IV/VI			Mm7	0	0	3, 0, 2, 6		2.0	3.0	1	5	0.16666666666666666	0.125	1.25	0.09090909090909091
127	124	1/4	1/4	2/4	2	1	V2/IV/VI					F	I		V2/IV/VI		V		2		IV/VI			Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	5	0.16666666666666666	0.0625	1.0625	0.05555555555555555
128	125	0	0	2/4	2	1	IV6/VI					F	I		IV6/VI		IV		6		VI			M	0	0	5, 2, 1		1.0	5.0	2	10	0.16666666666666666	0.125	2.0	0.058823529411764705
129	126	1/4	1/4	2/4	2	1	V65/VI					F	I		V65/VI		V		65		VI			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	5	0.0	0.0	0.875	0.0
130	127	0	0	2/4	2	1	I/VI					F	I		I/VI		I				VI			M	0	0	2, 6, 3		2.0	2.0	2	6	0.25	0.125	0.875	0.125
130	127	1/4	1/4	2/4	2	1	ii6/VI					F	I		ii6/VI		ii		6		VI			m	0	0	1, 5, 4		4.0	1.0	1	6	0.14285714285714285	0.09375	0.90625	0.09375
131	128	0	0	2/4	2	1	V(64)/VI					F	I		V(64)/VI		V			64	VI			M	0	0	3, 2, 6		3.0	3.0	1	4	0.2	0.125	0.875	0.125
131	128	1/4	1/4	2/4	2	1	V7/VI					F	I		V7/VI		V		7		VI			Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	6	0.14285714285714285	0.09375	0.90625	0.09375
132	129	0	0	2/4	2	1	I/VI|PAC}					F	I		I/VI		I				VI	PAC	}	M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
133	130	3/8	3/8	2/4	2	1	V/ii{					F	I		V/ii		V				ii		{	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
134	131	0	0	2/4	2	1	ii					F	I		ii		ii							m	0	0	1, -2, 2		1.0	1.0	2	10	0.16666666666666666	0.08333333333333333	1.7916666666666667	0.04444444444444444
136	133	0	0	2/4	2	1	V7|HC}					F	I		V7		V		7			HC	}	Mm7	0	0	0, 4, 1, -2		0.0	0.0	4	17	0.19047619047619047	0.16666666666666666	2.2083333333333335	0.07017543859649122
141	137	0	0	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	1.125	0.0
141	137	1/4	1/4	2/4	2	1	V43					F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	0.875	0.0
142	138	0	0	2/4	2	1	I6					F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	1.125	0.0
142	138	1/4	1/4	2/4	2	1	ii65					F	I		ii65		ii		65					mm7	0	0	-2, 2, -1, 1		1.0	-2.0	0	5	0.0	0.0	1.125	0.0
143	139	0	0	2/4	2	1	I64					F	I		I64		I		64					M	0	0	0, -1, 3		-1.0	0.0	1	4	0.2	0.125	1.0	0.1111111111111111
143	139	1/4	1/4	2/4	2	1	V2/IV					F	I		V2/IV		V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1.0	-3.0	1	5	0.16666666666666666	0.0625	1.0625	0.05555555555555555
144	140	0	0	2/4	2	1	IV6					F	I		IV6		IV		6					M	0	0	2, -1, -2		-2.0	2.0	2	10	0.16666666666666666	0.125	2.0	0.058823529411764705
145	141	1/4	1/4	2/4	2	1	V65					F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	0	5	0.0	0.0	0.875	0.0
146	142	0	0	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	2	6	0.25	0.125	0.875	0.125
146	142	1/4	1/4	2/4	2	1	ii6					F	I		ii6		ii		6					m	0	0	-2, 2, 1		1.0	-2.0	1	6	0.14285714285714285	0.09375	0.90625	0.09375
147	143	0	0	2/4	2	1	V(64)					F	I		V(64)		V			64				M	0	0	0, -1, 3		0.0	0.0	1	4	0.2	0.125	0.875	0.125
147	143	1/4	1/4	2/4	2	1	V7					F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	1	6	0.14285714285714285	0.09375	0.53125	0.15
148	144	0	0	2/4	2	1	I|PAC}					F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
148	144	1/8	1/8	2/4	2	1	V[I					F	I	V	I		I							M	0	0	-1, 3, 0		-1.0	-1.0	7	53	0.11666666666666667	0.4375	7.6875	0.05384615384615385
152	148	0	0	2/4	2	1	V7(4)	0	-6.42702	/		F	I	V	V7(4)		V		7	4				Mm7	0	0	0, -1, 1, -2		0.0	0.0	1	7	0.125	0.0625	1.1875	0.05
152	148	1/4	1/4	2/4	2	1	V7]					F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	8	44	0.15384615384615385	0.625	6.375	0.08928571428571429
156	152	0	0	2/4	2	1	I(9)					F	I		I(9)		I			9				M	0	0	-1, 3, 0	1	-1.0	-1.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
156	152	1/4	1/4	2/4	2	1	I6|IAC}					F	I		I6		I		6			IAC	}	M	0	0	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	0.375	0.0
156	152	3/8	3/8	2/4	2	1	i					F	I		i		i							m	0	0	-1, -4, 0		-1.0	-1.0	0	2	0.0	0.0	0.125	0.0
157	153	0	0	2/4	2	1	i64{					F	I		i64		i		64				{	m	0	0	0, -1, -4		-1.0	0.0	3	16	0.15789473684210525	0.1875	2.5625	0.06818181818181818
158	154	3/8	3/8	2/4	2	1	i					F	I		i		i							m	0	0	-1, -4, 0		-1.0	-1.0	3	17	0.15	0.1875	1.6875	0.1
160	156	0	0	2/4	2	1	V/bIII					F	I		V/bIII		V				bIII			M	0	0	-3, 1, -2		-3.0	-3.0	5	25	0.16666666666666666	0.3125	3.6875	0.078125
162	158	3/8	3/8	2/4	2	1	V43/bIII					F	I		V43/bIII		V		43		bIII			Mm7	0	0	-2, -5, -3, 1		-3.0	-2.0	2	18	0.1	0.125	1.75	0.06666666666666667
164	160	0	0	2/4	2	1	bIII					F	I		bIII		bIII							M	0	0	-4, 0, -3		-4.0	-4.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
164	160	1/4	1/4	2/4	2	1	V2/IV					F	I		V2/IV		V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1.0	-3.0	0	5	0.0	0.0	0.5	0.0
165	161	0	0	2/4	2	1	IV6					F	I		IV6		IV		6					M	0	0	2, -1, -2		-2.0	2.0	1	4	0.2	0.0625	0.4375	0.125
165	161	1/4	1/4	2/4	2	1	It6					F	I		It6	It	vii	o	6	b3	V			It	0	0	-5, -1, 5		5.0	-5.0	0	5	0.0	0.0	0.5	0.0
166	162	0	0	2/4	2	1	V|HC}{					F	I		V		V					HC	}{	M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	0.75	0.0
166	162	1/4	1/4	2/4	2	1	V65/V	0	-5.24139	/		F	I		V65/V		V		65		V			Mm7	0	0	5, 2, -1, 1		1.0	5.0	0	8	0.0	0.0	0.625	0.0
167	163	0	0	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	1	8	0.1111111111111111	0.125	0.625	0.16666666666666666
167	163	1/4	1/4	2/4	2	1	V43/V					F	I		V43/V		V		43		V			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	0.75	0.0
168	164	0	0	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	1	9	0.1	0.125	0.875	0.125
168	164	1/4	1/4	2/4	2	1	V65/V					F	I		V65/V		V		65		V			Mm7	0	0	5, 2, -1, 1		1.0	5.0	0	8	0.0	0.0	0.625	0.0
169	165	0	0	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	2	9	0.18181818181818182	0.125	0.625	0.16666666666666666
169	165	1/4	1/4	2/4	2	1	V43/V					F	I		V43/V		V		43		V			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	0.75	0.0
170	166	0	0	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	2	10	0.16666666666666666	0.125	0.875	0.125
170	166	1/4	1/4	2/4	2	1	V43/V					F	I		V43/V		V		43		V			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	0.75	0.0
171	167	0	0	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	2	10	0.16666666666666666	0.125	0.875	0.125
171	167	1/4	1/4	2/4	2	1	V43/V					F	I		V43/V		V		43		V			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	0.75	0.0
172	168	0	0	2/4	2	1	V|HC}					F	I		V		V					HC	}	M	0	0	0, 4, 1		0.0	0.0	9	11	0.45	0.5625	1.4375	0.28125
174	170	0	0	2/4	2	1	V2(9){					F	I		V2(9)		V		2	9			{	Mm7	0	0	-2, 0, 4, 1	2	0.0	-2.0	0	3	0.0	0.0	0.5	0.0
174	170	1/8	1/8	2/4	2	1	V43					F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	2	0.0	0.0	0.25	0.0
174	170	1/4	1/4	2/4	2	1	V6					F	I		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
174	170	3/8	3/8	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
175	171	0	0	2/4	2	1	V2(9)					F	I		V2(9)		V		2	9				Mm7	0	0	-2, 0, 4, 1	2	0.0	-2.0	0	3	0.0	0.0	0.5	0.0
175	171	1/8	1/8	2/4	2	1	V43					F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	2	0.0	0.0	0.25	0.0
175	171	1/4	1/4	2/4	2	1	V6					F	I		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
175	171	3/8	3/8	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
176	172	0	0	2/4	2	1	ii6					F	I		ii6		ii		6					m	0	0	-2, 2, 1		1.0	-2.0	0	5	0.0	0.0	0.625	0.0
176	172	1/4	1/4	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	0	6	0.0	0.0	0.75	0.0
177	173	0	0	2/4	2	1	I|IAC}					F	I		I		I					IAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	1.5	0.0
177	173	3/8	3/8	2/4	2	1	i6{					F	I		i6		i		6				{	m	0	0	-4, 0, -1		-1.0	-4.0	0	5	0.0	0.0	0.34375	0.0
178	174	0	0	2/4	2	1	V2(b9)					F	I		V2(b9)		V		2	b9				Mm7	0	0	-2, 0, 4, 1	-5	0.0	-2.0	0	5	0.0	0.0	0.34375	0.0
178	174	1/8	1/8	2/4	2	1	V43					F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	5	0.0	0.0	0.34375	0.0
178	174	1/4	1/4	2/4	2	1	V6					F	I		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	0.34375	0.0
178	174	3/8	3/8	2/4	2	1	i					F	I		i		i							m	0	0	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	0.34375	0.0
179	175	0	0	2/4	2	1	V2(b9)					F	I		V2(b9)		V		2	b9				Mm7	0	0	-2, 0, 4, 1	-5	0.0	-2.0	0	5	0.0	0.0	0.34375	0.0
179	175	1/8	1/8	2/4	2	1	V43					F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	5	0.0	0.0	0.34375	0.0
179	175	1/4	1/4	2/4	2	1	V6					F	I		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	0.34375	0.0
179	175	3/8	3/8	2/4	2	1	i					F	I		i		i							m	0	0	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	0.34375	0.0
180	176	0	0	2/4	2	1	iio6					F	I		iio6		ii	o	6					o	0	0	-2, -5, 1		1.0	-2.0	0	6	0.0	0.0	0.75	0.0
180	176	1/4	1/4	2/4	2	1	V7					F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	6	0.0	0.0	0.75	0.0
181	177	0	0	2/4	2	1	bVI					F	I		bVI		bVI							M	0	0	-5, -1, -4		-5.0	-5.0	0	5	0.0	0.0	0.625	0.0
182	178	0	0	2/4	2	1	viio7/V					F	I		viio7/V		vii	o	7		V			o7	0	0	5, 2, -1, -4		5.0	5.0	0	5	0.0	0.0	0.625	0.0
183	179	0	0	2/4	2	1	V2					F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	4	0.0	0.0	0.375	0.0
183	179	1/8	1/8	2/4	2	1	V65					F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	0	4	0.0	0.0	0.375	0.0
183	179	1/4	1/4	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	0.375	0.0
183	179	3/8	3/8	2/4	2	1	I64					F	I		I64		I		64					M	0	0	0, -1, 3		-1.0	0.0	0	4	0.0	0.0	0.375	0.0
184	180	0	0	2/4	2	1	V43					F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	0.375	0.0
184	180	1/8	1/8	2/4	2	1	V7					F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	0.375	0.0
184	180	1/4	1/4	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	0.375	0.0
184	180	3/8	3/8	2/4	2	1	I64					F	I		I64		I		64					M	0	0	0, -1, 3		-1.0	0.0	0	4	0.0	0.0	0.375	0.0
185	181	0	0	2/4	2	1	V43					F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	0.375	0.0
185	181	1/8	1/8	2/4	2	1	V2					F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	5	0.0	0.0	0.4375	0.0
185	181	1/4	1/4	2/4	2	1	I6					F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	0.4375	0.0
185	181	3/8	3/8	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	0.4375	0.0
186	182	0	0	2/4	2	1	V64					F	I		V64		V		64					M	0	0	1, 0, 4		0.0	1.0	0	5	0.0	0.0	0.4375	0.0
186	182	1/8	1/8	2/4	2	1	V2					F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	5	0.0	0.0	0.4375	0.0
186	182	1/4	1/4	2/4	2	1	I6					F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	0.4375	0.0
186	182	3/8	3/8	2/4	2	1	I					F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	0.4375	0.0
187	183	0	0	2/4	2	1	ii6					F	I		ii6		ii		6					m	0	0	-2, 2, 1		1.0	-2.0	8	13	0.38095238095238093	0.3333333333333333	1.2916666666666667	0.20512820512820512
189	185	0	0	2/4	2	1	ii					F	I		ii		ii							m	0	0	1, -2, 2		1.0	1.0	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
190	186	0	0	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
190	186	1/4	1/4	2/4	2	1	V7					F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	2	8	0.2	0.08333333333333333	1.1666666666666667	0.06666666666666667
191	187	0	0	2/4	2	1	I|PAC}					F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
191	187	1/8	1/8	2/4	2	1	V43/V{	0	-6.56073	/		F	I		V43/V		V		43		V		{	Mm7	0	0	2, -1, 1, 5		1.0	2.0	2	7	0.2222222222222222	0.125	1.75	0.06666666666666667
192	188	0	0	2/4	2	1	V(64)					F	I		V(64)		V			64				M	0	0	0, -1, 3		0.0	0.0	0	5	0.0	0.0	1.25	0.0
192	188	1/4	1/4	2/4	2	1	V7					F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	3	7	0.3	0.10416666666666667	0.8958333333333334	0.10416666666666667
193	189	0	0	2/4	2	1	I|PAC}{					F	I		I		I					PAC	}{	M	0	0	-1, 3, 0		-1.0	-1.0	0	25	0.0	0.0	1.625	0.0
194	190	1/4	1/4	2/4	2	1	I6					F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	10	0.0	0.0	0.75	0.0
195	191	0	0	2/4	2	1	ii65					F	I		ii65		ii		65					mm7	0	0	-2, 2, -1, 1		1.0	-2.0	0	10	0.0	0.0	0.5833333333333334	0.0
195	191	1/4	1/4	2/4	2	1	V65/V					F	I		V65/V		V		65		V			Mm7	0	0	5, 2, -1, 1		1.0	5.0	0	10	0.0	0.0	0.5833333333333334	0.0
196	192	0	0	2/4	2	1	V(64)					F	I		V(64)		V			64				M	0	0	0, -1, 3		0.0	0.0	2	8	0.2	0.0	0.75	0.0
196	192	1/4	1/4	2/4	2	1	V					F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	0	6	0.0	0.0	0.25	0.0
197	193	0	0	2/4	2	1	I|PAC}{					F	I		I		I					PAC	}{	M	0	0	-1, 3, 0		-1.0	-1.0	0	31	0.0	0.0	1.375	0.0
198	194	1/4	1/4	2/4	2	1	I6					F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	10	0.0	0.0	0.5	0.0
