mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
85	84	1/4	1/4	4/4	2	2	iii		A	III		iii		iii							m	0	0	11, 8, 12		11.0	11.0	10	0	1.0	1.0	0.0	1.0
86	85	0	0	4/4	2	1	i.V65/V		A	i		V65/V		V		65		V			Mm7	0	1	9, 6, 3, 5		5.0	9.0	5	14	0.2631578947368421	0.4166666666666667	4.333333333333333	0.08771929824561404
87	86	0	0	4/4	2	1	v		A	i		v		v							m	0	1	4, 1, 5		4.0	4.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
87	86	1/4	1/4	4/4	2	1	iio6/V		A	i		iio6/V		ii	o	6		V			o	0	1	3, 0, 6		6.0	3.0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
87	86	1/2	1/2	4/4	2	1	V(64)/V		A	i		V(64)/V		V			64	V			M	0	1	5, 4, 8		5.0	5.0	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
87	86	3/4	3/4	4/4	2	1	V7/V		A	i		V7/V		V		7		V			Mm7	0	1	5, 9, 6, 3		5.0	5.0	0	5	0.0	0.0	0.75	0.0
88	87	0	0	4/4	2	1	V		A	i		V		V							M	0	1	4, 8, 5		4.0	4.0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
88	87	1/4	1/4	4/4	2	1	V7		A	i		V7		V		7					Mm7	0	1	4, 8, 5, 2		4.0	4.0	0	3	0.0	0.0	0.25	0.0
88	87	1/2	1/2	4/4	2	1	V(64)		A	i		V(64)		V			64				M	0	1	4, 3, 0		4.0	4.0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
88	87	3/4	3/4	4/4	2	1	V		A	i		V		V							M	0	1	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
89	88	0	0	4/4	2	1	i|PAC}{		A	i		i		i					PAC	}{	m	0	1	3, 0, 4		3.0	3.0	6	20	0.23076923076923078	0.5	3.1666666666666665	0.13636363636363638
90	89	0	0	4/4	2	1	V43		A	i		V43		V		43					Mm7	0	1	5, 2, 4, 8		4.0	5.0	5	21	0.19230769230769232	0.4166666666666667	3.25	0.11363636363636365
91	90	0	0	4/4	2	1	i6		A	i		i6		i		6					m	0	1	0, 4, 3		3.0	0.0	8	9	0.47058823529411764	0.6666666666666666	1.75	0.27586206896551724
92	91	0	0	4/4	2	2	VI		A	i		VI		VI							M	0	1	-1, 3, 0		-1.0	-1.0	4	4	0.5	0.3333333333333333	2.1666666666666665	0.13333333333333333
92	91	1/2	1/2	4/4	2	2	Ger6		A	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-1, 3, 0, 9		9.0	-1.0	3	4	0.42857142857142855	0.25	0.75	0.25
93	92	0	0	4/4	2	2	V		A	i		V		V							M	0	1	4, 8, 5		4.0	4.0	6	8	0.42857142857142855	0.5	1.9166666666666667	0.2068965517241379
94	93	0	0	4/4	2	2	viio65/V		A	i		viio65/V		vii	o	65		V			o7	0	1	6, 3, 0, 9		9.0	6.0	3	11	0.21428571428571427	0.25	3.6666666666666665	0.06382978723404256
95	94	0	0	4/4	2	2	V65|HC}		A	i		V65		V		65			HC	}	Mm7	0	1	8, 5, 2, 4		4.0	8.0	31	32	0.49206349206349204	2.5833333333333335	5.333333333333333	0.3263157894736843
100	99	0	0	4/4	2	1	I.V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	5	7	0.4166666666666667	0.4166666666666667	0.5833333333333334	0.4166666666666667
101	100	0	0	4/4	2	1	I{		A	I		I		I						{	M	0	0	3, 7, 4		3.0	3.0	18	14	0.5625	0.5625	0.4375	0.5625
102	101	0	0	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	12	0.0	0.0	1.9375	0.0
103	102	0	0	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.03125	0.46875	0.0625
103	102	1/4	1/4	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	4	0.2	0.03125	0.46875	0.0625
103	102	1/2	1/2	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.03125	0.46875	0.0625
103	102	3/4	3/4	4/4	2	1	IV6		A	I		IV6		IV		6					M	0	0	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.3125	0.0
103	102	7/8	7/8	4/4	2	1	viio64		A	I		viio64		vii	o	64					o	0	0	2, 8, 5		8.0	2.0	2	0	1.0	0.1875	0.0	1.0
104	103	0	0	4/4	2	1	V(64)}		A	I		V(64)		V			64			}	M	0	0	4, 3, 7		4.0	4.0	1	6	0.14285714285714285	0.03125	0.96875	0.03125
104	103	1/2	1/2	4/4	2	1	V|HC		A	I		V		V					HC		M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.5	0.0
104	103	3/4	3/4	4/4	2	1	V2		A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	2	0.0	0.0	0.25	0.0
105	104	0	0	4/4	2	1	I6{		A	I		I6		I		6				{	M	0	0	7, 4, 3		3.0	7.0	8	12	0.4	0.25	0.75	0.25
105	104	1/2	1/2	4/4	2	1	V64		A	I		V64		V		64					M	0	0	5, 4, 8		4.0	5.0	4	8	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.16666666666666666
106	105	0	0	4/4	2	1	V.V65/V		A	V		V65/V		V		65		V			Mm7	0	0	10, 7, 4, 6		6.0	10.0	0	7	0.0	0.0	1.1875	0.0
106	105	1/2	1/2	4/4	2	1	V43/V		A	V		V43/V		V		43		V			Mm7	0	0	7, 4, 6, 10		6.0	7.0	0	5	0.0	0.0	0.75	0.0
107	106	0	0	4/4	2	2	V(64)		A	V		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	2	8	0.2	0.1875	1.5625	0.10714285714285714
107	106	1/2	1/2	4/4	2	2	V7		A	V		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	9	0.0	0.0	1.25	0.0
108	107	0	0	4/4	2	2	I(974)}		A	V		I(974)		I			974			}	M	0	0	4, 3, 5	6, 9	4.0	4.0	0	6	0.0	0.0	2.125	0.0
108	107	1/2	1/2	4/4	2	1	I|PAC		A	V		I		I					PAC		M	0	0	4, 8, 5		4.0	4.0	3	6	0.3333333333333333	0.1875	0.5625	0.25
109	108	0	0	4/4	2	1	I.V[V65		A	I	V	V65		V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	3	6	0.3333333333333333	0.1875	1.75	0.0967741935483871
109	108	1/2	1/2	4/4	2	1	I		A	I	V	I		I							M	0	0	3, 7, 4		3.0	3.0	3	5	0.375	0.1875	1.1875	0.13636363636363635
110	109	0	0	4/4	2	1	V]		A	I	V	V		V							M	0	0	4, 8, 5		4.0	4.0	3	7	0.3	0.1875	1.0625	0.15
110	109	1/2	1/2	4/4	2	1	V[V64		A	I	V	V64		V		64					M	0	0	5, 4, 8		4.0	5.0	3	5	0.375	0.1875	0.75	0.2
111	110	0	0	4/4	2	1	V2		A	I	V	V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	3	6	0.3333333333333333	0.1875	1.25	0.13043478260869565
111	110	1/2	1/2	4/4	2	1	I6		A	I	V	I6		I		6					M	0	0	7, 4, 3		3.0	7.0	4	5	0.4444444444444444	0.25	1.25	0.16666666666666666
112	111	0	0	4/4	2	1	V]|HC}		A	I	V	V		V					HC	}	M	0	0	4, 8, 5		4.0	4.0	9	9	0.5	0.5625	0.9375	0.375
113	112	0	0	4/4	2	2	I{		A	I		I		I						{	M	0	0	3, 7, 4		3.0	3.0	12	20	0.375	0.4166666666666667	1.5833333333333333	0.20833333333333334
114	113	0	0	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	9	0.0	0.0	1.4375	0.0
114	113	3/4	3/4	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.5	0.0
115	114	0	0	4/4	2	1	ii6		A	I		ii6		ii		6					m	0	0	2, 6, 5		5.0	2.0	2	7	0.2222222222222222	0.14583333333333334	0.8541666666666666	0.14583333333333334
115	114	1/2	1/2	4/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	4, 3, 7		4.0	4.0	0	3	0.0	0.0	0.5	0.0
115	114	3/4	3/4	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	4	0.2	0.125	0.625	0.16666666666666666
116	115	0	0	4/4	2	1	I(974)}		A	I		I(974)		I			974			}	M	0	0	3, 2, 4	5, 8	3.0	3.0	0	6	0.0	0.0	2.125	0.0
116	115	1/2	1/2	4/4	2	1	I|PAC		A	I		I		I					PAC		M	0	0	3, 7, 4		3.0	3.0	3	5	0.375	0.1875	0.5625	0.25
117	116	0	0	4/4	2	1	V6		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	2	2	0.5	0.125	0.125	0.5
117	116	1/4	1/4	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	2	10	0.16666666666666666	0.125	1.0	0.1111111111111111
118	117	0	0	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	2	2	0.5	0.125	0.125	0.5
118	117	1/4	1/4	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	3	9	0.25	0.1875	0.9375	0.16666666666666666
119	118	0	0	4/4	2	1	ii6		A	I		ii6		ii		6					m	0	0	2, 6, 5		5.0	2.0	3	7	0.3	0.1875	0.8125	0.1875
119	118	1/2	1/2	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	3	8	0.2727272727272727	0.1875	1.0625	0.15
120	119	0	0	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	2	15	0.11764705882352941	0.125	1.125	0.1
121	120	0	0	4/4	2	1	V6		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	2	2	0.5	0.125	0.125	0.5
121	120	1/4	1/4	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	3	10	0.23076923076923078	0.1875	1.0	0.15789473684210525
122	121	0	0	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	2	2	0.5	0.125	0.125	0.5
122	121	1/4	1/4	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	3	9	0.25	0.1875	0.9375	0.16666666666666666
123	122	0	0	4/4	2	1	viio6/V		A	I		viio6/V		vii	o	6		V			o	0	0	6, 3, 9		9.0	6.0	8	12	0.4	0.5	1.5	0.25
124	123	0	0	4/4	2	1	V|HC}{		A	I		V		V					HC	}{	M	0	0	4, 8, 5		4.0	4.0	5	12	0.29411764705882354	0.3125	0.9375	0.25
125	124	0	0	4/4	2	1	V2		A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	2	19	0.09523809523809523	0.25	1.75	0.125
126	125	0	0	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	0.5	0.0
126	125	1/4	1/4	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	2	16	0.1111111111111111	0.1875	1.3125	0.125
127	126	0	0	4/4	2	1	V2		A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	2	19	0.09523809523809523	0.25	1.75	0.125
128	127	0	0	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	0.5	0.0
128	127	1/4	1/4	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	3	19	0.13636363636363635	0.1875	1.3125	0.125
129	128	0	0	4/4	2	1	V2		A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	2	19	0.09523809523809523	0.25	1.75	0.125
130	129	0	0	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	9	0.0	0.0	1.0	0.0
130	129	3/8	3/8	4/4	2	1	V43/IV		A	I		V43/IV		V		43		IV			Mm7	0	0	4, 1, 3, 7		3.0	4.0	0	4	0.0	0.0	0.375	0.0
130	129	1/2	1/2	4/4	2	1	V2/bVII		A	I		V2/bVII		V		2		bVII			Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	13	0.0	0.0	1.5	0.0
131	130	0	0	4/4	2	1	bVII6(2)		A	I		bVII6(2)		bVII		6	2				M	0	0	5, 2, 3		1.0	5.0	0	6	0.0	0.0	0.75	0.0
131	130	1/4	1/4	4/4	2	1	bVII6		A	I		bVII6		bVII		6					M	0	0	5, 2, 1		1.0	5.0	0	6	0.0	0.0	0.75	0.0
131	130	1/2	1/2	4/4	2	1	V2/vi		A	I		V2/vi		V		2		vi			Mm7	0	0	5, 7, 11, 8		7.0	5.0	0	10	0.0	0.0	1.0	0.0
132	131	0	0	4/4	2	1	VI6(2)		A	I		VI6(2)		VI		6	2				M	0	0	10, 7, 8		6.0	10.0	0	4	0.0	0.0	0.375	0.0
132	131	1/8	1/8	4/4	2	1	VI6		A	I		VI6		VI		6					M	0	0	10, 7, 6		6.0	10.0	0	6	0.0	0.0	0.75	0.0
132	131	3/8	3/8	4/4	2	1	V43/ii		A	I		V43/ii		V		43		ii			Mm7	0	0	7, 4, 6, 10		6.0	7.0	0	4	0.0	0.0	0.375	0.0
132	131	1/2	1/2	4/4	2	1	V2/V		A	I		V2/V		V		2		V			Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	13	0.0	0.0	1.5	0.0
133	132	0	0	4/4	2	1	V6(2)		A	I		V6(2)		V		6	2				M	0	0	8, 5, 6		4.0	8.0	0	6	0.0	0.0	0.75	0.0
133	132	1/4	1/4	4/4	2	1	V6		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	0.75	0.0
133	132	1/2	1/2	4/4	2	1	V2/IV		A	I		V2/IV		V		2		IV			Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	10	0.0	0.0	1.0	0.0
134	133	0	0	4/4	2	1	IV6(2)		A	I		IV6(2)		IV		6	2				M	0	0	6, 3, 4		2.0	6.0	0	4	0.0	0.0	0.375	0.0
134	133	1/8	1/8	4/4	2	1	IV6		A	I		IV6		IV		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.625	0.0
134	133	1/4	1/4	4/4	2	1	I64(4)		A	I		I64(4)		I		64	4				M	0	0	4, 3, 2		3.0	4.0	0	2	0.0	0.0	0.125	0.0
134	133	3/8	3/8	4/4	2	1	I64		A	I		I64		I		64					M	0	0	4, 3, 7		3.0	4.0	0	4	0.0	0.0	0.625	0.0
134	133	1/2	1/2	4/4	2	1	ii65(2)		A	I		ii65(2)		ii		65	2				mm7	0	0	2, 6, 3, 7		5.0	2.0	0	2	0.0	0.0	0.125	0.0
134	133	5/8	5/8	4/4	2	1	ii65		A	I		ii65		ii		65					mm7	0	0	2, 6, 3, 5		5.0	2.0	0	4	0.0	0.0	0.625	0.0
134	133	3/4	3/4	4/4	2	1	V65/V		A	I		V65/V		V		65		V			Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	6	0.0	0.0	0.5	0.0
135	134	0	0	4/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	4, 3, 7		4.0	4.0	0	9	0.0	0.0	1.0	0.0
135	134	1/2	1/2	4/4	2	1	V7(13)		A	I		V7(13)		V		7	13				Mm7	0	0	4, 8, 5, 2	7	4.0	4.0	0	7	0.0	0.0	1.625	0.0
135	134	3/4	3/4	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	0.375	0.0
136	135	0	0	4/4	2	1	I|PAC}{		A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	19	0.0	0.0	1.9583333333333333	0.0
137	136	0	0	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	12	0.0	0.0	1.9375	0.0
138	137	0	0	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
138	137	1/4	1/4	4/4	2	1	V6		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
138	137	1/2	1/2	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
138	137	3/4	3/4	4/4	2	1	IV6		A	I		IV6		IV		6					M	0	0	6, 3, 2		2.0	6.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
139	138	0	0	4/4	2	1	V(64)}		A	I		V(64)		V			64			}	M	0	0	4, 3, 7		4.0	4.0	3	9	0.25	0.09375	0.90625	0.09375
139	138	1/2	1/2	4/4	2	1	V|HC		A	I		V		V					HC		M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.5	0.0
139	138	3/4	3/4	4/4	2	1	V2		A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	2	0.0	0.0	0.25	0.0
140	139	0	0	4/4	2	1	I6{		A	I		I6		I		6				{	M	0	0	7, 4, 3		3.0	7.0	0	18	0.0	0.0	1.875	0.0
141	140	0	0	4/4	2	1	viio7/IV		A	I		viio7/IV		vii	o	7		IV			o7	0	0	7, 4, 1, -2		7.0	7.0	0	7	0.0	0.0	0.9375	0.0
141	140	1/2	1/2	4/4	2	1	V7/bVI		A	I		V7/bVI		V		7		bVI			Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	8	0.0	0.0	1.0	0.0
142	141	0	0	4/4	2	1	V(64)/bVI		A	I		V(64)/bVI		V			64	bVI			M	0	0	0, -1, 3		0.0	0.0	0	16	0.0	0.0	2.0	0.0
143	142	0	0	4/4	2	1	V7/bVI		A	I		V7/bVI		V		7		bVI			Mm7	0	0	0, 4, 1, -2		0.0	0.0	1	15	0.0625	0.0	2.0	0.0
144	143	0	0	4/4	2	1	V(64)/bVI		A	I		V(64)/bVI		V			64	bVI			M	0	0	0, -1, 3		0.0	0.0	3	21	0.125	0.1875	1.8125	0.09375
145	144	0	0	4/4	2	1	V7/bVI		A	I		V7/bVI		V		7		bVI			Mm7	0	0	0, 4, 1, -2		0.0	0.0	1	12	0.07692307692307693	0.0	2.0	0.0
146	145	0	0	4/4	2	1	#viio65/ii		A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	7, 4, 1, 10		10.0	7.0	0	11	0.0	0.0	2.0	0.0
147	146	0	0	4/4	2	1	ii6		A	I		ii6		ii		6					m	0	0	2, 6, 5		5.0	2.0	3	13	0.1875	0.375	1.625	0.1875
148	147	0	0	4/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	4, 3, 7		4.0	4.0	0	5	0.0	0.0	1.0	0.0
148	147	1/2	1/2	4/4	2	1	V7(6)		A	I		V7(6)		V		7	6				Mm7	0	0	4, 8, 7, 2		4.0	4.0	0	4	0.0	0.0	0.75	0.0
148	147	7/8	7/8	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	2	0.0	0.0	0.25	0.0
149	148	0	0	4/4	2	1	I|PAC}{		A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	25	0.0	0.0	3.125	0.0
150	149	0	0	4/4	2	1	V65		A	I		V65		V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	33	0.0	0.0	4.0	0.0
151	150	0	0	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	29	0.0	0.0	3.5	0.0
152	151	0	0	4/4	2	1	V65		A	I		V65		V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	33	0.0	0.0	4.0	0.0
153	152	0	0	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	29	0.0	0.0	3.5	0.0
154	153	0	0	4/4	2	1	V2/IV		A	I		V2/IV		V		2		IV			Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	30	0.0	0.0	3.75	0.0
155	154	0	0	4/4	2	1	IV6		A	I		IV6		IV		6					M	0	0	6, 3, 2		2.0	6.0	0	11	0.0	0.0	1.6875	0.0
155	154	1/2	1/2	4/4	2	1	iv6		A	I		iv6		iv		6					m	0	0	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.5	0.0
155	154	3/4	3/4	4/4	2	1	It6		A	I		It6	It	vii	o	6	b3	V			It	0	0	-1, 3, 9		9.0	-1.0	0	5	0.0	0.0	0.75	0.0
156	155	0	0	4/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	4, 3, 7		4.0	4.0	0	8	0.0	0.0	1.5	0.0
156	155	1/2	1/2	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	8	0.0	0.0	1.5	0.0
157	156	0	0	4/4	2	1	I|IAC}{		A	I		I		I					IAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	11	0.0	0.0	1.0	0.0
157	156	1/2	1/2	4/4	2	1	V2/IV		A	I		V2/IV		V		2		IV			Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	14	0.0	0.0	2.0	0.0
158	157	0	0	4/4	2	1	IV6		A	I		IV6		IV		6					M	0	0	6, 3, 2		2.0	6.0	0	20	0.0	0.0	2.9375	0.0
159	158	0	0	4/4	2	1	V7/bII		A	I		V7/bII		V		7		bII			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	0	28	0.0	0.0	3.9375	0.0
160	159	0	0	4/4	2	1	V(64)/bII		A	I		V(64)/bII		V			64	bII			M	0	0	-1, -2, 2		-1.0	-1.0	2	5	0.2857142857142857	0.25	2.25	0.1
160	159	1/2	1/2	4/4	2	1	V7/bII		A	I		V7/bII		V		7		bII			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	1	5	0.16666666666666666	0.125	1.75	0.06666666666666667
161	160	0	0	4/4	2	1	V(64)/bII		A	I		V(64)/bII		V			64	bII			M	0	0	-1, -2, 2		-1.0	-1.0	2	6	0.25	0.25	2.25	0.1
161	160	1/2	1/2	4/4	2	1	V7/bII		A	I		V7/bII		V		7		bII			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	1	6	0.14285714285714285	0.125	2.25	0.05263157894736842
162	161	0	0	4/4	2	1	V(64)/bII		A	I		V(64)/bII		V			64	bII			M	0	0	-1, -2, 2		-1.0	-1.0	6	16	0.2727272727272727	0.5	3.5833333333333335	0.12244897959183672
163	162	0	0	4/4	2	1	V7/bII		A	I		V7/bII		V		7		bII			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	5	15	0.25	0.4166666666666667	3.5	0.10638297872340427
164	163	0	0	4/4	2	1	V(64)/bII		A	I		V(64)/bII		V			64	bII			M	0	0	-1, -2, 2		-1.0	-1.0	8	12	0.4	0.6666666666666666	3.25	0.1702127659574468
165	164	0	0	4/4	2	1	viio65/V		A	I		viio65/V		vii	o	65		V			o7	0	0	6, 3, 0, 9		9.0	6.0	4	19	0.17391304347826086	0.3333333333333333	4.583333333333333	0.06779661016949153
166	165	0	0	4/4	2	1	V		A	I		V		V							M	0	0	4, 8, 5		4.0	4.0	6	19	0.24	0.5	3.0	0.14285714285714285
167	166	0	0	4/4	2	1	V(b64)		A	I		V(b64)		V			b64				M	0	0	4, 3, 0		4.0	4.0	8	15	0.34782608695652173	0.6666666666666666	2.5	0.21052631578947367
168	167	0	0	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	5	18	0.21739130434782608	0.4166666666666667	2.75	0.13157894736842107
169	168	0	0	4/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	4, 3, 7		4.0	4.0	7	16	0.30434782608695654	0.5833333333333334	2.5833333333333335	0.18421052631578946
170	169	0	0	4/4	2	1	V7|HC}		A	I		V7		V		7			HC	}	Mm7	0	0	4, 8, 5, 2		4.0	4.0	18	21	0.46153846153846156	1.5	2.4166666666666665	0.3829787234042553
173	172	0	0	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	5	7	0.4166666666666667	0.4166666666666667	0.5833333333333334	0.4166666666666667
174	173	0	0	4/4	2	1	I{		A	I		I		I						{	M	0	0	3, 7, 4		3.0	3.0	0	20	0.0	0.0	1.5	0.0
175	174	0	0	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	12	0.0	0.0	1.9375	0.0
176	175	0	0	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	3	5	0.375	0.125	0.375	0.25
176	175	1/4	1/4	4/4	2	1	V6		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	3	5	0.375	0.125	0.375	0.25
176	175	1/2	1/2	4/4	2	1	I		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
176	175	3/4	3/4	4/4	2	1	IV6		A	I		IV6		IV		6					M	0	0	6, 3, 2		2.0	6.0	3	5	0.375	0.125	0.375	0.25
177	176	0	0	4/4	2	1	V(64)}		A	I		V(64)		V			64			}	M	0	0	4, 3, 7		4.0	4.0	5	9	0.35714285714285715	0.25	0.75	0.25
177	176	1/2	1/2	4/4	2	1	V|HC		A	I		V		V					HC		M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.5	0.0
177	176	3/4	3/4	4/4	2	1	V2		A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	2	0.0	0.0	0.25	0.0
178	177	0	0	4/4	2	1	I6		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	1	16	0.058823529411764705	0.0625	1.3125	0.045454545454545456
178	177	3/4	3/4	4/4	2	1	#viio6/ii		A	I		#viio6/ii		#vii	o	6		ii			o	0	0	7, 4, 10		10.0	7.0	2	4	0.3333333333333333	0.125	0.375	0.25
179	178	0	0	4/4	2	1	ii6(#7)		A	I		ii6(#7)		ii		6	#7				m	0	0	2, 6, 10		5.0	2.0	1	6	0.14285714285714285	0.125	0.9375	0.11764705882352941
179	178	1/2	1/2	4/4	2	1	ii6		A	I		ii6		ii		6					m	0	0	2, 6, 5		5.0	2.0	3	7	0.3	0.1875	0.6875	0.21428571428571427
180	179	0	0	4/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	4, 3, 7		4.0	4.0	0	5	0.0	0.0	1.0	0.0
180	179	1/2	1/2	4/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	7	0.125	0.125	0.875	0.125
181	180	0	0	4/4	2	1	I|PAC}{		A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3.0	3.0	8	16	0.3333333333333333	0.5	1.5	0.25
182	181	0	0	4/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	7	0.0	0.0	1.25	0.0
