mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
107	105	0	0	2/4	2	1	V6						G	i		V6		V		6					M	0	1	6, 3, 2		2.0	6.0	1	4	0.2	0.0625	0.375	0.14285714285714285
107	105	1/4	1/4	2/4	2	1	V						G	i		V		V							M	0	1	2, 6, 3		2.0	2.0	2	5	0.2857142857142857	0.125	0.3125	0.2857142857142857
108	106	0	0	2/4	2	1	i						G	i		i		i							m	0	1	1, -2, 2		1.0	1.0	1	4	0.2	0.0625	0.375	0.14285714285714285
108	106	1/4	1/4	2/4	2	1	Ger6						G	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-3, 1, -2, 7		7.0	-3.0	1	6	0.14285714285714285	0.0625	0.375	0.14285714285714285
109	107	0	0	2/4	2	1	V[V|HC}{						G	i	V	V		V					HC	}{	M	0	1	2, 6, 3		2.0	2.0	6	8	0.42857142857142855	0.1875	1.03125	0.15384615384615385
109	107	3/8	3/8	2/4	2	1	V2						G	i	V	V2		V		2					Mm7	0	1	0, 2, 6, 3		2.0	0.0	1	4	0.2	0.03125	0.21875	0.125
110	108	0	0	2/4	2	1	i6						G	i	V	i6		i		6					m	0	1	-2, 2, 1		1.0	-2.0	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
110	108	1/8	1/8	2/4	2	1	V6	0	-6.11481		/		G	i	V	V6		V		6					M	0	1	6, 3, 2		2.0	6.0	2	3	0.4	0.0625	0.1875	0.25
110	108	1/4	1/4	2/4	2	1	i	0	-6.57407		/		G	i	V	i		i							m	0	1	1, -2, 2		1.0	1.0	2	3	0.4	0.0625	0.1875	0.25
110	108	3/8	3/8	2/4	2	1	viio7/V						G	i	V	viio7/V		vii	o	7		V			o7	0	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.03125	0.21875	0.125
111	109	0	0	2/4	2	1	V						G	i	V	V		V							M	0	1	2, 6, 3		2.0	2.0	6	8	0.42857142857142855	0.1875	0.9375	0.16666666666666666
111	109	3/8	3/8	2/4	2	1	V2						G	i	V	V2		V		2					Mm7	0	1	0, 2, 6, 3		2.0	0.0	1	4	0.2	0.03125	0.21875	0.125
112	110	0	0	2/4	2	1	i6						G	i	V	i6		i		6					m	0	1	-2, 2, 1		1.0	-2.0	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
112	110	1/8	1/8	2/4	2	1	V6	0	-6.08405		/		G	i	V	V6		V		6					M	0	1	6, 3, 2		2.0	6.0	2	3	0.4	0.0625	0.1875	0.25
112	110	1/4	1/4	2/4	2	1	i	2.10123	-6.1681		/		G	i	V	i		i							m	0	1	1, -2, 2		1.0	1.0	2	3	0.4	0.0625	0.1875	0.25
112	110	3/8	3/8	2/4	2	1	viio7/V						G	i	V	viio7/V		vii	o	7		V			o7	0	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.03125	0.21875	0.125
113	111	0	0	2/4	2	1	V						G	i	V	V		V							M	0	1	2, 6, 3		2.0	2.0	6	8	0.42857142857142855	0.1875	0.9375	0.16666666666666666
113	111	3/8	3/8	2/4	2	1	V2						G	i	V	V2		V		2					Mm7	0	1	0, 2, 6, 3		2.0	0.0	1	4	0.2	0.03125	0.21875	0.125
114	112	0	0	2/4	2	1	i6						G	i	V	i6		i		6					m	0	1	-2, 2, 1		1.0	-2.0	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
114	112	1/8	1/8	2/4	2	1	V6						G	i	V	V6		V		6					M	0	1	6, 3, 2		2.0	6.0	2	3	0.4	0.0625	0.1875	0.25
114	112	1/4	1/4	2/4	2	1	i						G	i	V	i		i							m	0	1	1, -2, 2		1.0	1.0	2	3	0.4	0.0625	0.1875	0.25
114	112	3/8	3/8	2/4	2	1	viio7/V						G	i	V	viio7/V		vii	o	7		V			o7	0	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.03125	0.21875	0.125
115	113	0	0	2/4	2	1	V						G	i	V	V		V							M	0	1	2, 6, 3		2.0	2.0	1	5	0.16666666666666666	0.03125	0.71875	0.041666666666666664
115	113	1/8	1/8	2/4	2	1	viio7/V						G	i	V	viio7/V		vii	o	7		V			o7	0	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.03125	0.21875	0.125
115	113	1/4	1/4	2/4	2	1	V						G	i	V	V		V							M	0	1	2, 6, 3		2.0	2.0	1	4	0.2	0.03125	0.21875	0.125
115	113	3/8	3/8	2/4	2	1	viio7/V						G	i	V	viio7/V		vii	o	7		V			o7	0	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.03125	0.21875	0.125
116	114	0	0	2/4	2	1	V						G	i	V	V		V							M	0	1	2, 6, 3		2.0	2.0	1	5	0.16666666666666666	0.03125	0.71875	0.041666666666666664
116	114	1/8	1/8	2/4	2	1	viio7/V						G	i	V	viio7/V		vii	o	7		V			o7	0	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.03125	0.21875	0.125
116	114	1/4	1/4	2/4	2	1	V						G	i	V	V		V							M	0	1	2, 6, 3		2.0	2.0	1	4	0.2	0.03125	0.21875	0.125
116	114	3/8	3/8	2/4	2	1	viio7/V						G	i	V	viio7/V		vii	o	7		V			o7	0	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.03125	0.21875	0.125
117	115	0	0	2/4	2	1	I.V]|HC}{						G	I	V	V		V					HC	}{	M	0	0	2, 6, 3		2.0	2.0	2	14	0.125	0.125	0.6875	0.15384615384615385
118	116	0	0	2/4	2	1	V6						G	I		V6		V		6					M	0	0	6, 3, 2		2.0	6.0	0	7	0.0	0.0	0.375	0.0
118	116	1/4	1/4	2/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	2	7	0.2222222222222222	0.125	0.3125	0.2857142857142857
119	117	0	0	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	14	0.125	0.125	0.6875	0.15384615384615385
120	118	0	0	2/4	2	1	V43						G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	0	7	0.0	0.0	0.375	0.0
120	118	1/4	1/4	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	11	0.21428571428571427	0.1875	0.5	0.2727272727272727
121	119	1/8	1/8	2/4	2	1	V43						G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	2	8	0.2	0.125	0.375	0.25
121	119	3/8	3/8	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	8	0.2	0.125	0.375	0.25
122	120	1/8	1/8	2/4	2	1	V43						G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	2	8	0.2	0.125	0.375	0.25
122	120	3/8	3/8	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	8	0.1111111111111111	0.0625	0.625	0.09090909090909091
123	121	1/16	1/16	2/4	2	1	vii%65|HC}						G	I		vii%65		vii	%	65			HC	}	%7	0	0	3, 0, 4, 6		6.0	3.0	14	12	0.5384615384615384	1.0	0.75	0.5714285714285714
126	124	5/16	5/16	2/4	2	1	I{						G	I		I		I						{	M	0	0	1, 5, 2		1.0	1.0	4	22	0.15384615384615385	0.25	2.875	0.08
128	126	5/16	5/16	2/4	2	1	ii2						G	I		ii2		ii		2					mm7	0	0	1, 3, 0, 4		3.0	1.0	5	24	0.1724137931034483	0.3125	3.0	0.09433962264150944
131	129	0	0	2/4	2	1	V6						G	I		V6		V		6					M	0	0	6, 3, 2		2.0	6.0	1	4	0.2	0.0625	0.375	0.14285714285714285
131	129	1/4	1/4	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	6	0.14285714285714285	0.0625	0.375	0.14285714285714285
132	130	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	1	6	0.14285714285714285	0.0625	0.375	0.14285714285714285
132	130	1/4	1/4	2/4	2	1	ii65						G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3.0	0.0	0	6	0.0	0.0	0.4375	0.0
133	131	0	0	2/4	2	1	V(64)						G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	1	5	0.16666666666666666	0.0625	0.375	0.14285714285714285
133	131	1/4	1/4	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	0.4375	0.0
134	132	0	0	2/4	2	1	I|PAC}						G	I		I		I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	1	24	0.04	0.0	2.125	0.0
136	134	0	0	2/4	2	1	vii%65					V43(2)	G	I		vii%65		vii	%	65					%7	0	0	3, 0, 4, 6		6.0	3.0	0	5	0.0	0.0	0.5	0.0
136	134	1/4	1/4	2/4	2	1	V43						G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	0	18	0.0	0.0	1.1875	0.0
138	136	0	0	2/4	2	1	I6(13)					I6(+6)	G	I		I6(13)		I		6	13				M	0	0	5, 2, 1	4	1.0	5.0	0	5	0.0	0.0	0.5	0.0
138	136	1/4	1/4	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	0.375	0.0
139	137	0	0	2/4	2	1	V65/IV						G	I		V65/IV		V		65		IV			Mm7	0	0	5, 2, -1, 1		1.0	5.0	1	12	0.07692307692307693	0.0	0.875	0.0
140	138	0	0	2/4	2	1	IV(13)					IV(+6)	G	I		IV(13)		IV			13				M	0	0	0, 4, 1	3	0.0	0.0	0	5	0.0	0.0	0.5	0.0
140	138	1/4	1/4	2/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	0.375	0.0
141	139	0	0	2/4	2	1	V43/IV						G	I		V43/IV		V		43		IV			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	13	0.0	0.0	0.8125	0.0
142	140	0	0	2/4	2	1	IV6(13)					IV6(+6)	G	I		IV6(13)		IV		6	13				M	0	0	4, 1, 0	3	0.0	4.0	0	3	0.0	0.0	0.25	0.0
142	140	1/8	1/8	2/4	2	1	IV6						G	I		IV6		IV		6					M	0	0	4, 1, 0		0.0	4.0	2	10	0.16666666666666666	0.09375	0.65625	0.125
143	141	0	0	2/4	2	1	ii6(2)/IV						G	I		ii6(2)/IV		ii		6	2	IV			m	0	0	-1, 3, 4		2.0	-1.0	0	3	0.0	0.0	0.25	0.0
143	141	1/8	1/8	2/4	2	1	ii6/IV						G	I		ii6/IV		ii		6		IV			m	0	0	-1, 3, 2		2.0	-1.0	0	3	0.0	0.0	0.375	0.0
143	141	1/4	1/4	2/4	2	1	V6/V/IV						G	I		V6/V/IV		V		6		V/IV			M	0	0	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.125	0.0
143	141	3/8	3/8	2/4	2	1	V65/V/IV						G	I		V65/V/IV		V		65		V/IV			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.25	0.0
144	142	0	0	2/4	2	1	V(11)/IV						G	I		V(11)/IV		V			11	IV			M	0	0	1, 5, 2	0	1.0	1.0	0	6	0.0	0.0	0.25	0.0
144	142	1/8	1/8	2/4	2	1	V/IV						G	I		V/IV		V				IV			M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.375	0.0
144	142	1/4	1/4	2/4	2	1	vi6						G	I		vi6		vi		6					m	0	0	1, 5, 4		4.0	1.0	0	5	0.0	0.0	0.375	0.0
145	143	0	0	2/4	2	1	ii7					vii%65(2)	G	I		ii7		ii		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	3	0.0	0.0	0.25	0.0
145	143	1/8	1/8	2/4	2	1	vii%65						G	I		vii%65		vii	%	65					%7	0	0	3, 0, 4, 6		6.0	3.0	0	8	0.0	0.0	0.75	0.0
146	144	0	0	2/4	2	1	iii(11)						G	I		iii(11)		iii			11				m	0	0	5, 2, 6	4	5.0	5.0	0	6	0.0	0.0	0.25	0.0
146	144	1/8	1/8	2/4	2	1	iii						G	I		iii		iii							m	0	0	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
146	144	1/4	1/4	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	0.375	0.0
147	145	0	0	2/4	2	1	ii6(2)						G	I		ii6(2)		ii		6	2				m	0	0	0, 4, 5		3.0	0.0	0	3	0.0	0.0	0.25	0.0
147	145	1/8	1/8	2/4	2	1	ii6						G	I		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.375	0.0
147	145	1/4	1/4	2/4	2	1	V6/V						G	I		V6/V		V		6		V			M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.125	0.0
147	145	3/8	3/8	2/4	2	1	V65/V						G	I		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	3	0.0	0.0	0.25	0.0
148	146	0	0	2/4	2	1	V[V(4)						G	I	V	V(4)		V			4				M	0	0	2, 1, 3		2.0	2.0	0	3	0.0	0.0	0.25	0.0
148	146	1/8	1/8	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.375	0.0
148	146	1/4	1/4	2/4	2	1	viio64(4)/V						G	I	V	viio64(4)/V		vii	o	64	4	V			o	0	0	1, 7, 6		7.0	1.0	1	1	0.5	0.0625	0.0625	0.5
148	146	3/8	3/8	2/4	2	1	viio64/V						G	I	V	viio64/V		vii	o	64		V			o	0	0	1, 7, 4		7.0	1.0	0	3	0.0	0.0	0.25	0.0
149	147	0	0	2/4	2	1	V(9)						G	I	V	V(9)		V			9				M	0	0	2, 6, 3	4	2.0	2.0	0	3	0.0	0.0	0.25	0.0
149	147	1/8	1/8	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.25	0.0
149	147	1/4	1/4	2/4	2	1	V7/V						G	I	V	V7/V		V		7		V			Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.10416666666666667	0.3541666666666667	0.22727272727272727
150	148	0	0	2/4	2	1	V(4)						G	I	V	V(4)		V			4				M	0	0	2, 1, 3		2.0	2.0	0	3	0.0	0.0	0.25	0.0
150	148	1/8	1/8	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.25	0.0
150	148	1/4	1/4	2/4	2	1	viio64/V						G	I	V	viio64/V		vii	o	64		V			o	0	0	1, 7, 4		7.0	1.0	3	6	0.3333333333333333	0.14583333333333334	0.3125	0.3181818181818182
151	149	0	0	2/4	2	1	V(9)						G	I	V	V(9)		V			9				M	0	0	2, 6, 3	4	2.0	2.0	0	3	0.0	0.0	0.25	0.0
151	149	1/8	1/8	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.25	0.0
151	149	1/4	1/4	2/4	2	1	V7/V						G	I	V	V7/V		V		7		V			Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.10416666666666667	0.3541666666666667	0.22727272727272727
152	150	0	0	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	3	7	0.3	0.125	0.375	0.25
152	150	1/4	1/4	2/4	2	1	viio64/V						G	I	V	viio64/V		vii	o	64		V			o	0	0	1, 7, 4		7.0	1.0	4	6	0.4	0.1875	0.3125	0.375
153	151	0	0	2/4	2	1	V]|HC}						G	I	V	V		V					HC	}	M	0	0	2, 6, 3		2.0	2.0	9	11	0.45	0.3333333333333333	1.0416666666666667	0.2424242424242424
155	153	0	0	2/4	2	1	I{						G	I		I		I						{	M	0	0	1, 5, 2		1.0	1.0	20	22	0.47619047619047616	1.25	2.125	0.37037037037037035
158	156	0	0	2/4	2	1	V7(^6#4)						G	I		V7(^6#4)		V		7	^6#4				Mm7	0	0	2, 6, 8, 5		2.0	2.0	0	3	0.0	0.0	0.625	0.0
158	156	1/4	1/4	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	16	30	0.34782608695652173	1.0	2.875	0.25806451612903225
162	160	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.3125	0.0
162	160	1/8	1/8	2/4	2	1	vi65					vi6(+7)	G	I		vi65		vi		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	4	0.0	0.0	0.375	0.0
162	160	1/4	1/4	2/4	2	1	V6						G	I		V6		V		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.375	0.0
162	160	3/8	3/8	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.375	0.0
163	161	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.3125	0.0
163	161	1/8	1/8	2/4	2	1	vi65					vi6(+7)	G	I		vi65		vi		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	4	0.0	0.0	0.375	0.0
163	161	1/4	1/4	2/4	2	1	V6						G	I		V6		V		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.375	0.0
163	161	3/8	3/8	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.375	0.0
164	162	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
164	162	1/8	1/8	2/4	2	1	vi6					ii6/V	G	I		vi6		vi		6					m	0	0	1, 5, 4		4.0	1.0	0	3	0.0	0.0	0.25	0.0
164	162	1/4	1/4	2/4	2	1	V(64)/V						G	I		V(64)/V		V			64	V			M	0	0	3, 2, 6		3.0	3.0	0	4	0.0	0.0	0.5	0.0
164	162	3/8	3/8	2/4	2	1	V7/V						G	I		V7/V		V		7		V			Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	3	0.0	0.0	0.25	0.0
165	163	0	0	2/4	2	1	V[V|HC}						G	I	V	V		V					HC	}	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.375	0.0
165	163	1/8	1/8	2/4	2	1	V7						G	I	V	V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.1875	0.0
165	163	1/4	1/4	2/4	2	1	V(64)						G	I	V	V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	0	3	0.0	0.0	0.1875	0.0
165	163	3/8	3/8	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.1875	0.0
166	164	0	0	2/4	2	1	I{						G	I	V	I		I						{	M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.3125	0.0
166	164	1/8	1/8	2/4	2	1	vi6						G	I	V	vi6		vi		6					m	0	0	1, 5, 4		4.0	1.0	1	4	0.2	0.0625	0.375	0.14285714285714285
166	164	1/4	1/4	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	0.4375	0.0
166	164	3/8	3/8	2/4	2	1	V7						G	I	V	V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.4375	0.0
167	165	0	0	2/4	2	1	I						G	I	V	I		I							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	0.4375	0.0
167	165	1/8	1/8	2/4	2	1	vi6						G	I	V	vi6		vi		6					m	0	0	1, 5, 4		4.0	1.0	1	4	0.2	0.0625	0.375	0.14285714285714285
167	165	1/4	1/4	2/4	2	1	V						G	I	V	V		V							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	0.4375	0.0
167	165	3/8	3/8	2/4	2	1	V7]						G	I	V	V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.4375	0.0
168	166	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.375	0.0
168	166	1/8	1/8	2/4	2	1	ii7					viio6(2)	G	I		ii7		ii		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	3	0.0	0.0	0.375	0.0
168	166	1/4	1/4	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.125	0.0
168	166	3/8	3/8	2/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.25	0.0
169	167	0	0	2/4	2	1	V43/IV						G	I		V43/IV		V		43		IV			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.25	0.0
169	167	1/8	1/8	2/4	2	1	V43(^6#4)/IV						G	I		V43(^6#4)/IV		V		43	^6#4	IV			Mm7	0	0	7, 4, 1, 5		1.0	7.0	0	3	0.0	0.0	0.25	0.0
169	167	1/4	1/4	2/4	2	1	V43/IV						G	I		V43/IV		V		43		IV			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.25	0.0
169	167	3/8	3/8	2/4	2	1	V+6/IV						G	I		V+6/IV		V	+	6		IV			+	0	0	5, 9, 1		1.0	5.0	0	3	0.0	0.0	0.25	0.0
170	168	0	0	2/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0.0	0.0	8	12	0.4	0.25	0.75	0.25
171	169	0	0	2/4	2	1	viio7/V						G	I		viio7/V		vii	o	7		V			o7	0	0	7, 4, 1, -2		7.0	7.0	8	16	0.3333333333333333	0.25	1.25	0.16666666666666666
172	170	0	0	2/4	2	1	V(64)						G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	8	15	0.34782608695652173	0.25	1.875	0.11764705882352941
173	171	1/4	1/4	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.75	0.0
174	172	0	0	2/4	2	1	I|PAC}						G	I		I		I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	8	10	0.4444444444444444	0.25	0.5	0.3333333333333333
175	173	0	0	2/4	2	1	V(64)						G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	0	4	0.0	0.0	1.25	0.0
175	173	1/4	1/4	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.75	0.0
176	174	0	0	2/4	2	1	I|PAC						G	I		I		I					PAC		M	0	0	1, 5, 2		1.0	1.0	0	7	0.0	0.0	0.5625	0.0
176	174	1/4	1/4	2/4	2	1	V7						G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.1875	0.0
176	174	3/8	3/8	2/4	2	1	V+(#7)	-2	-6		/		G	I		V+(#7)		V	+		#7				+	0	0	2, 6, 10	7	2.0	2.0	0	3	0.0	0.0	0.1875	0.0
177	175	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.375	0.0
177	175	1/4	1/4	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.25	0.0
177	175	3/8	3/8	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1.0	2.0	0	2	0.0	0.0	0.1875	0.0
178	176	0	0	2/4	2	1	I[I	0	-8		/		G	I	I	I		I							M	0	0	1, 5, 2		1.0	1.0	0	8	0.0	0.0	1.125	0.0
178	176	1/4	1/4	2/4	2	1	IV(+2)	0	-8.17222		/		G	I	I	IV(+2)		IV			+2				M	0	0	0, 4, 1	2	0.0	0.0	0	3	0.0	0.0	0.25	0.0
178	176	3/8	3/8	2/4	2	1	I	0	-8.28703		/		G	I	I	I		I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.25	0.0
179	177	0	0	2/4	2	1	V7]						G	I	I	V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	3	0.4	0.25	1.125	0.18181818181818182
179	177	3/16	3/16	2/4	2	1	V65						G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	1	12	0.07692307692307693	0.125	1.3125	0.08695652173913043
180	178	1/4	1/4	2/4	2	1	V(64)	0	-6.74629		/		G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	0	4	0.0	0.0	0.5	0.0
180	178	3/8	3/8	2/4	2	1	V7	0	-6.74629		/		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.25	0.0
181	179	0	0	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1.0	2.0	0	5	0.0	0.0	1.25	0.0
181	179	1/8	1/8	2/4	2	1	V6(6)/vi					I+64	G	I		V6(6)/vi		V		6	6	vi			M	0	0	9, 1, 5		5.0	9.0	0	2	0.0	0.0	0.1875	0.0
181	179	1/4	1/4	2/4	2	1	vi						G	I		vi		vi							m	0	0	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.1875	0.0
181	179	3/8	3/8	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.1875	0.0
182	180	0	0	2/4	2	1	IVM7	0	-7.3047		/		G	I		IVM7		IV	M	7					MM7	0	0	0, 4, 1, 5		0.0	0.0	0	4	0.0	0.0	0.4375	0.0
182	180	1/8	1/8	2/4	2	1	V65/V	0	-7.67001		/		G	I		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	4	0.0	0.0	0.375	0.0
182	180	1/4	1/4	2/4	2	1	V(4)	0	-7.7222		/		G	I		V(4)		V			4				M	0	0	2, 1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
182	180	3/8	3/8	2/4	2	1	V7	0	-7.7222		/		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.25	0.0
183	181	0	0	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1.0	2.0	0	5	0.0	0.0	1.25	0.0
183	181	1/8	1/8	2/4	2	1	V6(6)/vi					I+64	G	I		V6(6)/vi		V		6	6	vi			M	0	0	9, 1, 5		5.0	9.0	0	2	0.0	0.0	0.1875	0.0
183	181	1/4	1/4	2/4	2	1	vi						G	I		vi		vi							m	0	0	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.1875	0.0
183	181	3/8	3/8	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.1875	0.0
184	182	0	0	2/4	2	1	IVM7	0	-6.88719		/		G	I		IVM7		IV	M	7					MM7	0	0	0, 4, 1, 5		0.0	0.0	0	4	0.0	0.0	0.4375	0.0
184	182	1/8	1/8	2/4	2	1	V65/V	0	-6.88719		/		G	I		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	4	0.0	0.0	0.375	0.0
184	182	1/4	1/4	2/4	2	1	V(4)	0	-6.73063		/		G	I		V(4)		V			4				M	0	0	2, 1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
