mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
80	80	477/2	477/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	303		articStaccatoAbove
80	80	239	239	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	304		articStaccatoAbove
80	80	237	237	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	305		
80	80	475/2	475/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	306		
80	80	238	238	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	307		
80	80	477/2	477/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	308		
80	80	239	239	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	309		
80	80	479/2	479/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	310		
81	81	240	240	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	311	>	articStaccatoAbove
81	81	241	241	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	312		
81	81	242	242	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	313		
81	81	240	240	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	314		
81	81	481/2	481/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	315		
81	81	241	241	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	316		
81	81	483/2	483/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	317		
81	81	242	242	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	318		
81	81	485/2	485/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	319		
82	82	243	243	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	320		
82	82	243	243	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	321		
82	82	487/2	487/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	322		
82	82	244	244	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	323		
82	82	489/2	489/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	324		
82	82	245	245	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	325		
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	326		
83	83	246	246	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	327		articAccentAbove
83	83	246	246	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	328		
83	83	493/2	493/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	329		
83	83	247	247	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	330		
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	331		
83	83	248	248	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	332		
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	333		
84	84	249	249	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	334		
84	84	249	249	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	335		
84	84	501/2	501/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	336		articStaccatoAbove
84	84	251	251	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	337		articStaccatoAbove
84	84	249	249	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	338		
84	84	499/2	499/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	339		
84	84	250	250	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	340		
84	84	501/2	501/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	341		
84	84	251	251	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	342		
84	84	503/2	503/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	343		
85	85	252	252	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	344		articStaccatoBelow
85	85	253	253	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	345		
85	85	254	254	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	346		
85	85	252	252	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	347		
85	85	505/2	505/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	348		
85	85	253	253	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	349		
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	350		
85	85	254	254	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	351		
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	352		
86	86	255	255	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	353		
86	86	255	255	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	354		
86	86	511/2	511/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	355		
86	86	256	256	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	356		
86	86	513/2	513/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	357		
86	86	257	257	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	358		
86	86	515/2	515/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	359		
87	87	258	258	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	360	<	articAccentAbove
87	87	258	258	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	361		
87	87	517/2	517/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	362		
87	87	259	259	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	363		
87	87	519/2	519/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	364		
87	87	260	260	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	365		
87	87	521/2	521/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	366		
88	88	261	261	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	367		
88	88	261	261	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	368		
88	88	525/2	525/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	369		articStaccatoAbove
88	88	263	263	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	370		articStaccatoAbove
88	88	261	261	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	371		
88	88	523/2	523/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	372		
88	88	262	262	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	373		
88	88	525/2	525/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	374		
88	88	263	263	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	375		
88	88	527/2	527/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	376		
89	89	264	264	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	377		articStaccatoAbove
89	89	265	265	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	378		
89	89	266	266	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	379		
89	89	264	264	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	380		
89	89	529/2	529/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	381		
89	89	265	265	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	382		
89	89	531/2	531/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	383		
89	89	266	266	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	384		
89	89	533/2	533/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	385		
90	90	267	267	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	386		
90	90	267	267	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	387		
90	90	535/2	535/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	388		
90	90	268	268	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	389		
90	90	537/2	537/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	390		
90	90	269	269	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	391		
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	392		
91	91	270	270	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	393	sf >	
91	91	270	270	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	394		
91	91	541/2	541/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	395		
91	91	271	271	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	396		
91	91	543/2	543/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	397		
91	91	272	272	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	398		
91	91	545/2	545/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	399		
92	92	273	273	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	400		
92	92	273	273	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	401		
92	92	549/2	549/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	402		articStaccatoAbove
92	92	275	275	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	403		articStaccatoAbove
92	92	273	273	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	404		
92	92	547/2	547/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	405		
92	92	274	274	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	406		
92	92	549/2	549/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	407		
92	92	275	275	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	408		
92	92	551/2	551/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	409		
93	93	276	276	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	410	p	articStaccatoBelow
93	93	277	277	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	411		
93	93	278	278	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	412		
93	93	276	276	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	413		
93	93	553/2	553/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	414		
93	93	277	277	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	415		
93	93	555/2	555/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	416		
93	93	278	278	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	417		
93	93	557/2	557/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	418		
94	94	279	279	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	419		
94	94	279	279	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	420		
94	94	559/2	559/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	421		
94	94	280	280	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	422		
94	94	561/2	561/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	423		
94	94	281	281	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	424		
