mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
22	21	247/4	247/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	279						
22	21	249/4	249/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	280				51		
22	21	125/2	125/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	281				51		
22	21	251/4	251/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	282						
22	21	253/4	253/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	283				52		
22	21	127/2	127/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	284				52		
22	21	255/4	255/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	285						
23	22	64	64	0.0	0	0	Spanner	3/4	1	1	0									1	
23	22	64	64	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	286				53	1	
23	22	129/2	129/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	287					1	
23	22	65	65	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	288				54	1	
23	22	131/2	131/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	289					1	
23	22	66	66	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	290				55	1	
23	22	133/2	133/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	291					1	
23	22	257/4	257/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	292				56		
23	22	129/2	129/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	293				56		
23	22	259/4	259/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	294						
23	22	261/4	261/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	295				57		
23	22	131/2	131/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	296				57		
23	22	263/4	263/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	297						
23	22	265/4	265/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	298				58		
23	22	133/2	133/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	299				58		
23	22	267/4	267/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	300						
24	23	67	67	0.0	0	0	Dynamic	3/4	1	1	0					sf					
24	23	67	67	0.0	0	0	Spanner	3/4	1	1	0										
24	23	67	67	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	301						
24	23	69	69	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	302				59		
24	23	277/4	277/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	303				59		
24	23	139/2	139/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	304				59		
24	23	279/4	279/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	305						
24	23	67	67	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	306				60		
24	23	135/2	135/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	307				60		
24	23	68	68	0.125	1/4	1/4	Chord	3/4	1	2	1/32		1/32	1	308				60		
24	23	545/8	545/8	0.125	9/32	9/32	Chord	3/4	1	2	1/32		1/32	1	309				60		
24	23	273/4	273/4	0.125	5/16	5/16	Chord	3/4	1	2	1/32		1/32	1	310				60		
24	23	547/8	547/8	0.125	11/32	11/32	Chord	3/4	1	2	1/32		1/32	1	311				60		
24	23	137/2	137/2	0.125	3/8	3/8	Chord	3/4	1	2	1/32		1/32	1	312				60		
24	23	549/8	549/8	0.125	13/32	13/32	Chord	3/4	1	2	1/32		1/32	1	313				60		
24	23	275/4	275/4	0.125	7/16	7/16	Chord	3/4	1	2	1/32		1/32	1	314				60		
24	23	551/8	551/8	0.125	15/32	15/32	Chord	3/4	1	2	1/32		1/32	1	315						
24	23	67	67	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	316						
24	23	68	68	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	317				61		
24	23	137/2	137/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	318				61		
24	23	69	69	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	319				61		
24	23	139/2	139/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	320						
24	23	67	67	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	321						
24	23	69	69	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	322						
25	24	70	70	0.0	0	0	Dynamic	3/4	1	1	0					sf					
25	24	70	70	0.0	0	0	Chord	3/4	1	1	0	grace32	1/32	1	323						
25	24	70	70	0.0	0	0	Chord	3/4	1	1	0	grace32	1/32	1	324						
25	24	70	70	0.0	0	0	Chord	3/4	1	1	0	grace32	1/32	1	325						
25	24	70	70	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	326				62		
25	24	141/2	141/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	327				62		
25	24	71	71	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	328				62		
25	24	569/8	569/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	329				62		
25	24	285/4	285/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	330				62		
25	24	571/8	571/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	331				62		
25	24	143/2	143/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	332				62		
25	24	573/8	573/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	333				62		
25	24	287/4	287/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	334				62		
25	24	575/8	575/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	335						
25	24	72	72	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	336				63		
25	24	577/8	577/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	337				63		
25	24	289/4	289/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	338				63		
25	24	579/8	579/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	339				63		
25	24	145/2	145/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	340				63		
25	24	581/8	581/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	341				63		
25	24	291/4	291/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	342				63		
25	24	583/8	583/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	343						
25	24	70	70	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	344						
25	24	71	71	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf					
25	24	71	71	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	345				64		
25	24	143/2	143/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	346				64		
25	24	72	72	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	347				64		
25	24	145/2	145/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	348						
25	24	70	70	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	349						
25	24	72	72	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	350						
26	25	73	73	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	351				65		
26	25	585/8	585/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	352				65		
26	25	293/4	293/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	353				65		
26	25	587/8	587/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	354				65		
26	25	147/2	147/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	355				65		
26	25	589/8	589/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	356				65		
26	25	295/4	295/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	357				65		
26	25	591/8	591/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	358				65		
26	25	74	74	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	359				65		
26	25	593/8	593/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	360				65		
26	25	297/4	297/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	361				65		
26	25	595/8	595/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	362				65		
26	25	149/2	149/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	363				65		
26	25	597/8	597/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	364				65		
26	25	299/4	299/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	365				65		
26	25	599/8	599/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	366				65		
26	25	75	75	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	367				65		
26	25	601/8	601/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	368				65		
26	25	301/4	301/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	369				65		
26	25	603/8	603/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	370				65		
26	25	151/2	151/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	371				65		
26	25	605/8	605/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	372				65		
26	25	303/4	303/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	373				65		
26	25	607/8	607/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	374						
26	25	73	73	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	375						
26	25	75	75	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	376						
27	26	76	76	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	377				66		
27	26	609/8	609/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	378				66		
27	26	305/4	305/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	379				66		
27	26	611/8	611/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	380				66		
27	26	153/2	153/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	381				66		
27	26	613/8	613/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	382				66		
27	26	307/4	307/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	383				66		
27	26	615/8	615/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	384				66		
27	26	77	77	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	385				66		
27	26	617/8	617/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	386				66		
27	26	309/4	309/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	387				66		
27	26	619/8	619/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	388				66		
27	26	155/2	155/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	389				66		
27	26	621/8	621/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	390				66		
27	26	311/4	311/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	391				66		
27	26	623/8	623/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	392						
27	26	78	78	0.0	1/2	1/2	Dynamic	3/4	1	1	0					pp					
27	26	78	78	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	393		articStaccatoAbove		67		
27	26	313/4	313/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	394		articStaccatoAbove		67		
27	26	157/2	157/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	395		articStaccatoAbove		67		
27	26	315/4	315/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	396		articStaccatoAbove				
27	26	76	76	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	397						
27	26	78	78	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	398						
28	27	79	79	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	399						
28	27	159/2	159/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	400						
28	27	80	80	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	401				68		
28	27	161/2	161/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	402				68		
28	27	81	81	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	403				68		
28	27	163/2	163/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	404						
28	27	79	79	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	405						
29	28	82	82	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	406				69		
29	28	83	83	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	407						
29	28	84	84	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	408						
29	28	82	82	0.0	0	0	Dynamic	3/4	1	2	0					sfp					
29	28	82	82	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	409						
29	28	84	84	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	410						
29	28	82	82	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	411				70		
29	28	83	83	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	412				70		
29	28	333/4	333/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32		1/32	1	413				70		
29	28	667/8	667/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32		1/32	1	414				70		
29	28	167/2	167/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32		1/32	1	415				70		
29	28	669/8	669/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32		1/32	1	416				70		
29	28	335/4	335/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32		1/32	1	417				70		
29	28	671/8	671/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32		1/32	1	418						
29	28	84	84	0.125	1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	419				71		
29	28	673/8	673/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	420				71		
29	28	337/4	337/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32		1/32	1	421				71		
29	28	675/8	675/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32		1/32	1	422				71		
29	28	169/2	169/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32		1/32	1	423				71		
29	28	677/8	677/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32		1/32	1	424				71		
29	28	339/4	339/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	425				71		
29	28	679/8	679/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	426						
30	29	85	85	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	427						
30	29	171/2	171/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	428		ornamentTurn		72		
30	29	257/3	257/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	429				72		
30	29	515/6	515/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	430						
30	29	86	86	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24		1/16	2/3	431				73		
30	29	517/6	517/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	432						
30	29	173/2	173/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	433				74		
30	29	260/3	260/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	434						
30	29	87	87	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24		1/16	2/3	435				75		
30	29	523/6	523/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	436						
30	29	175/2	175/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	437				76		
30	29	263/3	263/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	438						
30	29	85	85	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	439						
30	29	517/6	517/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	440				77		
30	29	259/3	259/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	441						
30	29	260/3	260/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	442				78		
30	29	521/6	521/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	443						
30	29	523/6	523/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	444				79		
30	29	262/3	262/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	445						
30	29	263/3	263/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	446				80		
30	29	527/6	527/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	447						
31	30	88	88	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	448				81		
31	30	89	89	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	449						
31	30	90	90	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	450						
31	30	88	88	0.0	0	0	Dynamic	3/4	1	2	0					sfp					
31	30	88	88	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	451						
31	30	88	88	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	452				82		
31	30	89	89	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	453				82		
31	30	357/4	357/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32		1/32	1	454				82		
31	30	715/8	715/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32		1/32	1	455				82		
31	30	179/2	179/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32		1/32	1	456				82		
31	30	717/8	717/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32		1/32	1	457				82		
31	30	359/4	359/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32		1/32	1	458				82		
31	30	719/8	719/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32		1/32	1	459						
31	30	90	90	0.125	1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	460				83		
31	30	721/8	721/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	461				83		
31	30	361/4	361/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32		1/32	1	462				83		
31	30	723/8	723/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32		1/32	1	463				83		
31	30	181/2	181/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32		1/32	1	464				83		
31	30	725/8	725/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32		1/32	1	465				83		
31	30	363/4	363/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	466				83		
31	30	727/8	727/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	467						
32	31	91	91	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	468						
32	31	183/2	183/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	469				84		
32	31	92	92	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	470				84		
32	31	369/4	369/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	471				84		
32	31	739/8	739/8	0.0	11/32	11/32	Dynamic	3/4	1	1	0					pp			84		
32	31	739/8	739/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	472				84		
32	31	185/2	185/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	473				84		
32	31	741/8	741/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	474				84		
32	31	371/4	371/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	475				84		
32	31	743/8	743/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	476				84		
32	31	93	93	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	477				84		
32	31	745/8	745/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	478				84		
32	31	373/4	373/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	479				84		
32	31	747/8	747/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	480				84		
32	31	187/2	187/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	481				84		
32	31	749/8	749/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	482				84		
32	31	375/4	375/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	483				84		
32	31	751/8	751/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	484						
32	31	92	92	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf					
32	31	92	92	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	485				85		
32	31	185/2	185/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	486				85		
32	31	93	93	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	487				85		
32	31	187/2	187/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	488						
32	31	91	91	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	489						
33	32	94	94	0.0	0	0	Dynamic	3/4	1	1	0					p					
33	32	94	94	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	490						
33	32	95	95	0.0	1/4	1/4	Chord	3/4	1	1	0	acciaccatura	1/8	1	491						
33	32	95	95	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	492		ornamentTurn		86		
33	32	191/2	191/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	493				86		
33	32	96	96	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	494				86		
33	32	193/2	193/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	495						
33	32	94	94	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	496						
33	32	95	95	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	497				87		
33	32	191/2	191/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	498				87		
33	32	96	96	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	499				87		
33	32	193/2	193/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	500						
33	32	94	94	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	501						
33	32	96	96	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	502						
34	33	97	97	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	503				88		
34	33	98	98	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	504						
34	33	197/2	197/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	505				89		
34	33	99	99	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	506				89		
34	33	199/2	199/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	507						
34	33	97	97	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	508						
34	33	97	97	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	509				90		
34	33	98	98	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	510						
34	33	97	97	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	511						
35	34	100	100	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	512				91		
35	34	401/4	401/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	513						
35	34	201/2	201/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	514		articStaccatoAbove				
35	34	403/4	403/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	515		articStaccatoAbove				
35	34	101	101	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	516				92		
35	34	405/4	405/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	517						
35	34	203/2	203/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	518		articStaccatoAbove				
35	34	407/4	407/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	519		articStaccatoAbove				
35	34	102	102	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	520				93		
35	34	409/4	409/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	521						
35	34	205/2	205/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	522		articStaccatoAbove				
35	34	411/4	411/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	523		articStaccatoAbove				
35	34	100	100	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	524						
35	34	101	101	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	525						
35	34	102	102	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	526						
35	34	100	100	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	527						
35	34	101	101	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	528						
35	34	102	102	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	529						
36	35	103	103	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	530				94		
36	35	415/4	415/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	531				94		
36	35	831/8	831/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	532						
36	35	104	104	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	533						
36	35	209/2	209/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	534		articStaccatoBelow		95		
36	35	314/3	314/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	535		articStaccatoBelow		95		
36	35	629/6	629/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	536		articStaccatoBelow		95		
36	35	105	105	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24		1/16	2/3	537		articStaccatoBelow		95		
36	35	631/6	631/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	538		articStaccatoBelow		95		
36	35	316/3	316/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	539		articStaccatoBelow		95		
36	35	211/2	211/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	540		articStaccatoBelow		95		
36	35	317/3	317/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	541		articStaccatoBelow		95		
36	35	635/6	635/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	542		articStaccatoBelow				
36	35	103	103	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	543						
36	35	104	104	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	544						
36	35	103	103	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	545						
37	36	106	106	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	546						
37	36	107	107	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24		1/16	2/3	547		ornamentTurn		96		
