mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin	crescendo_line
225	224	1789/2	1797/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2936				197			
225	224	895	899	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2937				197			
225	224	1791/2	1799/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2938				197, 198			
225	224	894	898	2.0		1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	2939							
225	224	895	899	1.0		3/4	3/4	Chord	4/4	1	3	1/4		1/4	1	2940							
225	224	892	896	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2941				199			
225	224	1785/2	1793/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2942				199, 200			
225	224	893	897	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2943				199			
225	224	1787/2	1795/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2944				199			
225	224	894	898	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2945				199, 201			
225	224	892	896	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2946				202			
225	224	894	898	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2947							
225	224	893	897	1.0		1/4	1/4	Chord	4/4	2	3	1/4		1/4	1	2948				203			
226	225	896	900	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2949							
226	225	1793/2	1801/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2950				204			
226	225	897	901	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2951							
226	225	898	902	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2952							
226	225	896	900	2.0		0	0	Chord	4/4	1	2	1/2		1/2	1	2953							
226	225	897	901	1.0		1/4	1/4	Chord	4/4	1	3	1/4		1/4	1	2954				205			
226	225	898	902	2.0		1/2	1/2	Chord	4/4	1	3	1/2		1/2	1	2955							
226	225	1793/2	1801/2	0.5		1/8	1/8	Chord	4/4	1	4	1/8		1/8	1	2956							
226	225	896	900	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	2957							
226	225	1795/2	1803/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2958				206			
226	225	898	902	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2959							
226	225	1797/2	1805/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2960							
226	225	1799/2	1807/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2961							
226	225	896	900	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2962							
226	225	898	902	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2963							
226	225	898	902	1.5		1/2	1/2	Chord	4/4	2	3	3/8		1/4	3/2	2964							
226	225	899	903	1.0		3/4	3/4	Chord	4/4	2	4	1/4		1/4	1	2965							
227	226	902	906	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2966				207			
227	226	1805/2	1813/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2967				207			
227	226	903	907	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2968				207			
227	226	1807/2	1815/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2969				207, 208			
227	226	902	906	2.0		1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	2970							
227	226	903	907	1.0		3/4	3/4	Chord	4/4	1	3	1/4		1/4	1	2971							
227	226	900	904	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2972				209			
227	226	1801/2	1809/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2973				209, 210			
227	226	901	905	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2974				209			
227	226	1803/2	1811/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2975				209			
227	226	902	906	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2976				209, 211			
227	226	900	904	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2977				212			
227	226	902	906	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2978							
227	226	901	905	1.0		1/4	1/4	Chord	4/4	2	3	1/4		1/4	1	2979				213			
228	227	904	908	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2980							
228	227	1809/2	1817/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2981				214			
228	227	905	909	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2982							
228	227	906	910	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2983							
228	227	904	908	2.0		0	0	Chord	4/4	1	2	1/2		1/2	1	2984							
228	227	905	909	1.0		1/4	1/4	Chord	4/4	1	3	1/4		1/4	1	2985				215			
228	227	906	910	2.0		1/2	1/2	Chord	4/4	1	3	1/2		1/2	1	2986							
228	227	1809/2	1817/2	0.5		1/8	1/8	Chord	4/4	1	4	1/8		1/8	1	2987							
228	227	904	908	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	2988							
228	227	1811/2	1819/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2989				216			
228	227	906	910	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2990							
228	227	1813/2	1821/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2991							
228	227	1815/2	1823/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2992							
228	227	904	908	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2993							
228	227	906	910	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2994							
228	227	906	910	1.5		1/2	1/2	Chord	4/4	2	3	3/8		1/4	3/2	2995							
228	227	907	911	1.0		3/4	3/4	Chord	4/4	2	4	1/4		1/4	1	2996							
229	228	909	913	0.0		1/4	1/4	Spanner	4/4	1	1	0											0
229	228	909	913	0.3333333333333333		1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2997				217			0
229	228	2728/3	2740/3	0.3333333333333333		1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2998				217			0
229	228	2729/3	2741/3	0.3333333333333333		5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2999				217			0
229	228	910	914	0.3333333333333333		1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	3000				217			0
229	228	2731/3	2743/3	0.3333333333333333		7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	3001				217			0
229	228	2732/3	2744/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	3002							0
229	228	911	915	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3003							0
229	228	908	912	0.3333333333333333		0	0	Chord	4/4	2	1	1/12		1/8	2/3	3004				218			
229	228	2725/3	2737/3	0.3333333333333333		1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	3005				218			
229	228	2726/3	2738/3	0.3333333333333333		1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	3006				218			
229	228	909	913	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	3007				218			
229	228	911	915	0.3333333333333333		3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	3008				218			
229	228	2734/3	2746/3	0.3333333333333333		5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	3009				218			
229	228	2735/3	2747/3	0.3333333333333333		11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	3010							
230	229	912	916	0.0		0	0	Spanner	4/4	1	1	0											
230	229	913	917	0.3333333333333333		1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	3011				219			
230	229	2740/3	2752/3	0.3333333333333333		1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	3012				219			
230	229	2741/3	2753/3	0.3333333333333333		5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	3013				219			
230	229	914	918	0.3333333333333333		1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	3014				219			
230	229	2743/3	2755/3	0.3333333333333333		7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	3015				219			
230	229	2744/3	2756/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	3016							
230	229	915	919	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3017							
230	229	914	918	2.0		1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	3018							
230	229	912	916	0.3333333333333333		0	0	Chord	4/4	2	1	1/12		1/8	2/3	3019				220			
230	229	2737/3	2749/3	0.3333333333333333		1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	3020				220			
230	229	2738/3	2750/3	0.3333333333333333		1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	3021				220			
230	229	913	917	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	3022				220			
230	229	915	919	0.3333333333333333		3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	3023				220			
230	229	2746/3	2758/3	0.3333333333333333		5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	3024				220			
230	229	2747/3	2759/3	0.3333333333333333		11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	3025							
230	229	912	916	4.0		0	0	Chord	4/4	2	2	1		1	1	3026							
231	230	917	921	0.3333333333333333		1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	3027				221			
231	230	2752/3	2764/3	0.3333333333333333		1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	3028				221			
231	230	2753/3	2765/3	0.3333333333333333		5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	3029				221			
231	230	918	922	0.3333333333333333		1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	3030				221			
231	230	2755/3	2767/3	0.3333333333333333		7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	3031				221			
231	230	2756/3	2768/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	3032							
231	230	919	923	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3033							
231	230	918	922	2.0		1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	3034							
231	230	916	920	0.3333333333333333		0	0	Chord	4/4	2	1	1/12		1/8	2/3	3035				222			
231	230	2749/3	2761/3	0.3333333333333333		1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	3036				222			
231	230	2750/3	2762/3	0.3333333333333333		1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	3037				222			
231	230	917	921	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	3038				222			
231	230	919	923	0.3333333333333333		3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	3039				222			
231	230	2758/3	2770/3	0.3333333333333333		5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	3040				222			
231	230	2759/3	2771/3	0.3333333333333333		11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	3041							
231	230	916	920	4.0		0	0	Chord	4/4	2	2	1		1	1	3042							
232	231	921	925	0.3333333333333333		1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	3043				223			
232	231	2764/3	2776/3	0.3333333333333333		1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	3044				223			
232	231	2765/3	2777/3	0.3333333333333333		5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	3045				223			
232	231	922	926	0.3333333333333333		1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	3046				223			
232	231	2767/3	2779/3	0.3333333333333333		7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	3047				223			
232	231	2768/3	2780/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	3048							
232	231	923	927	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3049							
232	231	922	926	2.0		1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	3050							
232	231	920	924	0.3333333333333333		0	0	Chord	4/4	2	1	1/12		1/8	2/3	3051				224			
232	231	2761/3	2773/3	0.3333333333333333		1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	3052				224			
232	231	2762/3	2774/3	0.3333333333333333		1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	3053				224			
232	231	921	925	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	3054				224			
232	231	923	927	0.3333333333333333		3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	3055				224			
232	231	2770/3	2782/3	0.3333333333333333		5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	3056				224			
232	231	2771/3	2783/3	0.3333333333333333		11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	3057							
232	231	920	924	4.0		0	0	Chord	4/4	2	2	1		1	1	3058							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3059							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3060							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3061							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3062							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3063							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3064							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3065							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3066							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3067							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3068							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3069							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3070							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3071							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3072							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3073							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3074							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3075							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3076							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3077							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3078							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3079							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3080							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3081							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3082							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3083							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3084							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3085							
233	232	924	928	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3086							
233	232	924	928	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3087							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3088							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3089							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3090							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3091							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3092							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3093							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3094							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3095							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3096							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3097							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3098							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3099							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3100							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3101							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3102							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3103							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3104							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3105							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3106							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3107							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3108							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3109							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3110							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3111							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3112							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3113							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3114							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3115							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3116							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3117							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3118							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace8after	1/8	1	3119							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3120							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3121							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3122							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3123							
233	232	926	930	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3124							
233	232	924	928	0.0		0	0	Chord	4/4	2	1	0	grace16after	1/16	1	3125							
233	232	924	928	0.0		0	0	Chord	4/4	2	1	0	grace16after	1/16	1	3126							
233	232	924	928	0.0		0	0	Chord	4/4	2	1	0	grace16after	1/16	1	3127							
233	232	924	928	0.0		0	0	Chord	4/4	2	1	0	grace16after	1/16	1	3128							
233	232	924	928	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	3129							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3130							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3131							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3132							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3133							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3134							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3135							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3136							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3137							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3138							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3139							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3140							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3141							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3142							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3143							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3144							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3145							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3146							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3147							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3148							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3149							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3150							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3151							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3152							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3153							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3154							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3155							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3156							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3157							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3158							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3159							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3160							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	3161							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3162							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3163							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3164							
233	232	926	930	0.0		1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	3165							
233	232	926	930	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3166							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3167							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16after	1/16	1	3168							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3169							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3170							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3171							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3172							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	3173							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	3174							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3175							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3176							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3177							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3178							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	3179							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	3180							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3181							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3182							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3183							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3184							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3185							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3186							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3187							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3188							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3189							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3190							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3191							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3192							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3193							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3194							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3195							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3196							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3197							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3198							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3199							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3200							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3201							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3202							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3203							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3204							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3205							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3206							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3207							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3208							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3209							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3210							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3211							
234	232	927	931	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	3212							
234	232	927	931	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3213			ornamentTrill				
234	232	929	933	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3214							
234	232	929	933	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3215							
234	232	929	933	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16after	1/16	1	3216							
