mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line
75	74	591/2	591/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	799				82				
75	74	296	296	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	800				82				
75	74	593/2	593/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	801				82				
75	74	297	297	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	802								
75	74	587/2	587/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	803				83				
75	74	294	294	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	804				83				
75	74	589/2	589/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	805				83				
75	74	295	295	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	806				83				
75	74	591/2	591/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	807				83				
75	74	296	296	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	808				83				
75	74	593/2	593/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	809				83				
75	74	297	297	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	810				83				
76	75	595/2	595/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	811			articStaccatoAbove					
76	75	597/2	597/2	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	812								
76	75	601/2	601/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	813				84				
76	75	595/2	595/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	814				83				
76	75	298	298	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	815				83				
76	75	597/2	597/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	816				83				
76	75	299	299	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	817				83				
76	75	599/2	599/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	818				83				
76	75	300	300	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	819				83				
76	75	601/2	601/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	820				83				
76	75	301	301	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	821				83				
77	76	603/2	603/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	822				84				
77	76	302	302	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	823				84				
77	76	605/2	605/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	824				84				
77	76	303	303	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	825				84				
77	76	607/2	607/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	826				84				
77	76	304	304	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	827				84				
77	76	609/2	609/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	828				84				
77	76	305	305	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	829								
77	76	603/2	603/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	830				83				
77	76	302	302	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	831				83				
77	76	605/2	605/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	832				83				
77	76	303	303	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	833				83				
77	76	607/2	607/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	834				83				
77	76	304	304	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	835				83				
77	76	609/2	609/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	836				83				
77	76	305	305	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	837								
78	77	611/2	611/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	838			articStaccatoAbove					
78	77	613/2	613/2	0.0	1/4	1/4	Dynamic	2/2	1	1	0						f						
78	77	613/2	613/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	839	f		ornamentTrill	85				
78	77	615/2	615/2	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16	1/16	1	840								
78	77	615/2	615/2	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16	1/16	1	841								
78	77	615/2	615/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	842			articStaccatoAbove					
78	77	617/2	617/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	843			articStaccatoAbove					
78	77	611/2	611/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	844			articStaccatoAbove					
78	77	613/2	613/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	845								
78	77	615/2	615/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	846			articStaccatoAbove					
78	77	617/2	617/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	847			articStaccatoAbove					
79	78	619/2	619/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	848			articStaccatoAbove					
79	78	623/2	623/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						p						
79	78	619/2	619/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	849			articStaccatoBelow					
79	78	312	312	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	850								
79	78	625/2	625/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	851								
79	78	313	313	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	852								
80	79	627/2	627/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	853				86				
80	79	631/2	631/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	854				86				
80	79	627/2	627/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	855				87				
80	79	631/2	631/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	856				87				
81	80	635/2	635/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	857				86				
81	80	639/2	639/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	858								
81	80	635/2	635/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	859				87				
81	80	639/2	639/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	860								
82	81	643/2	643/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	861				88				
82	81	647/2	647/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	862				88				
82	81	649/2	649/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	863				88				
82	81	643/2	643/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	864				89				
82	81	645/2	645/2	2.0	1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	865				89				
82	81	649/2	649/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	866				89				
83	82	651/2	651/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	867				88				
83	82	653/2	653/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	868				88				
83	82	655/2	655/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	869								
83	82	651/2	651/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	870				89				
83	82	653/2	653/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	871				89				
83	82	655/2	655/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	872				89				
83	82	657/2	657/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	873								
84	83	661/2	661/2	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	874								
84	83	665/2	665/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	875								
84	83	659/2	659/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	876				90				
84	83	663/2	663/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	877				90				
85	84	667/2	667/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	878								
85	84	669/2	669/2	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	879								
85	84	673/2	673/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	880				91				
85	84	667/2	667/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	881				90				
85	84	671/2	671/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	882								
86	85	675/2	675/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	883				91				
86	85	677/2	677/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	884				91				
86	85	679/2	679/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	885				91				
86	85	681/2	681/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	886				91				
86	85	675/2	675/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	887				92				
86	85	679/2	679/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	888				92				
86	85	681/2	681/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	889				92				
87	86	683/2	683/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	890				91				
87	86	685/2	685/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	891				91				
87	86	687/2	687/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	892				91				
87	86	689/2	689/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	893								
87	86	683/2	683/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	894				92				
87	86	685/2	685/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	895				92				
87	86	687/2	687/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	896								
88	87	691/2	691/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	897				93				
88	87	695/2	695/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	898				93				
88	87	693/2	693/2	2.0	1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	899								
88	87	697/2	697/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	900								
89	88	699/2	699/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	901				93				
89	88	703/2	703/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	902								
89	88	699/2	699/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	903								
89	88	701/2	701/2	2.0	1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	904								
89	88	705/2	705/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	905								
90	89	707/2	707/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	906				94				
90	89	711/2	711/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	907				94				
90	89	713/2	713/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	908				94				
90	89	707/2	707/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	909								
90	89	709/2	709/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	910								
90	89	711/2	711/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	911								
90	89	713/2	713/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	912								
90	89	707/2	707/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	913								
90	89	709/2	709/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	914				95				
90	89	711/2	711/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	915				95				
90	89	713/2	713/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	916				95				
91	90	715/2	715/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	917				94				
91	90	717/2	717/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	918				94				
91	90	719/2	719/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	919				94				
91	90	721/2	721/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	920								
91	90	715/2	715/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	921								
91	90	717/2	717/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	922								
91	90	719/2	719/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	923								
91	90	715/2	715/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	924				95				
91	90	717/2	717/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	925				95				
91	90	719/2	719/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	926								
92	91	725/2	725/2	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	927								
92	91	729/2	729/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	928								
92	91	723/2	723/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	929				96				
92	91	727/2	727/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	930				96				
93	92	731/2	731/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	931								
93	92	733/2	733/2	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	932								
93	92	737/2	737/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	933				97				
93	92	731/2	731/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	934				96				
93	92	735/2	735/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	935								
94	93	739/2	739/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	936				97				
94	93	741/2	741/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	937				97				
94	93	743/2	743/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	938				97				
94	93	745/2	745/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	939				97				
94	93	739/2	739/2	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	940								
94	93	743/2	743/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	941								
94	93	745/2	745/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	942								
94	93	739/2	739/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	943				98				
94	93	743/2	743/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	944				98				
94	93	745/2	745/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	945				98				
95	94	747/2	747/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	946				97				
95	94	749/2	749/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	947				97				
95	94	751/2	751/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	948				97				
95	94	753/2	753/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	949								
95	94	747/2	747/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	950								
95	94	749/2	749/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	951								
95	94	751/2	751/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	952								
95	94	753/2	753/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	953								
95	94	747/2	747/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	954				98				
95	94	749/2	749/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	955				98				
95	94	751/2	751/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	956								
95	94	753/2	753/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	957				99				
96	95	761/2	761/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	958				100				
96	95	755/2	755/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	959				99				
96	95	757/2	757/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	960				99				
96	95	759/2	759/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	961				99				
96	95	761/2	761/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	962				99				
97	96	763/2	763/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	963				100				
97	96	765/2	765/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	964				100				
97	96	767/2	767/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	965				100				
97	96	769/2	769/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	966								
97	96	763/2	763/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	967			articStaccatoAbove					
97	96	769/2	769/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	968				101				
98	97	771/2	771/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	969				102				
98	97	773/2	773/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	970				102				
98	97	775/2	775/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	971				102				
98	97	777/2	777/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	972				102				
98	97	771/2	771/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	973								
98	97	777/2	777/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	974				103				
99	98	779/2	779/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	975			articStaccatoBelow					
99	98	781/2	781/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	976				104				
99	98	783/2	783/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	977				104				
99	98	785/2	785/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	978								
99	98	779/2	779/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	979								
99	98	392	392	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	980			articStaccatoAbove					
99	98	785/2	785/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	981			articStaccatoAbove					
99	98	393	393	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	982			articStaccatoAbove					
100	99	787/2	787/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	983				105				
100	99	791/2	791/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	984				105				
100	99	787/2	787/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	985								
100	99	394	394	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	986			articStaccatoAbove					
100	99	789/2	789/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	987			articStaccatoAbove					
100	99	395	395	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	988			articStaccatoAbove					
100	99	791/2	791/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	989			articStaccatoAbove					
100	99	396	396	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	990			articStaccatoAbove					
100	99	793/2	793/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	991			articStaccatoAbove					
100	99	397	397	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	992			articStaccatoAbove					
101	100	795/2	795/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	993				105				
101	100	799/2	799/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	994								
101	100	795/2	795/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	995			articStaccatoAbove					
101	100	398	398	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	996			articStaccatoAbove					
101	100	797/2	797/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	997			articStaccatoAbove					
101	100	399	399	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	998			articStaccatoAbove					
101	100	799/2	799/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	999			articStaccatoAbove					
101	100	400	400	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1000			articStaccatoAbove					
101	100	801/2	801/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1001			articStaccatoAbove					
101	100	401	401	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1002			articStaccatoAbove					
102	101	803/2	803/2	0.0	0	0	Spanner	2/2	1	1	0												5
102	101	803/2	803/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1003	<							5
102	101	807/2	807/2	0.0	1/2	1/2	Spanner	2/2	1	1	0												
102	101	807/2	807/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1004			articStaccatoAbove					
102	101	809/2	809/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1005			articStaccatoAbove					
102	101	803/2	803/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1006			articStaccatoBelow					
102	101	402	402	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1007			articStaccatoBelow					
102	101	805/2	805/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1008			articStaccatoBelow					
102	101	403	403	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1009			articStaccatoBelow					
102	101	807/2	807/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1010			articStaccatoBelow					
102	101	404	404	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1011			articStaccatoBelow					
102	101	809/2	809/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1012			articStaccatoBelow					
102	101	405	405	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1013			articStaccatoBelow					
103	102	811/2	811/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1014			articStaccatoAbove					
103	102	813/2	813/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1015			articStaccatoAbove					
103	102	815/2	815/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1016			articStaccatoAbove					
103	102	817/2	817/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1017			articStaccatoAbove					
103	102	811/2	811/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1018			articStaccatoAbove					
103	102	406	406	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1019			articStaccatoAbove					
103	102	813/2	813/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1020			articStaccatoAbove					
103	102	407	407	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1021			articStaccatoAbove					
103	102	815/2	815/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1022			articStaccatoAbove					
103	102	408	408	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1023								
103	102	817/2	817/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1024			articStaccatoAbove					
103	102	409	409	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1025			articStaccatoAbove					
104	103	819/2	819/2	0.0	0	0	Dynamic	2/2	1	1	0						f						
104	103	819/2	819/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1026	f		articStaccatoAbove					
104	103	410	410	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1027			articStaccatoAbove					
104	103	821/2	821/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1028			articStaccatoAbove					
104	103	411	411	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1029			articStaccatoAbove					
104	103	823/2	823/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1030			articStaccatoAbove					
104	103	412	412	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1031			articStaccatoAbove					
104	103	825/2	825/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1032			articStaccatoAbove					
104	103	413	413	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1033			articStaccatoAbove					
104	103	819/2	819/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1034								
104	103	823/2	823/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1035								
105	104	827/2	827/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1036			articStaccatoBelow					
105	104	414	414	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1037			articStaccatoBelow					
105	104	829/2	829/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1038			articStaccatoBelow					
105	104	415	415	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1039			articStaccatoBelow					
105	104	831/2	831/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1040			articStaccatoBelow					
105	104	416	416	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1041			articStaccatoBelow					
105	104	833/2	833/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1042			articStaccatoBelow					
105	104	417	417	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1043			articStaccatoBelow					
105	104	827/2	827/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1044								
105	104	831/2	831/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1045								
106	105	835/2	835/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1046			articStaccatoAbove					
106	105	418	418	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1047			articStaccatoAbove					
106	105	837/2	837/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1048			articStaccatoAbove					
106	105	419	419	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1049			articStaccatoAbove					
106	105	839/2	839/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1050			articStaccatoAbove					
106	105	420	420	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1051			articStaccatoAbove					
106	105	841/2	841/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1052			articStaccatoAbove					
106	105	421	421	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1053			articStaccatoAbove					
106	105	835/2	835/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1054								
106	105	839/2	839/2	0.0	1/2	1/2	Dynamic	2/2	2	1	0						sf						
106	105	839/2	839/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1055								
107	106	843/2	843/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1056	>		articStaccatoAbove					
107	106	422	422	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1057			articStaccatoAbove					
107	106	845/2	845/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1058			articStaccatoAbove					
107	106	423	423	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1059			articStaccatoAbove					
107	106	847/2	847/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1060			articStaccatoBelow					
107	106	424	424	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1061			articStaccatoBelow					
107	106	849/2	849/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1062			articStaccatoBelow					
