mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_line
41	40	160	160	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	530				35	
41	40	641/4	641/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	531					
41	40	321/2	321/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	532			articStaccatoAbove		
41	40	323/2	323/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	533				36	
41	40	647/4	647/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	534				36	
41	40	162	162	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	535				36	
41	40	649/4	649/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	536					
41	40	317/2	317/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	537			articStaccatoBelow		
41	40	319/2	319/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	538			articStaccatoBelow		
41	40	160	160	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	539			articStaccatoBelow		
41	40	321/2	321/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	540			articStaccatoBelow		
41	40	323/2	323/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	541			articStaccatoBelow		
41	40	162	162	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	542			articStaccatoBelow		
42	41	325/2	325/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	543			articStaccatoAbove		
42	41	327/2	327/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	544					
42	41	331/2	331/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	545					
42	41	325/2	325/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	546					
42	41	327/2	327/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	547					
42	41	331/2	331/2	0.0	3/4	3/4	Dynamic	4/4	2	1	0						ff			
42	41	331/2	331/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	548					
43	42	333/2	333/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	549					
43	42	335/2	335/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	550			articStaccatoBelow		
43	42	337/2	337/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	551			articStaccatoBelow		
43	42	339/2	339/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	552			articStaccatoBelow		
43	42	333/2	333/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	553					
43	42	335/2	335/2	0.0	1/4	1/4	Dynamic	4/4	2	1	0						p			
43	42	335/2	335/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	554			articStaccatoBelow		
43	42	337/2	337/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	555			articStaccatoBelow		
43	42	339/2	339/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	556			articStaccatoBelow		
44	43	341/2	341/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	557			articStaccatoBelow		
44	43	343/2	343/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	558				37	
44	43	172	172	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	559					
44	43	347/2	347/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	560				38	
44	43	174	174	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	561					
44	43	341/2	341/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	562				39	
44	43	171	171	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	563					
44	43	345/2	345/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	564				40	
44	43	173	173	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	565					
45	44	351/2	351/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	566				41	
45	44	176	176	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	567					
45	44	355/2	355/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	568				42	
45	44	178	178	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	569					
45	44	349/2	349/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	570				43	
45	44	175	175	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	571					
45	44	353/2	353/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	572				44	
45	44	177	177	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	573					
46	45	359/2	359/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	574					
46	45	357/2	357/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	575					
46	45	359/2	359/2	0.0	1/4	1/4	Dynamic	4/4	2	1	0						sf			
48	46	184	184	0.0	0	3/8	Dynamic	4/4	2	1	0						p			
48	46	184	184	0.5	0	3/8	Chord	4/4	2	1	1/8		1/8	1	576				45	
48	46	369/2	369/2	0.5	1/8	1/2	Chord	4/4	2	1	1/8		1/8	1	577				45	
48	46	185	185	0.5	1/4	5/8	Chord	4/4	2	1	1/8		1/8	1	578					
48	46	371/2	371/2	0.5	3/8	3/4	Chord	4/4	2	1	1/8		1/8	1	579			articStaccatoAbove		
48	46	186	186	0.5	1/2	7/8	Chord	4/4	2	1	1/8		1/8	1	580			articStaccatoAbove		
49	47	188	188	0.0	3/8	3/8	Dynamic	4/4	1	1	0						p			
49	47	188	188	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	581				46	
49	47	377/2	377/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	582				46	
49	47	189	189	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	583					
49	47	379/2	379/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	584			articStaccatoBelow		
49	47	190	190	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	585			articStaccatoBelow		
49	47	373/2	373/2	0.0	0	0	Dynamic	4/4	2	1	0						sf			
49	47	373/2	373/2	4.0	0	0	Chord	4/4	2	1	1		1	1	586					
50	48	381/2	381/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	587				47	
50	48	191	191	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	588					
50	48	383/2	383/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	589			articStaccatoBelow		
50	48	192	192	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	590			articStaccatoBelow		
50	48	381/2	381/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	591					
50	48	192	192	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	592				48	
50	48	385/2	385/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	593				48	
50	48	193	193	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	594					
50	48	387/2	387/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	595			articStaccatoAbove		
50	48	194	194	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	596			articStaccatoAbove		
51	49	196	196	0.0	3/8	3/8	Dynamic	4/4	1	1	0						p			
51	49	196	196	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	597				49	
51	49	393/2	393/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	598				49	
51	49	197	197	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	599					
51	49	395/2	395/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	600			articStaccatoBelow		
51	49	198	198	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	601			articStaccatoBelow		
51	49	389/2	389/2	4.0	0	0	Chord	4/4	2	1	1		1	1	602					
52	50	397/2	397/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	603				50	
52	50	199	199	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	604					
52	50	399/2	399/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	605			articStaccatoBelow		
52	50	200	200	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	606			articStaccatoBelow		
52	50	401/2	401/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	607				51	
52	50	201	201	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	608					
52	50	403/2	403/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	609			articStaccatoBelow		
52	50	202	202	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	610			articStaccatoBelow		
52	50	397/2	397/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	611			articStaccatoAbove		
52	50	401/2	401/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	612			articStaccatoAbove		
53	51	405/2	405/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	613				52	
53	51	203	203	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	614					
53	51	407/2	407/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	615			articStaccatoBelow		
53	51	204	204	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	616			articStaccatoBelow		
53	51	409/2	409/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	617				53	
53	51	205	205	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	618				53	
53	51	411/2	411/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	619				53	
53	51	206	206	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	620					
53	51	405/2	405/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	621			articStaccatoAbove		
54	52	413/2	413/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	622				54	
54	52	207	207	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	623					
54	52	415/2	415/2	0.0	1/4	1/4	Spanner	4/4	1	1	0									2
54	52	415/2	415/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	624			articStaccatoAbove		2
54	52	208	208	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	625			articStaccatoAbove		2
54	52	417/2	417/2	0.0	1/2	1/2	Spanner	4/4	1	1	0									
54	52	417/2	417/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	626				55	
54	52	209	209	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	627					
54	52	419/2	419/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	628			articStaccatoAbove		
54	52	210	210	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	629			articStaccatoAbove		
54	52	413/2	413/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	630			articStaccatoAbove		
54	52	417/2	417/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	631			articStaccatoAbove		
55	53	421/2	421/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	632				56	
55	53	211	211	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	633					
55	53	423/2	423/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	634			articStaccatoAbove		
55	53	212	212	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	635			articStaccatoAbove		
55	53	425/2	425/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	636				57	
55	53	213	213	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	637					
55	53	427/2	427/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	638			articStaccatoAbove		
55	53	214	214	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	639			articStaccatoAbove		
55	53	421/2	421/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	640			articStaccatoAbove		
55	53	425/2	425/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	641			articStaccatoAbove		
56	54	429/2	429/2	0.0	0	0	Dynamic	4/4	1	1	0						ff			
56	54	429/2	429/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	642				58	
56	54	215	215	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	643					
56	54	431/2	431/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	644			articStaccatoAbove		
56	54	216	216	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	645			articStaccatoAbove		
56	54	433/2	433/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	646					
56	54	429/2	429/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	647			articStaccatoAbove		
56	54	217	217	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	648					
56	54	435/2	435/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	649					
56	54	218	218	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	650					
57	55	219	219	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	651					
57	55	439/2	439/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	652					
57	55	220	220	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	653					
57	55	441/2	441/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	654					
57	55	437/2	437/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	655					
57	55	221	221	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	656					
57	55	443/2	443/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	657					
57	55	222	222	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	658					
58	56	223	223	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	659					
58	56	447/2	447/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	660					
58	56	224	224	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	661					
58	56	449/2	449/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	662					
58	56	225	225	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	663					
58	56	451/2	451/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	664					
58	56	226	226	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	665					
58	56	445/2	445/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	666					
58	56	223	223	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	667					
58	56	447/2	447/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	668					
58	56	224	224	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	669					
58	56	449/2	449/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf			
58	56	449/2	449/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	670					
58	56	225	225	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	671					
58	56	451/2	451/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	672					
58	56	226	226	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	673					
59	57	453/2	453/2	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	674					
59	57	228	228	0.0	3/8	3/8	Dynamic	4/4	1	1	0						p			
59	57	228	228	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	675				59	
59	57	457/2	457/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	676				59	
59	57	229	229	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	677					
59	57	459/2	459/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	678			articStaccatoBelow		
59	57	230	230	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	679			articStaccatoBelow		
59	57	453/2	453/2	0.0	0	0	Dynamic	4/4	2	1	0						sf			
59	57	453/2	453/2	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	680					
59	57	228	228	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	681				60	
59	57	457/2	457/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	682				60	
59	57	229	229	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	683					
59	57	459/2	459/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	684			articStaccatoAbove		
59	57	230	230	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	685			articStaccatoAbove		
60	58	461/2	461/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	686					
60	58	232	232	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	687				61	
60	58	465/2	465/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	688				61	
60	58	233	233	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	689					
60	58	467/2	467/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	690			articStaccatoBelow		
60	58	234	234	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	691			articStaccatoBelow		
60	58	461/2	461/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	692					
60	58	232	232	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	693				62	
60	58	465/2	465/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	694				62	
60	58	233	233	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	695					
60	58	467/2	467/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	696			articStaccatoAbove		
60	58	234	234	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	697			articStaccatoAbove		
61	59	469/2	469/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	698					
61	59	236	236	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	699				63	
61	59	473/2	473/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	700				63	
61	59	237	237	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	701					
61	59	475/2	475/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	702			articStaccatoBelow		
61	59	238	238	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	703			articStaccatoBelow		
61	59	469/2	469/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	704					
62	60	477/2	477/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	705			ornamentTurn	64	
62	60	479/2	479/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	706				64	
62	60	240	240	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	707				64	
62	60	481/2	481/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	708				64	
62	60	241	241	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	709				64	
62	60	483/2	483/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	710				64	
62	60	242	242	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	711					
62	60	477/2	477/2	4.0	0	0	Chord	4/4	2	1	1		1	1	712					
63	61	485/2	485/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	713					
63	61	244	244	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	714				65	
63	61	489/2	489/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	715				65	
63	61	245	245	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	716					
63	61	491/2	491/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	717			articStaccatoBelow		
63	61	246	246	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	718			articStaccatoBelow		
63	61	485/2	485/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	719					
63	61	244	244	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	720				66	
63	61	489/2	489/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	721				66	
63	61	245	245	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	722					
63	61	491/2	491/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	723			articStaccatoBelow		
63	61	246	246	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	724			articStaccatoBelow		
64	62	493/2	493/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	725					
64	62	248	248	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	726				67	
64	62	497/2	497/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	727				67	
64	62	249	249	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	728					
64	62	499/2	499/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	729			articStaccatoBelow		
64	62	250	250	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	730			articStaccatoBelow		
64	62	493/2	493/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	731					
64	62	248	248	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	732				68	
64	62	497/2	497/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	733				68	
64	62	249	249	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	734					
64	62	499/2	499/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	735			articStaccatoBelow		
64	62	250	250	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	736			articStaccatoBelow		
65	63	501/2	501/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	737					
65	63	252	252	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	738					
65	63	505/2	505/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	739			articStaccatoBelow		
65	63	253	253	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	740			articStaccatoBelow		
65	63	507/2	507/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	741			articStaccatoBelow		
65	63	254	254	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	742			articStaccatoBelow		
65	63	501/2	501/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	743					
65	63	252	252	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	744					
65	63	505/2	505/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	745			articStaccatoAbove		
65	63	253	253	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	746			articStaccatoAbove		
65	63	507/2	507/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	747			articStaccatoAbove		
65	63	254	254	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	748			articStaccatoAbove		
66	64	509/2	509/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	749			articStaccatoAbove		
66	64	255	255	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	750			articStaccatoAbove		
66	64	511/2	511/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	751			articStaccatoAbove		
66	64	256	256	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	752			articStaccatoAbove		
66	64	513/2	513/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	753			articStaccatoAbove		
66	64	257	257	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	754			articStaccatoAbove		
66	64	515/2	515/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	755			articStaccatoAbove		
66	64	258	258	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	756			articStaccatoAbove		
66	64	509/2	509/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	757			articStaccatoBelow		
66	64	255	255	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	758			articStaccatoBelow		
66	64	511/2	511/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	759			articStaccatoBelow		
66	64	256	256	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	760			articStaccatoBelow		
66	64	513/2	513/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	761			articStaccatoBelow		
66	64	257	257	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	762			articStaccatoBelow		
66	64	515/2	515/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	763			articStaccatoBelow		
66	64	258	258	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	764			articStaccatoBelow		
67	65	517/2	517/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	765					
67	65	260	260	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	766				69	
67	65	521/2	521/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	767				69	
67	65	261	261	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	768					
67	65	523/2	523/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	769			articStaccatoAbove		
67	65	262	262	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	770			articStaccatoAbove		
67	65	517/2	517/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	771					
67	65	259	259	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	772					
67	65	519/2	519/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	773					
67	65	260	260	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	774					
67	65	521/2	521/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	775					
67	65	261	261	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	776					
67	65	523/2	523/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	777					
67	65	262	262	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	778					
68	66	525/2	525/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	779			articStaccatoAbove		
68	66	264	264	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	780				70	
68	66	529/2	529/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	781				70	
68	66	265	265	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	782				70	
68	66	531/2	531/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	783				70	
68	66	266	266	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	784					
68	66	525/2	525/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	785					
68	66	263	263	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	786					
68	66	527/2	527/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	787					
68	66	264	264	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	788					
68	66	529/2	529/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	789					
68	66	265	265	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	790					
68	66	531/2	531/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	791					
68	66	266	266	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	792					
69	67	533/2	533/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	793				71	
