mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
34	33	99/2	99/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	291		
35	34	50	50	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	292		
35	34	50	50	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	293		
35	34	101/2	101/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	294		
36	34	51	51	0.5	0	1/4	Chord	3/8	2	1	1/8		1/8	1	295		
37	35	103/2	103/2	0.125	0	0	Chord	3/8	2	1	1/32		1/32	1	296		
37	35	413/8	413/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	297		
37	35	207/4	207/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	298		
37	35	415/8	415/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	299		
37	35	52	52	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	300		articAccentAbove
37	35	105/2	105/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	301		
37	35	103/2	103/2	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	302		
38	36	53	53	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	303	p	articStaccatoBelow
38	36	425/8	425/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	304		
38	36	213/4	213/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	305		
38	36	427/8	427/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	306		
38	36	107/2	107/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	307		articAccentAbove
38	36	54	54	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	308		
38	36	53	53	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	309		
39	37	109/2	109/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	310		articStaccatoBelow
39	37	437/8	437/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	311		
39	37	219/4	219/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	312		
39	37	439/8	439/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	313		
39	37	55	55	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	314		
39	37	111/2	111/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	315		
39	37	109/2	109/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	316		
39	37	111/2	111/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	317		
40	38	56	56	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	318		
40	38	113/2	113/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	319		
40	38	57	57	0.0	1/4	1/4	Chord	3/8	1	1	0	acciaccatura	1/8	1	320		
40	38	57	57	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	321		
40	38	457/8	457/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	322		
40	38	229/4	229/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	323		
40	38	459/8	459/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	324		
40	38	56	56	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	325	sf	
40	38	225/4	225/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	326		
40	38	56	56	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	327		
40	38	113/2	113/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	328		
41	39	115/2	115/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	329		articStaccatoBelow
41	39	461/8	461/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	330		
41	39	231/4	231/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	331		
41	39	463/8	463/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	332		
41	39	58	58	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	333		articAccentAbove
41	39	117/2	117/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	334		
41	39	115/2	115/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	335		articStaccatoBelow
41	39	58	58	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	336		
41	39	117/2	117/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	337		
42	40	473/8	473/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	338		
42	40	237/4	237/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	339		
42	40	475/8	475/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	340		
42	40	119/2	119/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	341	sf	
42	40	60	60	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	342		
42	40	59	59	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	343		
42	40	119/2	119/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	344		
42	40	60	60	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	345		
43	41	485/8	485/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	346		
43	41	243/4	243/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	347		
43	41	487/8	487/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	348		
43	41	61	61	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	349		
43	41	123/2	123/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	350		
43	41	121/2	121/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	351		
43	41	61	61	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	352		
43	41	123/2	123/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	353		
44	42	62	62	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	354		
44	42	125/2	125/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	355		
44	42	63	63	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	356		
44	42	62	62	1.0	0	0	Chord	3/8	2	2	1/4		1/4	1	357		
45	43	127/2	127/2	0.125	0	0	Chord	3/8	2	1	1/32		1/32	1	358		
45	43	509/8	509/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	359		
45	43	255/4	255/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	360		
45	43	511/8	511/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	361		
45	43	64	64	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	362		articAccentAbove
45	43	129/2	129/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	363		
45	43	127/2	127/2	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	364		
46	44	65	65	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	365		articStaccatoBelow
46	44	521/8	521/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	366		
46	44	261/4	261/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	367		
46	44	523/8	523/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	368		
46	44	131/2	131/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	369		articAccentAbove
46	44	66	66	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	370		
46	44	65	65	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	371		
47	45	133/2	133/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	372		articStaccatoBelow
47	45	533/8	533/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	373		
47	45	267/4	267/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	374		
47	45	535/8	535/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	375		
47	45	67	67	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	376		articStaccatoBelow
47	45	269/4	269/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	377		articStaccatoBelow
47	45	135/2	135/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	378		articStaccatoAbove
47	45	271/4	271/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	379		articStaccatoAbove
47	45	135/2	135/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	380		
47	45	67	67	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	381		articStaccatoAbove
47	45	269/4	269/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	382		articStaccatoAbove
47	45	135/2	135/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	383		articStaccatoAbove
47	45	271/4	271/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	384		articStaccatoAbove
47	45	133/2	133/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	385		
47	45	135/2	135/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	386		
48	46	68	68	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	387		
48	46	137/2	137/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	388		
48	46	69	69	0.0	1/4	1/4	Chord	3/8	1	1	0	acciaccatura	1/8	1	389		
48	46	69	69	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	390		
48	46	553/8	553/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	391		
48	46	277/4	277/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	392		
48	46	555/8	555/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	393		
48	46	68	68	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	394		
48	46	273/4	273/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	395		
48	46	68	68	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	396		
48	46	137/2	137/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	397		
49	47	139/2	139/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	398		articStaccatoBelow
49	47	557/8	557/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	399		
49	47	279/4	279/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	400		
49	47	559/8	559/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	401		
49	47	70	70	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	402		articAccentAbove
49	47	141/2	141/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	403		
49	47	139/2	139/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	404		articStaccatoBelow
49	47	70	70	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	405		
49	47	141/2	141/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	406		
50	48	569/8	569/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	407		
50	48	285/4	285/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	408		
50	48	571/8	571/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	409		
50	48	143/2	143/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	410	sf	
50	48	72	72	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	411		
50	48	71	71	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	412		
50	48	143/2	143/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	413		
50	48	72	72	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	414		
51	49	581/8	581/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	415		
51	49	291/4	291/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	416		
51	49	583/8	583/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	417		
51	49	73	73	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	418		articAccentAbove
51	49	295/4	295/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	419		
51	49	73	73	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	420		
51	49	147/2	147/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	421		
51	49	145/2	145/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	422		
51	49	147/2	147/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	423		
52	50	74	74	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	424		
52	50	74	74	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	425		
52	50	149/2	149/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	426		
52	50	75	75	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	427		
53	51	151/2	151/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	428		
53	51	76	76	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	429		
53	51	153/2	153/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	430		
53	51	151/2	151/2	0.125	0	0	Chord	3/8	2	1	1/32		1/32	1	431		
53	51	605/8	605/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	432		
53	51	303/4	303/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	433		
53	51	607/8	607/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	434		
53	51	76	76	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	435		
53	51	307/4	307/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	436		
54	52	77	77	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	437		
54	52	155/2	155/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	438		
54	52	313/4	313/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	439		
54	52	627/8	627/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	440		
54	52	77	77	0.125	0	0	Chord	3/8	2	1	1/32		1/32	1	441		
54	52	617/8	617/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	442		
54	52	309/4	309/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	443		
54	52	619/8	619/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	444		
54	52	155/2	155/2	0.125	1/8	1/8	Chord	3/8	2	1	1/32		1/32	1	445		
54	52	621/8	621/8	0.125	5/32	5/32	Chord	3/8	2	1	1/32		1/32	1	446		
54	52	311/4	311/4	0.125	3/16	3/16	Chord	3/8	2	1	1/32		1/32	1	447		
54	52	623/8	623/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32		1/32	1	448		
54	52	78	78	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	449		
55	53	157/2	157/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	450		
55	53	79	79	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	451		
55	53	159/2	159/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	452		
55	53	157/2	157/2	0.125	0	0	Chord	3/8	2	1	1/32		1/32	1	453		
55	53	629/8	629/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	454		
55	53	315/4	315/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	455		
55	53	631/8	631/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	456		
55	53	79	79	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	457		
55	53	319/4	319/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	458		
56	54	80	80	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	459		
56	54	161/2	161/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	460		
56	54	325/4	325/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	461		
56	54	80	80	0.125	0	0	Chord	3/8	2	1	1/32		1/32	1	462		
56	54	641/8	641/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	463		
56	54	321/4	321/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	464		
56	54	643/8	643/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	465		
56	54	161/2	161/2	0.125	1/8	1/8	Chord	3/8	2	1	1/32		1/32	1	466		
56	54	645/8	645/8	0.125	5/32	5/32	Chord	3/8	2	1	1/32		1/32	1	467		
56	54	323/4	323/4	0.125	3/16	3/16	Chord	3/8	2	1	1/32		1/32	1	468		
56	54	647/8	647/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32		1/32	1	469		
56	54	81	81	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	470		
57	55	163/2	163/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	471	p	
57	55	653/8	653/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	472	<	
57	55	327/4	327/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	473		
57	55	655/8	655/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	474		
57	55	657/8	657/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	475		
57	55	329/4	329/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	476		
57	55	659/8	659/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	477		
57	55	661/8	661/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	478		
57	55	331/4	331/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	479		
57	55	663/8	663/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	480		
57	55	163/2	163/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	481		
57	55	82	82	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	482		
57	55	165/2	165/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	483		
58	56	665/8	665/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	484		
58	56	333/4	333/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	485		
58	56	667/8	667/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	486		
58	56	669/8	669/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	487		
58	56	335/4	335/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	488		
58	56	671/8	671/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	489		
58	56	673/8	673/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	490		
58	56	337/4	337/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	491		
58	56	675/8	675/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	492		
58	56	83	83	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	493		
58	56	167/2	167/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	494		
58	56	84	84	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	495		
59	57	169/2	169/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	496	p	
59	57	171/2	171/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	497	sf	
59	57	677/8	677/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	498		articStaccatoBelow
59	57	339/4	339/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	499		articStaccatoBelow
59	57	679/8	679/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	500		articStaccatoBelow
59	57	85	85	0.125	1/8	1/8	Chord	3/8	2	1	1/32		1/32	1	501		articStaccatoAbove
59	57	681/8	681/8	0.125	5/32	5/32	Chord	3/8	2	1	1/32		1/32	1	502		articStaccatoAbove
59	57	341/4	341/4	0.125	3/16	3/16	Chord	3/8	2	1	1/32		1/32	1	503		articStaccatoAbove
59	57	683/8	683/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32		1/32	1	504		articStaccatoAbove
59	57	171/2	171/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	505		articStaccatoAbove
60	58	86	86	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	506		
60	58	87	87	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	507	sf	
60	58	689/8	689/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	508		articStaccatoBelow
60	58	345/4	345/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	509		articStaccatoBelow
60	58	691/8	691/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	510		articStaccatoBelow
60	58	173/2	173/2	0.125	1/8	1/8	Chord	3/8	2	1	1/32		1/32	1	511		articStaccatoAbove
60	58	693/8	693/8	0.125	5/32	5/32	Chord	3/8	2	1	1/32		1/32	1	512		articStaccatoAbove
60	58	347/4	347/4	0.125	3/16	3/16	Chord	3/8	2	1	1/32		1/32	1	513		articStaccatoAbove
60	58	695/8	695/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32		1/32	1	514		articStaccatoAbove
60	58	87	87	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	515		
61	59	175/2	175/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	516		
61	59	177/2	177/2	0.0	1/4	1/4	Chord	3/8	1	1	0	grace16after	1/16	1	517		
61	59	177/2	177/2	0.0	1/4	1/4	Chord	3/8	1	1	0	grace16after	1/16	1	518		
61	59	177/2	177/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	519	sf	
61	59	701/8	701/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	520		articStaccatoBelow
61	59	351/4	351/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	521		articStaccatoBelow
61	59	703/8	703/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	522		articStaccatoBelow
61	59	88	88	0.125	1/8	1/8	Chord	3/8	2	1	1/32		1/32	1	523		articStaccatoAbove
61	59	705/8	705/8	0.125	5/32	5/32	Chord	3/8	2	1	1/32		1/32	1	524		articStaccatoAbove
61	59	353/4	353/4	0.125	3/16	3/16	Chord	3/8	2	1	1/32		1/32	1	525		articStaccatoAbove
61	59	707/8	707/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32		1/32	1	526		articStaccatoAbove
61	59	177/2	177/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	527		
61	59	355/4	355/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	528		
62	60	89	89	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	529		articStaccatoBelow
62	60	713/8	713/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	530	<	
62	60	357/4	357/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	531		
62	60	715/8	715/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	532		
62	60	717/8	717/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	533		
62	60	359/4	359/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	534		
62	60	719/8	719/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	535		
62	60	721/8	721/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	536		
62	60	361/4	361/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	537		
62	60	723/8	723/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	538		
62	60	89	89	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	539		
62	60	357/4	357/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	540		
62	60	179/2	179/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	541		
62	60	359/4	359/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	542		
62	60	90	90	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	543		
62	60	361/4	361/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	544		
63	61	181/2	181/2	0.125	0	0	Chord	3/8	2	1	1/32		1/32	1	545		
63	61	725/8	725/8	0.125	1/32	1/32	Chord	3/8	2	1	1/32		1/32	1	546		
63	61	363/4	363/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32		1/32	1	547		
63	61	727/8	727/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	548		
63	61	91	91	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	549		articAccentAbove
63	61	183/2	183/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	550		
63	61	181/2	181/2	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	551		
64	62	92	92	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	552		articStaccatoBelow
64	62	737/8	737/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	553		
64	62	369/4	369/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	554		
64	62	739/8	739/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	555		
64	62	185/2	185/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	556		articAccentAbove
64	62	93	93	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	557		
64	62	92	92	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	558		
65	63	187/2	187/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	559		articStaccatoBelow
65	63	749/8	749/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	560		
65	63	375/4	375/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	561		
65	63	751/8	751/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	562		
65	63	94	94	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	563		articStaccatoBelow
65	63	377/4	377/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	564		articStaccatoBelow
65	63	189/2	189/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	565		articStaccatoAbove
65	63	379/4	379/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	566		articStaccatoAbove
65	63	189/2	189/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	567		
65	63	94	94	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	568		articStaccatoAbove
65	63	377/4	377/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	569		articStaccatoAbove
65	63	189/2	189/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	570		articStaccatoAbove
65	63	379/4	379/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	571		articStaccatoAbove
65	63	187/2	187/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	572		
