mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
25	24	147/2	147/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	269		articStaccatoAbove				
25	24	71	71	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	270						
25	24	285/4	285/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	271						
25	24	143/2	143/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	272						
25	24	287/4	287/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	273						
25	24	72	72	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	274						
25	24	289/4	289/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	275						
25	24	145/2	145/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	276						
25	24	291/4	291/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	277						
25	24	73	73	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	278						
25	24	293/4	293/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	279						
25	24	147/2	147/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	280						
25	24	295/4	295/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	281						
26	25	74	74	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	282						
26	25	74	74	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	283				18		
26	25	149/2	149/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	284						
26	25	75	75	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	285		articStaccatoAbove				
26	25	151/2	151/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	286						
26	25	151/2	151/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	287				19		
26	25	76	76	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	288						
26	25	153/2	153/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	289		articStaccatoAbove				
26	25	74	74	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	290						
26	25	297/4	297/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	291						
26	25	149/2	149/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	292						
26	25	299/4	299/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	293						
26	25	75	75	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	294						
26	25	301/4	301/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	295						
26	25	151/2	151/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	296						
26	25	303/4	303/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	297						
26	25	76	76	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	298						
26	25	305/4	305/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	299						
26	25	153/2	153/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	300						
26	25	307/4	307/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	301						
27	26	77	77	0.0	0	0	Dynamic	6/8	1	1	0					sf					
27	26	77	77	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	302						
27	26	77	77	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	303						
27	26	157/2	157/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	304						
27	26	79	79	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	305						
27	26	159/2	159/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	306						
27	26	77	77	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	307						
27	26	309/4	309/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	308						
27	26	155/2	155/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	309						
27	26	311/4	311/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	310						
27	26	78	78	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	311						
27	26	313/4	313/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	312						
27	26	157/2	157/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	313						
27	26	315/4	315/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	314						
27	26	79	79	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	315						
27	26	317/4	317/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	316						
27	26	159/2	159/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	317						
27	26	319/4	319/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	318						
28	27	80	80	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	319						
28	27	80	80	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	320						
28	27	161/2	161/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	321						
28	27	81	81	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	322						
28	27	163/2	163/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	323						
28	27	82	82	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	324						
28	27	165/2	165/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	325						
28	27	80	80	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	326						
28	27	321/4	321/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	327						
28	27	161/2	161/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	328						
28	27	323/4	323/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	329						
28	27	81	81	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	330						
28	27	325/4	325/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	331						
28	27	163/2	163/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	332						
28	27	327/4	327/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	333						
28	27	82	82	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	334						
28	27	329/4	329/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	335						
28	27	165/2	165/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	336						
28	27	331/4	331/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	337						
29	28	83	83	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	338						
29	28	167/2	167/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	339						
29	28	84	84	0.0	1/4	1/4	Dynamic	6/8	1	1	0					sf					
29	28	84	84	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	340						
29	28	169/2	169/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	341						
29	28	85	85	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	342						
29	28	171/2	171/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	343						
29	28	83	83	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	344						
29	28	333/4	333/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	345						
29	28	167/2	167/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	346						
29	28	335/4	335/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	347						
29	28	84	84	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	348						
29	28	337/4	337/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	349						
29	28	169/2	169/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	350						
29	28	339/4	339/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	351						
29	28	85	85	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	352						
29	28	341/4	341/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	353						
29	28	171/2	171/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	354						
29	28	343/4	343/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	355						
30	29	86	86	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	356						
30	29	86	86	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	357						
30	29	173/2	173/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	358						
30	29	87	87	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	359						
30	29	175/2	175/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	360						
30	29	88	88	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	361						
30	29	177/2	177/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	362						
30	29	86	86	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	363						
30	29	345/4	345/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	364						
30	29	173/2	173/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	365						
30	29	347/4	347/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	366						
30	29	87	87	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	367						
30	29	349/4	349/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	368						
30	29	175/2	175/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	369						
30	29	351/4	351/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	370						
30	29	88	88	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	371						
30	29	353/4	353/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	372						
30	29	177/2	177/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	373						
30	29	355/4	355/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	374						
31	30	89	89	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	375				20		
31	30	179/2	179/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	376				20		
31	30	90	90	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	377				20		
31	30	181/2	181/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	378				20		
31	30	91	91	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	379				20		
31	30	183/2	183/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	380						
31	30	89	89	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	381						
32	31	92	92	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	382				21		
32	31	185/2	185/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	383				21		
32	31	93	93	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	384				21		
32	31	187/2	187/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	385				21		
32	31	94	94	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	386				21		
32	31	189/2	189/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	387						
33	32	95	95	0.0	0	0	StaffText	6/8	1	1	0							dolce			
33	32	95	95	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	388						
33	32	193/2	193/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	389						
33	32	193/2	193/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	390				22		
33	32	97	97	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	391				22		
33	32	195/2	195/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	392						
33	32	191/2	191/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	393						
33	32	96	96	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	394						
33	32	193/2	193/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	395						
33	32	97	97	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	396						
33	32	195/2	195/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	397						
34	33	98	98	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	398						
34	33	199/2	199/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	399						
34	33	199/2	199/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	400				23		
34	33	100	100	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	401				23		
34	33	201/2	201/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	402						
34	33	98	98	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	403						
34	33	197/2	197/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	404						
34	33	99	99	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	405						
34	33	199/2	199/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	406						
34	33	100	100	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	407						
34	33	201/2	201/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	408						
35	34	101	101	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	409						
35	34	205/2	205/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	410						
35	34	103	103	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	411						
35	34	207/2	207/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	412						
35	34	101	101	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	413						
35	34	203/2	203/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	414						
35	34	102	102	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	415						
35	34	205/2	205/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	416						
35	34	103	103	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	417						
35	34	207/2	207/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	418						
36	35	104	104	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	419				24		
36	35	209/2	209/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	420						
36	35	105	105	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	421		articStaccatoAbove				
36	35	211/2	211/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	422				25		
36	35	106	106	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	423						
36	35	213/2	213/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	424		articStaccatoBelow				
36	35	104	104	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	425						
36	35	209/2	209/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	426						
36	35	105	105	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	427						
36	35	211/2	211/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	428						
36	35	106	106	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	429						
36	35	213/2	213/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	430						
37	36	107	107	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	431				26		
37	36	217/2	217/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	432				26		
37	36	109	109	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	433				26		
37	36	219/2	219/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	434						
37	36	107	107	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	435						
37	36	215/2	215/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	436						
37	36	108	108	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	437						
37	36	217/2	217/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	438						
37	36	109	109	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	439						
37	36	219/2	219/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	440						
38	37	110	110	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	441				27		
38	37	110	110	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	442				27		
38	37	221/2	221/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	443				27		
38	37	111	111	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	444				27		
38	37	223/2	223/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	445				27		
38	37	112	112	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	446				27		
38	37	225/2	225/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	447						
38	37	110	110	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	448						
38	37	221/2	221/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	449						
38	37	111	111	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	450						
38	37	223/2	223/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	451						
38	37	112	112	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	452						
38	37	225/2	225/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	453						
39	38	113	113	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	454						
39	38	113	113	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	455				28		
39	38	227/2	227/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	456				28		
39	38	114	114	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	457				28		
39	38	229/2	229/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	458				28		
39	38	115	115	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	459				28		
39	38	231/2	231/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	460						
39	38	113	113	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	461						
39	38	227/2	227/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	462						
39	38	114	114	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	463						
39	38	229/2	229/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	464						
39	38	115	115	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	465						
39	38	231/2	231/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	466						
40	39	116	116	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	467						
40	39	116	116	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	468				29		
40	39	233/2	233/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	469				29		
40	39	117	117	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	470				29		
40	39	235/2	235/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	471				29		
40	39	118	118	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	472				29		
40	39	237/2	237/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	473						
40	39	116	116	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	474						
40	39	233/2	233/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	475						
40	39	117	117	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	476						
40	39	235/2	235/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	477						
40	39	118	118	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	478						
40	39	237/2	237/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	479						
41	40	119	119	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	480						
41	40	241/2	241/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	481						
41	40	241/2	241/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	482				30		
41	40	121	121	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	483				30		
41	40	243/2	243/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	484						
41	40	119	119	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	485						
41	40	239/2	239/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	486						
41	40	120	120	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	487						
41	40	241/2	241/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	488						
41	40	121	121	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	489						
41	40	243/2	243/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	490						
42	41	122	122	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	491						
42	41	247/2	247/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	492						
42	41	247/2	247/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	493				31		
42	41	124	124	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	494				31		
42	41	249/2	249/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	495						
42	41	122	122	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	496						
42	41	245/2	245/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	497						
42	41	123	123	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	498						
42	41	247/2	247/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	499						
42	41	124	124	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	500						
42	41	249/2	249/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	501						
43	42	125	125	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	502						
43	42	253/2	253/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	503						
43	42	127	127	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	504						
43	42	255/2	255/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	505						
43	42	125	125	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	506						
43	42	251/2	251/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	507						
43	42	126	126	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	508						
43	42	253/2	253/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	509						
43	42	127	127	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	510						
43	42	255/2	255/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	511						
44	43	128	128	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	512				32		
44	43	257/2	257/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	513						
44	43	129	129	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	514		articStaccatoAbove				
44	43	259/2	259/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	515				33		
44	43	130	130	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	516						
44	43	261/2	261/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	517		articStaccatoBelow				
44	43	128	128	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	518						
44	43	257/2	257/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	519						
44	43	129	129	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	520						
44	43	259/2	259/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	521						
44	43	130	130	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	522						
44	43	261/2	261/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	523						
45	44	131	131	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	524				34		
45	44	265/2	265/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	525				34		
45	44	133	133	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	526				34		
45	44	267/2	267/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	527						
45	44	131	131	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	528						
45	44	263/2	263/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	529						
45	44	132	132	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	530						
45	44	265/2	265/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	531						
45	44	133	133	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	532						
45	44	267/2	267/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	533						
46	45	134	134	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	534						
46	45	134	134	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	535				35		
46	45	269/2	269/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	536				35		
46	45	135	135	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	537				35		
46	45	271/2	271/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	538				35		
46	45	136	136	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	539				35		
46	45	273/2	273/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	540						
46	45	134	134	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	541						
46	45	269/2	269/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	542						
46	45	135	135	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	543						
46	45	271/2	271/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	544						
46	45	136	136	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	545						
46	45	273/2	273/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	546						
47	46	137	137	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/16	1	547						
47	46	137	137	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	548				36		
47	46	275/2	275/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	549				36		
47	46	138	138	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	550						
47	46	277/2	277/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	551						
47	46	277/2	277/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	552				37		
47	46	139	139	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	553				37		
47	46	279/2	279/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	554						
47	46	137	137	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	555						
47	46	275/2	275/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	556						
47	46	138	138	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	557						
47	46	277/2	277/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	558						
