mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
33	32	575/4	575/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	587		
33	32	279/2	279/2	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	588		articStaccatoBelow
33	32	140	140	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	589		articStaccatoBelow
33	32	281/2	281/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	590		articStaccatoBelow
33	32	141	141	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	591		
33	32	283/2	283/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	592		articStaccatoBelow
33	32	142	142	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	593		articStaccatoBelow
33	32	285/2	285/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	594		articStaccatoBelow
33	32	143	143	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	595		articStaccatoBelow
33	32	287/2	287/2	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	596		articStaccatoBelow
34	33	144	144	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	597	pp	
34	33	291/2	291/2	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	598		
34	33	295/2	295/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	599	<	
34	33	591/4	591/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	600		
34	33	148	148	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	601		
34	33	593/4	593/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	602		
34	33	144	144	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	603		articStaccatoBelow
34	33	289/2	289/2	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	604		articStaccatoBelow
34	33	145	145	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	605		articStaccatoBelow
34	33	291/2	291/2	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	606		articStaccatoBelow
34	33	146	146	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	607		articStaccatoBelow
34	33	293/2	293/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	608		articStaccatoBelow
34	33	147	147	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	609		articStaccatoBelow
34	33	295/2	295/2	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	610		articStaccatoBelow
34	33	148	148	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	611		articStaccatoBelow
35	34	297/2	297/2	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	612		
35	34	150	150	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	613		
35	34	301/2	301/2	0.0	1/2	1/2	Chord	9/8	1	1	0	acciaccatura	1/8	1	614		
35	34	301/2	301/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	615		
35	34	603/4	603/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	616		
35	34	151	151	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	617		
35	34	605/4	605/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	618		
35	34	303/2	303/2	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	619		
35	34	607/4	607/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	620		
35	34	152	152	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	621		
35	34	609/4	609/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	622		
35	34	305/2	305/2	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	623		
35	34	611/4	611/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	624		
35	34	297/2	297/2	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	625		
35	34	149	149	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	626		
35	34	299/2	299/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	627		
35	34	150	150	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	628		
35	34	301/2	301/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	629		
35	34	151	151	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	630		
35	34	303/2	303/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	631		
35	34	152	152	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	632		
35	34	305/2	305/2	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	633		
36	35	153	153	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	634		
36	35	309/2	309/2	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	635		
36	35	309/2	309/2	0.5	3/8	3/8	Chord	9/8	1	2	1/8		1/8	1	636		
36	35	155	155	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	637		
36	35	621/4	621/4	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	638		
36	35	311/2	311/2	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	639		
36	35	623/4	623/4	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	640		
36	35	156	156	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	641		
36	35	625/4	625/4	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	642		
36	35	313/2	313/2	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	643		
36	35	627/4	627/4	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	644		
36	35	157	157	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	645		
36	35	629/4	629/4	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	646		
36	35	153	153	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	647		
36	35	307/2	307/2	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	648		
36	35	154	154	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	649		
36	35	309/2	309/2	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	650		
36	35	155	155	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	651		
36	35	311/2	311/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	652		
36	35	156	156	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	653		
36	35	313/2	313/2	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	654		
36	35	157	157	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	655		
37	36	159	159	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	656		
37	36	319/2	319/2	0.0	1/2	1/2	Chord	9/8	1	1	0	acciaccatura	1/8	1	657		
37	36	319/2	319/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	658		
37	36	639/4	639/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	659		
37	36	160	160	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	660		
37	36	641/4	641/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	661		
37	36	321/2	321/2	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	662		
37	36	643/4	643/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	663		
37	36	161	161	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	664		
37	36	645/4	645/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	665		
37	36	323/2	323/2	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	666		
37	36	647/4	647/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	667		
37	36	315/2	315/2	1.5	0	0	Chord	9/8	1	2	3/8		1/4	3/2	668		
37	36	159	159	1.0	3/8	3/8	Chord	9/8	1	2	1/4		1/4	1	669		
37	36	315/2	315/2	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	670		
37	36	158	158	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	671		
37	36	317/2	317/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	672		
37	36	159	159	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	673		
37	36	319/2	319/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	674		
37	36	160	160	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	675		
37	36	321/2	321/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	676		
37	36	161	161	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	677		
37	36	323/2	323/2	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	678		
38	37	162	162	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	679		
38	37	327/2	327/2	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	680		
38	37	327/2	327/2	0.5	3/8	3/8	Chord	9/8	1	2	1/8		1/8	1	681		
38	37	164	164	0.0	1/2	1/2	Chord	9/8	1	2	0	acciaccatura	1/8	1	682		
38	37	164	164	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	683		
38	37	657/4	657/4	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	684		
38	37	329/2	329/2	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	685		
38	37	659/4	659/4	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	686		
38	37	165	165	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	687		
38	37	661/4	661/4	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	688		
38	37	331/2	331/2	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	689		
38	37	663/4	663/4	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	690		
38	37	166	166	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	691		
38	37	665/4	665/4	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	692		
38	37	162	162	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	693		
38	37	325/2	325/2	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	694		
38	37	163	163	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	695		
38	37	327/2	327/2	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	696		
38	37	164	164	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	697		
38	37	329/2	329/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	698		
38	37	165	165	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	699		
38	37	331/2	331/2	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	700		
38	37	166	166	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	701		
39	38	168	168	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	702		
39	38	337/2	337/2	0.0	1/2	1/2	Chord	9/8	1	1	0	acciaccatura	1/8	1	703		
39	38	337/2	337/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	704		
39	38	675/4	675/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	705		
39	38	169	169	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	706		
39	38	677/4	677/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	707		
39	38	339/2	339/2	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	708		
39	38	679/4	679/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	709		
39	38	170	170	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	710		
39	38	681/4	681/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	711		
39	38	341/2	341/2	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	712		
39	38	683/4	683/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	713		
39	38	333/2	333/2	1.5	0	0	Chord	9/8	1	2	3/8		1/4	3/2	714		
39	38	168	168	1.5	3/8	3/8	Chord	9/8	1	2	3/8		1/4	3/2	715		
39	38	339/2	339/2	0.5	3/4	3/4	Chord	9/8	1	2	1/8		1/8	1	716		
39	38	170	170	0.5	7/8	7/8	Chord	9/8	1	2	1/8		1/8	1	717		
39	38	341/2	341/2	0.5	1	1	Chord	9/8	1	2	1/8		1/8	1	718		
39	38	333/2	333/2	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	719		
39	38	167	167	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	720		
39	38	335/2	335/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	721		
39	38	168	168	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	722		
39	38	337/2	337/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	723		
39	38	169	169	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	724		
39	38	339/2	339/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	725		
39	38	170	170	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	726		articStaccatoAbove
39	38	341/2	341/2	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	727		
40	39	171	171	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	728		
40	39	685/4	685/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	729		
40	39	343/2	343/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	730		
40	39	687/4	687/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	731		
40	39	172	172	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	732		
40	39	689/4	689/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	733		
40	39	345/2	345/2	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	734		
40	39	691/4	691/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	735		
40	39	173	173	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	736		
40	39	693/4	693/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	737		
40	39	347/2	347/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	738		
40	39	695/4	695/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	739		
40	39	349/2	349/2	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	740		
40	39	175	175	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	741		
40	39	171	171	1.0	0	0	Chord	9/8	1	2	1/4		1/4	1	742	p	
40	39	174	174	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	743		
40	39	697/4	697/4	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	744		
40	39	349/2	349/2	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	745	<	
40	39	699/4	699/4	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	746		
40	39	175	175	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	747		
40	39	701/4	701/4	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	748		
40	39	171	171	1.0	0	0	Chord	9/8	2	1	1/4		1/4	1	749		
40	39	345/2	345/2	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	750		
40	39	691/4	691/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	751		
40	39	173	173	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	752		
40	39	693/4	693/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	753		
40	39	347/2	347/2	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	754		
40	39	695/4	695/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	755		
40	39	174	174	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	756		
40	39	697/4	697/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	757		
40	39	349/2	349/2	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	758		
40	39	699/4	699/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	759		
40	39	175	175	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	760		
40	39	701/4	701/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	761		
41	40	351/2	351/2	1.0	0	0	Chord	9/8	1	1	1/4		1/4	1	762		articAccentAbove
41	40	353/2	353/2	0.5	1/4	1/4	Chord	9/8	1	1	1/8		1/8	1	763		
41	40	179	179	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	764		
41	40	359/2	359/2	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	765		
41	40	351/2	351/2	0.25	0	0	Chord	9/8	1	2	1/16		1/16	1	766		
41	40	703/4	703/4	0.25	1/16	1/16	Chord	9/8	1	2	1/16		1/16	1	767		
41	40	176	176	0.25	1/8	1/8	Chord	9/8	1	2	1/16		1/16	1	768		
41	40	705/4	705/4	0.25	3/16	3/16	Chord	9/8	1	2	1/16		1/16	1	769		
41	40	353/2	353/2	0.25	1/4	1/4	Chord	9/8	1	2	1/16		1/16	1	770		
41	40	707/4	707/4	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	771		
41	40	177	177	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	772		
41	40	709/4	709/4	0.25	7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	773		
41	40	355/2	355/2	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	774		
41	40	711/4	711/4	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	775		
41	40	178	178	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	776		
41	40	713/4	713/4	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	777		
41	40	357/2	357/2	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	778		
41	40	715/4	715/4	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	779		
41	40	179	179	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	780	<	
41	40	717/4	717/4	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	781		
41	40	359/2	359/2	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	782		
41	40	719/4	719/4	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	783		
41	40	351/2	351/2	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	784		
41	40	703/4	703/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	785		
41	40	176	176	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	786		
41	40	705/4	705/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	787		
41	40	353/2	353/2	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	788		
41	40	707/4	707/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	789		
41	40	177	177	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	790		
41	40	709/4	709/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	791		
41	40	355/2	355/2	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	792		
41	40	711/4	711/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	793		
41	40	178	178	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	794		
41	40	713/4	713/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	795		
41	40	357/2	357/2	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	796		
41	40	715/4	715/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	797		
41	40	179	179	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	798		
41	40	717/4	717/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	799		
41	40	359/2	359/2	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	800		
41	40	719/4	719/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	801		
42	41	180	180	1.0	0	0	Chord	9/8	1	1	1/4		1/4	1	802		
42	41	181	181	0.5	1/4	1/4	Chord	9/8	1	1	1/8		1/8	1	803		
42	41	367/2	367/2	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	804		
42	41	184	184	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	805		
42	41	180	180	0.25	0	0	Chord	9/8	1	2	1/16		1/16	1	806		
42	41	721/4	721/4	0.25	1/16	1/16	Chord	9/8	1	2	1/16		1/16	1	807		
42	41	361/2	361/2	0.25	1/8	1/8	Chord	9/8	1	2	1/16		1/16	1	808		
42	41	723/4	723/4	0.25	3/16	3/16	Chord	9/8	1	2	1/16		1/16	1	809		
42	41	181	181	0.25	1/4	1/4	Chord	9/8	1	2	1/16		1/16	1	810		
42	41	725/4	725/4	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	811		
42	41	363/2	363/2	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	812		
42	41	727/4	727/4	0.25	7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	813		
42	41	182	182	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	814		
42	41	729/4	729/4	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	815		
42	41	365/2	365/2	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	816		
42	41	731/4	731/4	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	817		
42	41	183	183	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	818		
42	41	733/4	733/4	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	819		
42	41	367/2	367/2	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	820	<	
42	41	735/4	735/4	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	821		
42	41	184	184	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	822		
42	41	737/4	737/4	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	823		
42	41	180	180	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	824		
42	41	721/4	721/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	825		
42	41	361/2	361/2	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	826		
42	41	723/4	723/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	827		
42	41	181	181	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	828		
42	41	725/4	725/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	829		
42	41	363/2	363/2	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	830		
42	41	727/4	727/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	831		
42	41	182	182	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	832		
42	41	729/4	729/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	833		
42	41	365/2	365/2	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	834		
42	41	731/4	731/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	835		
42	41	183	183	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	836		
42	41	733/4	733/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	837		
42	41	367/2	367/2	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	838		
42	41	735/4	735/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	839		
42	41	184	184	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	840		
42	41	737/4	737/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	841		
43	42	369/2	369/2	1.0	0	0	Chord	9/8	1	1	1/4		1/4	1	842		
43	42	371/2	371/2	0.5	1/4	1/4	Chord	9/8	1	1	1/8		1/8	1	843		
43	42	188	188	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	844		
43	42	377/2	377/2	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	845		
43	42	369/2	369/2	0.25	0	0	Chord	9/8	1	2	1/16		1/16	1	846	>	
43	42	739/4	739/4	0.25	1/16	1/16	Chord	9/8	1	2	1/16		1/16	1	847		
43	42	185	185	0.25	1/8	1/8	Chord	9/8	1	2	1/16		1/16	1	848		
43	42	741/4	741/4	0.25	3/16	3/16	Chord	9/8	1	2	1/16		1/16	1	849		
43	42	371/2	371/2	0.25	1/4	1/4	Chord	9/8	1	2	1/16		1/16	1	850		
43	42	743/4	743/4	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	851		
43	42	186	186	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	852		
43	42	745/4	745/4	0.25	7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	853		
43	42	373/2	373/2	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	854		
43	42	747/4	747/4	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	855		
43	42	187	187	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	856		
43	42	749/4	749/4	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	857		
43	42	375/2	375/2	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	858		
43	42	751/4	751/4	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	859		
43	42	188	188	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	860		
43	42	753/4	753/4	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	861		
43	42	377/2	377/2	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	862		
43	42	755/4	755/4	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	863		
43	42	369/2	369/2	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	864		
43	42	739/4	739/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	865		
43	42	185	185	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	866		
43	42	741/4	741/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	867		
43	42	371/2	371/2	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	868		
43	42	743/4	743/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	869		
43	42	186	186	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	870		
43	42	745/4	745/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	871		
43	42	373/2	373/2	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	872		
43	42	747/4	747/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	873		
43	42	187	187	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	874		
43	42	749/4	749/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	875		
43	42	375/2	375/2	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	876		
43	42	751/4	751/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	877		
