mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
56	54	213/2	213/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	554						
56	54	427/4	427/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	555						
56	54	107	107	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	556						
56	54	429/4	429/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	557						
56	54	215/2	215/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	558						
56	54	431/4	431/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	559						
56	54	108	108	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	560						
56	54	433/4	433/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	561						
57	55	217/2	217/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	562						
57	55	439/4	439/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	563				81		
57	55	110	110	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	564				81		
57	55	441/4	441/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	565						
57	55	217/2	217/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	566						
57	55	435/4	435/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	567						
57	55	109	109	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	568						
57	55	437/4	437/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	569						
57	55	219/2	219/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	570						
57	55	439/4	439/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	571						
57	55	110	110	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	572						
57	55	441/4	441/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	573						
58	56	221/2	221/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	574						
58	56	447/4	447/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	575				82		
58	56	112	112	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	576				82		
58	56	449/4	449/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	577						
58	56	221/2	221/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	578						
58	56	443/4	443/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	579						
58	56	111	111	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	580						
58	56	445/4	445/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	581						
58	56	223/2	223/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	582						
58	56	447/4	447/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	583						
58	56	112	112	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	584						
58	56	449/4	449/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	585						
59	57	225/2	225/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	586						
59	57	455/4	455/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	587				83		
59	57	114	114	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	588				83		
59	57	457/4	457/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	589						
59	57	225/2	225/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	590						
59	57	451/4	451/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	591						
59	57	113	113	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	592						
59	57	453/4	453/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	593						
59	57	227/2	227/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	594						
59	57	455/4	455/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	595						
59	57	114	114	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	596						
59	57	457/4	457/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	597						
60	58	229/2	229/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	598				84		
60	58	231/2	231/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	599				84		
60	58	229/2	229/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	600				85		
60	58	459/4	459/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	601				85		
60	58	115	115	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	602				85		
60	58	461/4	461/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	603				85		
60	58	231/2	231/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	604				85		
60	58	463/4	463/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	605				85		
60	58	116	116	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	606				85		
60	58	465/4	465/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	607				85		
61	59	233/2	233/2	0.0	0	0	Dynamic	2/4	1	1	0					sf			84		
61	59	233/2	233/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	608				84		
61	59	118	118	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	609						
61	59	233/2	233/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	610				85		
61	59	467/4	467/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	611				85		
61	59	117	117	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	612				85		
61	59	469/4	469/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	613				85		
61	59	235/2	235/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	614				85		
61	59	471/4	471/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	615				85		
61	59	118	118	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	616				85		
61	59	473/4	473/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	617						
62	60	237/2	237/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	618				86		
62	60	119	119	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	619				86		
62	60	239/2	239/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	620				86		
62	60	120	120	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	621				86		
62	60	237/2	237/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	622				87		
62	60	475/4	475/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	623				87		
62	60	119	119	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	624				87		
62	60	477/4	477/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	625				87		
62	60	239/2	239/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	626				87		
62	60	479/4	479/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	627				87		
62	60	120	120	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	628				87		
62	60	481/4	481/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	629				87		
63	61	241/2	241/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	630				86		
63	61	121	121	0.0	1/8	1/8	Dynamic	2/4	1	1	0					sf			86		
63	61	121	121	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	631				86		
63	61	122	122	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	632						
63	61	241/2	241/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	633				87		
63	61	483/4	483/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	634				87		
63	61	121	121	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	635				87		
63	61	485/4	485/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	636				87		
63	61	243/2	243/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	637				87		
63	61	487/4	487/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	638				87		
63	61	122	122	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	639				87		
63	61	489/4	489/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	640						
64	62	245/2	245/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	641				88		
64	62	123	123	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	642				88		
64	62	247/2	247/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	643				88		
64	62	124	124	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	644				88		
64	62	245/2	245/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	645						
64	62	491/4	491/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	646						
64	62	123	123	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	647						
64	62	493/4	493/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	648						
64	62	247/2	247/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	649						
64	62	495/4	495/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	650						
64	62	124	124	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	651						
64	62	497/4	497/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	652						
65	63	249/2	249/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	653				88		
65	63	125	125	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	654				88		
65	63	251/2	251/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	655				88		
65	63	126	126	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	656						
65	63	249/2	249/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	657						
66	64	253/2	253/2	0.0	0	0	Dynamic	2/4	1	1	0					p					
66	64	253/2	253/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	658				89		
66	64	127	127	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	659				89		
66	64	255/2	255/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	660				89		
66	64	128	128	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	661						
66	64	127	127	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	662				90		
66	64	255/2	255/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	663				90		
66	64	128	128	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	664						
67	65	257/2	257/2	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	665						
67	65	257/2	257/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	666				91		
67	65	129	129	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	667				91		
67	65	259/2	259/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	668				91		
67	65	130	130	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	669						
68	66	261/2	261/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	670				92		
68	66	131	131	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	671				92		
68	66	263/2	263/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	672				92		
68	66	132	132	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	673						
68	66	261/2	261/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	674				93		
68	66	131	131	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	675				93		
68	66	263/2	263/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	676				93		
68	66	132	132	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	677						
69	67	265/2	265/2	0.0	0	0	Dynamic	2/4	1	1	0					mf					
69	67	265/2	265/2	0.0	0	0	Dynamic	2/4	1	1	0					p					
69	67	265/2	265/2	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	678						
69	67	265/2	265/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	679						
69	67	133	133	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	680						
69	67	267/2	267/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	681						
69	67	134	134	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	682						
70	68	269/2	269/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	683						
70	68	135	135	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	684				94		
70	68	271/2	271/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	685						
70	68	136	136	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	686				95		
70	68	269/2	269/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	687						
70	68	136	136	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	688						
71	69	273/2	273/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	689						
71	69	137	137	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	690				96		
71	69	275/2	275/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	691						
71	69	138	138	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	692				97		
71	69	273/2	273/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	693						
71	69	138	138	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	694						
72	70	277/2	277/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	695				97		
72	70	139	139	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	696				97		
72	70	279/2	279/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	697				97		
72	70	140	140	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	698						
72	70	277/2	277/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	699						
72	70	279/2	279/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	700						
73	71	281/2	281/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	701				98		
73	71	565/4	565/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	702				98		
73	71	1131/8	1131/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	703				98		
73	71	283/2	283/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	704						
73	71	281/2	281/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	705				99		
73	71	283/2	283/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	706						
73	71	142	142	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	707						
74	72	571/4	571/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	708				100		
74	72	143	143	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	709				100		
74	72	573/4	573/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	710				100		
74	72	287/2	287/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	711				100		
74	72	575/4	575/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	712				100		
74	72	144	144	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	713				100		
74	72	577/4	577/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	714						
74	72	285/2	285/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	715				101		
74	72	143	143	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	716				101		
74	72	287/2	287/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	717				101		
74	72	144	144	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	718						
75	73	289/2	289/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	719				102		
75	73	579/4	579/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	720				102		
75	73	145	145	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	721				102		
75	73	581/4	581/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	722				102		
75	73	291/2	291/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	723				102		
75	73	583/4	583/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	724				102		
75	73	146	146	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	725				102		
75	73	585/4	585/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	726						
75	73	289/2	289/2	0.0	0	0	Dynamic	2/4	2	1	0					sf					
75	73	289/2	289/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	727						
76	74	293/2	293/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	728				103		
76	74	587/4	587/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	729				103		
76	74	147	147	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	730				103		
76	74	589/4	589/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	731				103		
76	74	295/2	295/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	732				103		
76	74	591/4	591/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	733				103		
76	74	148	148	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	734				103		
76	74	593/4	593/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	735						
76	74	293/2	293/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	736				104		
76	74	147	147	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	737				104		
76	74	295/2	295/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	738				104		
76	74	148	148	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	739						
77	75	297/2	297/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	740				105		
77	75	595/4	595/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	741				105		
77	75	149	149	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	742				105		
77	75	597/4	597/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	743				105		
77	75	299/2	299/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	744				105		
77	75	599/4	599/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	745				105		
77	75	150	150	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	746				105		
77	75	601/4	601/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	747						
77	75	297/2	297/2	0.0	0	0	Dynamic	2/4	2	1	0					sf					
77	75	297/2	297/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	748						
78	76	301/2	301/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	749				106		
78	76	603/4	603/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	750				106		
78	76	151	151	0.0	1/8	1/8	Spanner	2/4	1	1	0								106	0	
78	76	151	151	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	751				106	0	
78	76	605/4	605/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	752				106	0	
78	76	303/2	303/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	753				106	0	
78	76	607/4	607/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	754				106	0	
78	76	152	152	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	755				106	0	
78	76	609/4	609/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	756					0	
78	76	301/2	301/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	757						
78	76	151	151	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	758				107		
78	76	303/2	303/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	759				107		
78	76	152	152	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	760						
79	77	305/2	305/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	761				108	0	
79	77	611/4	611/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	762				108	0	
79	77	153	153	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	763				108	0	
79	77	613/4	613/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	764				108	0	
79	77	307/2	307/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	765				108	0	
79	77	615/4	615/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	766				108	0	
79	77	154	154	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	767				108	0	
79	77	617/4	617/4	0.0	7/16	7/16	Spanner	2/4	1	1	0										
79	77	617/4	617/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	768						
79	77	305/2	305/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	769				109		
79	77	153	153	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	770						
79	77	307/2	307/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	771				110		
79	77	154	154	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	772						
80	78	309/2	309/2	0.0	0	0	Dynamic	2/4	1	1	0					f					
80	78	619/4	619/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	773				111		
80	78	155	155	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	774				111		
80	78	621/4	621/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	775				111		
80	78	311/2	311/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	776				111		
80	78	623/4	623/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	777				111		
80	78	156	156	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	778				111		
80	78	625/4	625/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	779						
80	78	309/2	309/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	780						
80	78	156	156	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	781						
81	79	313/2	313/2	0.0	0	0	Dynamic	2/4	1	1	0					p					
81	79	313/2	313/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	782				112		
81	79	627/4	627/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	783				112		
81	79	157	157	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	784				112		
81	79	629/4	629/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	785				112		
81	79	315/2	315/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	786				112		
81	79	631/4	631/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	787				112		
81	79	158	158	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	788				112		
81	79	633/4	633/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	789						
81	79	313/2	313/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	790						
82	80	317/2	317/2	0.0	0	0	StaffText	2/4	1	1	0							dolce			
82	80	317/2	317/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	791				113		
82	80	159	159	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	792						
82	80	319/2	319/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	793		articStaccatoBelow		114		
82	80	160	160	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	794		articStaccatoBelow				
82	80	317/2	317/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	795						
82	80	635/4	635/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	796						
82	80	159	159	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	797						
82	80	637/4	637/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	798						
82	80	319/2	319/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	799						
82	80	639/4	639/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	800						
82	80	160	160	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	801						
82	80	641/4	641/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	802						
83	81	321/2	321/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	803		ornamentTurn		115		
83	81	645/4	645/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	804						
83	81	323/2	323/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	805						
83	81	162	162	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	806						
83	81	321/2	321/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	807						
83	81	643/4	643/4	0.0	1/16	1/16	StaffText	2/4	2	1	0							legato			
83	81	643/4	643/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	808						
83	81	161	161	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	809						
83	81	645/4	645/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	810						
83	81	323/2	323/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	811						
83	81	647/4	647/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	812						
83	81	162	162	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	813						
83	81	649/4	649/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	814						
84	82	325/2	325/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	815				116		
84	82	163	163	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	816						
84	82	327/2	327/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	817		articStaccatoAbove		117		
84	82	164	164	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	818		articStaccatoAbove				
84	82	325/2	325/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	819						
84	82	651/4	651/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	820						
84	82	163	163	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	821						
84	82	653/4	653/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	822						
84	82	327/2	327/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	823						
84	82	655/4	655/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	824						
84	82	164	164	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	825						
84	82	657/4	657/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	826						
85	83	329/2	329/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	827		ornamentTurn		118		
85	83	661/4	661/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	828						
85	83	331/2	331/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	829						
