mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
55	54	107	107	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	744		
55	54	429/4	429/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	745		
55	54	215/2	215/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	746		
55	54	431/4	431/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	747		
55	54	108	108	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	748		
55	54	433/4	433/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	749		
55	54	217/2	217/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	750		
55	54	435/4	435/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	751		
56	55	109	109	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	752		
56	55	219/2	219/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	753		
56	55	110	110	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	754		
56	55	441/4	441/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	755		
56	55	221/2	221/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	756		
56	55	443/4	443/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	757		
56	55	109	109	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	758		
56	55	110	110	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	759		
56	55	221/2	221/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	760		
56	55	109	109	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	761		
56	55	437/4	437/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	762		
56	55	219/2	219/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	763		
56	55	439/4	439/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	764		
56	55	110	110	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	765		
56	55	441/4	441/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	766		
56	55	221/2	221/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	767		
56	55	443/4	443/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	768		
57	56	111	111	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	769		
57	56	223/2	223/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	770		
57	56	112	112	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	771		
57	56	449/4	449/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	772		
57	56	225/2	225/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	773		
57	56	451/4	451/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	774		
57	56	225/2	225/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	775		
57	56	111	111	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	776		
57	56	111	111	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	777		
57	56	445/4	445/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	778		
57	56	223/2	223/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	779		
57	56	447/4	447/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	780		
57	56	112	112	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	781		
57	56	449/4	449/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	782		
57	56	225/2	225/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	783		
57	56	451/4	451/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	784		
58	57	113	113	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	785		
58	57	453/4	453/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	786		
58	57	227/2	227/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	787		
58	57	455/4	455/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	788		
58	57	114	114	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	789		
58	57	229/2	229/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	790		
58	57	459/4	459/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	791		
58	57	113	113	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	792		
58	57	227/2	227/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	793		
58	57	114	114	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	794		
58	57	229/2	229/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	795		
58	57	113	113	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	796		
58	57	453/4	453/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	797		
58	57	227/2	227/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	798		
58	57	455/4	455/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	799		
58	57	114	114	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	800		
58	57	457/4	457/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	801		
58	57	229/2	229/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	802		
58	57	459/4	459/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	803		
59	58	115	115	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	804		
59	58	116	116	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	805		
59	58	929/8	929/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	806		
59	58	465/4	465/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	807		
59	58	931/8	931/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	808		
59	58	233/2	233/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	809		
59	58	933/8	933/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	810		
59	58	467/4	467/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	811		
59	58	935/8	935/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	812		
59	58	115	115	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	813		
59	58	231/2	231/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	814		
59	58	233/2	233/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	815		
59	58	465/4	465/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	816		
59	58	233/2	233/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	817		
59	58	467/4	467/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	818		
60	59	117	117	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	819		
60	59	235/2	235/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	820		
60	59	118	118	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	821	<	articStaccatoAbove
60	59	473/4	473/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	822		articStaccatoAbove
60	59	237/2	237/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	823		articStaccatoAbove
60	59	475/4	475/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	824		articStaccatoAbove
60	59	117	117	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	825		
60	59	469/4	469/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	826		
60	59	235/2	235/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	827		
60	59	471/4	471/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	828		
60	59	118	118	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	829		
60	59	473/4	473/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	830		
60	59	237/2	237/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	831		
60	59	475/4	475/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	832		
60	59	117	117	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	833		
60	59	235/2	235/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	834		
60	59	118	118	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	835		
60	59	237/2	237/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	836		
61	60	119	119	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	837		
61	60	239/2	239/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	838		
61	60	120	120	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	839		
61	60	961/8	961/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	840		
61	60	481/4	481/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	841		
61	60	963/8	963/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	842		
61	60	241/2	241/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	843		
61	60	965/8	965/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	844		
61	60	483/4	483/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	845		
61	60	967/8	967/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	846		
61	60	241/2	241/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	847		
61	60	119	119	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	848		
61	60	477/4	477/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	849		
61	60	239/2	239/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	850		
61	60	479/4	479/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	851		
61	60	481/4	481/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	852		
61	60	241/2	241/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	853		
61	60	483/4	483/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	854		
62	61	121	121	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	855		
62	61	969/8	969/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	856		
62	61	485/4	485/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	857		
62	61	971/8	971/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	858		
62	61	243/2	243/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	859		
62	61	973/8	973/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	860		
62	61	487/4	487/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	861		
62	61	975/8	975/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	862	<	
62	61	122	122	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	863		articStaccatoAbove
62	61	489/4	489/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	864		articStaccatoAbove
62	61	245/2	245/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	865		articStaccatoAbove
62	61	491/4	491/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	866		articStaccatoAbove
62	61	121	121	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	867		
62	61	485/4	485/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	868		
62	61	243/2	243/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	869		
62	61	487/4	487/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	870		
62	61	122	122	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	871		
62	61	489/4	489/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	872		
62	61	245/2	245/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	873		
62	61	491/4	491/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	874		
62	61	121	121	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	875		
62	61	243/2	243/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	876		
62	61	122	122	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	877		
62	61	245/2	245/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	878		
63	62	123	123	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	879	p	
63	62	123	123	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	880		
64	63	125	125	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	881		
64	63	125	125	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	882		
65	64	127	127	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	883	ff	
65	64	257/2	257/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	884		articStaccatoAbove
65	64	127	127	0.125	0	0	Chord	2/4	2	1	1/32	1/32	1	885		
65	64	1017/8	1017/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32	1/32	1	886		
65	64	509/4	509/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32	1/32	1	887		
65	64	1019/8	1019/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	888		
65	64	255/2	255/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32	1/32	1	889		
65	64	1021/8	1021/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32	1/32	1	890		
65	64	511/4	511/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	891		
65	64	1023/8	1023/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	892		
65	64	128	128	0.125	1/4	1/4	Chord	2/4	2	1	1/32	1/32	1	893		
65	64	1025/8	1025/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32	1/32	1	894		
65	64	513/4	513/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32	1/32	1	895		
65	64	1027/8	1027/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32	1/32	1	896		
65	64	257/2	257/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	897		
65	64	1029/8	1029/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	898		
65	64	515/4	515/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	899		
65	64	1031/8	1031/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	900		
66	65	129	129	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	901		articStaccatoAbove
66	65	261/2	261/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	902		articStaccatoAbove
66	65	129	129	0.125	0	0	Chord	2/4	2	1	1/32	1/32	1	903		
66	65	1033/8	1033/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32	1/32	1	904		
66	65	517/4	517/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32	1/32	1	905		
66	65	1035/8	1035/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	906		
66	65	259/2	259/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32	1/32	1	907		
66	65	1037/8	1037/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32	1/32	1	908		
66	65	519/4	519/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	909		
66	65	1039/8	1039/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	910		
66	65	130	130	0.125	1/4	1/4	Chord	2/4	2	1	1/32	1/32	1	911		
66	65	1041/8	1041/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32	1/32	1	912		
66	65	521/4	521/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32	1/32	1	913		
66	65	1043/8	1043/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32	1/32	1	914		
66	65	261/2	261/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	915		
66	65	1045/8	1045/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	916		
66	65	523/4	523/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	917		
66	65	1047/8	1047/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	918		
67	66	131	131	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	919		articStaccatoBelow
67	66	265/2	265/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	920		articStaccatoAbove
67	66	131	131	0.125	0	0	Chord	2/4	2	1	1/32	1/32	1	921		
67	66	1049/8	1049/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32	1/32	1	922		
67	66	525/4	525/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32	1/32	1	923		
67	66	1051/8	1051/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	924		
67	66	263/2	263/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32	1/32	1	925		
67	66	1053/8	1053/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32	1/32	1	926		
67	66	527/4	527/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	927		
67	66	1055/8	1055/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	928		
67	66	132	132	0.125	1/4	1/4	Chord	2/4	2	1	1/32	1/32	1	929		
67	66	1057/8	1057/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32	1/32	1	930		
67	66	529/4	529/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32	1/32	1	931		
67	66	1059/8	1059/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32	1/32	1	932		
67	66	265/2	265/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	933		
67	66	1061/8	1061/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	934		
67	66	531/4	531/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	935		
67	66	1063/8	1063/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	936		
68	67	133	133	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	937		articStaccatoAbove
68	67	269/2	269/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	938		articStaccatoAbove
68	67	133	133	0.125	0	0	Chord	2/4	2	1	1/32	1/32	1	939		
68	67	1065/8	1065/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32	1/32	1	940		
68	67	533/4	533/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32	1/32	1	941		
68	67	1067/8	1067/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	942		
68	67	267/2	267/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32	1/32	1	943		
68	67	1069/8	1069/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32	1/32	1	944		
68	67	535/4	535/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	945		
68	67	1071/8	1071/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	946		
68	67	134	134	0.125	1/4	1/4	Chord	2/4	2	1	1/32	1/32	1	947		
68	67	1073/8	1073/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32	1/32	1	948		
68	67	537/4	537/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32	1/32	1	949		
68	67	1075/8	1075/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32	1/32	1	950		
68	67	269/2	269/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	951		
68	67	1077/8	1077/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	952		
68	67	539/4	539/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	953		
68	67	1079/8	1079/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	954		
69	68	135	135	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	955		
69	68	1081/8	1081/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	956		
69	68	541/4	541/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	957		
69	68	1083/8	1083/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	958		
69	68	271/2	271/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	959		
69	68	1085/8	1085/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	960		
69	68	543/4	543/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	961		
69	68	1087/8	1087/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	962		
69	68	136	136	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	963		
69	68	1089/8	1089/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	964		
69	68	545/4	545/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	965		
69	68	1091/8	1091/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	966		
69	68	273/2	273/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	967		
69	68	1093/8	1093/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	968		
69	68	547/4	547/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	969		
69	68	1095/8	1095/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	970		
69	68	135	135	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	971		
69	68	271/2	271/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	972		
69	68	136	136	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	973		
69	68	273/2	273/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	974		
70	69	137	137	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	975		
70	69	1097/8	1097/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	976		
70	69	549/4	549/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	977		
70	69	1099/8	1099/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	978		
70	69	275/2	275/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	979		
70	69	1101/8	1101/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	980		
70	69	551/4	551/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	981		
70	69	1103/8	1103/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	982		
70	69	138	138	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	983		
70	69	1105/8	1105/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	984		
70	69	553/4	553/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	985		
70	69	1107/8	1107/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	986		
70	69	277/2	277/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	987		
70	69	1109/8	1109/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	988		
70	69	555/4	555/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	989		
70	69	1111/8	1111/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	990		
70	69	137	137	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	991		
70	69	275/2	275/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	992		
70	69	138	138	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	993		
70	69	277/2	277/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	994		
71	70	1113/8	1113/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	995		
71	70	557/4	557/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	996		
71	70	1115/8	1115/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	997		
71	70	1117/8	1117/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	998		
71	70	559/4	559/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	999		
71	70	1119/8	1119/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	1000		
71	70	1121/8	1121/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	1001		
71	70	561/4	561/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	1002		
71	70	1123/8	1123/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	1003		
71	70	1125/8	1125/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	1004		
71	70	563/4	563/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	1005		
71	70	1127/8	1127/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	1006		
71	70	139	139	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1007		
71	70	279/2	279/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1008		
71	70	140	140	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1009		
71	70	281/2	281/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1010		
72	71	1129/8	1129/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	1011		
72	71	565/4	565/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	1012		
72	71	1131/8	1131/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	1013		
72	71	283/2	283/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	1014		
72	71	1133/8	1133/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	1015		
72	71	567/4	567/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	1016		
72	71	1135/8	1135/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	1017		
72	71	1137/8	1137/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	1018		
72	71	569/4	569/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	1019		
72	71	1139/8	1139/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	1020		
72	71	1141/8	1141/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	1021		
72	71	571/4	571/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	1022		
72	71	1143/8	1143/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	1023		
72	71	141	141	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1024		
72	71	142	142	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1025		
72	71	285/2	285/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1026		
73	72	143	143	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1027		
73	72	289/2	289/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1028		articStaccatoBelow
73	72	143	143	0.125	0	0	Chord	2/4	2	1	1/32	1/32	1	1029		
