mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	decrescendo_hairpin	crescendo_line	diminuendo_line	HairPin:3_decresc.	crescendo_hairpin	TextLine	Trill:trill
70	69	275/2	275/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	772		articStaccatoAbove													
70	69	138	138	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	773		articStaccatoAbove													
70	69	273/2	273/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	774															
70	69	547/4	547/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	775															
70	69	137	137	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	776															
70	69	549/4	549/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	777															
70	69	275/2	275/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	778															
70	69	551/4	551/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	779															
70	69	138	138	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	780															
70	69	553/4	553/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	781															
71	70	277/2	277/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	782		articStaccatoAbove													
71	70	139	139	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	783		articStaccatoAbove													
71	70	279/2	279/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	784		articStaccatoAbove													
71	70	140	140	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	785		articStaccatoAbove													
71	70	277/2	277/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	786															
71	70	555/4	555/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	787															
71	70	139	139	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	788															
71	70	557/4	557/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	789															
71	70	279/2	279/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	790															
71	70	559/4	559/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	791															
71	70	140	140	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	792															
71	70	561/4	561/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	793															
72	71	281/2	281/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	794		articStaccatoAbove													
72	71	141	141	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	795		articStaccatoAbove													
72	71	283/2	283/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	796		articStaccatoAbove													
72	71	142	142	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	797		articStaccatoAbove													
72	71	281/2	281/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	798															
72	71	563/4	563/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	799															
72	71	141	141	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	800															
72	71	565/4	565/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	801															
72	71	283/2	283/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	802															
72	71	567/4	567/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	803															
72	71	142	142	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	804															
72	71	569/4	569/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	805															
73	72	285/2	285/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	806		articStaccatoAbove													
73	72	143	143	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	807		articStaccatoAbove													
73	72	287/2	287/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	808		articStaccatoAbove													
73	72	144	144	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	809		articStaccatoAbove													
73	72	285/2	285/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	810															
73	72	571/4	571/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	811															
73	72	143	143	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	812															
73	72	573/4	573/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	813															
73	72	287/2	287/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	814															
73	72	575/4	575/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	815															
73	72	144	144	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	816															
73	72	577/4	577/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	817															
74	73	289/2	289/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	818		articStaccatoAbove													
74	73	145	145	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	819		articStaccatoAbove													
74	73	291/2	291/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	820		articStaccatoAbove													
74	73	146	146	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	821		articStaccatoAbove													
74	73	289/2	289/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	822															
74	73	579/4	579/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	823															
74	73	145	145	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	824															
74	73	581/4	581/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	825															
74	73	291/2	291/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	826															
74	73	583/4	583/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	827															
74	73	146	146	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	828															
74	73	585/4	585/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	829															
75	74	293/2	293/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	830		articStaccatoAbove													
75	74	147	147	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	831		articStaccatoAbove													
75	74	295/2	295/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	832		articStaccatoAbove													
75	74	148	148	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	833		articStaccatoAbove													
75	74	293/2	293/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	834															
75	74	587/4	587/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	835															
75	74	147	147	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	836															
75	74	589/4	589/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	837															
75	74	295/2	295/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	838															
75	74	591/4	591/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	839															
75	74	148	148	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	840															
75	74	593/4	593/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	841															
76	75	297/2	297/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	842		articStaccatoAbove													
76	75	149	149	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	843		articStaccatoAbove													
76	75	299/2	299/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	844		articStaccatoAbove													
76	75	150	150	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	845		articStaccatoAbove													
76	75	297/2	297/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	846															
76	75	595/4	595/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	847															
76	75	149	149	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	848															
76	75	597/4	597/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	849															
76	75	299/2	299/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	850															
76	75	599/4	599/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	851															
76	75	150	150	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	852															
76	75	601/4	601/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	853															
77	76	301/2	301/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	854		articStaccatoAbove													
77	76	151	151	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	855		articStaccatoAbove													
77	76	303/2	303/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	856		articStaccatoAbove													
77	76	152	152	0.0	3/8	3/8	Dynamic	2/4	1	1	0				sf														
77	76	152	152	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	857		articStaccatoAbove													
77	76	301/2	301/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	858															
77	76	603/4	603/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	859															
77	76	151	151	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	860															
77	76	605/4	605/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	861															
77	76	303/2	303/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	862															
77	76	607/4	607/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	863															
77	76	152	152	0.0	3/8	3/8	Spanner	2/4	2	1	0											31							
77	76	152	152	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	864								31							
77	76	609/4	609/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	865								31							
78	77	305/2	305/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	866		articStaccatoAbove													
78	77	153	153	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	867		articStaccatoAbove													
78	77	307/2	307/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	868		articStaccatoAbove													
78	77	154	154	0.0	3/8	3/8	Dynamic	2/4	1	1	0				sf														
78	77	154	154	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	869		articStaccatoAbove													
78	77	305/2	305/2	0.0	0	0	Spanner	2/4	2	1	0																		
78	77	305/2	305/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	870															
78	77	611/4	611/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	871															
78	77	153	153	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	872															
78	77	613/4	613/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	873															
78	77	307/2	307/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	874															
78	77	615/4	615/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	875															
78	77	154	154	0.0	3/8	3/8	Spanner	2/4	2	1	0											32							
78	77	154	154	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	876								32							
78	77	617/4	617/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	877								32							
79	78	309/2	309/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	878		articStaccatoBelow													
79	78	155	155	0.0	1/8	1/8	Dynamic	2/4	1	1	0				sf														
79	78	155	155	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	879		articStaccatoBelow													
79	78	311/2	311/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	880		articStaccatoBelow													
79	78	156	156	0.0	3/8	3/8	Dynamic	2/4	1	1	0				sf														
79	78	156	156	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	881		articStaccatoBelow													
79	78	309/2	309/2	0.0	0	0	Spanner	2/4	2	1	0																		
79	78	309/2	309/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	882															
79	78	619/4	619/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	883															
79	78	155	155	0.0	1/8	1/8	Spanner	2/4	2	1	0											33							
79	78	155	155	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	884								33							
79	78	621/4	621/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	885								33							
79	78	311/2	311/2	0.0	1/4	1/4	Spanner	2/4	2	1	0																		
79	78	311/2	311/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	886															
79	78	623/4	623/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	887															
79	78	156	156	0.0	3/8	3/8	Spanner	2/4	2	1	0											34							
79	78	156	156	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	888								34							
79	78	625/4	625/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	889								34							
80	79	313/2	313/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	890		articStaccatoBelow													
80	79	157	157	0.0	1/8	1/8	Dynamic	2/4	1	1	0				sf														
80	79	157	157	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	891		articStaccatoBelow													
80	79	315/2	315/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	892		articStaccatoBelow													
80	79	158	158	0.0	3/8	3/8	Dynamic	2/4	1	1	0				sf														
80	79	158	158	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	893		articStaccatoBelow													
80	79	313/2	313/2	0.0	0	0	Spanner	2/4	2	1	0																		
80	79	313/2	313/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	894															
80	79	627/4	627/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	895															
80	79	157	157	0.0	1/8	1/8	Spanner	2/4	2	1	0											35							
80	79	157	157	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	896								35							
80	79	629/4	629/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	897								35							
80	79	315/2	315/2	0.0	1/4	1/4	Spanner	2/4	2	1	0																		
80	79	315/2	315/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	898															
80	79	631/4	631/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	899															
80	79	158	158	0.0	3/8	3/8	Spanner	2/4	2	1	0											36							
80	79	158	158	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	900								36							
80	79	633/4	633/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	901								36							
81	80	317/2	317/2	0.0	0	0	Dynamic	2/4	1	1	0				sf														
81	80	317/2	317/2	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	902															
81	80	317/2	317/2	0.0	0	0	Spanner	2/4	2	1	0																		
81	80	317/2	317/2	0.0	0	0	Spanner	2/4	2	1	0											37							
81	80	159	159	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	903		articStaccatoBelow						37							
81	80	319/2	319/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	904		articStaccatoBelow						37							
81	80	160	160	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	905		articStaccatoBelow						37							
82	81	321/2	321/2	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	906		ornamentTrill													
82	81	321/2	321/2	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	907															
82	81	643/4	643/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	908															
82	81	161	161	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24	1/16	2/3	909															
82	81	967/6	967/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24	1/16	2/3	910															
82	81	484/3	484/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24	1/16	2/3	911															
82	81	323/2	323/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24	1/16	2/3	912															
82	81	485/3	485/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24	1/16	2/3	913															
82	81	971/6	971/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24	1/16	2/3	914															
82	81	162	162	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24	1/16	2/3	915															
82	81	973/6	973/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24	1/16	2/3	916															
82	81	487/3	487/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24	1/16	2/3	917															
82	81	321/2	321/2	0.0	0	0	Spanner	2/4	2	1	0																		
82	81	321/2	321/2	0.0	0	0	Spanner	2/4	2	1	0											38							
82	81	321/2	321/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	918		articStaccatoBelow						38							
82	81	161	161	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	919		articStaccatoBelow						38							
82	81	323/2	323/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	920		articStaccatoBelow						38							
82	81	162	162	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	921		articStaccatoBelow						38							
83	82	325/2	325/2	0.0	0	0	Dynamic	2/4	1	1	0				p														
83	82	325/2	325/2	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	922							32								
83	82	327/2	327/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	923															
83	82	325/2	325/2	0.0	0	0	Dynamic	2/4	2	1	0				p														
83	82	325/2	325/2	0.0	0	0	Spanner	2/4	2	1	0																		
83	82	651/4	651/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	924															
83	82	163	163	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	925															
83	82	653/4	653/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	926															
83	82	327/2	327/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	927															
83	82	655/4	655/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	928															
83	82	164	164	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	929															
83	82	657/4	657/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	930															
84	83	329/2	329/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	931															
84	83	165	165	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	932		ornamentTrill													
84	83	331/2	331/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	933															
84	83	165	165	0.1	1/8	1/8	Chord	2/4	1	2	1/40	1/16	2/5	934															
84	83	1651/10	1651/10	0.1	3/20	3/20	Chord	2/4	1	2	1/40	1/16	2/5	935															
84	83	826/5	826/5	0.1	7/40	7/40	Chord	2/4	1	2	1/40	1/16	2/5	936															
84	83	1653/10	1653/10	0.1	1/5	1/5	Chord	2/4	1	2	1/40	1/16	2/5	937															
84	83	827/5	827/5	0.1	9/40	9/40	Chord	2/4	1	2	1/40	1/16	2/5	938															
84	83	329/2	329/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	939															
84	83	659/4	659/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	940															
84	83	165	165	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	941															
84	83	661/4	661/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	942															
84	83	331/2	331/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	943															
84	83	663/4	663/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	944															
84	83	166	166	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	945															
84	83	665/4	665/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	946															
85	84	333/2	333/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	947							33								
85	84	667/4	667/4	0.0	1/16	1/16	Spanner	2/4	1	1	0										33			5					
85	84	667/4	667/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	948							33			5					
85	84	167	167	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	949							33			5					
85	84	669/4	669/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	950							33			5					
85	84	335/2	335/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	951							33			5					
85	84	671/4	671/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	952							33			5					
85	84	168	168	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	953							33			5					
85	84	673/4	673/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	954							33			5					
85	84	333/2	333/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	955							34								
85	84	667/4	667/4	0.0	1/16	1/16	Spanner	2/4	2	1	0										34			6					
85	84	667/4	667/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	956							34			6					
85	84	167	167	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	957							34			6					
85	84	669/4	669/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	958							34			6					
85	84	335/2	335/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	959							34			6					
85	84	671/4	671/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	960							34			6					
85	84	168	168	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	961							34			6					
85	84	673/4	673/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	962							34			6					
86	85	337/2	337/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	963							33			5					
86	85	675/4	675/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	964							33			5					
86	85	169	169	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	965							33			5					
86	85	677/4	677/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	966							33			5					
86	85	339/2	339/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	967		articStaccatoAbove								5					
86	85	170	170	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	968		articStaccatoBelow								5					
86	85	337/2	337/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	969							34			6					
86	85	675/4	675/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	970							34			6					
86	85	169	169	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	971							34			6					
86	85	677/4	677/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	972							34			6					
86	85	339/2	339/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	973							34			6					
86	85	679/4	679/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	974							34			6					
86	85	170	170	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	975							34			6					
86	85	681/4	681/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	976										6					
87	86	341/2	341/2	0.0	0	0	Dynamic	2/4	1	1	0				f														
87	86	341/2	341/2	0.0	0	0	Spanner	2/4	1	1	0																		
87	86	341/2	341/2	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	977															
87	86	343/2	343/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	978															
87	86	341/2	341/2	0.0	0	0	Dynamic	2/4	2	1	0				f														
87	86	341/2	341/2	0.0	0	0	Spanner	2/4	2	1	0																		
87	86	341/2	341/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	979															
87	86	683/4	683/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	980															
87	86	171	171	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	981															
87	86	685/4	685/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	982															
87	86	343/2	343/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	983															
87	86	687/4	687/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	984															
87	86	172	172	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	985															
87	86	689/4	689/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	986															
88	87	345/2	345/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	987															
88	87	173	173	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	988		ornamentTrill													
88	87	347/2	347/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	989															
88	87	173	173	0.1	1/8	1/8	Chord	2/4	1	2	1/40	1/16	2/5	990															
88	87	1731/10	1731/10	0.1	3/20	3/20	Chord	2/4	1	2	1/40	1/16	2/5	991															
88	87	866/5	866/5	0.1	7/40	7/40	Chord	2/4	1	2	1/40	1/16	2/5	992															
88	87	1733/10	1733/10	0.1	1/5	1/5	Chord	2/4	1	2	1/40	1/16	2/5	993															
88	87	867/5	867/5	0.1	9/40	9/40	Chord	2/4	1	2	1/40	1/16	2/5	994															
88	87	345/2	345/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	995															
88	87	691/4	691/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	996															
88	87	173	173	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	997															
88	87	693/4	693/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	998															
88	87	347/2	347/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	999															
88	87	695/4	695/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1000															
88	87	174	174	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1001															
88	87	697/4	697/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1002															
89	88	349/2	349/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1003							35								
89	88	699/4	699/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1004							35								
89	88	175	175	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1005							35								
89	88	701/4	701/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1006							35								
89	88	351/2	351/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1007							35								
89	88	703/4	703/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1008							35								
89	88	176	176	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1009							35								
89	88	705/4	705/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1010							35								
89	88	349/2	349/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1011							36								
89	88	699/4	699/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1012							36								
89	88	175	175	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1013							36								
89	88	701/4	701/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1014							36								
89	88	351/2	351/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1015							36								
89	88	703/4	703/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1016							36								
89	88	176	176	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1017							36								
89	88	705/4	705/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1018							36								
90	89	353/2	353/2	0.0	0	0	Dynamic	2/4	1	1	0				sf						35								
90	89	353/2	353/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1019							35								
