mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	tempo	qpm	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
96	93	1449/4	1481/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1383										
96	93	725/2	741/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1384										
96	93	1451/4	1483/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1385										
96	93	363	371	0.25		3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1386										
96	93	1453/4	1485/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1387										
96	93	727/2	743/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1388										
96	93	1455/4	1487/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1389										
96	93	360	368	2.0		0	0	Chord	4/4	2	1	1/2	1/2	1	1390										
96	93	362	370	2.0		1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1391										
97	94	364	372	0.25		0	0	Chord	4/4	1	1	1/16	1/16	1	1392										
97	94	1457/4	1489/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1393										
97	94	729/2	745/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1394										
97	94	1459/4	1491/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1395										
97	94	365	373	0.25		1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1396										
97	94	1461/4	1493/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1397										
97	94	731/2	747/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1398										
97	94	1463/4	1495/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1399										
97	94	366	374	0.25		1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1400										
97	94	1465/4	1497/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1401										
97	94	733/2	749/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1402										
97	94	1467/4	1499/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1403										
97	94	367	375	0.25		3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1404										
97	94	1469/4	1501/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1405										
97	94	735/2	751/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1406										
97	94	1471/4	1503/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1407										
97	94	364	372	1.0		0	0	Chord	4/4	2	1	1/4	1/4	1	1408										
97	94	366	374	2.0		1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1409										
98	95	368	376	0.25		0	0	Chord	4/4	1	1	1/16	1/16	1	1410										
98	95	1473/4	1505/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1411										
98	95	737/2	753/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1412										
98	95	1475/4	1507/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1413										
98	95	369	377	0.25		1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1414										
98	95	1477/4	1509/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1415										
98	95	739/2	755/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1416										
98	95	1479/4	1511/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1417										
98	95	371	379	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1418										
98	95	368	376	1.0		0	0	Chord	4/4	2	1	1/4	1/4	1	1419										
98	95	370	378	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1420										
98	95	1481/4	1513/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1421										
98	95	741/2	757/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1422										
98	95	1483/4	1515/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1423										
98	95	371	379	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1424										
98	95	1485/4	1517/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1425										
98	95	743/2	759/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1426										
98	95	1487/4	1519/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1427										
99	96	373	381	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1428										
99	96	375	383	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1429										
99	96	372	380	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1430										
99	96	1489/4	1521/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1431										
99	96	745/2	761/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1432										
99	96	1491/4	1523/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1433										
99	96	373	381	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1434										
99	96	1493/4	1525/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1435										
99	96	747/2	763/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1436										
99	96	1495/4	1527/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1437										
99	96	374	382	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1438										
99	96	1497/4	1529/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1439										
99	96	749/2	765/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1440										
99	96	1499/4	1531/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1441										
99	96	375	383	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1442										
99	96	1501/4	1533/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1443										
99	96	751/2	767/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1444										
99	96	1503/4	1535/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1445										
100	97	377	385	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1446										
100	97	379	387	0.75		3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	1447							108			
100	97	1519/4	1551/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1448										
100	97	376	384	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1449										
100	97	1505/4	1537/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1450										
100	97	753/2	769/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1451										
100	97	1507/4	1539/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1452										
100	97	377	385	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1453										
100	97	1509/4	1541/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1454										
100	97	755/2	771/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1455										
100	97	1511/4	1543/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1456										
100	97	378	386	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1457										
100	97	1513/4	1545/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1458										
100	97	757/2	773/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1459										
100	97	1515/4	1547/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1460										
100	97	379	387	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1461										
100	97	1517/4	1549/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1462										
100	97	759/2	775/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1463										
100	97	1519/4	1551/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1464										
101	98	381	389	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1465										
101	98	383	391	0.75		3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	1466							109			
101	98	1535/4	1567/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1467										
101	98	380	388	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1468										
101	98	1521/4	1553/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1469										
101	98	761/2	777/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1470										
101	98	1523/4	1555/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1471										
101	98	381	389	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1472										
101	98	1525/4	1557/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1473										
101	98	763/2	779/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1474										
101	98	1527/4	1559/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1475										
101	98	382	390	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1476										
101	98	1529/4	1561/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1477										
101	98	765/2	781/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1478										
101	98	1531/4	1563/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1479										
101	98	383	391	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1480										
101	98	1533/4	1565/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1481										
101	98	767/2	783/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1482										
101	98	1535/4	1567/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1483										
102	99	384	392	0.0		0	0	Spanner	4/4	1	1	0													9
102	99	384	392	1.0		0	0	Chord	4/4	1	1	1/4	1/4	1	1484							110			9
102	99	385	393	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1485							110			9
102	99	386	394	1.0		1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1486							110			9
102	99	387	395	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1487										9
102	99	384	392	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1488										
102	99	1537/4	1569/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1489										
102	99	769/2	785/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1490										
102	99	1539/4	1571/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1491										
102	99	385	393	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1492										
102	99	1541/4	1573/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1493										
102	99	771/2	787/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1494										
102	99	1543/4	1575/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1495										
102	99	386	394	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1496										
102	99	1545/4	1577/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1497										
102	99	773/2	789/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1498										
102	99	1547/4	1579/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1499										
102	99	387	395	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1500										
102	99	1549/4	1581/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1501										
102	99	775/2	791/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1502										
102	99	1551/4	1583/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1503										
103	100	388	396	1.0		0	0	Chord	4/4	1	1	1/4	1/4	1	1504							111			9
103	100	389	397	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1505							111			9
103	100	390	398	1.0		1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1506							111			9
103	100	391	399	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1507							111			9
103	100	388	396	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1508										
103	100	1553/4	1585/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1509										
103	100	777/2	793/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1510										
103	100	1555/4	1587/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1511										
103	100	389	397	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1512										
103	100	1557/4	1589/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1513										
103	100	779/2	795/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1514										
103	100	1559/4	1591/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1515										
103	100	390	398	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1516										
103	100	1561/4	1593/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1517										
103	100	781/2	797/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1518										
103	100	1563/4	1595/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1519										
103	100	391	399	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1520										
103	100	1565/4	1597/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1521										
103	100	783/2	799/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1522										
103	100	1567/4	1599/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1523										
104	101	392	400	1.0		0	0	Chord	4/4	1	1	1/4	1/4	1	1524							111			9
104	101	393	401	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1525							111			9
104	101	394	402	0.0		1/2	1/2	Spanner	4/4	1	1	0										111			
104	101	394	402	0.0		1/2	1/2	Spanner	4/4	1	1	0										111		4	
104	101	394	402	1.0		1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1526							111		4	
104	101	395	403	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1527									4	
104	101	392	400	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1528										
104	101	1569/4	1601/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1529										
104	101	785/2	801/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1530										
104	101	1571/4	1603/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1531										
104	101	393	401	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1532										
104	101	1573/4	1605/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1533										
104	101	787/2	803/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1534										
104	101	1575/4	1607/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1535										
104	101	394	402	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1536										
104	101	1577/4	1609/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1537										
104	101	789/2	805/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1538										
104	101	1579/4	1611/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1539										
104	101	395	403	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1540										
104	101	1581/4	1613/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1541										
104	101	791/2	807/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1542										
104	101	1583/4	1615/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1543										
105	102	396	404	0.0		0	0	Dynamic	4/4	1	1	0					p								
105	102	396	404	0.0		0	0	Spanner	4/4	1	1	0													
105	102	397	405	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1544										
105	102	399	407	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1545										
105	102	396	404	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1546										
105	102	1585/4	1617/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1547										
105	102	793/2	809/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1548										
105	102	1587/4	1619/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1549										
105	102	397	405	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1550										
105	102	1589/4	1621/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1551										
105	102	795/2	811/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1552										
105	102	1591/4	1623/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1553										
105	102	398	406	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1554										
105	102	1593/4	1625/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1555										
105	102	797/2	813/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1556										
105	102	1595/4	1627/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1557										
105	102	399	407	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1558										
105	102	1597/4	1629/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1559										
105	102	799/2	815/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1560										
105	102	1599/4	1631/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1561										
106	103	401	409	0.0		1/4	1/4	Dynamic	4/4	1	1	0					p								
106	103	401	409	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1562										
106	103	403	411	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1563										
106	103	400	408	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1564										
106	103	1601/4	1633/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1565										
106	103	801/2	817/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1566										
106	103	1603/4	1635/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1567										
106	103	401	409	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1568										
106	103	1605/4	1637/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1569										
106	103	803/2	819/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1570										
106	103	1607/4	1639/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1571										
106	103	402	410	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1572										
106	103	1609/4	1641/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1573										
106	103	805/2	821/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1574										
106	103	1611/4	1643/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1575										
106	103	403	411	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1576										
106	103	1613/4	1645/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1577										
106	103	807/2	823/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1578										
106	103	1615/4	1647/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1579										
107	104	405	413	1.0		1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1580			articStaccatoAbove							
107	104	406	414	1.0		1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1581			articStaccatoAbove							
107	104	407	415	1.0		3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1582			articStaccatoAbove							
107	104	404	412	0.25		0	0	Chord	4/4	2	1	1/16	1/16	1	1583										
107	104	1617/4	1649/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1584										
107	104	809/2	825/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1585										
107	104	1619/4	1651/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1586										
107	104	405	413	0.25		1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1587										
107	104	1621/4	1653/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1588										
107	104	811/2	827/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1589										
107	104	1623/4	1655/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1590										
107	104	406	414	0.25		1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1591										
107	104	1625/4	1657/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1592										
107	104	813/2	829/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1593										
107	104	1627/4	1659/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1594										
107	104	407	415	0.25		3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1595										
107	104	1629/4	1661/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1596										
107	104	815/2	831/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1597										
107	104	1631/4	1663/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1598										
108	105		416	1.0	1	0	0	Chord	4/4	1	1	1/4	1/4	1	1599			articStaccatoAbove							
108	105		419	0.75	1	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	1600							112			
108	105		1679/4	0.25	1	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1601										
108	105		416	1.0	1	0	0	Chord	4/4	2	1	1/4	1/4	1	1602										
108	105		417	0.25	1	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1603										
108	105		1669/4	0.25	1	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1604										
108	105		835/2	0.25	1	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1605										
108	105		1671/4	0.25	1	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1606										
108	105		418	0.25	1	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1607										
108	105		1673/4	0.25	1	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1608										
108	105		837/2	0.25	1	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1609										
108	105		1675/4	0.25	1	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1610										
108	105		419	0.25	1	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1611										
108	105		1677/4	0.25	1	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1612										
108	105		839/2	0.25	1	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1613										
108	105		1679/4	0.25	1	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1614										
109	105	408	420	1.0	2	0	0	Chord	4/4	1	1	1/4	1/4	1	1615			articStaccatoAbove							
109	105	408	420	1.0	2	0	0	Chord	4/4	2	1	1/4	1/4	1	1616										
