mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill
95	94	563/2	563/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	953			articStaccatoAbove		
95	94	282	282	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	954			articStaccatoAbove		
95	94	559/2	559/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	955			articStaccatoAbove		
95	94	280	280	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	956			articStaccatoAbove		
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	957			articStaccatoAbove		
95	94	281	281	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	958			articStaccatoAbove		
95	94	563/2	563/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	959			articStaccatoAbove		
95	94	282	282	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	960			articStaccatoAbove		
96	95	283	283	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	961			articStaccatoAbove		
96	95	567/2	567/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	962			articStaccatoAbove		
96	95	284	284	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	963			articStaccatoAbove		
96	95	569/2	569/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	964			articStaccatoAbove		
96	95	285	285	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	965			articStaccatoAbove		
96	95	565/2	565/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	966					
96	95	283	283	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	967			articStaccatoAbove		
96	95	567/2	567/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	968			articStaccatoAbove		
96	95	284	284	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	969			articStaccatoAbove		
96	95	569/2	569/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	970			articStaccatoAbove		
96	95	285	285	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	971			articStaccatoAbove		
97	96	286	286	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	972				55	
97	96	573/2	573/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	973					
97	96	575/2	575/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	974				56	
97	96	288	288	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	975					
97	96	571/2	571/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	976			articStaccatoAbove		
97	96	573/2	573/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	977			articStaccatoAbove		
97	96	287	287	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	978			articStaccatoAbove		
97	96	288	288	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	979			articStaccatoAbove		
98	97	289	289	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	980				57	
98	97	579/2	579/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	981					
98	97	581/2	581/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	982				58	
98	97	291	291	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	983					
98	97	577/2	577/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	984			articStaccatoBelow		
98	97	579/2	579/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	985			articStaccatoAbove		
98	97	290	290	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	986			articStaccatoBelow		
98	97	291	291	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	987			articStaccatoAbove		
99	98	292	292	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	988				59	
99	98	585/2	585/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	989					
99	98	587/2	587/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	990				60	
99	98	294	294	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	991					
99	98	583/2	583/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	992			articStaccatoBelow		
99	98	585/2	585/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	993			articStaccatoAbove		
99	98	293	293	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	994			articStaccatoBelow		
99	98	294	294	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	995			articStaccatoBelow		
100	99	295	295	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	996				61	
100	99	591/2	591/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	997					
100	99	593/2	593/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	998				62	
100	99	297	297	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	999					
100	99	589/2	589/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1000			articStaccatoBelow		
100	99	591/2	591/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1001			articStaccatoBelow		
100	99	296	296	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1002			articStaccatoBelow		
100	99	297	297	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1003			articStaccatoBelow		
101	100	298	298	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1004				63	
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1005					
101	100	599/2	599/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1006				64	
101	100	300	300	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1007					
101	100	595/2	595/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1008					
101	100	299	299	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1009					
102	101	601/2	601/2	0.0	0	0	Dynamic	6/8	2	1	0						pp			
102	101	301	301	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1010				65	
102	101	603/2	603/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1011					
102	101	605/2	605/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1012				66	
102	101	303	303	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1013					
102	101	601/2	601/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1014					
102	101	302	302	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1015					
103	102	304	304	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1016				67	
103	102	609/2	609/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1017					
103	102	611/2	611/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1018				68	
103	102	306	306	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1019					
103	102	607/2	607/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1020					
103	102	305	305	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1021					
104	103	613/2	613/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1022	dolce			69	
104	103	308	308	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1023				69	
104	103	613/2	613/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1024					
105	104	619/2	619/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1025				69	
105	104	311	311	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1026					
105	104	619/2	619/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1027					
106	105	625/2	625/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1028				70	
106	105	314	314	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1029				70	
106	105	625/2	625/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1030					
107	106	631/2	631/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1031				70	
107	106	317	317	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1032					
107	106	631/2	631/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1033					
107	106	317	317	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1034					
107	106	318	318	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1035					
107	106	1273/4	1273/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1036					
108	107	637/2	637/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1037				71	
108	107	320	320	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1038				71	
108	107	637/2	637/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1039					
108	107	320	320	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1040					
109	108	643/2	643/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1041				71	
109	108	323	323	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1042					
109	108	643/2	643/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1043					
109	108	323	323	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1044					
109	108	643/2	643/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1045					
109	108	323	323	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1046					
110	109	649/2	649/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1047				72	
110	109	326	326	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1048					
110	109	649/2	649/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1049					
110	109	326	326	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1050					
110	109	649/2	649/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1051					
110	109	326	326	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1052					
111	110	655/2	655/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1053					
111	110	655/2	655/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1054					
111	110	328	328	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1055					
111	110	657/2	657/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1056					
111	110	329	329	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1057					
111	110	659/2	659/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1058					
111	110	330	330	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1059					
112	111	331	331	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1060				73	
112	111	663/2	663/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1061					
112	111	665/2	665/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1062				74	
112	111	333	333	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1063					
112	111	661/2	661/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1064				75	
112	111	332	332	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1065				75	
113	112	334	334	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1066				76	
113	112	669/2	669/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1067					
113	112	671/2	671/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1068				77	
113	112	336	336	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1069					
113	112	667/2	667/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1070				75	
113	112	335	335	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1071					
114	113	337	337	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1072				78	
114	113	675/2	675/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1073					
114	113	677/2	677/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1074				79	
114	113	339	339	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1075					
114	113	673/2	673/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1076				80	
114	113	338	338	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1077				80	
115	114	340	340	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1078				81	
115	114	681/2	681/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1079					
115	114	683/2	683/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1080				82	
115	114	342	342	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1081					
115	114	679/2	679/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1082				80	
115	114	341	341	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1083					
116	115	343	343	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1084				83	
116	115	687/2	687/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1085					
116	115	689/2	689/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1086				84	
116	115	345	345	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1087					
116	115	685/2	685/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1088				85	
116	115	344	344	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1089				85	
117	116	346	346	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1090				86	
117	116	693/2	693/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1091					
117	116	695/2	695/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1092				87	
117	116	348	348	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1093					
117	116	691/2	691/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1094				85	
117	116	347	347	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1095					
118	117	349	349	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1096				88	
118	117	699/2	699/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1097					
118	117	701/2	701/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1098				89	
118	117	351	351	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1099					
118	117	697/2	697/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1100					
118	117	350	350	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1101					
119	118	703/2	703/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1102					
119	118	703/2	703/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1103					
119	118	352	352	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1104					
119	118	705/2	705/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1105					
119	118	353	353	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1106					
119	118	707/2	707/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1107					
119	118	354	354	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1108					
120	119	356	356	0.0	3/8	3/8	Dynamic	6/8	1	1	0						sf			
120	119	356	356	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1109				90	
120	119	357	357	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1110					
120	119	711/2	711/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0						sf			
120	119	711/2	711/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1111				91	
120	119	356	356	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1112				91	
120	119	357	357	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1113					
120	119	709/2	709/2	0.0	0	0	Dynamic	6/8	2	2	0						sf			
120	119	709/2	709/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1114					
121	120	715/2	715/2	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	1115					
121	120	715/2	715/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1116			articStaccatoBelow		
121	120	358	358	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1117			articStaccatoBelow		
121	120	717/2	717/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1118			articStaccatoBelow		
121	120	359	359	0.0	3/8	3/8	Chord	6/8	1	1	0	acciaccatura	1/8	1	1119					
121	120	359	359	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1120			articStaccatoBelow		
121	120	719/2	719/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1121			articStaccatoBelow		
121	120	360	360	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1122			articStaccatoBelow		
121	120	715/2	715/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1123					
121	120	359	359	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1124					
121	120	715/2	715/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1125					
122	121	721/2	721/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1126					
122	121	362	362	0.0	3/8	3/8	Dynamic	6/8	1	1	0						sf			
122	121	362	362	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1127				92	
122	121	363	363	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1128					
122	121	721/2	721/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1129					
122	121	723/2	723/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1130				93	
122	121	362	362	0.0	3/8	3/8	Dynamic	6/8	2	1	0						sf		93	
122	121	362	362	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1131				93	
122	121	363	363	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1132					
122	121	721/2	721/2	0.0	0	0	Dynamic	6/8	2	2	0						sf			
122	121	721/2	721/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1133					
123	122	727/2	727/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1134			articStaccatoAbove		
123	122	364	364	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1135			articStaccatoAbove		
123	122	729/2	729/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1136			articStaccatoAbove		
123	122	365	365	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1137			articStaccatoAbove		
123	122	731/2	731/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1138			articStaccatoAbove		
123	122	366	366	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1139			articStaccatoAbove		
123	122	727/2	727/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1140					
123	122	365	365	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1141					
123	122	727/2	727/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1142					
124	123	733/2	733/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1143					
124	123	368	368	0.0	3/8	3/8	Dynamic	6/8	1	1	0						sf			
124	123	368	368	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1144				94	
124	123	369	369	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1145					
124	123	733/2	733/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1146					
124	123	735/2	735/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0						sf			
124	123	735/2	735/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1147				95	
124	123	368	368	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1148				95	
124	123	369	369	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1149					
124	123	733/2	733/2	0.0	0	0	Dynamic	6/8	2	2	0						sf			
124	123	733/2	733/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1150					
125	124	739/2	739/2	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	1151					
125	124	739/2	739/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1152			articStaccatoBelow		
125	124	370	370	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1153			articStaccatoBelow		
125	124	741/2	741/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1154			articStaccatoBelow		
125	124	371	371	0.0	3/8	3/8	Chord	6/8	1	1	0	acciaccatura	1/8	1	1155					
125	124	371	371	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1156			articStaccatoBelow		
125	124	743/2	743/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1157			articStaccatoBelow		
125	124	372	372	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1158			articStaccatoBelow		
125	124	739/2	739/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1159					
125	124	371	371	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1160					
125	124	739/2	739/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1161					
126	125	745/2	745/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1162					
126	125	374	374	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1163				96	
126	125	375	375	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1164					
126	125	745/2	745/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1165					
126	125	747/2	747/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1166				97	
126	125	374	374	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1167				97	
126	125	375	375	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1168					
126	125	745/2	745/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1169					
127	126	751/2	751/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1170			articStaccatoAbove		
127	126	376	376	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1171			articStaccatoAbove		
127	126	753/2	753/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1172			articStaccatoAbove		
127	126	377	377	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1173			articStaccatoAbove		
127	126	755/2	755/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1174			articStaccatoAbove		
127	126	378	378	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1175			articStaccatoAbove		
127	126	751/2	751/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1176					
127	126	377	377	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1177					
127	126	751/2	751/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1178					
128	127	757/2	757/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1179	p			98	
128	127	380	380	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1180				98	
128	127	379	379	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1181				99	
128	127	759/2	759/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1182					
128	127	761/2	761/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1183				100	
128	127	381	381	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1184					
129	128	763/2	763/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1185				98	
129	128	383	383	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1186					
129	128	382	382	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1187				101	
129	128	765/2	765/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1188					
129	128	767/2	767/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1189				102	
129	128	384	384	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1190					
130	129	769/2	769/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1191				103	
130	129	386	386	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1192				103	
130	129	385	385	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1193				104	
130	129	771/2	771/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1194					
130	129	773/2	773/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1195				105	
130	129	387	387	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1196					
131	130	775/2	775/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1197				103	
131	130	389	389	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1198					
131	130	388	388	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1199				106	
131	130	777/2	777/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1200					
131	130	779/2	779/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1201				107	
131	130	390	390	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1202					
132	131	781/2	781/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1203				108	
132	131	392	392	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1204				108	
132	131	391	391	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1205				109	
132	131	783/2	783/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1206					
132	131	785/2	785/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1207				110	
132	131	393	393	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1208					
133	132	787/2	787/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1209				108	
133	132	395	395	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1210					
133	132	394	394	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1211				111	
133	132	789/2	789/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1212					
133	132	791/2	791/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1213				112	
133	132	396	396	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1214					
134	133	793/2	793/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1215				113	
134	133	398	398	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1216					
134	133	793/2	793/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1217					
134	133	398	398	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1218					
134	133	397	397	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1219				114	
