mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur
329	323	1289/2	652	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	2398				118
329	323	645	1305/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	2399				118
329	323	1291/2	653	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2400				118
329	323	646	1307/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2401				118
329	323	1289/2	652	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	2402				
330	324	1293/2	654	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2403				117
330	324	1293/2	654	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	2404				118
330	324	647	1309/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	2405				118
330	324	1295/2	655	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2406				118
330	324	648	1311/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2407				
330	324	1293/2	654	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	2408				
331	325	1297/2	656	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2409				117
331	325	1297/2	656	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2410				119
331	325	649	1313/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2411				119
331	325	1299/2	657	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2412				119
331	325	650	1315/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2413				119
331	325	1297/2	656	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2414				
332	326	1301/2	658	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2415				117
332	326	1301/2	658	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2416				119
332	326	651	1317/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2417				119
332	326	1303/2	659	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2418				119
332	326	652	1319/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2419				
332	326	1301/2	658	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2420				
333	327	1305/2	660	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2421				117
333	327	1305/2	660	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	2422				120
333	327	653	1321/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	2423				120
333	327	1307/2	661	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2424				120
333	327	654	1323/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2425				120
333	327	1305/2	660	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	2426				
334	328	1309/2	662	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2427				117
334	328	1309/2	662	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	2428				120
334	328	655	1325/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	2429				120
334	328	1311/2	663	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2430				120
334	328	656	1327/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2431				
334	328	1309/2	662	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	2432				
334	328	1311/2	663	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2433				
334	328	1309/2	662	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2434				
335	329	1313/2	664	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2435				117
335	329	1313/2	664	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2436				121
335	329	657	1329/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2437				121
335	329	1315/2	665	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2438				121
335	329	658	1331/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2439				121
335	329	1313/2	664	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2440				
336	330	1317/2	666	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	2441				117
336	330	1317/2	666	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2442				121
336	330	659	1333/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2443				121
336	330	1319/2	667	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2444				121
336	330	660	1335/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2445				
336	330	1317/2	666	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2446				
337	331	1321/2	668	0.0		0	0	Dynamic	2/4	1	1	0						pp		
337	331	1321/2	668	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2447				
337	331	1321/2	668	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2448				
337	331	661	1337/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2449			articStaccatoBelow	
337	331	1323/2	669	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2450			articStaccatoBelow	
337	331	662	1339/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2451			articStaccatoBelow	
338	332	1325/2	670	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2452				
338	332	1327/2	671	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2453				
338	332	1325/2	670	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2454			articStaccatoBelow	
338	332	663	1341/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2455			articStaccatoBelow	
338	332	1327/2	671	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2456			articStaccatoBelow	
338	332	664	1343/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2457			articStaccatoBelow	
339	333	1329/2	672	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2458				
339	333	1329/2	672	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	2459				
