mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin	crescendo_line	diminuendo_line
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	506								
30	30	89	89	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	507								
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	508								
31	31	90	90	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	509								
31	31	91	91	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	510								
31	31	183/2	183/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	511				76				
31	31	369/4	369/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	512				76				
31	31	739/8	739/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	513								
31	31	185/2	185/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	514			articStaccatoAbove	77				
31	31	371/4	371/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	515			articStaccatoAbove					
31	31	90	90	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	516								
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	517								
31	31	91	91	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	518								
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	519								
31	31	92	92	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	520								
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	521								
31	31	90	90	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	522								
31	31	91	91	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	523								
31	31	183/2	183/2	0.75	3/8	3/8	Chord	6/8	2	1	3/16		1/8	3/2	524				78				
31	31	369/4	369/4	0.125	9/16	9/16	Chord	6/8	2	1	1/32		1/32	1	525				78				
31	31	739/8	739/8	0.125	19/32	19/32	Chord	6/8	2	1	1/32		1/32	1	526								
31	31	185/2	185/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	527			articStaccatoAbove					
31	31	371/4	371/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	528			articStaccatoAbove					
31	31	90	90	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	529								
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	530								
31	31	91	91	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	531								
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	532								
31	31	92	92	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	533								
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	534								
32	32	93	93	0.0	0	0	Dynamic	6/8	1	1	0						rf						
32	32	93	93	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	535				79				
32	32	187/2	187/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4		1/4	1	536								
32	32	191/2	191/2	0.375	5/8	5/8	Chord	6/8	1	1	3/32		1/16	3/2	537				80				
32	32	767/8	767/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	538								
32	32	93	93	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	539								
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	540								
32	32	94	94	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	541								
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	542								
32	32	95	95	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	543								
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	544								
32	32	93	93	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	545								
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	546								
32	32	94	94	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	547								
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	548								
32	32	95	95	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	549								
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	550								
33	33	96	96	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	551				81				
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	552				81				
33	33	97	97	0.375	1/4	1/4	Chord	6/8	1	1	3/32		1/16	3/2	553				81				
33	33	779/8	779/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	554								
33	33	195/2	195/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	555				82				
33	33	197/2	197/2	0.125	5/8	5/8	Chord	6/8	1	1	1/32		1/32	1	556				82				
33	33	789/8	789/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	557				82				
33	33	395/4	395/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	558								
33	33	96	96	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	559								
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	560								
33	33	97	97	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	561								
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	562								
33	33	98	98	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	563								
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	564								
33	33	96	96	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	565				83				
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	566				83				
33	33	97	97	0.375	1/4	1/4	Chord	6/8	2	1	3/32		1/16	3/2	567				83				
33	33	779/8	779/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32		1/32	1	568								
33	33	195/2	195/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	569				84				
33	33	197/2	197/2	0.125	5/8	5/8	Chord	6/8	2	1	1/32		1/32	1	570				84				
33	33	789/8	789/8	0.125	21/32	21/32	Chord	6/8	2	1	1/32		1/32	1	571				84				
33	33	395/4	395/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	572								
33	33	96	96	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	573								
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	574								
33	33	97	97	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	575								
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	576								
33	33	98	98	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	577								
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	578								
34	34	99	99	0.0	0	0	Spanner	6/8	1	1	0											5	
34	34	99	99	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	579				85			5	
34	34	199/2	199/2	0.0	1/8	1/8	Spanner	6/8	1	1	0								85				
34	34	199/2	199/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4		1/4	1	580				85				
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	581				85				
34	34	101	101	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	582				85				
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	583								
34	34	99	99	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	584	<							
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	585								
34	34	100	100	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	586								
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	587								
34	34	101	101	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	588								
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	589								
34	34	99	99	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	590				86				
34	34	199/2	199/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4		1/4	1	591				86				
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	592				86				
34	34	101	101	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	593				86				
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	594								
34	34	99	99	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	595								
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	596								
34	34	100	100	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	597								
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	598								
34	34	101	101	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	599								
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	600								
35	35	102	102	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	601				87				
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	602				87				
35	35	103	103	0.375	1/4	1/4	Chord	6/8	1	1	3/32		1/16	3/2	603				87				
35	35	827/8	827/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	604								
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	605				88				
35	35	104	104	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	606				88				
35	35	209/2	209/2	0.375	5/8	5/8	Chord	6/8	1	1	3/32		1/16	3/2	607				88				
35	35	839/8	839/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	608								
35	35	102	102	0.0	0	0	Dynamic	6/8	1	2	0						ff						
35	35	102	102	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	609	ff							
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	610								
35	35	103	103	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	611								
35	35	207/2	207/2	0.0	3/8	3/8	Dynamic	6/8	1	2	0						ff						
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	612	ff							
35	35	104	104	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	613								
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	614								
35	35	102	102	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	615				89				
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	616				89				
35	35	103	103	0.375	1/4	1/4	Chord	6/8	2	1	3/32		1/16	3/2	617				89				
35	35	827/8	827/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32		1/32	1	618								
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	619				90				
35	35	104	104	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	620				90				
35	35	209/2	209/2	0.375	5/8	5/8	Chord	6/8	2	1	3/32		1/16	3/2	621				90				
35	35	839/8	839/8	0.125	23/32	23/32	Chord	6/8	2	1	1/32		1/32	1	622								
35	35	102	102	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	623								
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	624								
35	35	103	103	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	625								
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	626								
35	35	104	104	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	627								
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	628								
36	36	105	105	0.0	0	0	Dynamic	6/8	1	1	0						f						
36	36	105	105	0.125	0	0	Chord	6/8	1	1	1/32		1/32	1	629								
36	36	841/8	841/8	0.0	1/32	1/32	Dynamic	6/8	1	1	0						p						
36	36	841/8	841/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	630				91				
36	36	421/4	421/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	631				91				
36	36	843/8	843/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	632								
36	36	845/8	845/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	633				92				
36	36	423/4	423/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	634				92				
36	36	847/8	847/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	635								
36	36	849/8	849/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	636				93				
36	36	425/4	425/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	637				93				
36	36	851/8	851/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	638								
36	36	853/8	853/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	639				94				
36	36	427/4	427/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	640				94				
36	36	855/8	855/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	641								
36	36	857/8	857/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	642				95				
36	36	429/4	429/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	643				95				
36	36	859/8	859/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	644								
36	36	861/8	861/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	645				96				
36	36	431/4	431/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	646				96				
36	36	863/8	863/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	647								
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	648								
36	36	106	106	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	649								
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	650								
36	36	107	107	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	651								
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	652								
36	36	105	105	0.0	0	0	Dynamic	6/8	2	2	0						fp						
36	36	105	105	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	653								
36	36	105	105	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	654								
36	36	105	105	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	655								
36	36	105	105	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	656								
37	37	108	108	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	657				97				
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	658				97				
37	37	109	109	0.375	1/4	1/4	Chord	6/8	1	1	3/32		1/16	3/2	659				97				
37	37	875/8	875/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	660								
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	661				98				
37	37	110	110	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	662				98				
37	37	221/2	221/2	0.375	5/8	5/8	Chord	6/8	1	1	3/32		1/16	3/2	663				98				
37	37	887/8	887/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	664								
37	37	108	108	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	665	ff							
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	666								
37	37	109	109	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	667								
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	668								
37	37	110	110	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	669								
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	670								
37	37	108	108	0.0	0	0	Dynamic	6/8	2	1	0						ff						
37	37	108	108	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	671				99				
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	672				99				
37	37	109	109	0.375	1/4	1/4	Chord	6/8	2	1	3/32		1/16	3/2	673				99				
37	37	875/8	875/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32		1/32	1	674								
37	37	219/2	219/2	0.0	3/8	3/8	Dynamic	6/8	2	1	0						ff						
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	675				100				
37	37	110	110	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	676				100				
37	37	221/2	221/2	0.375	5/8	5/8	Chord	6/8	2	1	3/32		1/16	3/2	677				100				
37	37	887/8	887/8	0.125	23/32	23/32	Chord	6/8	2	1	1/32		1/32	1	678								
37	37	108	108	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	679								
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	680								
37	37	109	109	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	681								
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	682								
37	37	110	110	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	683								
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	684								
38	38	111	111	0.0	0	0	Dynamic	6/8	1	1	0						f						
38	38	111	111	0.125	0	0	Chord	6/8	1	1	1/32		1/32	1	685								
38	38	889/8	889/8	0.0	1/32	1/32	Dynamic	6/8	1	1	0						p						
38	38	889/8	889/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	686				101				
38	38	445/4	445/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	687				101				
38	38	891/8	891/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	688								
38	38	893/8	893/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	689				102				
38	38	447/4	447/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	690				102				
38	38	895/8	895/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	691								
38	38	897/8	897/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	692				103				
38	38	449/4	449/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	693				103				
38	38	899/8	899/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	694								
38	38	901/8	901/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	695				104				
38	38	451/4	451/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	696				104				
38	38	903/8	903/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	697								
38	38	905/8	905/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	698				105				
38	38	453/4	453/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	699				105				
38	38	907/8	907/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	700								
38	38	909/8	909/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	701				106				
38	38	455/4	455/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	702				106				
38	38	911/8	911/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	703								
38	38	223/2	223/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	704								
38	38	112	112	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	705								
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	706								
38	38	113	113	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	707								
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	708								
38	38	111	111	0.0	0	0	Dynamic	6/8	2	2	0						fp						
38	38	111	111	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	709								
38	38	111	111	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	710								
38	38	111	111	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	711								
38	38	111	111	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	712								
39	39	913/8	913/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	713				107				
39	39	457/4	457/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	714				107				
39	39	915/8	915/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	715								
39	39	917/8	917/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	716				108				
39	39	459/4	459/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	717				108				
39	39	919/8	919/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	718								
39	39	921/8	921/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	719				109				
39	39	461/4	461/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	720				109				
39	39	923/8	923/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	721								
39	39	925/8	925/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	722				110				
39	39	463/4	463/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	723				110				
39	39	927/8	927/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	724								
39	39	929/8	929/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	725				111				
39	39	465/4	465/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	726				111				
39	39	931/8	931/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	727								
39	39	933/8	933/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	728				112				
39	39	467/4	467/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	729				112				
39	39	935/8	935/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	730								
39	39	229/2	229/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	731								
39	39	115	115	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	732								
39	39	231/2	231/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	733								
39	39	116	116	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	734								
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	735								
39	39	114	114	0.0	0	0	Dynamic	6/8	2	2	0						fp						
39	39	114	114	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	736								
39	39	114	114	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	737								
39	39	114	114	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	738								
39	39	114	114	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	739								
40	40	937/8	937/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	740				113				
40	40	469/4	469/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	741				113				
40	40	939/8	939/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	742								
40	40	941/8	941/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	743				114				
40	40	471/4	471/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	744				114				
40	40	943/8	943/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	745								
40	40	945/8	945/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	746				115				
40	40	473/4	473/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	747				115				
40	40	947/8	947/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	748								
40	40	949/8	949/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	749				116				
40	40	475/4	475/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	750				116				
40	40	951/8	951/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	751								
40	40	953/8	953/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	752				117				
40	40	477/4	477/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	753				117				
40	40	955/8	955/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	754								
40	40	957/8	957/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	755				118				
40	40	479/4	479/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	756				118				
40	40	959/8	959/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	757								
40	40	235/2	235/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	758								
40	40	118	118	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	759								
40	40	237/2	237/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	760								
40	40	119	119	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	761								
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	762								
40	40	117	117	0.0	0	0	Dynamic	6/8	2	2	0						fp						
40	40	117	117	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	763								
40	40	117	117	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	764								
40	40	117	117	0.0	0	0	Chord	6/8	2	2	0	grace32	1/32	1	765								
40	40	117	117	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	766								
41	41	961/8	961/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	767				119				
41	41	481/4	481/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	768				119				
41	41	963/8	963/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	769								
41	41	965/8	965/8	0.125	5/32	5/32	Chord	6/8	2	1	1/32		1/32	1	770				120				
41	41	483/4	483/4	0.125	3/16	3/16	Chord	6/8	2	1	1/32		1/32	1	771				120				
41	41	967/8	967/8	0.125	7/32	7/32	Chord	6/8	2	1	1/32		1/32	1	772								
41	41	969/8	969/8	0.125	9/32	9/32	Chord	6/8	2	1	1/32		1/32	1	773				121				
41	41	485/4	485/4	0.125	5/16	5/16	Chord	6/8	2	1	1/32		1/32	1	774				121				
41	41	971/8	971/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32		1/32	1	775								
41	41	973/8	973/8	0.125	13/32	13/32	Chord	6/8	2	1	1/32		1/32	1	776				122				
41	41	487/4	487/4	0.125	7/16	7/16	Chord	6/8	2	1	1/32		1/32	1	777				122				
41	41	975/8	975/8	0.125	15/32	15/32	Chord	6/8	2	1	1/32		1/32	1	778								
42	42	997/8	997/8	0.0	13/32	13/32	Dynamic	6/8	1	1	0						pp						
42	42	997/8	997/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	779				123				
