mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	crescendo_line
267	266	2121/4	2121/4	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	2261												
268	267	2129/4	2129/4	1.5	0	0	Chord	2/4	1	1	3/8	1/4	3/2	2262												
268	267	2135/4	2135/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2263												
268	267	2129/4	2129/4	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2264												
268	267	2131/4	2131/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2265												
268	267	2133/4	2133/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2266												
268	267	2135/4	2135/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2267												
268	267	2129/4	2129/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2268												
268	267	2131/4	2131/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2269												
268	267	2133/4	2133/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2270												
268	267	2135/4	2135/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2271												
268	267	2129/4	2129/4	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	2272												
269	268	2137/4	2137/4	0.0	0	0	Spanner	2/4	1	1	0														0	
269	268	2137/4	2137/4	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	2273											0	
269	268	2143/4	2143/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2274											0	
269	268	2139/4	2139/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2275											0	
269	268	2141/4	2141/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2276											0	
269	268	2143/4	2143/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2277	[										0	
269	268	2139/4	2139/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2278												
269	268	2141/4	2141/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2279												
269	268	2143/4	2143/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2280												
269	268	2137/4	2137/4	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	2281												
270	269	2145/4	2145/4	0.0	0	0	Spanner	2/4	1	1	0															
270	269	2145/4	2145/4	0.0	0	0	Spanner	2/4	1	1	0													0		
270	269	2145/4	2145/4	1.5	0	0	Chord	2/4	1	1	3/8	1/4	3/2	2282										0		
270	269	2151/4	2151/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2283										0		
270	269	2145/4	2145/4	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2284	>									0		
270	269	2147/4	2147/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2285										0		
270	269	2149/4	2149/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2286										0		
270	269	2151/4	2151/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2287	]									0		
270	269	2145/4	2145/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2288												
270	269	2147/4	2147/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2289												
270	269	2149/4	2149/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2290												
270	269	2151/4	2151/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2291												
270	269	2145/4	2145/4	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	2292												
271	270	2153/4	2153/4	0.0	0	0	Spanner	2/4	1	1	0															
271	270	2153/4	2153/4	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	2293												
271	270	2159/4	2159/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2294												
271	270	2155/4	2155/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2295												
271	270	2157/4	2157/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2296												
271	270	2159/4	2159/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2297												
271	270	2155/4	2155/4	0.0	1/8	1/8	Dynamic	2/4	2	1	0					pp										
271	270	2155/4	2155/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2298												
271	270	2157/4	2157/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2299												
271	270	2159/4	2159/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2300												
271	270	2153/4	2153/4	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	2301												
272	271	2161/4	2161/4	1.5	0	0	Chord	2/4	1	1	3/8	1/4	3/2	2302												
272	271	2167/4	2167/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2303												
272	271	2161/4	2161/4	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2304												
272	271	2163/4	2163/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2305												
272	271	2165/4	2165/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2306												
272	271	2167/4	2167/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2307												
272	271	2161/4	2161/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2308												
272	271	2163/4	2163/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2309												
272	271	2165/4	2165/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2310												
272	271	2167/4	2167/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2311												
272	271	2161/4	2161/4	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	2312												
273	272	2169/4	2169/4	0.0	0	0	Spanner	2/4	1	1	0															7
273	272	2169/4	2169/4	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2313												7
273	272	2171/4	2171/4	0.0	1/8	1/8	Spanner	2/4	1	1	0															
273	272	2171/4	2171/4	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2314												
273	272	2173/4	2173/4	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2315												
273	272	2175/4	2175/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2316												
273	272	2169/4	2169/4	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2317												
273	272	2171/4	2171/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2318	<											
273	272	2173/4	2173/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2319												
273	272	2175/4	2175/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2320												
273	272	2169/4	2169/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2321												
273	272	2171/4	2171/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2322												
273	272	2173/4	2173/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2323												
273	272	2175/4	2175/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2324												
273	272	2169/4	2169/4	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	2325												
273	272	2173/4	2173/4	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	2326												
274	273	2177/4	2177/4	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2327												
274	273	2179/4	2179/4	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2328												
274	273	2181/4	2181/4	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2329												
274	273	2183/4	2183/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2330												
274	273	2177/4	2177/4	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2331												
274	273	2179/4	2179/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2332												
274	273	2181/4	2181/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2333												
274	273	2183/4	2183/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2334												
274	273	2177/4	2177/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2335												
274	273	2179/4	2179/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2336												
274	273	2181/4	2181/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2337												
274	273	2183/4	2183/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2338												
274	273	2177/4	2177/4	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	2339												
274	273	2181/4	2181/4	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	2340												
275	274	2185/4	2185/4	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2341												
275	274	2187/4	2187/4	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2342												
275	274	2189/4	2189/4	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2343												
275	274	2191/4	2191/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2344												
275	274	2185/4	2185/4	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2345												
275	274	2187/4	2187/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2346												
275	274	2189/4	2189/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2347												
275	274	2191/4	2191/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2348												
275	274	2185/4	2185/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2349												
275	274	2187/4	2187/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2350												
275	274	2189/4	2189/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2351												
275	274	2191/4	2191/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2352												
275	274	2185/4	2185/4	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	2353												
275	274	2189/4	2189/4	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	2354												
276	275	2193/4	2193/4	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2355												
276	275	2195/4	2195/4	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2356												
276	275	2197/4	2197/4	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2357												
276	275	2199/4	2199/4	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2358												
276	275	2193/4	2193/4	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2359												
276	275	2195/4	2195/4	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2360												
276	275	2197/4	2197/4	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2361												
276	275	2199/4	2199/4	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2362												
276	275	2193/4	2193/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2363												
276	275	2195/4	2195/4	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2364												
276	275	2197/4	2197/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2365												
276	275	2199/4	2199/4	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2366												
276	275	2193/4	2193/4	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	2367												
276	275	2197/4	2197/4	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	2368												
277	276	2201/4	2201/4	0.0	0	0	Dynamic	2/4	1	1	0					p										
277	276	2201/4	2201/4	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	2369	p											
277	276	552	552	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2370												
277	276	2201/4	2201/4	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	2371												
278	277	2209/4	2209/4	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	2372												
278	277	554	554	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2373												
278	277	2209/4	2209/4	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	2374												
279	278	2217/4	2217/4	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	2375												
279	278	2217/4	2217/4	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	2376												
280	279	2225/4	2225/4	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2377												
280	279	2229/4	2229/4	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2378												
280	279	558	558	0.0	7/16	7/16	Dynamic	2/4	1	1	0					ff										
280	279	558	558	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2379	ff											
280	279	2225/4	2225/4	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2380												
280	279	2229/4	2229/4	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2381												
281	280	2233/4	2233/4	1.5	0	0	Chord	2/4	1	1	3/8	1/4	3/2	2382	ff											
281	280	2239/4	2239/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2383												
281	280	560	560	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2384												
281	280	2233/4	2233/4	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	2385												
282	281	2241/4	2241/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2386												
282	281	1121/2	1121/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2387												
282	281	2243/4	2243/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2388												
282	281	561	561	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2389												
282	281	2245/4	2245/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2390												
282	281	1123/2	1123/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2391												
282	281	2247/4	2247/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2392												
282	281	562	562	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2393												
283	282	2249/4	2249/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2394												
283	282	1125/2	1125/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2395												
283	282	2251/4	2251/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2396												
283	282	563	563	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2397												
283	282	2253/4	2253/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2398												
283	282	1127/2	1127/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2399												
283	282	2255/4	2255/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2400												
283	282	564	564	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2401												
283	282	2249/4	2249/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2402												
283	282	1125/2	1125/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2403												
283	282	2251/4	2251/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2404												
283	282	563	563	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2405												
283	282	2253/4	2253/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2406												
283	282	1127/2	1127/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2407												
283	282	2255/4	2255/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2408												
283	282	564	564	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2409												
284	283	2257/4	2257/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2410												
284	283	1129/2	1129/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2411												
284	283	2259/4	2259/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2412												
284	283	565	565	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2413												
284	283	2261/4	2261/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2414												
284	283	1131/2	1131/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2415												
284	283	2263/4	2263/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2416												
284	283	566	566	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2417												
284	283	2257/4	2257/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2418												
284	283	1129/2	1129/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2419												
284	283	2259/4	2259/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2420												
284	283	565	565	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2421												
284	283	2261/4	2261/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2422												
284	283	1131/2	1131/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2423												
284	283	2263/4	2263/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2424												
284	283	566	566	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2425												
285	284	2265/4	2265/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2426												
285	284	1133/2	1133/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2427												
285	284	2267/4	2267/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2428												
285	284	567	567	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2429												
285	284	2269/4	2269/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2430												
285	284	1135/2	1135/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2431												
285	284	2271/4	2271/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2432												
285	284	568	568	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2433												
285	284	2265/4	2265/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2434												
285	284	1133/2	1133/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2435												
285	284	2267/4	2267/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2436												
285	284	567	567	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2437												
285	284	2269/4	2269/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2438												
285	284	1135/2	1135/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2439												
285	284	2271/4	2271/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2440												
285	284	568	568	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2441												
286	285	2273/4	2273/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2442												
286	285	1137/2	1137/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2443												
286	285	2275/4	2275/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2444												
286	285	569	569	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2445												
286	285	2277/4	2277/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2446												
286	285	1139/2	1139/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2447												
286	285	2279/4	2279/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2448												
286	285	570	570	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2449												
286	285	2273/4	2273/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2450												
286	285	1137/2	1137/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2451												
286	285	2275/4	2275/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2452												
286	285	569	569	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2453												
286	285	2277/4	2277/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2454												
286	285	1139/2	1139/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2455												
286	285	2279/4	2279/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2456												
286	285	570	570	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2457												
287	286	2281/4	2281/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2458												
287	286	1141/2	1141/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2459												
287	286	2283/4	2283/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2460												
287	286	571	571	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2461												
287	286	2285/4	2285/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2462												
287	286	1143/2	1143/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2463												
287	286	2287/4	2287/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2464												
287	286	572	572	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2465												
287	286	2281/4	2281/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2466												
287	286	1141/2	1141/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2467												
287	286	2283/4	2283/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2468												
287	286	571	571	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2469												
287	286	2285/4	2285/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2470												
287	286	1143/2	1143/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2471												
287	286	2287/4	2287/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2472												
287	286	572	572	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2473												
288	287	2289/4	2289/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2474												
288	287	1145/2	1145/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2475												
288	287	2291/4	2291/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2476												
288	287	573	573	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2477												
288	287	2293/4	2293/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2478												
288	287	1147/2	1147/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2479												
288	287	2295/4	2295/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2480												
288	287	574	574	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2481												
288	287	2289/4	2289/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2482												
288	287	1145/2	1145/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2483												
288	287	2291/4	2291/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2484												
288	287	573	573	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2485												
288	287	2293/4	2293/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2486												
288	287	1147/2	1147/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2487												
288	287	2295/4	2295/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2488												
288	287	574	574	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2489												
289	288	2297/4	2297/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2490												
289	288	1149/2	1149/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2491												
289	288	2299/4	2299/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2492												
289	288	575	575	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2493												
289	288	2301/4	2301/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2494												
289	288	1151/2	1151/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2495												
289	288	2303/4	2303/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2496												
289	288	576	576	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2497												
289	288	2297/4	2297/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2498												
289	288	1149/2	1149/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2499												
289	288	2299/4	2299/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2500												
289	288	575	575	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2501												
289	288	2301/4	2301/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2502												
289	288	1151/2	1151/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2503												
289	288	2303/4	2303/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2504												
289	288	576	576	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2505												
290	289	2305/4	2305/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2506			articStaccatoBelow									
290	289	1153/2	1153/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2507									80			
290	289	2307/4	2307/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2508									80			
290	289	577	577	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2509									80			
290	289	2309/4	2309/4	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2510			articStaccatoAbove									
290	289	1155/2	1155/2	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2511									81			
290	289	2311/4	2311/4	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2512									81			
290	289	578	578	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2513									81			
290	289	2305/4	2305/4	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	2514			articStaccatoAbove									
290	289	1153/2	1153/2	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	2515									82			
290	289	2307/4	2307/4	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	2516									82			
290	289	577	577	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	2517									82			
290	289	2309/4	2309/4	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	2518			articStaccatoBelow									
290	289	1155/2	1155/2	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	2519									83			
290	289	2311/4	2311/4	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	2520									83			
290	289	578	578	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	2521									83			
291	290	2313/4	2313/4	0.0	0	0	Dynamic	2/4	1	1	0					sf										
291	290	2313/4	2313/4	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2522			articStaccatoAbove									
291	290	1157/2	1157/2	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2523									84			
291	290	2315/4	2315/4	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2524									84			
291	290	579	579	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2525									84			
