mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
179	179	1071/2	1071/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1636		
179	179	536	536	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1637		
179	179	1073/2	1073/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1638		
180	180	537	537	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1639		
180	180	537	537	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1640		
180	180	1075/2	1075/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1641		
180	180	538	538	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1642		
180	180	1077/2	1077/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1643		
180	180	539	539	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1644		
180	180	1079/2	1079/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1645		
181	181	540	540	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1646	p	
181	181	1083/2	1083/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1647		
181	181	1085/2	1085/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1648		
181	181	540	540	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1649		
181	181	1081/2	1081/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1650		
181	181	541	541	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1651		
181	181	1083/2	1083/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1652		
181	181	542	542	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1653		
181	181	1085/2	1085/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1654		
181	181	540	540	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1655		
181	181	1083/2	1083/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1656		
182	182	543	543	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1657		
182	182	544	544	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1658		
182	182	1089/2	1089/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1659		
182	182	1091/2	1091/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1660		
182	182	543	543	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1661		
182	182	1087/2	1087/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1662		
182	182	544	544	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1663		
182	182	1089/2	1089/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1664		
182	182	545	545	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1665		
182	182	1091/2	1091/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1666		
182	182	543	543	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1667		
182	182	1089/2	1089/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1668		
183	183	546	546	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1669		
183	183	1095/2	1095/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1670		
183	183	1097/2	1097/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1671		
183	183	546	546	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1672		
183	183	1093/2	1093/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1673		
183	183	547	547	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1674		
183	183	1095/2	1095/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1675		
183	183	548	548	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1676		
183	183	1097/2	1097/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1677		
183	183	546	546	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1678		
183	183	1095/2	1095/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1679		
184	184	549	549	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1680		
184	184	550	550	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1681		
184	184	1101/2	1101/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1682		
184	184	1103/2	1103/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1683		
184	184	549	549	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1684		
184	184	1099/2	1099/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1685		
184	184	550	550	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1686		
184	184	1101/2	1101/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1687		
184	184	551	551	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1688		
184	184	1103/2	1103/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1689		
184	184	549	549	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1690		
184	184	1101/2	1101/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1691		
185	185	552	552	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1692	p	
185	185	552	552	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1693		
186	186	555	555	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1694		
186	186	555	555	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1695		
187	187	558	558	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1696	pp	
187	187	558	558	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1697		
188	188	561	561	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1698		
188	188	561	561	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1699		
189	189	564	564	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1700	ff	
189	189	564	564	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1701		
189	189	1129/2	1129/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1702		
189	189	565	565	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1703		
189	189	1131/2	1131/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1704		
189	189	566	566	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1705		
189	189	1133/2	1133/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1706		
190	190	567	567	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1707		
190	190	567	567	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1708		
190	190	1135/2	1135/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1709		
190	190	568	568	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1710		
190	190	1137/2	1137/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1711		
190	190	569	569	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1712		
190	190	1139/2	1139/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1713		
191	191	570	570	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1714	ff	
191	191	570	570	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1715		
191	191	1141/2	1141/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1716		
191	191	571	571	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1717		
191	191	1143/2	1143/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1718		
191	191	572	572	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1719		
191	191	1145/2	1145/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1720		
192	192	573	573	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1721		
192	192	1151/2	1151/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1722	p	
192	192	573	573	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1723		
192	192	1147/2	1147/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1724		
192	192	574	574	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1725		
192	192	1149/2	1149/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1726		
192	192	575	575	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1727		
192	192	1151/2	1151/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1728		
193	193	576	576	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1729		
193	193	1153/2	1153/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1730		
193	193	577	577	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1731		
193	193	1155/2	1155/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1732		
193	193	578	578	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1733		
193	193	1157/2	1157/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1734		
193	193	576	576	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1735		
193	193	576	576	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1736		
193	193	1155/2	1155/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1737		
194	194	579	579	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1738		
194	194	1159/2	1159/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1739		
194	194	580	580	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1740		
194	194	1161/2	1161/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1741		
194	194	581	581	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1742		
194	194	1163/2	1163/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1743		
194	194	579	579	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1744		
195	195	582	582	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1745		
195	195	1165/2	1165/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1746		
195	195	583	583	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1747		
195	195	1167/2	1167/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1748		
195	195	584	584	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1749		
195	195	1169/2	1169/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1750		
195	195	582	582	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1751		
195	195	582	582	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1752		
195	195	1167/2	1167/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1753		
196	196	585	585	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1754		
196	196	1171/2	1171/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1755		
196	196	586	586	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1756		
196	196	1173/2	1173/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1757		
196	196	587	587	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1758		
196	196	1175/2	1175/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1759	<	
196	196	585	585	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1760		
197	197	588	588	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1761		
197	197	1177/2	1177/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1762		
197	197	589	589	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1763		
197	197	1179/2	1179/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1764		
197	197	590	590	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1765		
197	197	1181/2	1181/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1766		
197	197	588	588	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1767		
197	197	588	588	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1768		
197	197	1179/2	1179/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1769		
198	198	591	591	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1770		
198	198	1183/2	1183/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1771		
198	198	592	592	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1772		
198	198	1185/2	1185/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1773	>	
198	198	593	593	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1774		
198	198	1187/2	1187/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1775		
198	198	591	591	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1776		
198	198	1185/2	1185/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1777		
198	198	591	591	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	1778		
198	198	1185/2	1185/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1779		
199	199	594	594	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1780		
199	199	1189/2	1189/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1781		
199	199	595	595	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1782		
199	199	1191/2	1191/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1783		
199	199	596	596	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1784		
199	199	1193/2	1193/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1785		
199	199	594	594	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1786		
200	200	597	597	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1787		
200	200	1195/2	1195/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1788		
200	200	598	598	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1789		
200	200	1197/2	1197/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1790		
200	200	599	599	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1791		
200	200	1199/2	1199/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1792		
200	200	597	597	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1793		
200	200	1197/2	1197/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1794		
201	201	600	600	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1795		
201	201	1203/2	1203/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1796		
201	201	600	600	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1797		
201	201	1201/2	1201/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1798		
201	201	601	601	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1799		
201	201	1203/2	1203/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1800		
201	201	602	602	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1801		
201	201	1205/2	1205/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1802		
202	202	603	603	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1803		
202	202	1209/2	1209/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1804	<	
202	202	603	603	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1805		
202	202	1207/2	1207/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1806		
202	202	604	604	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1807		
202	202	1209/2	1209/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1808		
202	202	605	605	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1809		
202	202	1211/2	1211/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1810		
203	203	606	606	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1811		
203	203	1215/2	1215/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1812		
203	203	606	606	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1813		
203	203	1213/2	1213/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1814		
203	203	607	607	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1815		
203	203	1215/2	1215/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1816		
203	203	608	608	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1817		
203	203	1217/2	1217/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1818		
204	204	609	609	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1819		
204	204	1221/2	1221/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1820		
204	204	609	609	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1821		
204	204	1219/2	1219/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1822		
204	204	610	610	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1823		
204	204	1221/2	1221/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1824		
204	204	611	611	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1825		
204	204	1223/2	1223/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1826		
205	205	612	612	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1827	f	
205	205	1225/2	1225/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1828		
205	205	613	613	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1829		
205	205	1227/2	1227/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1830		
205	205	614	614	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1831		
205	205	1229/2	1229/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1832		
205	205	612	612	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1833		
205	205	1227/2	1227/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1834		
206	206	615	615	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1835		
206	206	1231/2	1231/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1836		
206	206	616	616	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1837		
206	206	1233/2	1233/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1838		
206	206	617	617	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1839		
206	206	1235/2	1235/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1840		
206	206	615	615	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1841		
207	207	618	618	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1842		
207	207	1237/2	1237/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1843		
207	207	619	619	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1844		
207	207	1239/2	1239/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1845		
207	207	620	620	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1846		
207	207	1241/2	1241/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1847		
207	207	618	618	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1848		
208	208	621	621	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1849		
208	208	1243/2	1243/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1850		
208	208	622	622	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1851		
208	208	1245/2	1245/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1852		
208	208	623	623	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1853		
208	208	1247/2	1247/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1854		
208	208	621	621	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1855		
209	209	624	624	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1856		
209	209	1249/2	1249/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1857	ff	
209	209	625	625	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1858		
209	209	1251/2	1251/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1859		
209	209	626	626	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1860		
209	209	1253/2	1253/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1861		articStaccatoAbove
209	209	624	624	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1862		
209	209	1251/2	1251/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1863		
210	210	627	627	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1864		
210	210	1255/2	1255/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1865		
210	210	628	628	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1866		articStaccatoAbove
210	210	1257/2	1257/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1867		
210	210	629	629	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1868		
210	210	1259/2	1259/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1869		articStaccatoAbove
210	210	627	627	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1870		
211	211	630	630	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1871		
211	211	1261/2	1261/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1872		
211	211	631	631	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1873		articStaccatoBelow
211	211	1263/2	1263/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1874		
211	211	632	632	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1875		
211	211	1265/2	1265/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1876		articStaccatoBelow
211	211	630	630	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1877		
212	212	633	633	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1878		
212	212	1267/2	1267/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1879		
212	212	634	634	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1880		
212	212	1269/2	1269/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1881		
212	212	635	635	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1882		
212	212	1271/2	1271/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1883		
212	212	633	633	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1884		
213	213	636	636	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1885		
213	213	1273/2	1273/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1886		
213	213	637	637	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1887		
213	213	1275/2	1275/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1888		
213	213	638	638	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1889		
213	213	1277/2	1277/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1890		
213	213	636	636	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1891		
214	214	639	639	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1892		
214	214	1279/2	1279/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1893		
214	214	640	640	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1894		
214	214	1281/2	1281/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1895		
214	214	641	641	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1896		
214	214	1283/2	1283/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1897		
214	214	639	639	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1898		
214	214	1281/2	1281/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1899		
215	215	642	642	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1900		
215	215	643	643	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1901		
215	215	1287/2	1287/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1902		
215	215	1289/2	1289/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1903		
215	215	1289/2	1289/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1904		
215	215	642	642	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	1905		
215	215	642	642	1.0	0	0	Chord	6/8	2	3	1/4	1/4	1	1906		
216	216	645	645	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1907		
216	216	646	646	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1908		
216	216	1293/2	1293/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1909		
216	216	1295/2	1295/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1910		
216	216	645	645	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1911		
216	216	646	646	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1912		
216	216	1293/2	1293/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1913		
216	216	1295/2	1295/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1914		
216	216	645	645	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	1915		
217	217	648	648	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1916		articStaccatoBelow
217	217	649	649	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1917		
217	217	1299/2	1299/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1918		
217	217	1301/2	1301/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1919		
217	217	648	648	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1920		articStaccatoAbove
217	217	649	649	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1921		
217	217	1299/2	1299/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1922		articStaccatoAbove
217	217	1301/2	1301/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1923		
