mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
52	51	153	153	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	583		
53	52	307/2	307/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	584		
53	52	309/2	309/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	585		
53	52	155	155	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	586		
53	52	156	156	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	587		
54	53	159	159	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	588	p	
54	53	313/2	313/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	589		
54	53	315/2	315/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	590		
54	53	158	158	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	591		
54	53	159	159	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	592		
55	54	319/2	319/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	593		
55	54	160	160	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	594		
55	54	321/2	321/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	595		
55	54	161	161	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	596		
55	54	323/2	323/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	597		
55	54	162	162	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	598		
55	54	319/2	319/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	599		
55	54	161	161	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	600		
55	54	319/2	319/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	601		
55	54	321/2	321/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	602		
55	54	161	161	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	603		
55	54	162	162	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	604		
56	55	325/2	325/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	605		
56	55	163	163	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	606		
56	55	327/2	327/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	607		articStaccatoAbove
56	55	164	164	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	608		articStaccatoAbove
56	55	325/2	325/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	609		
56	55	327/2	327/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	610		
56	55	164	164	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	611		
56	55	325/2	325/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	612		
56	55	327/2	327/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	613		
56	55	164	164	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	614		
56	55	165	165	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	615		
57	56	665/4	665/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	616		
57	56	333/2	333/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	617		
57	56	667/4	667/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	618		
57	56	167	167	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	619		
57	56	168	168	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	620		
57	56	331/2	331/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	621		
57	56	333/2	333/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	622		
57	56	167	167	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	623		
57	56	168	168	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	624		
58	57	677/4	677/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	625		
58	57	339/2	339/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	626		
58	57	679/4	679/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	627		
58	57	170	170	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	628		
58	57	171	171	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	629		
58	57	337/2	337/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	630		
58	57	339/2	339/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	631		
58	57	170	170	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	632		
58	57	171	171	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	633		
59	58	343/2	343/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	634		
59	58	172	172	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	635		
59	58	345/2	345/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	636		
59	58	173	173	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	637		
59	58	347/2	347/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	638		
59	58	174	174	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	639		
59	58	343/2	343/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	640		
59	58	173	173	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	641		
59	58	343/2	343/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	642		
59	58	345/2	345/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	643		
59	58	173	173	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	644		
59	58	174	174	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	645		
60	59	349/2	349/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	646		
60	59	175	175	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	647		
60	59	351/2	351/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	648		articStaccatoAbove
60	59	176	176	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	649		
60	59	177	177	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	650		
60	59	349/2	349/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	651		
60	59	351/2	351/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	652		
60	59	176	176	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	653		
60	59	177	177	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	654		
60	59	349/2	349/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	655		
60	59	351/2	351/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	656		
60	59	176	176	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	657		
60	59	177	177	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	658		
61	60	355/2	355/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	659		
61	60	357/2	357/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	660		
61	60	179	179	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	661		articStaccatoAbove
61	60	180	180	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	662		
61	60	355/2	355/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	663	<	
61	60	179	179	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	664	]	
61	60	180	180	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	665		
61	60	355/2	355/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	666		
61	60	357/2	357/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	667		
61	60	179	179	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	668		
61	60	180	180	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	669		
62	61	361/2	361/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	670		
62	61	363/2	363/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	671		
62	61	182	182	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	672		articStaccatoAbove
62	61	183	183	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	673		
62	61	361/2	361/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	674	<	
62	61	182	182	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	675	]	
62	61	183	183	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	676		
62	61	361/2	361/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	677		
62	61	363/2	363/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	678		
62	61	182	182	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	679		
62	61	183	183	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	680		
63	62	367/2	367/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	681		
63	62	369/2	369/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	682		
63	62	185	185	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	683		articStaccatoAbove
63	62	186	186	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	684		articStaccatoAbove
63	62	367/2	367/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	685	<	
63	62	185	185	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	686	]	
63	62	186	186	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	687		
63	62	367/2	367/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	688		
63	62	369/2	369/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	689		
63	62	185	185	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	690		
63	62	186	186	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	691		
64	63	373/2	373/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	692		articStaccatoAbove
64	63	189	189	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	693		
64	63	373/2	373/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	694		
64	63	189	189	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	695		
64	63	373/2	373/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	696		
64	63	375/2	375/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	697		
64	63	188	188	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	698		
64	63	189	189	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	699		
65	64	379/2	379/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	700		
65	64	761/4	761/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	701		
65	64	381/2	381/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	702		
65	64	763/4	763/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	703		
65	64	191	191	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	704		articStaccatoAbove
65	64	192	192	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	705		
65	64	379/2	379/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	706	<	
65	64	191	191	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	707	]	
65	64	192	192	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	708		
65	64	379/2	379/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	709		
65	64	381/2	381/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	710		
65	64	191	191	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	711		
65	64	192	192	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	712		
66	65	385/2	385/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	713		
66	65	773/4	773/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	714		
66	65	387/2	387/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	715		
66	65	775/4	775/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	716		
66	65	194	194	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	717		articStaccatoAbove
66	65	195	195	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	718		
66	65	385/2	385/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	719	<	
66	65	194	194	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	720	]	
66	65	195	195	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	721		
66	65	385/2	385/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	722		
66	65	387/2	387/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	723		
66	65	194	194	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	724		
66	65	195	195	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	725		
67	66	391/2	391/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	726		
67	66	785/4	785/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	727		
67	66	393/2	393/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	728		
67	66	787/4	787/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	729		
67	66	197	197	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	730		articStaccatoAbove
67	66	198	198	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	731		articStaccatoAbove
67	66	391/2	391/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	732	<	
67	66	197	197	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	733		
67	66	198	198	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	734		
67	66	391/2	391/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	735		
67	66	393/2	393/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	736		
67	66	197	197	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	737		
67	66	198	198	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	738		
68	67	397/2	397/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	739		articStaccatoAbove
68	67	399/2	399/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	740		
68	67	200	200	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	741		
68	67	201	201	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	742		
68	67	397/2	397/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	743		
68	67	397/2	397/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	744		
69	68	403/2	403/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	745	p	
69	68	405/2	405/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	746		
69	68	203	203	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	747		
69	68	204	204	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	748		
69	68	403/2	403/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	749		articStaccatoBelow
69	68	202	202	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	750		articStaccatoBelow
69	68	203	203	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	751		articStaccatoBelow
69	68	407/2	407/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	752		articStaccatoBelow
70	69	409/2	409/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	753		
70	69	411/2	411/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	754		
70	69	206	206	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	755		
70	69	207	207	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	756		
70	69	409/2	409/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	757		articStaccatoBelow
70	69	205	205	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	758		articStaccatoBelow
70	69	206	206	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	759		articStaccatoAbove
70	69	413/2	413/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	760		articStaccatoAbove
71	70	415/2	415/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	761		
71	70	417/2	417/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	762		
71	70	209	209	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	763		
71	70	210	210	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	764		
71	70	415/2	415/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	765		articStaccatoAbove
71	70	208	208	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	766		articStaccatoAbove
71	70	209	209	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	767		articStaccatoAbove
71	70	419/2	419/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	768		articStaccatoAbove
72	71	421/2	421/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	769		
72	71	423/2	423/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	770		
72	71	212	212	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	771		
72	71	425/2	425/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	772		
72	71	213	213	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	773		
72	71	421/2	421/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	774		articStaccatoAbove
72	71	211	211	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	775		articStaccatoAbove
73	72	427/2	427/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	776		
73	72	429/2	429/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	777		
73	72	215	215	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	778		
73	72	216	216	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	779		
73	72	214	214	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	780		
73	72	431/2	431/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	781		
73	72	427/2	427/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	782		articStaccatoAbove
73	72	215	215	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	783		articStaccatoAbove
74	73	433/2	433/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	784		
74	73	435/2	435/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	785		
74	73	218	218	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	786		
74	73	219	219	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	787		
74	73	217	217	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	788		
74	73	437/2	437/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	789		
74	73	433/2	433/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	790		articStaccatoAbove
74	73	218	218	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	791		articStaccatoAbove
75	74	439/2	439/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	792		
75	74	441/2	441/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	793		
75	74	221	221	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	794		
75	74	222	222	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	795		
75	74	220	220	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	796		
75	74	443/2	443/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	797		
75	74	439/2	439/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	798		articStaccatoBelow
75	74	221	221	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	799		articStaccatoAbove
76	75	445/2	445/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	800	<	
76	75	447/2	447/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	801		
76	75	224	224	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	802	[	
76	75	225	225	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	803		
76	75	445/2	445/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	804		articStaccatoAbove
76	75	223	223	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	805		
76	75	224	224	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	806		articStaccatoAbove
76	75	449/2	449/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	807		
77	76	451/2	451/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	808		
77	76	453/2	453/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	809		
77	76	227	227	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	810		
77	76	228	228	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	811		
77	76	226	226	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	812		
77	76	455/2	455/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	813		
77	76	451/2	451/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	814		articStaccatoBelow
77	76	227	227	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	815		articStaccatoAbove
78	77	457/2	457/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	816		
78	77	459/2	459/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	817		
78	77	230	230	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	818		
78	77	231	231	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	819		
78	77	229	229	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	820		
78	77	461/2	461/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	821		
78	77	457/2	457/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	822		articStaccatoAbove
78	77	230	230	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	823		articStaccatoAbove
79	78	463/2	463/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	824		
79	78	465/2	465/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	825		
79	78	233	233	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	826		
79	78	234	234	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	827		
79	78	232	232	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	828		
79	78	467/2	467/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	829		
79	78	463/2	463/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	830		articStaccatoBelow
79	78	233	233	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	831		articStaccatoAbove
80	79	469/2	469/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	832		
80	79	236	236	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	833		
80	79	473/2	473/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	834		
80	79	237	237	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	835		
80	79	469/2	469/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	836	pp	
80	79	235	235	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	837		
80	79	471/2	471/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	838		
80	79	236	236	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	839		
80	79	469/2	469/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	840		
80	79	235	235	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	841		
80	79	471/2	471/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	842		
80	79	236	236	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	843		
81	80	475/2	475/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	844		
81	80	239	239	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	845		
81	80	479/2	479/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	846		
81	80	240	240	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	847		
81	80	475/2	475/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	848		
81	80	238	238	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	849		
81	80	477/2	477/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	850		
81	80	239	239	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	851		
81	80	475/2	475/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	852		
81	80	238	238	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	853		
81	80	477/2	477/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	854		
81	80	239	239	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	855		
82	81	481/2	481/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	856		
82	81	242	242	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	857		
82	81	485/2	485/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	858		
82	81	243	243	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	859		
82	81	481/2	481/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	860		
82	81	241	241	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	861		
82	81	483/2	483/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	862		
82	81	242	242	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	863		
82	81	243	243	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	864		
82	81	481/2	481/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	865		
82	81	241	241	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	866		
82	81	483/2	483/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	867		
82	81	242	242	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	868		
82	81	243	243	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	869		
83	82	487/2	487/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	870		
83	82	244	244	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	871		
83	82	489/2	489/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	872		
83	82	245	245	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	873		
83	82	491/2	491/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	874		
