mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin	crescendo_line	diminuendo_line
63	63	749/6	749/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1056			articStaccatoAbove					
63	63	125	125	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1057								
64	64	126	126	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1058				148				
64	64	127	127	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1059				148				
64	64	126	126	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	1060				149				
64	64	757/6	757/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	1061								
64	64	379/3	379/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	1062								
64	64	253/2	253/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	1063				150				
64	64	380/3	380/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	1064								
64	64	761/6	761/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	1065								
64	64	127	127	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	1066				151				
64	64	763/6	763/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	1067								
64	64	382/3	382/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	1068								
64	64	255/2	255/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	1069				152				
64	64	383/3	383/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	1070								
64	64	767/6	767/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	1071								
64	64	126	126	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1072				153				
64	64	127	127	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1073				153				
65	65	128	128	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1074								
65	65	129	129	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1075				154				
65	65	775/6	775/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1076								
65	65	388/3	388/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1077								
65	65	259/2	259/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1078				155				
65	65	389/3	389/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1079								
65	65	779/6	779/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1080								
65	65	128	128	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	1081				156				
65	65	769/6	769/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	1082								
65	65	385/3	385/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	1083								
65	65	257/2	257/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	1084				157				
65	65	386/3	386/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	1085								
65	65	773/6	773/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	1086								
65	65	129	129	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	1087				158				
65	65	775/6	775/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	1088								
65	65	388/3	388/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	1089								
65	65	259/2	259/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	1090				159				
65	65	389/3	389/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	1091								
65	65	779/6	779/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	1092								
65	65	128	128	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1093								
65	65	129	129	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1094				160				
65	65	775/6	775/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1095								
65	65	388/3	388/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1096								
65	65	259/2	259/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1097				161				
65	65	389/3	389/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1098								
65	65	779/6	779/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1099								
65	65	129	129	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1100								
65	65	259/2	259/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1101								
66	66	130	130	0.0	0	0	Dynamic	2/4	1	1	0						pp						
66	66	130	130	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1102	pp							
66	66	263/2	263/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1103				162				
66	66	1055/8	1055/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1104								
66	66	130	130	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1105								
66	66	781/6	781/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1106			articStaccatoAbove	163				
66	66	391/3	391/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1107			articStaccatoAbove					
66	66	261/2	261/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1108			articStaccatoAbove	164				
66	66	392/3	392/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1109			articStaccatoAbove	164				
66	66	785/6	785/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1110			articStaccatoAbove					
66	66	131	131	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1111								
66	66	787/6	787/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1112								
66	66	394/3	394/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1113								
66	66	263/2	263/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1114								
66	66	395/3	395/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1115								
66	66	791/6	791/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1116								
67	67	132	132	0.0	0	0	Spanner	2/4	1	1	0										1		
67	67	132	132	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1117				165		1		
67	67	265/2	265/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1118				165		1		
67	67	398/3	398/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1119						1		
67	67	797/6	797/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1120			articStaccatoAbove	166		1		
67	67	133	133	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1121			articStaccatoAbove	166		1		
67	67	799/6	799/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1122			articStaccatoAbove	166		1		
67	67	400/3	400/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1123			articStaccatoAbove			1		
67	67	267/2	267/2	0.0	3/8	3/8	Spanner	2/4	1	1	0												
67	67	267/2	267/2	0.0	3/8	3/8	Spanner	2/4	1	1	0									1			
67	67	267/2	267/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1124				167	1			
67	67	1069/8	1069/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1125				167	1			
67	67	535/4	535/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1126				167	1			
67	67	1071/8	1071/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1127					1			
67	67	132	132	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1128								
67	67	793/6	793/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1129								
67	67	397/3	397/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1130								
67	67	265/2	265/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1131								
67	67	398/3	398/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1132								
67	67	797/6	797/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1133								
67	67	133	133	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1134								
67	67	799/6	799/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1135								
67	67	400/3	400/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1136								
67	67	267/2	267/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1137								
67	67	401/3	401/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1138								
67	67	803/6	803/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1139								
68	68	134	134	0.0	0	0	Spanner	2/4	1	1	0												
68	68	134	134	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1140			ornamentTurn	168				
68	68	1075/8	1075/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1141				168				
68	68	269/2	269/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1142								
68	68	271/2	271/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1143				169				
68	68	1087/8	1087/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1144								
68	68	134	134	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1145								
68	68	805/6	805/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1146			articStaccatoAbove	170				
68	68	403/3	403/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1147			articStaccatoAbove					
68	68	269/2	269/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1148			articStaccatoAbove	171				
68	68	404/3	404/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1149			articStaccatoAbove	171				
68	68	809/6	809/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1150			articStaccatoAbove					
68	68	135	135	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1151								
68	68	811/6	811/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1152								
68	68	406/3	406/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1153								
68	68	271/2	271/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1154								
68	68	407/3	407/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1155								
68	68	815/6	815/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1156								
69	69	136	136	0.0	0	0	Spanner	2/4	1	1	0										2		
69	69	136	136	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1157				172		2		
69	69	273/2	273/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1158				172		2		
69	69	410/3	410/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1159						2		
69	69	821/6	821/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1160			articStaccatoAbove	173		2		
69	69	137	137	0.0	1/4	1/4	Spanner	2/4	1	1	0								173				
69	69	137	137	0.0	1/4	1/4	Spanner	2/4	1	1	0								173	2			
69	69	137	137	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1161			articStaccatoAbove	173	2			
69	69	823/6	823/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1162			articStaccatoAbove	173	2			
69	69	412/3	412/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1163			articStaccatoAbove		2			
69	69	275/2	275/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1164				174	2			
69	69	413/3	413/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1165				174	2			
69	69	827/6	827/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1166					2			
69	69	136	136	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1167								
69	69	817/6	817/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1168								
69	69	409/3	409/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1169								
69	69	273/2	273/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1170								
69	69	410/3	410/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1171								
69	69	821/6	821/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1172								
69	69	137	137	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1173								
69	69	823/6	823/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1174								
69	69	412/3	412/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1175								
69	69	275/2	275/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1176								
69	69	413/3	413/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1177								
69	69	827/6	827/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1178								
70	70	138	138	0.0	0	0	Spanner	2/4	1	1	0												
70	70	138	138	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1179								
70	70	139	139	0.0	1/4	1/4	Dynamic	2/4	1	1	0						rf						
70	70	139	139	0.0	1/4	1/4	Chord	2/4	1	1	0	acciaccatura	1/8	2/3	1180								
70	70	139	139	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1181				175				
70	70	835/6	835/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1182				175				
70	70	418/3	418/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1183								
70	70	279/2	279/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1184				176				
70	70	419/3	419/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1185								
70	70	839/6	839/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1186			articStaccatoAbove					
70	70	138	138	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1187								
70	70	139	139	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1188				177				
71	71	140	140	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1189								
71	71	141	141	0.0	1/4	1/4	Chord	2/4	1	1	0	acciaccatura	1/8	2/3	1190								
71	71	141	141	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1191				178				
71	71	847/6	847/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1192				178				
71	71	424/3	424/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1193								
71	71	283/2	283/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1194				179				
71	71	425/3	425/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1195								
71	71	851/6	851/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1196			articStaccatoAbove					
71	71	141	141	0.0	1/4	1/4	Dynamic	2/4	1	2	0						rf						
71	71	141	141	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1197								
71	71	140	140	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1198								
71	71	141	141	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1199				180				
72	72	142	142	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1200								
72	72	143	143	0.0	1/4	1/4	Chord	2/4	1	1	0	acciaccatura	1/8	2/3	1201								
72	72	143	143	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1202				181				
72	72	859/6	859/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1203				181				
72	72	430/3	430/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1204								
72	72	287/2	287/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1205				182				
72	72	431/3	431/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1206								
72	72	863/6	863/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1207			articStaccatoAbove					
72	72	143	143	0.0	1/4	1/4	Dynamic	2/4	1	2	0						rf						
72	72	143	143	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1208								
72	72	142	142	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1209								
72	72	143	143	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1210				183				
73	73	144	144	0.0	0	0	Dynamic	2/4	1	1	0						pp						
73	73	144	144	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1211	pp							
73	73	289/2	289/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1212								
73	73	145	145	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1213								
73	73	144	144	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1214								
73	73	289/2	289/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1215								
73	73	145	145	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1216								
