mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
45	41	122	122	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	587		
45	41	489/4	489/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	588		
45	41	245/2	245/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	589		
45	41	491/4	491/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	590		
45	41	123	123	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	591		
46	42	124	124	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	592		
46	42	497/4	497/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	593		
46	42	249/2	249/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	594		
46	42	499/4	499/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	595		
46	42	125	125	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	596		
46	42	501/4	501/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	597		
46	42	251/2	251/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	598		
46	42	503/4	503/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	599		
46	42	126	126	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	600		
46	42	124	124	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	601		
46	42	126	126	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	602		
46	42	124	124	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	603		
46	42	126	126	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	604		
46	42	505/4	505/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	605		
46	42	253/2	253/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	606		
46	42	507/4	507/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	607		
47	43	127	127	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	608		
47	43	128	128	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	609		
47	43	127	127	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	610		
47	43	128	128	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	611		
47	43	127	127	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	612		
47	43	509/4	509/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	613		
47	43	255/2	255/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	614		
47	43	511/4	511/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	615		
47	43	128	128	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	616		
47	43	513/4	513/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	617		
47	43	257/2	257/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	618		
47	43	515/4	515/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	619		
47	43	129	129	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	620		
47	43	517/4	517/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	621		
47	43	259/2	259/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	622		
47	43	519/4	519/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	623		
48	44	131	131	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	624		
48	44	130	130	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	625		
48	44	131	131	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	626		
48	44	130	130	1.0	0	0	Chord	3/4	1	3	1/4		1/4	1	627		
48	44	131	131	1.0	1/4	1/4	Chord	3/4	1	3	1/4		1/4	1	628		
48	44	132	132	1.0	1/2	1/2	Chord	3/4	1	3	1/4		1/4	1	629		
48	44	130	130	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	630		
48	44	521/4	521/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	631		
48	44	261/2	261/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	632		
48	44	523/4	523/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	633		
48	44	131	131	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	634		
48	44	525/4	525/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	635		
48	44	263/2	263/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	636		
48	44	527/4	527/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	637		
48	44	132	132	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	638		
48	44	529/4	529/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	639		
48	44	265/2	265/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	640		
48	44	531/4	531/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	641		
49	45	133	133	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	642		
49	45	134	134	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	643		articStaccatoAbove
49	45	135	135	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	644		articStaccatoAbove
49	45	133	133	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	645		
49	45	134	134	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	646	ff	
49	45	135	135	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	647		
49	45	133	133	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	648		
49	45	533/4	533/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	649		
49	45	267/2	267/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	650		
49	45	535/4	535/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	651		
49	45	134	134	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	652		
49	45	537/4	537/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	653		
49	45	269/2	269/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	654		
49	45	539/4	539/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	655		
49	45	135	135	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	656		
49	45	541/4	541/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	657		
49	45	271/2	271/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	658		
49	45	543/4	543/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	659		
50	46	136	136	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	660		articStaccatoAbove
50	46	136	136	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	661		
50	46	136	136	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	662		
50	46	545/4	545/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	663		
50	46	273/2	273/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	664		
50	46	547/4	547/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	665		
50	46	137	137	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	666		articStaccatoBelow
