mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	slur	Trill:trill	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
147	140	438	465	1.0		1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	2101									
147	140	439	466	1.0		3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	2102									
147	140	436	463	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2103									
147	140	873/2	927/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2104									
147	140	437	464	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2105									
147	140	875/2	929/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2106									
147	140	438	465	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2107									
147	140	877/2	931/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2108									
147	140	439	466	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2109									
147	140	879/2	933/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2110									
148	141	442	469	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	2111									
148	141	440	467	2.0		0	0	Chord	2/2	1	2	1/2		1/2	1	2112									
148	141	442	469	0.5		1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	2113			137						
148	141	885/2	939/2	0.5		5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	2114									
148	141	443	470	0.5		3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	2115									
148	141	887/2	941/2	0.5		7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	2116									
148	141	440	467	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2117									
148	141	441	468	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2118									
148	141	883/2	937/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2119									
148	141	442	469	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2120									
148	141	443	470	0.0		3/4	3/4	Dynamic	2/2	2	1	0					sf								
148	141	443	470	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2121									
149	142	444	471	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2122									
149	142	446	473	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	2123									
149	142	446	473	0.5		1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	2124			138						
149	142	893/2	947/2	0.5		5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	2125									
149	142	447	474	0.0		3/4	3/4	Dynamic	2/2	2	1	0					sf								
149	142	447	474	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2126									
149	142	444	471	1.0		0	0	Chord	2/2	2	2	1/4		1/4	1	2127									
149	142	445	472	0.5		1/4	1/4	Chord	2/2	2	2	1/8		1/8	1	2128									
149	142	891/2	945/2	0.5		3/8	3/8	Chord	2/2	2	2	1/8		1/8	1	2129									
149	142	446	473	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	2130									
149	142	447	474	0.5		3/4	3/4	Chord	2/2	2	2	1/8		1/8	1	2131									
149	142	895/2	949/2	0.5		7/8	7/8	Chord	2/2	2	2	1/8		1/8	1	2132									
150	143	448	475	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2133									
150	143	450	477	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2134			139						
150	143	901/2	955/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2135									
150	143	451	478	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2136									
150	143	903/2	957/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2137									
150	143	448	475	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2138									
150	143	449	476	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2139									
150	143	899/2	953/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2140									
150	143	450	477	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2141									
150	143	451	478	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2142									
151	144	452	479	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2143									
151	144	453	480	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2144									
151	144	907/2	961/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2145									
151	144	454	481	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2146									
151	144	455	482	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2147									
151	144	452	479	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2148									
151	144	905/2	959/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2149									
151	144	453	480	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2150									
151	144	907/2	961/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2151									
151	144	454	481	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2152									
151	144	909/2	963/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2153									
151	144	455	482	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2154									
151	144	911/2	965/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2155									
152	145	456	483	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2156									
152	145	458	485	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	2157									
152	145	456	483	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2158									
152	145	457	484	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2159									
152	145	915/2	969/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2160									
152	145	458	485	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2161									
152	145	917/2	971/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2162									
152	145	459	486	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2163									
152	145	919/2	973/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2164									
153	146	460	487	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2165									
153	146	461	488	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2166									
153	146	923/2	977/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2167									
153	146	462	489	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2168									
153	146	460	487	2.0		0	0	Chord	2/2	1	2	1/2		1/2	1	2169									
153	146	462	489	1.0		1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	2170									
153	146	463	490	1.0		3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	2171									
153	146	460	487	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2172									
153	146	921/2	975/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2173									
153	146	461	488	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2174									
153	146	923/2	977/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2175									
153	146	462	489	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2176									
153	146	925/2	979/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2177									
153	146	463	490	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2178									
153	146	927/2	981/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2179									
154	147	464	491	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2180									
154	147	466	493	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2181									
154	147	467	494	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2182									
154	147	464	491	1.0		0	0	Chord	2/2	1	2	1/4		1/4	1	2183									
154	147	465	492	0.5		1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	2184									
154	147	931/2	985/2	0.5		3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	2185									
154	147	466	493	1.0		1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	2186									
154	147	467	494	1.0		3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	2187									
154	147	464	491	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2188									
154	147	929/2	983/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2189									
154	147	465	492	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2190									
154	147	931/2	985/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2191									
154	147	466	493	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2192									
154	147	933/2	987/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2193									
154	147	467	494	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2194									
154	147	935/2	989/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2195									
155	148	468	495	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2196									
155	148	469	496	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2197									
155	148	939/2	993/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2198									
155	148	470	497	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2199									
155	148	468	495	1.5		0	0	Chord	2/2	1	2	3/8		1/4	3/2	2200									
155	148	939/2	993/2	0.5		3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	2201									
155	148	470	497	1.0		1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	2202									
155	148	471	498	1.0		3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	2203									
155	148	468	495	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2204									
155	148	937/2	991/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2205									
155	148	469	496	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2206									
155	148	939/2	993/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2207									
155	148	470	497	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2208									
155	148	941/2	995/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2209									
155	148	471	498	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2210									
155	148	943/2	997/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2211									
156	149	472	499	0.0		0	0	Dynamic	2/2	1	1	0					p								
156	149	472	499	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2212									
156	149	474	501	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	2213									
156	149	474	501	0.5		1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	2214			140						
156	149	949/2	1003/2	0.5		5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	2215									
156	149	475	502	0.5		3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	2216									
156	149	951/2	1005/2	0.5		7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	2217									
156	149	472	499	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2218									
156	149	473	500	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2219									
156	149	947/2	1001/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2220									
156	149	474	501	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2221									
156	149	475	502	0.0		3/4	3/4	Dynamic	2/2	2	1	0					sf								
156	149	475	502	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2222									
157	150	476	503	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2223									
157	150	478	505	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	2224									
157	150	478	505	0.5		1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	2225			141						
157	150	957/2	1011/2	0.5		5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	2226									
157	150	476	503	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2227									
157	150	477	504	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2228									
157	150	955/2	1009/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2229									
157	150	478	505	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2230									
157	150	479	506	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2231									
157	150	959/2	1013/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2232									
157	150	479	506	0.0		3/4	3/4	Dynamic	2/2	2	2	0					sf								
157	150	479	506	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	2233									
158	151	480	507	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2234									
158	151	482	509	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2235			142						
158	151	965/2	1019/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2236									
158	151	483	510	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2237									
158	151	967/2	1021/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2238									
158	151	480	507	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2239									
158	151	481	508	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2240									
158	151	963/2	1017/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2241									
158	151	482	509	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2242									
158	151	483	510	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2243									
159	152	973/2	1027/2	1.0		5/8	5/8	Chord	2/2	1	1	1/4		1/4	1	2244									
159	152	975/2	1029/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2245									
159	152	484	511	1.0		0	0	Chord	2/2	1	2	1/4		1/4	1	2246									
159	152	485	512	0.5		1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	2247									
159	152	971/2	1025/2	0.5		3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	2248									
159	152	486	513	0.5		1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	2249									
159	152	487	514	0.5		3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	2250									
159	152	975/2	1029/2	0.5		7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	2251									
159	152	973/2	1027/2	1.0		5/8	5/8	Chord	2/2	1	3	1/4		1/4	1	2252									
159	152	975/2	1029/2	0.5		7/8	7/8	Chord	2/2	1	3	1/8		1/8	1	2253									
159	152	484	511	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2254									
159	152	969/2	1023/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2255									
159	152	485	512	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2256									
159	152	971/2	1025/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2257									
159	152	486	513	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2258									
159	152	973/2	1027/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2259									
159	152	487	514	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2260									
159	152	975/2	1029/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2261									
160	153	488	515	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2262		articStaccatoAbove	143						
160	153	489	516	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2263		articStaccatoAbove	143						
160	153	490	517	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2264		articStaccatoAbove							
160	153	488	515	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	2265									
160	153	489	516	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	2266									
160	153	490	517	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	2267									
160	153	488	515	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2268		articStaccatoAbove	144						
160	153	489	516	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2269		articStaccatoAbove	144						
160	153	490	517	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2270		articStaccatoAbove							
160	153	488	515	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	2271									
160	153	489	516	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	2272									
160	153	490	517	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	2273									
161	154	491	518	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2274		articStaccatoAbove	145						
161	154	492	519	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2275		articStaccatoAbove	145						
161	154	493	520	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2276		articStaccatoAbove							
161	154	491	518	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	2277									
161	154	492	519	2.0		1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	2278									
161	154	491	518	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2279		articStaccatoAbove	146						
161	154	492	519	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2280		articStaccatoAbove	146						
161	154	493	520	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2281		articStaccatoAbove							
161	154	491	518	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	2282									
161	154	492	519	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	2283									
161	154	493	520	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	2284									
162	155	494	521	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	2285									
162	155	989/2	1043/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2286									
162	155	495	522	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2287									
162	155	991/2	1045/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2288									
162	155	496	523	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2289									
162	155	993/2	1047/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2290									
162	155	494	521	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	2291			147						
162	155	495	522	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	2292			147						
162	155	496	523	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	2293									
162	155	494	521	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	2294									
162	155	989/2	1043/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	2295									
162	155	495	522	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	2296									
162	155	991/2	1045/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	2297									
162	155	496	523	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2298									
162	155	993/2	1047/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2299									
162	155	494	521	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	2300			148						
162	155	495	522	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	2301			148						
162	155	496	523	0.5		1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	2302			148						
162	155	993/2	1047/2	0.5		5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	2303									
163	156	497	524	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	2304									
163	156	995/2	1049/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2305									
163	156	498	525	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2306									
163	156	997/2	1051/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2307									
163	156	499	526	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2308									
163	156	999/2	1053/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2309									
163	156	497	524	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	2310			149						
163	156	498	525	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	2311			149						
163	156	499	526	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	2312			149						
163	156	999/2	1053/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	2313									
163	156	497	524	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	2314									
163	156	995/2	1049/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	2315									
163	156	498	525	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	2316									
163	156	997/2	1051/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	2317									
163	156	499	526	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2318									
163	156	999/2	1053/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2319									
163	156	497	524	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	2320			150						
163	156	498	525	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	2321			150						
163	156	499	526	0.5		1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	2322			150						
163	156	999/2	1053/2	0.5		5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	2323									
164	157	500	527	1.5		0	0	Chord	9/8	1	1	3/8		1/4	3/2	2324			151						
164	157	1003/2	1057/2	1.5		3/8	3/8	Chord	9/8	1	1	3/8		1/4	3/2	2325			151						
164	157	503	530	1.0		3/4	3/4	Chord	9/8	1	1	1/4		1/4	1	2326			151						
164	157	504	531	0.5		1	1	Chord	9/8	1	1	1/8		1/8	1	2327									
164	157	500	527	0.5		0	0	Chord	9/8	1	2	1/8		1/8	1	2328									
164	157	1001/2	1055/2	0.5		1/8	1/8	Chord	9/8	1	2	1/8		1/8	1	2329									
164	157	501	528	0.5		1/4	1/4	Chord	9/8	1	2	1/8		1/8	1	2330									
164	157	1003/2	1057/2	0.5		3/8	3/8	Chord	9/8	1	2	1/8		1/8	1	2331									
164	157	502	529	0.5		1/2	1/2	Chord	9/8	1	2	1/8		1/8	1	2332									
164	157	1005/2	1059/2	0.5		5/8	5/8	Chord	9/8	1	2	1/8		1/8	1	2333									
164	157	503	530	0.5		3/4	3/4	Chord	9/8	1	2	1/8		1/8	1	2334									
164	157	1007/2	1061/2	0.5		7/8	7/8	Chord	9/8	1	2	1/8		1/8	1	2335									
164	157	504	531	0.5		1	1	Chord	9/8	1	2	1/8		1/8	1	2336									
164	157	500	527	0.5		0	0	Chord	9/8	2	1	1/8		1/8	1	2337									
164	157	1001/2	1055/2	0.5		1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	2338									
164	157	501	528	0.5		1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	2339									
164	157	1003/2	1057/2	0.5		3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	2340									
164	157	502	529	0.5		1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	2341									
164	157	1005/2	1059/2	0.5		5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	2342									
164	157	503	530	0.5		3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	2343									
164	157	1007/2	1061/2	0.5		7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	2344									
164	157	504	531	0.5		1	1	Chord	9/8	2	1	1/8		1/8	1	2345									
164	157	500	527	1.5		0	0	Chord	9/8	2	2	3/8		1/4	3/2	2346			152						
164	157	1003/2	1057/2	1.5		3/8	3/8	Chord	9/8	2	2	3/8		1/4	3/2	2347			152						
164	157	503	530	1.5		3/4	3/4	Chord	9/8	2	2	3/8		1/4	3/2	2348									
165	158	1009/2	1063/2	1.5		0	0	Chord	9/8	1	1	3/8		1/4	3/2	2349			153						
165	158	506	533	1.5		3/8	3/8	Chord	9/8	1	1	3/8		1/4	3/2	2350			153						
165	158	1015/2	1069/2	1.5		3/4	3/4	Chord	9/8	1	1	3/8		1/4	3/2	2351									
165	158	1009/2	1063/2	0.25		0	0	Chord	9/8	1	2	1/16		1/16	1	2352									
165	158	2019/4	2127/4	0.25		1/16	1/16	Chord	9/8	1	2	1/16		1/16	1	2353									
165	158	505	532	0.25		1/8	1/8	Chord	9/8	1	2	1/16		1/16	1	2354									
165	158	2021/4	2129/4	0.25		3/16	3/16	Chord	9/8	1	2	1/16		1/16	1	2355									
165	158	1011/2	1065/2	0.25		1/4	1/4	Chord	9/8	1	2	1/16		1/16	1	2356									
165	158	2023/4	2131/4	0.25		5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	2357									
165	158	506	533	0.25		3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	2358									
165	158	2025/4	2133/4	0.25		7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	2359									
165	158	1013/2	1067/2	0.25		1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	2360									
165	158	2027/4	2135/4	0.25		9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	2361									
165	158	507	534	0.25		5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	2362									
165	158	2029/4	2137/4	0.25		11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	2363									
165	158	1015/2	1069/2	0.25		3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	2364									
165	158	2031/4	2139/4	0.25		13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	2365									
165	158	508	535	0.25		7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	2366									
165	158	2033/4	2141/4	0.25		15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	2367									
165	158	1017/2	1071/2	0.25		1	1	Chord	9/8	1	2	1/16		1/16	1	2368									
165	158	2035/4	2143/4	0.25		17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	2369									
165	158	1009/2	1063/2	0.25		0	0	Chord	9/8	2	1	1/16		1/16	1	2370									
165	158	2019/4	2127/4	0.25		1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	2371									
165	158	505	532	0.25		1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	2372									
165	158	2021/4	2129/4	0.25		3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	2373									
165	158	1011/2	1065/2	0.25		1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	2374									
165	158	2023/4	2131/4	0.25		5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	2375									
165	158	506	533	0.25		3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	2376									
165	158	2025/4	2133/4	0.25		7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	2377									
165	158	1013/2	1067/2	0.25		1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	2378									
165	158	2027/4	2135/4	0.25		9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	2379									
165	158	507	534	0.25		5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	2380									
165	158	2029/4	2137/4	0.25		11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	2381									
165	158	1015/2	1069/2	0.25		3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	2382									
165	158	2031/4	2139/4	0.25		13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	2383									
165	158	508	535	0.25		7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	2384									
165	158	2033/4	2141/4	0.25		15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	2385									
