mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
216	209	834	1715/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		14	74	C##5	5	2188
216	209	1669/2	858	0.6666666666666666		1/2	1/2	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	2196
216	209	1669/2	858	0.5		1/2	1/2	2/2	1	1	1/8			1/8	1		9	75	D#5	5	2189
216	209	835	1717/2	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		4	76	E5	5	2190
216	209	5011/6	2576/3	0.6666666666666666		2/3	2/3	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	2197
216	209	1671/2	859	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		6	78	F#5	5	2191
216	209	5015/6	2578/3	0.6666666666666666		5/6	5/6	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	2198
216	209	836	1719/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		11	77	E#5	5	2192
217	210	1673/2	860	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	2207
217	210	1673/2	860	0.5		0	0	2/2	1	1	1/8			1/8	1		8	80	G#5	5	2199
217	210	837	1721/2	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		6	78	F#5	5	2200
217	210	5023/6	2582/3	0.6666666666666666		1/6	1/6	2/2	2	1	1/6			1/4	2/3		10	70	A#4	4	2208
217	210	1675/2	861	0.5		1/4	1/4	2/2	1	1	1/8			1/8	1		11	77	E#5	5	2201
217	210	5027/6	2584/3	0.6666666666666666		1/3	1/3	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	2209
217	210	838	1723/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		6	78	F#5	5	2202
217	210	1677/2	862	0.6666666666666666		1/2	1/2	2/2	2	1	1/6			1/4	2/3		10	70	A#4	4	2210
217	210	1677/2	862	0.5		1/2	1/2	2/2	1	1	1/8			1/8	1		4	76	E5	5	2203
217	210	839	1725/2	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		9	75	D#5	5	2204
217	210	5035/6	2588/3	0.6666666666666666		2/3	2/3	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	2211
217	210	1679/2	863	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		4	76	E5	5	2205
217	210	5039/6	2590/3	0.6666666666666666		5/6	5/6	2/2	2	1	1/6			1/4	2/3		10	70	A#4	4	2212
217	210	840	1727/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		7	73	C#5	5	2206
218	211	1681/2	864	0.5		0	0	2/2	1	2	1/8			1/8	1		9	63	D#4	4	2214
218	211	1681/2	864	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	2222
218	211	1681/2	864	1.0		0	0	2/2	1	1	1/4			1/4	1		9	75	D#5	5	2213
218	211	841	1729/2	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		4	64	E4	4	2215
218	211	5047/6	2594/3	0.6666666666666666		1/6	1/6	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	2223
218	211	1683/2	865	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		9	63	D#4	4	2216
218	211	5051/6	2596/3	0.6666666666666666		1/3	1/3	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	2224
218	211	842	1731/2	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		14	62	C##4	4	2217
218	211	1685/2	866	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		9	63	D#4	4	2218
218	211	1685/2	866	0.6666666666666666		1/2	1/2	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	2225
218	211	843	1733/2	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		4	64	E4	4	2219
218	211	5059/6	2600/3	0.6666666666666666		2/3	2/3	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	2226
218	211	1687/2	867	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		6	66	F#4	4	2220
218	211	5063/6	2602/3	0.6666666666666666		5/6	5/6	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	2227
218	211	844	1735/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		11	65	E#4	4	2221
219	212	1689/2	868	0.5		0	0	2/2	1	2	1/8			1/8	1		8	68	G#4	4	2228
219	212	1689/2	868	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		10	70	A#4	4	2236
219	212	845	1737/2	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		6	66	F#4	4	2229
219	212	5071/6	2606/3	0.6666666666666666		1/6	1/6	2/2	2	1	1/6			1/4	2/3		7	73	C#5	5	2237
219	212	1691/2	869	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		11	65	E#4	4	2230
219	212	5075/6	2608/3	0.6666666666666666		1/3	1/3	2/2	2	1	1/6			1/4	2/3		10	70	A#4	4	2238
219	212	846	1739/2	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		6	66	F#4	4	2231
219	212	1693/2	870	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		4	64	E4	4	2232
219	212	1693/2	870	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		7	73	C#5	5	2239
219	212	847	1741/2	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		9	63	D#4	4	2233
219	212	1695/2	871	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		4	64	E4	4	2234
219	212	848	1743/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		6	30	F#1	1	2240
219	212	848	1743/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		6	66	F#4	4	2235
220	213	1697/2	872	1.5		0	0	2/2	2	1	3/8			1/4	3/2		10	34	A#1	1	2244
220	213	1697/2	872	1.0		0	0	2/2	1	2	1/4			1/4	1		6	54	F#3	3	2242
220	213	1697/2	872	1.0		0	0	2/2	1	1	1/4			1/4	1		7	61	C#4	4	2241
220	213	1697/2	872	1.0		0	0	2/2	1	1	1/4			1/4	1		4	64	E4	4	2241
220	213	850	1747/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		10	34	A#1	1	2245
220	213	1701/2	874	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		10	34	A#1	1	2246
220	213	1703/2	875	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		5	35	B1	1	2247
220	213	852	1751/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		10	34	A#1	1	2248
220	213	852	1751/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		6	54	F#3	3	2243
221	214	1705/2	876	1.0		0	0	2/2	2	1	1/4			1/4	1		10	34	A#1	1	2255
221	214	1705/2	876	1.5		0	0	2/2	1	2	3/8			1/4	3/2		10	58	A#3	3	2250
221	214	1707/2	877	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		6	30	F#1	1	2256
221	214	854	1755/2	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		10	58	A#3	3	2251
221	214	1709/2	878	1.0		1/2	1/2	2/2	1	2	1/4			1/4	1		10	58	A#3	3	2252
221	214	1711/2	879	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		5	59	B3	3	2253
221	214	856	1759/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		10	58	A#3	3	2254
221	214	856	1759/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		6	66	F#4	4	2249
222	215	1713/2	880	1.0		0	0	2/2	1	2	1/4			1/4	1		10	58	A#3	3	2262
222	215	1713/2	880	1.5		0	0	2/2	1	1	3/8			1/4	3/2		7	73	C#5	5	2257
222	215	1715/2	881	1.0		1/4	1/4	2/2	1	2	1/4			1/4	1		6	54	F#3	3	2263
222	215	858	1763/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		7	73	C#5	5	2258
222	215	1717/2	882	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		7	73	C#5	5	2259
222	215	1719/2	883	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		9	75	D#5	5	2260
222	215	860	1767/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		7	61	C#4	4	2264
222	215	860	1767/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		7	73	C#5	5	2261
223	216	1721/2	884	1.5		0	0	2/2	1	2	3/8			1/4	3/2		4	64	E4	4	2267
223	216	1721/2	884	1.0		0	0	2/2	1	1	1/4			1/4	1		7	73	C#5	5	2265
223	216	1723/2	885	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		10	70	A#4	4	2266
223	216	862	1771/2	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		4	64	E4	4	2268
223	216	1725/2	886	1.0		1/2	1/2	2/2	1	2	1/4			1/4	1		4	64	E4	4	2269
223	216	1727/2	887	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		6	66	F#4	4	2270
223	216	864	1775/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		6	30	F#1	1	2272
223	216	864	1775/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		4	64	E4	4	2271
224	217	1729/2	888	1.5		0	0	2/2	2	1	3/8			1/4	3/2		4	40	E2	2	2279
224	217	1729/2	888	0.5		0	0	2/2	1	2	1/8			1/8	1		4	64	E4	4	2274
224	217	865	1777/2	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		7	61	C#4	4	2275
224	217	866	1779/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		4	40	E2	2	2280
224	217	866	1779/2	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		6	42	F#2	2	2276
224	217	1733/2	890	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		4	40	E2	2	2281
224	217	1733/2	890	1.5		1/2	1/2	2/2	1	2	3/8			1/4	3/2		4	52	E3	3	2277
224	217	868	1783/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		4	52	E3	3	2278
224	217	868	1783/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		6	66	F#4	4	2273
225	218	1737/2	892	1.0		0	0	2/2	1	2	1/4			1/4	1		4	52	E3	3	2285
225	218	1737/2	892	1.5		0	0	2/2	1	1	3/8			1/4	3/2		4	76	E5	5	2282
225	218	870	1787/2	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		4	64	E4	4	2286
225	218	870	1787/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		4	76	E5	5	2283
225	218	1741/2	894	1.5		1/2	1/2	2/2	1	2	3/8			1/4	3/2		7	73	C#5	5	2287
225	218	1741/2	894	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		4	76	E5	5	2284
225	218	872	1791/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		7	37	C#2	2	2289
225	218	872	1791/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		7	73	C#5	5	2288
226	219	1745/2	896	1.5		0	0	2/2	2	1	3/8			1/4	3/2		10	46	A#2	2	2292
226	219	1745/2	896	1.0		0	0	2/2	1	1	1/4			1/4	1		7	73	C#5	5	2290
226	219	874	1795/2	0.5		3/8	3/8	2/2	2	2	1/8			1/8	1		10	46	A#2	2	2296
226	219	874	1795/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		7	49	C#3	3	2293
226	219	1749/2	898	1.5		1/2	1/2	2/2	2	2	3/8			1/4	3/2		10	46	A#2	2	2297
226	219	1749/2	898	1.5		1/2	1/2	2/2	2	1	3/8			1/4	3/2		10	58	A#3	3	2294
226	219	876	1799/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		10	58	A#3	3	2295
226	219	876	1799/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		7	73	C#5	5	2291
227	220	1753/2	900	1.0		0	0	2/2	2	1	1/4			1/4	1		10	58	A#3	3	2304
227	220	1753/2	900	1.5		0	0	2/2	1	1	3/8			1/4	3/2		10	82	A#5	5	2298
227	220	878	1803/2	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		7	61	C#4	4	2301
227	220	878	1803/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		10	82	A#5	5	2299
227	220	1757/2	902	1.5		1/2	1/2	2/2	1	2	3/8			1/4	3/2		10	70	A#4	4	2302
227	220	1757/2	902	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		10	82	A#5	5	2300
227	220	880	1807/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		4	40	E2	2	2305
227	220	880	1807/2	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		10	70	A#4	4	2303
228	221	1761/2	904	2.0		0	0	2/2	2	1	1/2			1/2	1	1	7	49	C#3	3	2309
228	221	1761/2	904	1.0		0	0	2/2	1	1	1/4			1/4	1		10	70	A#4	4	2306
228	221	882	1811/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		4	52	E3	3	2307
228	221	1765/2	906	1.5		1/2	1/2	2/2	2	1	3/8			1/4	3/2	-1	7	49	C#3	3	2310
228	221	1765/2	906	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	7	61	C#4	4	2308
228	221	884	1815/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		1	43	G2	2	2311
229	222	1769/2	908	2.0		0	0	2/2	2	1	1/2			1/2	1	1	4	52	E3	3	2315
229	222	1769/2	908	1.5		0	0	2/2	1	1	3/8			1/4	3/2	-1	7	61	C#4	4	2312
229	222	886	1819/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		1	55	G3	3	2313
229	222	1773/2	910	1.5		1/2	1/2	2/2	2	1	3/8			1/4	3/2	-1	4	52	E3	3	2316
229	222	1773/2	910	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	4	64	E4	4	2314
229	222	888	1823/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		1	43	G2	2	2317
230	223	1777/2	912	1.5		0	0	2/2	2	1	3/8			1/4	3/2		4	52	E3	3	2323
230	223	1777/2	912	0.5		0	0	2/2	1	1	1/8			1/8	1	-1	4	64	E4	4	2318
230	223	889	1825/2	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		1	55	G3	3	2319
230	223	1779/2	913	1.5		1/4	1/4	2/2	1	1	3/8			1/4	3/2		4	64	E4	4	2320
230	223	890	1827/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		1	67	G4	4	2324
230	223	1781/2	914	1.5		1/2	1/2	2/2	2	1	3/8			1/4	3/2		4	76	E5	5	2325
230	223	891	1829/2	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	2321
230	223	1783/2	915	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1	1	4	88	E6	6	2322
230	223	892	1831/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		8	44	G#2	2	2326
231	224	1785/2	916	1.5		0	0	2/2	2	1	3/8			1/4	3/2		4	52	E3	3	2332
231	224	1785/2	916	0.5		0	0	2/2	1	1	1/8			1/8	1	-1	4	88	E6	6	2327
231	224	893	1833/2	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		8	56	G#3	3	2328
231	224	1787/2	917	1.5		1/4	1/4	2/2	1	1	3/8			1/4	3/2		4	64	E4	4	2329
231	224	894	1835/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		8	68	G#4	4	2333
231	224	1789/2	918	1.5		1/2	1/2	2/2	2	1	3/8			1/4	3/2		4	76	E5	5	2334
231	224	895	1837/2	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		8	80	G#5	5	2330
231	224	1791/2	919	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1	1	4	88	E6	6	2331
231	224	896	1839/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		3	45	A2	2	2335
232	225	1793/2	920	1.5		0	0	2/2	2	1	3/8			1/4	3/2		4	52	E3	3	2341
232	225	1793/2	920	0.5		0	0	2/2	1	1	1/8			1/8	1	-1	4	88	E6	6	2336
232	225	897	1841/2	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		3	57	A3	3	2337
232	225	1795/2	921	1.5		1/4	1/4	2/2	1	1	3/8			1/4	3/2		4	64	E4	4	2338
232	225	898	1843/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		3	69	A4	4	2342
232	225	1797/2	922	1.5		1/2	1/2	2/2	2	1	3/8			1/4	3/2		4	76	E5	5	2343
232	225	899	1845/2	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		3	81	A5	5	2339
232	225	1799/2	923	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1	1	4	88	E6	6	2340
232	225	900	1847/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		3	45	A2	2	2344
233	226	1801/2	924	1.5		0	0	2/2	2	1	3/8			1/4	3/2		-1	53	F3	3	2350
233	226	1801/2	924	0.5		0	0	2/2	1	1	1/8			1/8	1	-1	4	88	E6	6	2345
233	226	901	1849/2	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		3	57	A3	3	2346
233	226	1803/2	925	1.5		1/4	1/4	2/2	1	1	3/8			1/4	3/2		-1	65	F4	4	2347
233	226	902	1851/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		3	69	A4	4	2351
233	226	1805/2	926	1.5		1/2	1/2	2/2	2	1	3/8			1/4	3/2		-1	77	F5	5	2352
233	226	903	1853/2	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		3	81	A5	5	2348
233	226	1807/2	927	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		-1	89	F6	6	2349
233	226	904	1855/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		-2	34	Bb1	1	2353
233	226	904	1855/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		-2	46	Bb2	2	2353
234	227	1809/2	928	1.0		0	0	2/2	2	1	1/4			1/4	1		-2	46	Bb2	2	2359
234	227	1809/2	928	1.0		0	0	2/2	2	1	1/4			1/4	1		-2	58	Bb3	3	2359
234	227	1809/2	928	1.5		0	0	2/2	1	1	3/8			1/4	3/2		2	74	D5	5	2354
234	227	1809/2	928	1.5		0	0	2/2	1	1	3/8			1/4	3/2		-1	77	F5	5	2354
234	227	1809/2	928	1.5		0	0	2/2	1	1	3/8			1/4	3/2		-2	82	Bb5	5	2354
234	227	1809/2	928	1.5		0	0	2/2	1	1	3/8			1/4	3/2		2	86	D6	6	2354
234	227	1811/2	929	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		0	60	C4	4	2360
234	227	906	1859/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		-2	58	Bb3	3	2361
234	227	906	1859/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		2	74	D5	5	2355
234	227	906	1859/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	2355
234	227	906	1859/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	2355
234	227	906	1859/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	2355
234	227	1813/2	930	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		-1	53	F3	3	2362
234	227	1813/2	930	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		2	74	D5	5	2356
234	227	1813/2	930	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		-1	77	F5	5	2356
234	227	1813/2	930	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		-2	82	Bb5	5	2356
234	227	1813/2	930	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		2	86	D6	6	2356
234	227	1815/2	931	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		1	55	G3	3	2363
234	227	1815/2	931	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		2	74	D5	5	2357
234	227	1815/2	931	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		-1	77	F5	5	2357
234	227	1815/2	931	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	2357
234	227	1815/2	931	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		-3	87	Eb6	6	2357
234	227	908	1863/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		-1	53	F3	3	2364
234	227	908	1863/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		2	74	D5	5	2358
234	227	908	1863/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	2358
234	227	908	1863/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	2358
234	227	908	1863/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	2358
235	228	1817/2	932	1.0		0	0	2/2	2	1	1/4			1/4	1		2	50	D3	3	2368
235	228	1817/2	932	1.0		0	0	2/2	1	1	1/4			1/4	1		2	74	D5	5	2365
235	228	1817/2	932	1.0		0	0	2/2	1	1	1/4			1/4	1		-1	77	F5	5	2365
235	228	1817/2	932	1.0		0	0	2/2	1	1	1/4			1/4	1		-2	82	Bb5	5	2365
235	228	1817/2	932	1.0		0	0	2/2	1	1	1/4			1/4	1		2	86	D6	6	2365
235	228	1819/2	933	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		-3	51	Eb3	3	2369
235	228	1819/2	933	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	2366
235	228	1819/2	933	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		2	74	D5	5	2366
235	228	1819/2	933	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		-1	77	F5	5	2366
235	228	1819/2	933	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		-2	82	Bb5	5	2366
235	228	910	1867/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		2	50	D3	3	2370
235	228	1821/2	934	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		-2	46	Bb2	2	2371
235	228	1823/2	935	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		0	48	C3	3	2372
235	228	912	1871/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		-2	46	Bb2	2	2373
235	228	912	1871/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		2	74	D5	5	2367
235	228	912	1871/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	2367
236	229	1825/2	936	0.0		0	0	2/2	2	1	0		grace16	1/16	1		2	38	D2	2	2379
236	229	1825/2	936	0.0		0	0	2/2	2	1	0		grace16	1/16	1		2	50	D3	3	2380
236	229	1825/2	936	1.0		0	0	2/2	2	1	1/4			1/4	1		2	62	D4	4	2381
236	229	1825/2	936	1.5		0	0	2/2	1	1	3/8			1/4	3/2		-1	77	F5	5	2374
236	229	1825/2	936	1.5		0	0	2/2	1	1	3/8			1/4	3/2		-2	82	Bb5	5	2374
236	229	1825/2	936	1.5		0	0	2/2	1	1	3/8			1/4	3/2		-1	89	F6	6	2374
236	229	1827/2	937	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		-3	63	Eb4	4	2382
236	229	914	1875/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		2	62	D4	4	2383
236	229	914	1875/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	2375
236	229	914	1875/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	2375
236	229	914	1875/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	2375
236	229	914	1875/2	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		-1	89	F6	6	2375
236	229	1829/2	938	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		-2	58	Bb3	3	2384
236	229	1829/2	938	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		-1	77	F5	5	2376
236	229	1829/2	938	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		-2	82	Bb5	5	2376
236	229	1829/2	938	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		2	86	D6	6	2376
236	229	1829/2	938	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		-1	89	F6	6	2376
236	229	1831/2	939	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		2	62	D4	4	2385
236	229	1831/2	939	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		-1	77	F5	5	2377
236	229	1831/2	939	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	2377
236	229	1831/2	939	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		2	86	D6	6	2377
236	229	1831/2	939	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		1	91	G6	6	2377
236	229	916	1879/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		-2	58	Bb3	3	2386
236	229	916	1879/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	2378
236	229	916	1879/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	2378
236	229	916	1879/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	2378
236	229	916	1879/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-1	89	F6	6	2378
237	230	1833/2	940	1.0		0	0	2/2	2	1	1/4			1/4	1		-1	53	F3	3	2391
237	230	1833/2	940	1.0		0	0	2/2	1	1	1/4			1/4	1		-1	77	F5	5	2387
237	230	1833/2	940	1.0		0	0	2/2	1	1	1/4			1/4	1		-2	82	Bb5	5	2387
237	230	1833/2	940	1.0		0	0	2/2	1	1	1/4			1/4	1		2	86	D6	6	2387
237	230	1833/2	940	1.0		0	0	2/2	1	1	1/4			1/4	1		-1	89	F6	6	2387
237	230	1835/2	941	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		-2	58	Bb3	3	2392
237	230	1835/2	941	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		2	74	D5	5	2388
237	230	1835/2	941	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		-1	77	F5	5	2388
237	230	1835/2	941	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		-2	82	Bb5	5	2388
237	230	1835/2	941	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		2	86	D6	6	2388
237	230	918	1883/2	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		-1	53	F3	3	2393
237	230	1837/2	942	0.5		1/2	1/2	2/2	2	1	1/8			1/8	1		2	50	D3	3	2394
237	230	919	1885/2	0.5		5/8	5/8	2/2	2	1	1/8			1/8	1		-2	46	Bb2	2	2395
237	230	1839/2	943	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		-3	51	Eb3	3	2396
237	230	1839/2	943	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		1	79	G5	5	2389
237	230	1839/2	943	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	2389
237	230	920	1887/2	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		0	48	C3	3	2397
237	230	920	1887/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		3	81	A5	5	2390
237	230	920	1887/2	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		0	84	C6	6	2390
238	231	1841/2	944	1.0		0	0	2/2	2	1	1/4			1/4	1		-2	46	Bb2	2	2403
238	231	1841/2	944	2.0		0	0	2/2	1	1	1/2			1/2	1		-1	77	F5	5	2398
238	231	1841/2	944	2.0		0	0	2/2	1	1	1/2			1/2	1		-2	82	Bb5	5	2398
