mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
11	11	63/2	63/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	60	C4	4	144
11	11	63/2	63/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	144
11	11	32	32	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	50	D3	3	151
11	11	32	32	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	53	F3	3	151
11	11	32	32	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65	F4	4	145
11	11	32	32	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	145
11	11	65/2	65/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	152
11	11	65/2	65/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	152
11	11	65/2	65/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		3	57	A3	3	146
11	11	65/2	65/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	146
12	12	33	33	0.5	0	0	3/4	2	1	1/8		1/8	1		5	47	B2	2	159
12	12	33	33	0.5	0	0	3/4	2	1	1/8		1/8	1		-1	53	F3	3	159
12	12	33	33	1.5	0	0	3/4	1	1	3/8		1/4	3/2		2	62	D4	4	153
12	12	33	33	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-4	68	Ab4	4	153
12	12	67/2	67/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		5	47	B2	2	160
12	12	67/2	67/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	160
12	12	34	34	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		5	47	B2	2	161
12	12	34	34	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53	F3	3	161
12	12	69/2	69/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		5	35	B1	1	162
12	12	69/2	69/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		5	47	B2	2	162
12	12	69/2	69/2	1.0	3/8	3/8	3/4	1	1	1/4		1/4	1		-4	56	Ab3	3	154
12	12	69/2	69/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	156
12	12	69/2	69/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65	F4	4	156
12	12	69/2	69/2	1.0	3/8	3/8	3/4	1	1	1/4		1/4	1		-4	68	Ab4	4	154
12	12	35	35	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		0	36	C2	2	163
12	12	35	35	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		0	48	C3	3	163
12	12	35	35	0.5	1/2	1/2	3/4	1	2	1/8		1/8	1		-3	63	Eb4	4	157
12	12	71/2	71/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	36	C2	2	164
12	12	71/2	71/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	164
12	12	71/2	71/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		1	55	G3	3	155
12	12	71/2	71/2	0.5	5/8	5/8	3/4	1	2	1/8		1/8	1		-3	63	Eb4	4	158
12	12	71/2	71/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	155
13	13	36	36	0.25	0	0	3/4	2	1	1/16		1/16	1		-4	32	Ab1	1	172
13	13	36	36	0.25	0	0	3/4	2	1	1/16		1/16	1		-4	44	Ab2	2	172
13	13	36	36	0.25	0	0	3/4	1	1	1/16		1/16	1		-1	53	F3	3	165
13	13	36	36	0.25	0	0	3/4	1	1	1/16		1/16	1		0	60	C4	4	165
13	13	36	36	0.25	0	0	3/4	1	1	1/16		1/16	1		-1	65	F4	4	165
13	13	145/4	145/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		5	59	B3	3	166
13	13	145/4	145/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		5	71	B4	4	166
13	13	73/2	73/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	173
13	13	73/2	73/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	173
13	13	73/2	73/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	173
13	13	147/4	147/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		0	60	C4	4	167
13	13	147/4	147/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		0	72	C5	5	167
13	13	37	37	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	174
13	13	37	37	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	48	C3	3	174
13	13	37	37	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53	F3	3	174
13	13	149/4	149/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		4	64	E4	4	168
13	13	149/4	149/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		4	76	E5	5	168
13	13	75/2	75/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	175
13	13	75/2	75/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	175
13	13	75/2	75/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	175
13	13	151/4	151/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-1	65	F4	4	169
13	13	151/4	151/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-1	77	F5	5	169
13	13	38	38	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	176
13	13	38	38	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		0	48	C3	3	176
13	13	38	38	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	53	F3	3	176
13	13	153/4	153/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		5	71	B4	4	170
13	13	153/4	153/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		5	83	B5	5	170
13	13	77/2	77/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	177
13	13	77/2	77/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	177
13	13	77/2	77/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	177
13	13	155/4	155/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1	1	0	72	C5	5	171
13	13	155/4	155/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1	1	0	84	C6	6	171
14	14	39	39	0.5	0	0	3/4	2	1	1/8		1/8	1		3	45	A2	2	185
14	14	39	39	0.5	0	0	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	185
14	14	39	39	0.5	0	0	3/4	2	1	1/8		1/8	1		-1	53	F3	3	185
14	14	39	39	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	0	72	C5	5	178
14	14	39	39	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	0	84	C6	6	178
14	14	157/4	157/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		2	74	D5	5	179
14	14	157/4	157/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		2	86	D6	6	179
14	14	79/2	79/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	186
14	14	79/2	79/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	186
14	14	79/2	79/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	186
14	14	159/4	159/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	180
14	14	159/4	159/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		-3	87	Eb6	6	180
14	14	40	40	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		3	45	A2	2	187
14	14	40	40	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	48	C3	3	187
14	14	40	40	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53	F3	3	187
14	14	161/4	161/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		-1	77	F5	5	181
14	14	161/4	161/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		-1	89	F6	6	181
14	14	81/2	81/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	188
14	14	81/2	81/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	188
14	14	81/2	81/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	188
14	14	163/4	163/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	182
14	14	163/4	163/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-3	87	Eb6	6	182
14	14	41	41	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		3	45	A2	2	189
14	14	41	41	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	189
14	14	41	41	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	53	F3	3	189
14	14	165/4	165/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		2	74	D5	5	183
14	14	165/4	165/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		2	86	D6	6	183
14	14	83/2	83/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	190
14	14	83/2	83/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	190
14	14	83/2	83/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	190
14	14	167/4	167/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1	1	0	72	C5	5	184
14	14	167/4	167/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1	1	0	84	C6	6	184
15	15	42	42	0.5	0	0	3/4	2	1	1/8		1/8	1		-2	46	Bb2	2	198
15	15	42	42	0.5	0	0	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	198
15	15	42	42	0.5	0	0	3/4	2	1	1/8		1/8	1		1	55	G3	3	198
15	15	42	42	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	0	72	C5	5	191
15	15	42	42	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	0	84	C6	6	191
15	15	169/4	169/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		5	71	B4	4	192
15	15	169/4	169/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		5	83	B5	5	192
15	15	85/2	85/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-2	46	Bb2	2	199
15	15	85/2	85/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	199
15	15	85/2	85/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	199
15	15	171/4	171/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	193
15	15	171/4	171/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		-2	82	Bb5	5	193
15	15	43	43	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	46	Bb2	2	200
15	15	43	43	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	200
15	15	43	43	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55	G3	3	200
15	15	173/4	173/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		3	69	A4	4	194
15	15	173/4	173/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		3	81	A5	5	194
15	15	87/2	87/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	46	Bb2	2	201
15	15	87/2	87/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	201
15	15	87/2	87/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	201
15	15	175/4	175/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	195
15	15	175/4	175/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-2	82	Bb5	5	195
15	15	44	44	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-2	46	Bb2	2	202
15	15	44	44	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	50	D3	3	202
15	15	44	44	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	202
15	15	177/4	177/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		0	72	C5	5	196
15	15	177/4	177/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		0	84	C6	6	196
15	15	89/2	89/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	46	Bb2	2	203
15	15	89/2	89/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	203
15	15	89/2	89/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	203
15	15	179/4	179/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1	1	-2	70	Bb4	4	197
15	15	179/4	179/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1	1	-2	82	Bb5	5	197
16	16	45	45	0.5	0	0	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	211
16	16	45	45	0.5	0	0	3/4	2	1	1/8		1/8	1		1	55	G3	3	211
16	16	45	45	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	-2	70	Bb4	4	204
16	16	45	45	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	-2	82	Bb5	5	204
16	16	181/4	181/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	205
16	16	181/4	181/4	0.5	1/16	1/16	3/4	1	1	1/8		1/8	1		-4	80	Ab5	5	205
16	16	91/2	91/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	212
16	16	91/2	91/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	212
16	16	183/4	183/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		1	67	G4	4	206
16	16	183/4	183/4	0.5	3/16	3/16	3/4	1	1	1/8		1/8	1		1	79	G5	5	206
16	16	46	46	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	213
16	16	46	46	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55	G3	3	213
16	16	185/4	185/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		-1	65	F4	4	207
16	16	185/4	185/4	0.5	5/16	5/16	3/4	1	1	1/8		1/8	1		-1	77	F5	5	207
16	16	93/2	93/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	214
16	16	93/2	93/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	214
16	16	187/4	187/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-3	63	Eb4	4	208
16	16	187/4	187/4	0.5	7/16	7/16	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	208
16	16	47	47	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	215
16	16	47	47	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	53	F3	3	215
16	16	47	47	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	215
16	16	189/4	189/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		2	62	D4	4	209
16	16	189/4	189/4	0.5	9/16	9/16	3/4	1	1	1/8		1/8	1		2	74	D5	5	209
16	16	95/2	95/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	216
16	16	95/2	95/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	216
16	16	95/2	95/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58	Bb3	3	216
16	16	191/4	191/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-5	61	Db4	4	210
16	16	191/4	191/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-5	73	Db5	5	210
17	17	48	48	0.5	0	0	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	235
17	17	48	48	0.5	0	0	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	235
17	17	48	48	0.5	0	0	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	235
17	17	48	48	0.25	0	0	3/4	1	2	1/16		1/16	1		0	60	C4	4	223
17	17	48	48	2.0	0	0	3/4	1	1	1/2		1/2	1		0	72	C5	5	217
17	17	193/4	193/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	224
17	17	97/2	97/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	236
17	17	97/2	97/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	236
17	17	97/2	97/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	236
17	17	97/2	97/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		-4	68	Ab4	4	225
17	17	195/4	195/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	226
17	17	49	49	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	237
17	17	49	49	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	237
17	17	49	49	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	237
17	17	49	49	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		0	60	C4	4	227
17	17	197/4	197/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	228
17	17	99/2	99/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	238
17	17	99/2	99/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	238
17	17	99/2	99/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	238
17	17	99/2	99/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		-4	68	Ab4	4	229
17	17	199/4	199/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	230
17	17	50	50	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	239
17	17	50	50	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	49	Db3	3	239
17	17	50	50	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	239
17	17	50	50	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55	G3	3	239
17	17	50	50	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		-5	61	Db4	4	231
17	17	50	50	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		0	72	C5	5	218
17	17	201/4	201/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		1	67	G4	4	232
17	17	201/4	201/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	219
17	17	101/2	101/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	240
17	17	101/2	101/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	49	Db3	3	240
17	17	101/2	101/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	240
17	17	101/2	101/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	240
17	17	101/2	101/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		-5	61	Db4	4	233
17	17	101/2	101/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		-4	68	Ab4	4	220
17	17	203/4	203/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		1	67	G4	4	234
17	17	203/4	203/4	0.125	11/16	11/16	3/4	1	1	1/32		1/32	1		0	72	C5	5	221
17	17	407/8	407/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		-2	70	Bb4	4	222
18	18	51	51	0.5	0	0	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	266
18	18	51	51	0.5	0	0	3/4	2	1	1/8		1/8	1		0	48	C3	3	266
18	18	51	51	0.5	0	0	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	266
18	18	51	51	0.5	0	0	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	266
18	18	51	51	0.25	0	0	3/4	1	2	1/16		1/16	1		0	60	C4	4	245
18	18	51	51	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-4	68	Ab4	4	241
18	18	205/4	205/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	246
18	18	103/2	103/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	267
18	18	103/2	103/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	267
18	18	103/2	103/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	267
18	18	103/2	103/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	267
18	18	103/2	103/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		0	60	C4	4	247
18	18	207/4	207/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	248
18	18	52	52	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	268
18	18	52	52	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	48	C3	3	268
18	18	52	52	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	268
18	18	52	52	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	268
18	18	52	52	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		0	60	C4	4	249
18	18	209/4	209/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	250
18	18	105/2	105/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	269
18	18	105/2	105/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	269
18	18	105/2	105/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	269
18	18	105/2	105/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	269
18	18	105/2	105/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		0	60	C4	4	251
18	18	105/2	105/2	0.05555555555555555	3/8	3/8	3/4	1	3	1/72		1/64	8/9		-4	68	Ab4	4	257
18	18	105/2	105/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	242
18	18	473/9	473/9	0.05555555555555555	7/18	7/18	3/4	1	3	1/72		1/64	8/9		-2	70	Bb4	4	258
18	18	947/18	947/18	0.05555555555555555	29/72	29/72	3/4	1	3	1/72		1/64	8/9		-4	68	Ab4	4	259
18	18	158/3	158/3	0.05555555555555555	5/12	5/12	3/4	1	3	1/72		1/64	8/9		-2	70	Bb4	4	260
18	18	949/18	949/18	0.05555555555555555	31/72	31/72	3/4	1	3	1/72		1/64	8/9		-4	68	Ab4	4	261
18	18	211/4	211/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	252
18	18	475/9	475/9	0.05555555555555555	4/9	4/9	3/4	1	3	1/72		1/64	8/9		-2	70	Bb4	4	262
18	18	317/6	317/6	0.05555555555555555	11/24	11/24	3/4	1	3	1/72		1/64	8/9		-4	68	Ab4	4	263
18	18	476/9	476/9	0.05555555555555555	17/36	17/36	3/4	1	3	1/72		1/64	8/9		-2	70	Bb4	4	264
18	18	953/18	953/18	0.05555555555555555	35/72	35/72	3/4	1	3	1/72		1/64	8/9		-4	68	Ab4	4	265
18	18	53	53	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	270
18	18	53	53	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	49	Db3	3	270
18	18	53	53	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	270
18	18	53	53	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55	G3	3	270
18	18	53	53	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		-5	61	Db4	4	253
18	18	53	53	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	243
18	18	213/4	213/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		1	67	G4	4	254
18	18	107/2	107/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	44	Ab2	2	271
18	18	107/2	107/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	271
18	18	107/2	107/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-6	54	Gb3	3	271
18	18	107/2	107/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		-3	63	Eb4	4	255
18	18	107/2	107/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	244
18	18	215/4	215/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		-6	66	Gb4	4	256
19	19	54	54	0.5	0	0	3/4	2	2	1/8		1/8	1		-4	44	Ab2	2	295
19	19	54	54	0.5	0	0	3/4	2	1	1/8		1/8	1		-5	49	Db3	3	285
19	19	54	54	0.5	0	0	3/4	2	1	1/8		1/8	1		-1	53	F3	3	285
19	19	54	54	0.25	0	0	3/4	1	2	1/16		1/16	1		-1	65	F4	4	281
19	19	54	54	1.0	0	0	3/4	1	1	1/4		1/4	1		-5	73	Db5	5	272
19	19	217/4	217/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		-4	68	Ab4	4	282
19	19	109/2	109/2	0.5	1/8	1/8	3/4	2	2	1/8		1/8	1		-4	44	Ab2	2	296
19	19	109/2	109/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	286
19	19	109/2	109/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	286
19	19	109/2	109/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		-4	68	Ab4	4	283
19	19	219/4	219/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		-4	68	Ab4	4	284
19	19	55	55	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1		-4	44	Ab2	2	297
19	19	55	55	0.25	1/4	1/4	3/4	2	1	1/16		1/16	1		-1	53	F3	3	287
19	19	55	55	0.25	1/4	1/4	3/4	2	1	1/16		1/16	1		-4	56	Ab3	3	287
19	19	55	55	0.25	1/4	1/4	3/4	1	1	1/16		1/16	1		-5	61	Db4	4	273
19	19	55	55	0.25	1/4	1/4	3/4	1	1	1/16		1/16	1		-4	68	Ab4	4	273
19	19	55	55	0.25	1/4	1/4	3/4	1	1	1/16		1/16	1		-5	73	Db5	5	273
19	19	221/4	221/4	0.25	5/16	5/16	3/4	2	1	1/16		1/16	1		4	52	E3	3	288
19	19	221/4	221/4	0.25	5/16	5/16	3/4	2	1	1/16		1/16	1		-4	56	Ab3	3	288
19	19	221/4	221/4	0.25	5/16	5/16	3/4	1	1	1/16		1/16	1		0	60	C4	4	274
