mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
162	159	-4	2/2	1	0						163
163	160	-4	2/2	1	0						164
164	161	-4	2/2	1	0						165
165	162	-4	2/2	1	0						166
166	163	-4	2/2	1	0						167
167	164	-4	2/2	1	0						168
168	165	-4	2/2	1	0						169
169	166	-4	2/2	1	0						170
170	167	-4	2/2	1	0						171
171	168	-4	2/2	1	0						172
172	169	-4	2/2	1	0						173
173	170	-4	2/2	1	0						174
174	171	-4	2/2	1	0						175
175	172	-4	2/2	1	0						176
176	173	-4	2/2	1	0						177
177	174	-4	2/2	1	0						178
178	175	-4	2/2	1	0						179
179	176	-4	2/2	1	0						180
180	177	-4	2/2	1	0						181
181	178	-4	2/2	1	0						182
182	179	-4	2/2	1	0						183
183	180	-4	2/2	1	0						184
184	181	-4	2/2	1	0						185
185	182	-4	2/2	1	0						186
186	183	-4	2/2	1	0						187
187	184	-4	2/2	1	0						188
188	185	-4	2/2	1	0						189
189	186	-4	2/2	1	0						190
190	187	-4	2/2	1	0						191
191	188	-4	2/2	1	0						192
192	189	-4	2/2	1	0						193
193	190	-4	2/2	1	0						194
194	191	-4	2/2	1	0						195
195	192	-4	2/2	1	0						196
196	193	-4	2/2	1	0						197
197	194	-4	2/2	1	0						198
198	195	-4	2/2	1	0						199
199	196	-4	2/2	1	0	lastMeasure		end			62, -1
