mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
146	132	1087/4	1143/4	2.25	0	9/16	9/16	0							147
147	133	274	288	2.25	0	9/16	9/16	0							148
148	134	1105/4	1161/4	2.25	0	9/16	9/16	0							149
149	135	557/2	585/2	2.25	0	9/16	9/16	0							150
150	136	1123/4	1179/4	2.25	0	9/16	9/16	0							151
151	137	283	297	2.25	0	9/16	9/16	0							152
152	138	1141/4	1197/4	2.25	0	9/16	9/16	0							153
153	139	575/2	603/2	2.25	0	9/16	9/16	0							154
154	140	1159/4	1215/4	2.25	0	9/16	9/16	0							155
155	141	292	306	2.25	0	9/16	9/16	0							156
156	142	1177/4	1233/4	2.25	0	9/16	9/16	0							157
157	143	593/2	621/2	2.25	0	9/16	9/16	0							158
158	144	1195/4	1251/4	2.25	0	9/16	9/16	0							159
159	145	301	315	2.25	0	9/16	9/16	0							160
160	146	1213/4	1269/4	2.25	0	9/16	9/16	0							161
161	147	611/2	639/2	2.25	0	9/16	9/16	0					line		162
162	148	1231/4	1287/4	2.25	0	9/16	9/16	0							163
163	149	310	324	2.25	0	9/16	9/16	0							164
164	150	1249/4	1305/4	2.25	0	9/16	9/16	0							165
165	151	629/2	657/2	2.25	0	9/16	9/16	0							166
166	152	1267/4	1323/4	2.25	0	9/16	9/16	0							167
167	153	319	333	2.25	0	9/16	9/16	0							168
168	154	1285/4	1341/4	2.25	0	9/16	9/16	0							169
169	155	647/2	675/2	2.25	0	9/16	9/16	0							170
170	156	1303/4	1359/4	2.25	0	9/16	9/16	0							171
171	157	328	342	2.25	0	9/16	9/16	0							172
172	158	1321/4	1377/4	2.25	0	9/16	9/16	0							173
173	159	665/2	693/2	2.25	0	9/16	9/16	0							174
174	160	1339/4	1395/4	2.25	0	9/16	9/16	0							175
175	161	337	351	2.25	0	9/16	9/16	0							176
176	162	1357/4	1413/4	2.25	0	9/16	9/16	0							177
177	163	683/2	711/2	2.25	0	9/16	9/16	0							178
178	164	1375/4	1431/4	2.25	0	9/16	9/16	0							179
179	165	346	360	2.25	0	9/16	9/16	0							180
180	166	1393/4	1449/4	2.25	0	9/16	9/16	0							181
181	167	701/2	729/2	2.25	0	9/16	9/16	0							182
182	168	1411/4	1467/4	2.25	0	9/16	9/16	0							183
183	169	355	369	2.25	0	9/16	9/16	0							184
184	170	1429/4	1485/4	2.25	0	9/16	9/16	0							185
185	171	719/2	747/2	2.25	0	9/16	9/16	0							186
186	172	1447/4	1503/4	2.25	0	9/16	9/16	0							187
187	173	364	378	2.25	0	9/16	9/16	0							188
188	174	1465/4	1521/4	2.25	0	9/16	9/16	0							189
189	175	737/2	765/2	2.25	0	9/16	9/16	0							190
190	176	1483/4	1539/4	2.25	0	9/16	9/16	0							191
191	177	373	387	2.25	0	9/16	9/16	0				end		lastMeasure	-1
