mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
95	90	543/2	276	3.0	0	3/4	3/4	0							96
96	91	549/2	279	3.0	0	3/4	3/4	0							97
97	92	555/2	282	3.0	0	3/4	3/4	0							98
98	93	561/2	285	3.0	0	3/4	3/4	0							99
99	94	567/2	288	3.0	0	3/4	3/4	0							100
100	95	573/2	291	3.0	0	3/4	3/4	0							101
101	96	579/2	294	3.0	0	3/4	3/4	0							102
102	97	585/2	297	3.0	0	3/4	3/4	0							103
103	98	591/2	300	3.0	0	3/4	3/4	0							104
104	99	597/2	303	3.0	0	3/4	3/4	0							105
105	100	603/2	306	3.0	0	3/4	3/4	0							106
106	101	609/2	309	3.0	0	3/4	3/4	0							107
107	102	615/2	312	3.0	0	3/4	3/4	0							108
108	103	621/2	315	3.0	0	3/4	3/4	0							109
109	104	627/2	318	1.5	0	3/4	3/8	0				double			110
110	105	315	639/2	3.0	0	3/4	3/4	0							111
111	106	318	645/2	3.0	0	3/4	3/4	0							112
112	107	321	651/2	3.0	0	3/4	3/4	0							113
113	108	324	657/2	3.0	0	3/4	3/4	0							114
114	109	327	663/2	3.0	0	3/4	3/4	0							115
115	110	330	669/2	3.0	0	3/4	3/4	0							116
116	111	333	675/2	3.0	0	3/4	3/4	0							117
117	112	336	681/2	3.0	0	3/4	3/4	0							118
118	113	339	687/2	3.0	0	3/4	3/4	0							119
119	114	342	693/2	3.0	0	3/4	3/4	0							120
120	115	345	699/2	3.0	0	3/4	3/4	0							121
121	116	348	705/2	3.0	0	3/4	3/4	0							122
122	117	351	711/2	3.0	0	3/4	3/4	0							123
123	118	354	717/2	3.0	0	3/4	3/4	0							124
124	119	357	723/2	3.0	0	3/4	3/4	0							125
125	120	360	729/2	3.0	0	3/4	3/4	0							126
126	121	363	735/2	3.0	0	3/4	3/4	0							127
127	122	366	741/2	3.0	0	3/4	3/4	0							128
128	123	369	747/2	3.0	0	3/4	3/4	0							129
129	124	372	753/2	3.0	0	3/4	3/4	0							130
130	125	375	759/2	3.0	0	3/4	3/4	0							131
131	126	378	765/2	3.0	0	3/4	3/4	0							132
132	127	381	771/2	1.5	0	3/4	3/8	0						lastMeasure	-1
