mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
59	54	106	116	2.0	-5	2/4	1/2	0							60
60	55	108	118	2.0	-5	2/4	1/2	0							61
61	56	110	120	2.0	-5	2/4	1/2	0							62
62	57	112	122	2.0	-5	2/4	1/2	0							63
63	58	114	124	2.0	-5	2/4	1/2	0							64
64	59	116	126	2.0	-5	2/4	1/2	0							65
65	60	118	128	2.0	-5	2/4	1/2	0							66
66	61	120	130	2.0	-5	2/4	1/2	0							67
67	62	122	132	2.0	-5	2/4	1/2	0							68
68	63	124	134	2.0	-5	2/4	1/2	0							69
69	64	126	136	2.0	-5	2/4	1/2	0							70
70	65	128	138	2.0	-5	2/4	1/2	0							71
71	66	130	140	2.0	-5	2/4	1/2	0							72
72	67	132	142	2.0	-5	2/4	1/2	0							73
73	68	134	144	2.0	-5	2/4	1/2	0							74
74	69	136	146	2.0	-5	2/4	1/2	0							75
75	70	138	148	2.0	-5	2/4	1/2	0							76
76	71	140	150	2.0	-5	2/4	1/2	0							77
77	72	142	152	2.0	-5	2/4	1/2	0							78
78	73	144	154	2.0	-5	2/4	1/2	0							79
79	74	146	156	2.0	-5	2/4	1/2	0							80
80	75	148	158	2.0	-5	2/4	1/2	0							81
81	76	150	160	2.0	-5	2/4	1/2	0							82
82	77	152	162	2.0	-5	2/4	1/2	0							83
83	78	154	164	2.0	-5	2/4	1/2	0							84
84	79	156	166	2.0	-5	2/4	1/2	0							85
85	80	158	168	2.0	-5	2/4	1/2	0							86
86	81	160	170	2.0	-5	2/4	1/2	0							87
87	82	162	172	2.0	-5	2/4	1/2	0							88
88	83	164	174	2.0	-5	2/4	1/2	0							89
89	84	166	176	2.0	-5	2/4	1/2	0							90
90	85	168	178	2.0	-5	2/4	1/2	0							91
91	86	170	180	2.0	-5	2/4	1/2	0							92
92	87	172	182	2.0	-5	2/4	1/2	0							93
93	88	174	184	2.0	-5	2/4	1/2	0							94
94	89	176	186	2.0	-5	2/4	1/2	0							95
95	90	178	188	2.0	-5	2/4	1/2	0							96
96	91	180	190	2.0	-5	2/4	1/2	0							97
97	92	182	192	2.0	-5	2/4	1/2	0							98
98	93	184	194	2.0	-5	2/4	1/2	0							99
99	94	186	196	2.0	-5	2/4	1/2	0							100
100	95	188	198	2.0	-5	2/4	1/2	0							101
101	96	190	200	2.0	-5	2/4	1/2	0							102
102	97	192	202	2.0	-5	2/4	1/2	0				double		lastMeasure	-1
